# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680668723681322 198922 MANAGER START
1680668723686390 198922 CATEGORY default MAX {}
1680668723686408 198922 CATEGORY default MIN {}
1680668723686414 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668742613402 198922 TASK 964 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6021,"MB"]} {"wq_output_time":[0.005152,"s"],"wq_input_time":[0.00011,"s"],"wq_output_size":[0.00128936767578125,"MB"],"wq_input_size":[0,"MB"],"start":[1680668737.357766,"s"],"end":[1680668742.485274,"s"],"wall_time":[5.127508,"s"],"cpu_time":[18.834915,"s"],"memory":[6854,"MB"],"virtual_memory":[7985,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.673,"cores"],"cores_avg":[3.673,"cores"],"machine_cpus":[32,"cores"],"machine_load":[15,"procs"],"context_switches":[9,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668742613425 198922 TASK 964 WAITING default MAX_RESOURCES {"memory":[8461,"MB"],"disk":[308,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668742618291 198922 TRANSFER OUTPUT 965 0 0.001287 0.004793 cctools-monitor.summary
1680668742618426 198922 CATEGORY default MAX {}
1680668742618443 198922 CATEGORY default MIN {"memory":[8461,"MB"],"disk":[308,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668742618460 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668742618516 198922 TASK 965 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6021,"MB"]} {"wq_output_time":[0.004925,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1680668737.36159,"s"],"end":[1680668742.48841,"s"],"wall_time":[5.12682,"s"],"cpu_time":[18.548072,"s"],"memory":[6778,"MB"],"virtual_memory":[9345,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.618,"cores"],"cores_avg":[3.618,"cores"],"machine_cpus":[32,"cores"],"machine_load":[15,"procs"],"context_switches":[9,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668742618537 198922 TASK 965 WAITING default MAX_RESOURCES {"memory":[8461,"MB"],"disk":[308,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668742623611 198922 TRANSFER OUTPUT 967 0 0.001301 0.004993 cctools-monitor.summary
1680668742623845 198922 CATEGORY default MAX {}
1680668742623863 198922 CATEGORY default MIN {"memory":[8461,"MB"],"disk":[308,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668742623869 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668742623922 198922 TASK 967 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6021,"MB"]} {"wq_output_time":[0.005231,"s"],"wq_input_time":[0.000134,"s"],"wq_output_size":[0.001300811767578125,"MB"],"wq_input_size":[0,"MB"],"start":[1680668737.356179,"s"],"end":[1680668742.484447,"s"],"wall_time":[5.128268,"s"],"cpu_time":[19.514721,"s"],"memory":[7106,"MB"],"virtual_memory":[9401,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.805,"cores"],"cores_avg":[3.805,"cores"],"machine_cpus":[32,"cores"],"machine_load":[15,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668742623944 198922 TASK 967 WAITING default MAX_RESOURCES {"memory":[8461,"MB"],"disk":[308,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668742624337 198922 TRANSFER INPUT 967 1 0.000000 0.000002 gcc
1680668742624353 198922 TRANSFER INPUT 967 1 0.000000 0.000003 remote_program.c
1680668742624366 198922 TRANSFER INPUT 967 1 0.000000 0.000007 cctools-monitor
1680668742624414 198922 TASK 967 RUNNING 10.32.90.72:32864  MAX_RESOURCES {"memory":[8461,"MB"],"disk":[308,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668742624843 198922 TRANSFER INPUT 965 1 0.000000 0.000001 gcc
1680668742624857 198922 TRANSFER INPUT 965 1 0.000000 0.000003 remote_program.c
1680668742624869 198922 TRANSFER INPUT 965 1 0.000000 0.000006 cctools-monitor
1680668742624919 198922 TASK 965 RUNNING 10.32.90.72:32864  MAX_RESOURCES {"memory":[8461,"MB"],"disk":[308,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668742625338 198922 TRANSFER INPUT 964 1 0.000000 0.000001 gcc
1680668742625350 198922 TRANSFER INPUT 964 1 0.000000 0.000003 remote_program.c
1680668742625361 198922 TRANSFER INPUT 964 1 0.000000 0.000007 cctools-monitor
1680668742625406 198922 TASK 964 RUNNING 10.32.88.251:44760  MAX_RESOURCES {"memory":[8461,"MB"],"disk":[308,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743416352 198922 TASK 926 WAITING_RETRIEVAL 10.32.89.229:47168 
1680668743421268 198922 TRANSFER OUTPUT 926 0 0.001322 0.004823 cctools-monitor.summary
1680668743421571 198922 CATEGORY default MAX {}
1680668743421590 198922 CATEGORY default MIN {"memory":[9416,"MB"],"disk":[388,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743421596 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668743421665 198922 TASK 926 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[8461,"MB"],"disk":[308,"MB"]} {"wq_output_time":[0.005131,"s"],"wq_input_time":[0.000141,"s"],"wq_output_size":[0.001321792602539062,"MB"],"wq_input_size":[0,"MB"],"start":[1680668738.284826,"s"],"end":[1680668743.413646,"s"],"wall_time":[5.12882,"s"],"cpu_time":[19.729469,"s"],"memory":[9416,"MB"],"virtual_memory":[9685,"MB"],"swap_memory":[0,"MB"],"disk":[388,"MB"],"bytes_read":[1,"MB"],"bytes_written":[380,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.847,"cores"],"cores_avg":[3.847,"cores"],"machine_cpus":[64,"cores"],"machine_load":[29,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668743421688 198922 TASK 926 WAITING default MAX_RESOURCES {"memory":[9416,"MB"],"disk":[388,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743462756 198922 TASK 928 WAITING_RETRIEVAL 10.32.89.229:47168 
1680668743462774 198922 TASK 935 WAITING_RETRIEVAL 10.32.89.229:47168 
1680668743462796 198922 TASK 968 WAITING_RETRIEVAL 10.32.89.229:47168 
1680668743467353 198922 TRANSFER OUTPUT 928 0 0.001290 0.004514 cctools-monitor.summary
1680668743467518 198922 CATEGORY default MAX {}
1680668743467537 198922 CATEGORY default MIN {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743467544 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668743467612 198922 TASK 928 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[308,"MB"]} {"wq_output_time":[0.004677,"s"],"wq_input_time":[8.8e-05,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680668738.284689,"s"],"end":[1680668743.414537,"s"],"wall_time":[5.129848,"s"],"cpu_time":[19.728579,"s"],"memory":[7234,"MB"],"virtual_memory":[7505,"MB"],"swap_memory":[0,"MB"],"disk":[605,"MB"],"bytes_read":[1,"MB"],"bytes_written":[597,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.846,"cores"],"cores_avg":[3.846,"cores"],"machine_cpus":[64,"cores"],"machine_load":[29,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668743467650 198922 TASK 928 WAITING default MAX_RESOURCES {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743467878 198922 TASK 764 WAITING_RETRIEVAL 10.32.84.23:44844 
1680668743467926 198922 TASK 766 WAITING_RETRIEVAL 10.32.84.23:44844 
1680668743467963 198922 TASK 776 WAITING_RETRIEVAL 10.32.84.23:44844 
1680668743468283 198922 TASK 754 WAITING_RETRIEVAL 10.32.83.161:46140 
1680668743468306 198922 TASK 757 WAITING_RETRIEVAL 10.32.83.161:46140 
1680668743472763 198922 TRANSFER OUTPUT 754 0 0.001334 0.004419 cctools-monitor.summary
1680668743472911 198922 CATEGORY default MAX {}
1680668743472952 198922 CATEGORY default MIN {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743472963 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668743473021 198922 TASK 754 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.004565,"s"],"wq_input_time":[9.2e-05,"s"],"wq_output_size":[0.001334190368652344,"MB"],"wq_input_size":[0,"MB"],"start":[1680668733.305647,"s"],"end":[1680668743.452939,"s"],"wall_time":[10.147292,"s"],"cpu_time":[6.990247,"s"],"memory":[2074,"MB"],"virtual_memory":[10223,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.6889999999999999,"cores"],"cores_avg":[0.6889999999999999,"cores"],"machine_cpus":[24,"cores"],"machine_load":[11,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668743473042 198922 TASK 754 WAITING default MAX_RESOURCES {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743477743 198922 TRANSFER OUTPUT 757 0 0.001307 0.004617 cctools-monitor.summary
1680668743477889 198922 CATEGORY default MAX {}
1680668743477908 198922 CATEGORY default MIN {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743477927 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668743477996 198922 TASK 757 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.004761,"s"],"wq_input_time":[7.9e-05,"s"],"wq_output_size":[0.001306533813476562,"MB"],"wq_input_size":[0,"MB"],"start":[1680668733.300558,"s"],"end":[1680668743.453948,"s"],"wall_time":[10.15339,"s"],"cpu_time":[7.424361,"s"],"memory":[2213,"MB"],"virtual_memory":[7406,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.731,"cores"],"cores_avg":[0.731,"cores"],"machine_cpus":[24,"cores"],"machine_load":[11,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668743478017 198922 TASK 757 WAITING default MAX_RESOURCES {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743496246 198922 TRANSFER OUTPUT 764 0 0.001303 0.018139 cctools-monitor.summary
1680668743496418 198922 CATEGORY default MAX {}
1680668743496436 198922 CATEGORY default MIN {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743496443 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668743496497 198922 TASK 764 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.01831,"s"],"wq_input_time":[9.2e-05,"s"],"wq_output_size":[0.001302719116210938,"MB"],"wq_input_size":[0,"MB"],"start":[1680668733.301002,"s"],"end":[1680668743.46059,"s"],"wall_time":[10.159588,"s"],"cpu_time":[12.253875,"s"],"memory":[3588,"MB"],"virtual_memory":[7375,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.206,"cores"],"cores_avg":[1.206,"cores"],"machine_cpus":[24,"cores"],"machine_load":[12,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668743496516 198922 TASK 764 WAITING default MAX_RESOURCES {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743496813 198922 TASK 745 WAITING_RETRIEVAL 10.32.83.161:46140 
1680668743496831 198922 TASK 747 WAITING_RETRIEVAL 10.32.83.161:46140 
1680668743498039 198922 TASK 736 WAITING_RETRIEVAL 10.32.84.207:42128 
1680668743498076 198922 TASK 737 WAITING_RETRIEVAL 10.32.84.207:42128 
1680668743498775 198922 TASK 722 WAITING_RETRIEVAL 10.32.84.55:44474 
1680668743507046 198922 TRANSFER OUTPUT 722 0 0.001307 0.008201 cctools-monitor.summary
1680668743507209 198922 CATEGORY default MAX {}
1680668743507228 198922 CATEGORY default MIN {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743507235 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668743507302 198922 TASK 722 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.008363000000000001,"s"],"wq_input_time":[8.899999999999999e-05,"s"],"wq_output_size":[0.001307487487792969,"MB"],"wq_input_size":[0,"MB"],"start":[1680668733.333075,"s"],"end":[1680668743.486697,"s"],"wall_time":[10.153622,"s"],"cpu_time":[11.778267,"s"],"memory":[3468,"MB"],"virtual_memory":[5517,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.16,"cores"],"cores_avg":[1.16,"cores"],"machine_cpus":[24,"cores"],"machine_load":[12,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668743507322 198922 TASK 722 WAITING default MAX_RESOURCES {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743512689 198922 TRANSFER OUTPUT 736 0 0.001307 0.005290 cctools-monitor.summary
1680668743513015 198922 CATEGORY default MAX {}
1680668743513034 198922 CATEGORY default MIN {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743513041 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668743513119 198922 TASK 736 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.00562,"s"],"wq_input_time":[8.7e-05,"s"],"wq_output_size":[0.001307487487792969,"MB"],"wq_input_size":[0,"MB"],"start":[1680668733.321547,"s"],"end":[1680668743.480767,"s"],"wall_time":[10.15922,"s"],"cpu_time":[11.208123,"s"],"memory":[3326,"MB"],"virtual_memory":[8269,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.103,"cores"],"cores_avg":[1.103,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668743513139 198922 TASK 736 WAITING default MAX_RESOURCES {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743521448 198922 TRANSFER OUTPUT 737 0 0.001307 0.008239 cctools-monitor.summary
1680668743521600 198922 CATEGORY default MAX {}
1680668743521646 198922 CATEGORY default MIN {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743521654 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668743521716 198922 TASK 737 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.008389000000000001,"s"],"wq_input_time":[8.899999999999999e-05,"s"],"wq_output_size":[0.001306533813476562,"MB"],"wq_input_size":[0,"MB"],"start":[1680668733.320864,"s"],"end":[1680668743.474794,"s"],"wall_time":[10.15393,"s"],"cpu_time":[6.289068,"s"],"memory":[1865,"MB"],"virtual_memory":[9602,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.619,"cores"],"cores_avg":[0.619,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668743521737 198922 TASK 737 WAITING default MAX_RESOURCES {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743526704 198922 TRANSFER OUTPUT 745 0 0.001307 0.004878 cctools-monitor.summary
1680668743527031 198922 CATEGORY default MAX {}
1680668743527074 198922 CATEGORY default MIN {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743527090 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668743527159 198922 TASK 745 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.0052,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001306533813476562,"MB"],"wq_input_size":[0,"MB"],"start":[1680668733.315404,"s"],"end":[1680668743.483334,"s"],"wall_time":[10.16793,"s"],"cpu_time":[7.469095,"s"],"memory":[2146,"MB"],"virtual_memory":[9010,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.735,"cores"],"cores_avg":[0.735,"cores"],"machine_cpus":[24,"cores"],"machine_load":[11,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668743527178 198922 TASK 745 WAITING default MAX_RESOURCES {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743532361 198922 TRANSFER OUTPUT 747 0 0.001331 0.005113 cctools-monitor.summary
1680668743532540 198922 CATEGORY default MAX {}
1680668743532559 198922 CATEGORY default MIN {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743532566 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668743532644 198922 TASK 747 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.005289,"s"],"wq_input_time":[8.899999999999999e-05,"s"],"wq_output_size":[0.001331329345703125,"MB"],"wq_input_size":[0,"MB"],"start":[1680668733.314478,"s"],"end":[1680668743.480118,"s"],"wall_time":[10.16564,"s"],"cpu_time":[7.038903,"s"],"memory":[2092,"MB"],"virtual_memory":[5917,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.6919999999999999,"cores"],"cores_avg":[0.6919999999999999,"cores"],"machine_cpus":[24,"cores"],"machine_load":[11,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668743532665 198922 TASK 747 WAITING default MAX_RESOURCES {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743538029 198922 TRANSFER OUTPUT 766 0 0.001304 0.005282 cctools-monitor.summary
1680668743538214 198922 CATEGORY default MAX {}
1680668743538234 198922 CATEGORY default MIN {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743538241 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668743538317 198922 TASK 766 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.005452,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001303672790527344,"MB"],"wq_input_size":[0,"MB"],"start":[1680668733.301926,"s"],"end":[1680668743.459595,"s"],"wall_time":[10.157669,"s"],"cpu_time":[12.081211,"s"],"memory":[3574,"MB"],"virtual_memory":[6171,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.189,"cores"],"cores_avg":[1.189,"cores"],"machine_cpus":[24,"cores"],"machine_load":[12,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668743538336 198922 TASK 766 WAITING default MAX_RESOURCES {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743543293 198922 TRANSFER OUTPUT 776 0 0.001308 0.004885 cctools-monitor.summary
1680668743543455 198922 CATEGORY default MAX {}
1680668743543484 198922 CATEGORY default MIN {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743543491 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680668743543557 198922 TASK 776 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.005045,"s"],"wq_input_time":[0.004415,"s"],"wq_output_size":[0.001308441162109375,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680668733.275386,"s"],"end":[1680668743.432597,"s"],"wall_time":[10.157211,"s"],"cpu_time":[12.130967,"s"],"memory":[3566,"MB"],"virtual_memory":[7285,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.194,"cores"],"cores_avg":[1.194,"cores"],"machine_cpus":[24,"cores"],"machine_load":[12,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680668743543575 198922 TASK 776 WAITING default MAX_RESOURCES {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743548752 198922 TRANSFER OUTPUT 935 0 0.001290 0.005087 cctools-monitor.summary
1680668743549017 198922 CATEGORY default MAX {}
1680668743549035 198922 CATEGORY default MIN {"memory":[9416,"MB"],"disk":[605,"MB"],"gpus":[0,"gpus"],"cores":[4.447,"cores"]}
1680668743549041 198922 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
