# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680664926506529 162950 MANAGER START
1680664926510214 162950 CATEGORY default MAX {}
1680664926510231 162950 CATEGORY default MIN {}
1680664926510239 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946132881 162950 TASK 957 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946137221 162950 TRANSFER OUTPUT 961 0 0.001287 0.004254 cctools-monitor.summary
1680664946137367 162950 CATEGORY default MAX {}
1680664946137385 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946137392 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946137450 162950 TASK 961 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.004398,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.873043,"s"],"end":[1680664946.000007,"s"],"wall_time":[5.126964,"s"],"cpu_time":[6.981216,"s"],"memory":[2086,"MB"],"virtual_memory":[7287,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.362,"cores"],"cores_avg":[1.362,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946137480 162950 TASK 961 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946142026 162950 TRANSFER OUTPUT 963 0 0.001293 0.004450 cctools-monitor.summary
1680664946142220 162950 CATEGORY default MAX {}
1680664946142239 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946142246 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946142313 162950 TASK 963 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.004643,"s"],"wq_input_time":[0.000119,"s"],"wq_output_size":[0.001293182373046875,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.872181,"s"],"end":[1680664946.002879,"s"],"wall_time":[5.130698,"s"],"cpu_time":[6.590725,"s"],"memory":[1966,"MB"],"virtual_memory":[8325,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.285,"cores"],"cores_avg":[1.285,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946142337 162950 TASK 963 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946146799 162950 TRANSFER OUTPUT 965 0 0.001284 0.004377 cctools-monitor.summary
1680664946147072 162950 CATEGORY default MAX {}
1680664946147091 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946147098 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946147154 162950 TASK 965 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.004659,"s"],"wq_input_time":[0.000115,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.86661,"s"],"end":[1680664945.99521,"s"],"wall_time":[5.1286,"s"],"cpu_time":[8.778447,"s"],"memory":[2632,"MB"],"virtual_memory":[9345,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.712,"cores"],"cores_avg":[1.712,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946147175 162950 TASK 965 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946151268 162950 TRANSFER OUTPUT 966 0 0.001298 0.003996 cctools-monitor.summary
1680664946151578 162950 CATEGORY default MAX {}
1680664946151596 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946151603 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946151677 162950 TASK 966 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.004311,"s"],"wq_input_time":[0.00012,"s"],"wq_output_size":[0.001297950744628906,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.88721,"s"],"end":[1680664946.012902,"s"],"wall_time":[5.125692,"s"],"cpu_time":[6.699524,"s"],"memory":[2002,"MB"],"virtual_memory":[7287,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.307,"cores"],"cores_avg":[1.307,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946151699 162950 TASK 966 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946156011 162950 TRANSFER OUTPUT 967 0 0.001295 0.004234 cctools-monitor.summary
1680664946156175 162950 CATEGORY default MAX {}
1680664946156192 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946156198 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946156254 162950 TASK 967 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.004397,"s"],"wq_input_time":[0.000166,"s"],"wq_output_size":[0.001295089721679688,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.865468,"s"],"end":[1680664945.991978,"s"],"wall_time":[5.12651,"s"],"cpu_time":[9.667025000000001,"s"],"memory":[2916,"MB"],"virtual_memory":[9401,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.886,"cores"],"cores_avg":[1.886,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[8,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946156274 162950 TASK 967 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946160738 162950 TRANSFER OUTPUT 969 0 0.001299 0.004374 cctools-monitor.summary
1680664946160885 162950 CATEGORY default MAX {}
1680664946160904 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946160911 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946160977 162950 TASK 969 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.00452,"s"],"wq_input_time":[0.000136,"s"],"wq_output_size":[0.001298904418945312,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.860914,"s"],"end":[1680664945.987815,"s"],"wall_time":[5.126901,"s"],"cpu_time":[6.894104,"s"],"memory":[2056,"MB"],"virtual_memory":[8520,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.345,"cores"],"cores_avg":[1.345,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946160996 162950 TASK 969 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946164829 162950 TRANSFER OUTPUT 970 0 0.001307 0.003737 cctools-monitor.summary
1680664946165060 162950 CATEGORY default MAX {}
1680664946165079 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946165085 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946165142 162950 TASK 970 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.003973,"s"],"wq_input_time":[0.000115,"s"],"wq_output_size":[0.001306533813476562,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.858299,"s"],"end":[1680664945.985179,"s"],"wall_time":[5.12688,"s"],"cpu_time":[9.424538999999999,"s"],"memory":[2830,"MB"],"virtual_memory":[8641,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.838,"cores"],"cores_avg":[1.838,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946165166 162950 TASK 970 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946169527 162950 TRANSFER OUTPUT 971 0 0.001299 0.004275 cctools-monitor.summary
1680664946169686 162950 CATEGORY default MAX {}
1680664946169704 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946169723 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946169780 162950 TASK 971 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.004431,"s"],"wq_input_time":[0.000136,"s"],"wq_output_size":[0.001298904418945312,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.854569,"s"],"end":[1680664945.981035,"s"],"wall_time":[5.126466,"s"],"cpu_time":[7.406788,"s"],"memory":[2221,"MB"],"virtual_memory":[7266,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.445,"cores"],"cores_avg":[1.445,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946169801 162950 TASK 971 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946174042 162950 TRANSFER OUTPUT 972 0 0.001299 0.004156 cctools-monitor.summary
1680664946174210 162950 CATEGORY default MAX {}
1680664946174229 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946174236 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946174304 162950 TASK 972 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.004329,"s"],"wq_input_time":[0.00016,"s"],"wq_output_size":[0.001298904418945312,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.857531,"s"],"end":[1680664945.986928,"s"],"wall_time":[5.129397,"s"],"cpu_time":[7.263163,"s"],"memory":[2180,"MB"],"virtual_memory":[8415,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.416,"cores"],"cores_avg":[1.416,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946174324 162950 TASK 972 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946178713 162950 TRANSFER OUTPUT 973 0 0.001299 0.004294 cctools-monitor.summary
1680664946179028 162950 CATEGORY default MAX {}
1680664946179046 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946179053 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946179117 162950 TASK 973 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.004613,"s"],"wq_input_time":[0.081803,"s"],"wq_output_size":[0.001298904418945312,"MB"],"wq_input_size":[6.520806312561035,"MB"],"start":[1680664940.857265,"s"],"end":[1680664945.982962,"s"],"wall_time":[5.125697,"s"],"cpu_time":[7.106241,"s"],"memory":[2115,"MB"],"virtual_memory":[9396,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.386,"cores"],"cores_avg":[1.386,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946179141 162950 TASK 973 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946179510 162950 TRANSFER INPUT 973 1 0.000000 0.000002 gcc
1680664946179526 162950 TRANSFER INPUT 973 1 0.000000 0.000003 remote_program.c
1680664946179539 162950 TRANSFER INPUT 973 1 0.000000 0.000006 cctools-monitor
1680664946179589 162950 TASK 973 RUNNING 10.32.90.72:57304  MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946180002 162950 TRANSFER INPUT 972 1 0.000000 0.000001 gcc
1680664946180018 162950 TRANSFER INPUT 972 1 0.000000 0.000004 remote_program.c
1680664946180031 162950 TRANSFER INPUT 972 1 0.000000 0.000007 cctools-monitor
1680664946180073 162950 TASK 972 RUNNING 10.32.90.123:41990  MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946180499 162950 TRANSFER INPUT 971 1 0.000000 0.000001 gcc
1680664946180514 162950 TRANSFER INPUT 971 1 0.000000 0.000003 remote_program.c
1680664946180527 162950 TRANSFER INPUT 971 1 0.000000 0.000006 cctools-monitor
1680664946180569 162950 TASK 971 RUNNING 10.32.90.123:41990  MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946181036 162950 TRANSFER INPUT 970 1 0.000000 0.000001 gcc
1680664946181052 162950 TRANSFER INPUT 970 1 0.000000 0.000003 remote_program.c
1680664946181064 162950 TRANSFER INPUT 970 1 0.000000 0.000006 cctools-monitor
1680664946181103 162950 TASK 970 RUNNING 10.32.90.123:41990  MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946181507 162950 TRANSFER INPUT 969 1 0.000000 0.000002 gcc
1680664946181523 162950 TRANSFER INPUT 969 1 0.000000 0.000003 remote_program.c
1680664946181535 162950 TRANSFER INPUT 969 1 0.000000 0.000006 cctools-monitor
1680664946181575 162950 TASK 969 RUNNING 10.32.90.123:41990  MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946181980 162950 TRANSFER INPUT 967 1 0.000000 0.000001 gcc
1680664946181996 162950 TRANSFER INPUT 967 1 0.000000 0.000003 remote_program.c
1680664946182008 162950 TRANSFER INPUT 967 1 0.000000 0.000006 cctools-monitor
1680664946182047 162950 TASK 967 RUNNING 10.32.90.123:41990  MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946339317 162950 TASK 955 WAITING_RETRIEVAL 10.32.90.72:57304 
1680664946339353 162950 TASK 956 WAITING_RETRIEVAL 10.32.90.72:57304 
1680664946347730 162950 TRANSFER OUTPUT 955 0 0.001298 0.008278 cctools-monitor.summary
1680664946347877 162950 CATEGORY default MAX {}
1680664946347895 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946347903 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946347977 162950 TASK 955 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.008427,"s"],"wq_input_time":[0.00013,"s"],"wq_output_size":[0.001297950744628906,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.83736,"s"],"end":[1680664946.333114,"s"],"wall_time":[5.495754,"s"],"cpu_time":[10.05981,"s"],"memory":[3687,"MB"],"virtual_memory":[10154,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.83,"cores"],"cores_avg":[1.83,"cores"],"machine_cpus":[32,"cores"],"machine_load":[14,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946347996 162950 TASK 955 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946355151 162950 TRANSFER OUTPUT 956 0 0.001313 0.007070 cctools-monitor.summary
1680664946355480 162950 CATEGORY default MAX {}
1680664946355498 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946355504 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946355558 162950 TASK 956 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.007404,"s"],"wq_input_time":[0.000117,"s"],"wq_output_size":[0.001313209533691406,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.83418,"s"],"end":[1680664946.324119,"s"],"wall_time":[5.489939,"s"],"cpu_time":[5.139145,"s"],"memory":[1844,"MB"],"virtual_memory":[9677,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.9360000000000001,"cores"],"cores_avg":[0.9360000000000001,"cores"],"machine_cpus":[32,"cores"],"machine_load":[14,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946355581 162950 TASK 956 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946356003 162950 TASK 960 WAITING_RETRIEVAL 10.32.90.123:41990 
1680664946356019 162950 TASK 962 WAITING_RETRIEVAL 10.32.90.123:41990 
1680664946356027 162950 TASK 964 WAITING_RETRIEVAL 10.32.90.123:41990 
1680664946356036 162950 TASK 968 WAITING_RETRIEVAL 10.32.90.123:41990 
1680664946360648 162950 TRANSFER OUTPUT 960 0 0.001308 0.004569 cctools-monitor.summary
1680664946360809 162950 CATEGORY default MAX {}
1680664946360828 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946360835 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946360896 162950 TASK 960 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.004727,"s"],"wq_input_time":[0.00013,"s"],"wq_output_size":[0.001308441162109375,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.888877,"s"],"end":[1680664946.287815,"s"],"wall_time":[5.398938,"s"],"cpu_time":[9.224607000000001,"s"],"memory":[2776,"MB"],"virtual_memory":[7721,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.709,"cores"],"cores_avg":[1.709,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946360927 162950 TASK 960 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946365363 162950 TRANSFER OUTPUT 962 0 0.001288 0.004349 cctools-monitor.summary
1680664946365514 162950 CATEGORY default MAX {}
1680664946365532 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946365539 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946365596 162950 TASK 962 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.004498,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001288414001464844,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.887163,"s"],"end":[1680664946.283874,"s"],"wall_time":[5.396711,"s"],"cpu_time":[6.516513,"s"],"memory":[1950,"MB"],"virtual_memory":[8307,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.207,"cores"],"cores_avg":[1.207,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[19,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946365616 162950 TASK 962 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946370243 162950 TRANSFER OUTPUT 964 0 0.001287 0.004535 cctools-monitor.summary
1680664946370395 162950 CATEGORY default MAX {}
1680664946370414 162950 CATEGORY default MIN {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946370421 162950 CATEGORY default FIRST GREEDY_BUCKETING {}
1680664946370477 162950 TASK 964 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[1000,"MB"]} {"wq_output_time":[0.004684,"s"],"wq_input_time":[0.000117,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1680664940.888026,"s"],"end":[1680664946.280055,"s"],"wall_time":[5.392029,"s"],"cpu_time":[9.221881,"s"],"memory":[2776,"MB"],"virtual_memory":[7985,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.71,"cores"],"cores_avg":[1.71,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680664946370502 162950 TASK 964 WAITING default MAX_RESOURCES {"memory":[4039,"MB"],"disk":[7,"MB"],"gpus":[0,"gpus"],"cores":[2.195,"cores"]}
1680664946375206 162950 TRANSFER OUTPUT 968 0 0.001300 0.004608 cctools-monitor.summary
1680664946375487 162950 CATEGORY default MAX {}
