# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680675509131721 210114 MANAGER START
1680675509135365 210114 CATEGORY default MAX {}
1680675509135388 210114 CATEGORY default MIN {}
1680675509135395 210114 CATEGORY default FIRST MAX_THROUGHPUT {}
1680677247084162 210114 TASK 570 WAITING default MAX_RESOURCES {"memory":[14938,"MB"],"disk":[10447,"MB"],"gpus":[0,"gpus"],"cores":[7.519,"cores"]}
1680677247104295 210114 TRANSFER INPUT 555 1 0.000000 0.000002 gcc
1680677247104309 210114 TRANSFER INPUT 555 1 0.000000 0.000004 remote_program.c
1680677247104321 210114 TRANSFER INPUT 555 1 0.000000 0.000007 cctools-monitor
1680677247104373 210114 TASK 555 RUNNING 10.32.84.89:49572  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677247252528 210114 TASK 572 WAITING_RETRIEVAL 10.32.90.74:33152 
1680677247264852 210114 TRANSFER OUTPUT 572 0 0.001320 0.012276 cctools-monitor.summary
1680677247265174 210114 TASK 572 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[10250,"MB"]} {"wq_output_time":[0.012557,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.00131988525390625,"MB"],"wq_input_size":[0,"MB"],"start":[1680677237.004201,"s"],"end":[1680677247.160279,"s"],"wall_time":[10.156078,"s"],"cpu_time":[41.301078,"s"],"memory":[11714,"MB"],"virtual_memory":[12521,"MB"],"swap_memory":[0,"MB"],"disk":[531,"MB"],"bytes_read":[1,"MB"],"bytes_written":[523,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4,"cores"],"cores_avg":[4.067,"cores"],"machine_cpus":[32,"cores"],"machine_load":[45,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677247265199 210114 TASK 572 WAITING default MAX_RESOURCES {"memory":[14938,"MB"],"disk":[10447,"MB"],"gpus":[0,"gpus"],"cores":[7.519,"cores"]}
1680677247284835 210114 TRANSFER INPUT 554 1 0.000000 0.000002 gcc
1680677247284853 210114 TRANSFER INPUT 554 1 0.000000 0.000004 remote_program.c
1680677247284866 210114 TRANSFER INPUT 554 1 0.000000 0.000007 cctools-monitor
1680677247284941 210114 TASK 554 RUNNING 10.32.90.74:33152  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677247431312 210114 TASK 571 WAITING_RETRIEVAL 10.32.84.89:49572 
1680677247439615 210114 TRANSFER OUTPUT 571 0 0.001321 0.008237 cctools-monitor.summary
1680677247439854 210114 TASK 571 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[10250,"MB"]} {"wq_output_time":[0.008399,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001320838928222656,"MB"],"wq_input_size":[0,"MB"],"start":[1680677236.889934,"s"],"end":[1680677247.307109,"s"],"wall_time":[10.417175,"s"],"cpu_time":[52.216845,"s"],"memory":[11862,"MB"],"virtual_memory":[12329,"MB"],"swap_memory":[0,"MB"],"disk":[513,"MB"],"bytes_read":[1,"MB"],"bytes_written":[498,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5,"cores"],"cores_avg":[5.013,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677247439888 210114 TASK 571 WAITING default MAX_RESOURCES {"memory":[14938,"MB"],"disk":[10447,"MB"],"gpus":[0,"gpus"],"cores":[7.519,"cores"]}
1680677247459102 210114 TRANSFER INPUT 553 1 0.000000 0.000002 gcc
1680677247459117 210114 TRANSFER INPUT 553 1 0.000000 0.000004 remote_program.c
1680677247459129 210114 TRANSFER INPUT 553 1 0.000000 0.000007 cctools-monitor
1680677247459179 210114 TASK 553 RUNNING 10.32.84.89:49572  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677247852421 210114 TASK 568 WAITING_RETRIEVAL 10.32.90.74:49460 
1680677247860329 210114 TRANSFER OUTPUT 568 0 0.001318 0.007851 cctools-monitor.summary
1680677247860594 210114 TASK 568 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[10250,"MB"]} {"wq_output_time":[0.008042000000000001,"s"],"wq_input_time":[0.000121,"s"],"wq_output_size":[0.001317977905273438,"MB"],"wq_input_size":[0,"MB"],"start":[1680677237.683269,"s"],"end":[1680677247.844275,"s"],"wall_time":[10.161006,"s"],"cpu_time":[32.358465,"s"],"memory":[11682,"MB"],"virtual_memory":[12999,"MB"],"swap_memory":[0,"MB"],"disk":[43,"MB"],"bytes_read":[1,"MB"],"bytes_written":[36,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.185,"cores"],"cores_avg":[3.185,"cores"],"machine_cpus":[32,"cores"],"machine_load":[46,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677247860624 210114 TASK 568 WAITING default MAX_RESOURCES {"memory":[14938,"MB"],"disk":[10447,"MB"],"gpus":[0,"gpus"],"cores":[7.519,"cores"]}
1680677249378140 210114 TRANSFER INPUT 552 1 0.000000 0.000005 gcc
1680677249378194 210114 TRANSFER INPUT 552 1 0.000000 0.000007 remote_program.c
1680677249378235 210114 TRANSFER INPUT 552 1 0.000000 0.000017 cctools-monitor
1680677249378449 210114 TASK 552 RUNNING 10.32.90.74:49460  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677249378746 210114 TASK 562 WAITING_RETRIEVAL 10.32.90.46:33958 
1680677249379050 210114 TASK 608 WAITING_RETRIEVAL 10.32.80.65:47680 
1680677249383350 210114 TRANSFER OUTPUT 562 0 0.001311 0.004204 cctools-monitor.summary
1680677249383541 210114 TASK 562 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[10250,"MB"]} {"wq_output_time":[0.004346,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001311302185058594,"MB"],"wq_input_size":[0,"MB"],"start":[1680677242.223294,"s"],"end":[1680677248.211337,"s"],"wall_time":[5.988043,"s"],"cpu_time":[21.659175,"s"],"memory":[10810,"MB"],"virtual_memory":[11345,"MB"],"swap_memory":[0,"MB"],"disk":[136,"MB"],"bytes_read":[1,"MB"],"bytes_written":[123,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.617,"cores"],"cores_avg":[3.617,"cores"],"machine_cpus":[64,"cores"],"machine_load":[69,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677249383565 210114 TASK 562 WAITING default MAX_RESOURCES {"memory":[14938,"MB"],"disk":[10447,"MB"],"gpus":[0,"gpus"],"cores":[7.519,"cores"]}
1680677249388573 210114 TRANSFER OUTPUT 608 0 0.001320 0.004927 cctools-monitor.summary
1680677249388781 210114 TASK 608 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[10000,"MB"]} {"wq_output_time":[0.005079,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.00131988525390625,"MB"],"wq_input_size":[0,"MB"],"start":[1680677215.393981,"s"],"end":[1680677248.53648,"s"],"wall_time":[33.142499,"s"],"cpu_time":[33.879284,"s"],"memory":[10186,"MB"],"virtual_memory":[10656,"MB"],"swap_memory":[0,"MB"],"disk":[13,"MB"],"bytes_read":[1,"MB"],"bytes_written":[3,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1,"cores"],"cores_avg":[1.022,"cores"],"machine_cpus":[16,"cores"],"machine_load":[18,"procs"],"context_switches":[192,"switches"],"max_concurrent_processes":[4,"procs"],"total_processes":[6,"procs"],"total_files":[15,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677249388808 210114 TASK 608 WAITING default MAX_RESOURCES {"memory":[14938,"MB"],"disk":[10447,"MB"],"gpus":[0,"gpus"],"cores":[7.519,"cores"]}
1680677249410087 210114 TRANSFER INPUT 551 1 0.000000 0.000002 gcc
1680677249410103 210114 TRANSFER INPUT 551 1 0.000000 0.000003 remote_program.c
1680677249410116 210114 TRANSFER INPUT 551 1 0.000000 0.000007 cctools-monitor
1680677249410181 210114 TASK 551 RUNNING 10.32.90.46:33958  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677249430280 210114 TRANSFER INPUT 550 1 0.000000 0.000002 gcc
1680677249430295 210114 TRANSFER INPUT 550 1 0.000000 0.000003 remote_program.c
1680677249430307 210114 TRANSFER INPUT 550 1 0.000000 0.000006 cctools-monitor
1680677249430351 210114 TASK 550 RUNNING 10.32.80.65:47680  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677249859277 210114 TASK 560 WAITING_RETRIEVAL 10.32.90.46:33978 
1680677249863693 210114 TRANSFER OUTPUT 560 0 0.001308 0.004325 cctools-monitor.summary
1680677249864180 210114 TASK 560 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[10250,"MB"]} {"wq_output_time":[0.004726,"s"],"wq_input_time":[0.000116,"s"],"wq_output_size":[0.001308441162109375,"MB"],"wq_input_size":[0,"MB"],"start":[1680677243.603906,"s"],"end":[1680677249.857189,"s"],"wall_time":[6.253283,"s"],"cpu_time":[23.102464,"s"],"memory":[11882,"MB"],"virtual_memory":[12219,"MB"],"swap_memory":[0,"MB"],"disk":[29,"MB"],"bytes_read":[1,"MB"],"bytes_written":[16,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.694,"cores"],"cores_avg":[3.694,"cores"],"machine_cpus":[64,"cores"],"machine_load":[69,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677249864204 210114 TASK 560 WAITING default MAX_RESOURCES {"memory":[14938,"MB"],"disk":[10447,"MB"],"gpus":[0,"gpus"],"cores":[7.519,"cores"]}
1680677249884408 210114 TRANSFER INPUT 549 1 0.000000 0.000002 gcc
1680677249884422 210114 TRANSFER INPUT 549 1 0.000000 0.000003 remote_program.c
1680677249884435 210114 TRANSFER INPUT 549 1 0.000000 0.000007 cctools-monitor
1680677249884484 210114 TASK 549 RUNNING 10.32.90.46:33978  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677250171825 210114 TASK 566 WAITING_RETRIEVAL 10.32.83.135:46492 
1680677250180511 210114 TRANSFER OUTPUT 566 0 0.001319 0.008603 cctools-monitor.summary
1680677250180723 210114 TASK 566 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[10250,"MB"]} {"wq_output_time":[0.008762000000000001,"s"],"wq_input_time":[0.000152,"s"],"wq_output_size":[0.001318931579589844,"MB"],"wq_input_size":[0,"MB"],"start":[1680677239.150616,"s"],"end":[1680677250.045565,"s"],"wall_time":[10.894949,"s"],"cpu_time":[49.035545,"s"],"memory":[11063,"MB"],"virtual_memory":[11664,"MB"],"swap_memory":[0,"MB"],"disk":[449,"MB"],"bytes_read":[1,"MB"],"bytes_written":[420,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.501,"cores"],"cores_avg":[4.501,"cores"],"machine_cpus":[24,"cores"],"machine_load":[32,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677250180759 210114 TASK 566 WAITING default MAX_RESOURCES {"memory":[14938,"MB"],"disk":[10447,"MB"],"gpus":[0,"gpus"],"cores":[7.519,"cores"]}
1680677250200977 210114 TRANSFER INPUT 548 1 0.000000 0.000001 gcc
1680677250200990 210114 TRANSFER INPUT 548 1 0.000000 0.000003 remote_program.c
1680677250201002 210114 TRANSFER INPUT 548 1 0.000000 0.000006 cctools-monitor
1680677250201048 210114 TASK 548 RUNNING 10.32.83.135:46492  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677250347191 210114 TASK 653 WAITING_RETRIEVAL 10.32.84.85:47754 
1680677250355547 210114 TRANSFER OUTPUT 653 0 0.001315 0.008269 cctools-monitor.summary
1680677250355763 210114 TASK 653 RETRIEVED RESOURCE_EXHAUSTION  143 {"cores":[1,"cores"]} {"wq_output_time":[0.008433,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.001315116882324219,"MB"],"wq_input_size":[0,"MB"],"start":[1680677197.731097,"s"],"end":[1680677250.309851,"s"],"wall_time":[52.578754,"s"],"cpu_time":[233.25592,"s"],"memory":[9542,"MB"],"virtual_memory":[10143,"MB"],"swap_memory":[0,"MB"],"disk":[8309,"MB"],"bytes_read":[1,"MB"],"bytes_written":[998,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.436,"cores"],"cores_avg":[4.436,"cores"],"machine_cpus":[24,"cores"],"machine_load":[30,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677250355807 210114 TASK 653 WAITING default MAX_RESOURCES {"memory":[14938,"MB"],"disk":[10447,"MB"],"gpus":[0,"gpus"],"cores":[7.519,"cores"]}
1680677250376730 210114 TRANSFER INPUT 547 1 0.000000 0.000002 gcc
1680677250376744 210114 TRANSFER INPUT 547 1 0.000000 0.000004 remote_program.c
1680677250376757 210114 TRANSFER INPUT 547 1 0.000000 0.000007 cctools-monitor
1680677250376812 210114 TASK 547 RUNNING 10.32.84.85:47754  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677250627852 210114 TASK 559 WAITING_RETRIEVAL 10.32.90.46:33960 
1680677250632206 210114 TRANSFER OUTPUT 559 0 0.001307 0.004315 cctools-monitor.summary
1680677250632385 210114 TASK 559 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[10250,"MB"]} {"wq_output_time":[0.004445,"s"],"wq_input_time":[0.000104,"s"],"wq_output_size":[0.001307487487792969,"MB"],"wq_input_size":[0,"MB"],"start":[1680677244.121372,"s"],"end":[1680677250.624925,"s"],"wall_time":[6.503553,"s"],"cpu_time":[26.124654,"s"],"memory":[13936,"MB"],"virtual_memory":[14284,"MB"],"swap_memory":[0,"MB"],"disk":[15,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4,"cores"],"cores_avg":[4.017,"cores"],"machine_cpus":[64,"cores"],"machine_load":[69,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677250632409 210114 TASK 559 WAITING default MAX_RESOURCES {"memory":[14938,"MB"],"disk":[10447,"MB"],"gpus":[0,"gpus"],"cores":[7.519,"cores"]}
1680677250653132 210114 TRANSFER INPUT 546 1 0.000000 0.000002 gcc
1680677250653149 210114 TRANSFER INPUT 546 1 0.000000 0.000004 remote_program.c
1680677250653161 210114 TRANSFER INPUT 546 1 0.000000 0.000006 cctools-monitor
1680677250653216 210114 TASK 546 RUNNING 10.32.90.46:33960  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677252582339 210114 TASK 555 WAITING_RETRIEVAL 10.32.84.89:49572 
1680677252591497 210114 TRANSFER OUTPUT 555 0 0.001309 0.009116 cctools-monitor.summary
1680677252591690 210114 TASK 555 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[10250,"MB"]} {"wq_output_time":[0.009259,"s"],"wq_input_time":[0.000118,"s"],"wq_output_size":[0.001309394836425781,"MB"],"wq_input_size":[0,"MB"],"start":[1680677247.177715,"s"],"end":[1680677252.572902,"s"],"wall_time":[5.395187,"s"],"cpu_time":[43.749713,"s"],"memory":[12623,"MB"],"virtual_memory":[13891,"MB"],"swap_memory":[0,"MB"],"disk":[90,"MB"],"bytes_read":[1,"MB"],"bytes_written":[74,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.109,"cores"],"cores_avg":[8.109,"cores"],"machine_cpus":[24,"cores"],"machine_load":[12,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677252591717 210114 TASK 555 WAITING default MAX_RESOURCES {"memory":[14938,"MB"],"disk":[10447,"MB"],"gpus":[0,"gpus"],"cores":[8.109,"cores"]}
1680677252612563 210114 TRANSFER INPUT 545 1 0.000000 0.000002 gcc
1680677252612576 210114 TRANSFER INPUT 545 1 0.000000 0.000003 remote_program.c
1680677252612589 210114 TRANSFER INPUT 545 1 0.000000 0.000006 cctools-monitor
1680677252612663 210114 TASK 545 RUNNING 10.32.84.89:49572  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677253012760 210114 TASK 730 WAITING_RETRIEVAL 10.32.83.253:52582 
1680677253021310 210114 TRANSFER OUTPUT 730 0 0.001290 0.008457 cctools-monitor.summary
1680677253021490 210114 TASK 730 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.008588,"s"],"wq_input_time":[0.000145,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680677101.827073,"s"],"end":[1680677253.008882,"s"],"wall_time":[151.181809,"s"],"cpu_time":[476.196868,"s"],"memory":[7727,"MB"],"virtual_memory":[8064,"MB"],"swap_memory":[0,"MB"],"disk":[7152,"MB"],"bytes_read":[1,"MB"],"bytes_written":[866,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.15,"cores"],"cores_avg":[3.15,"cores"],"machine_cpus":[24,"cores"],"machine_load":[35,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677253022221 210114 TASK 730 DONE SUCCESS  0  {} {"wq_output_time":[0.008588,"s"],"wq_input_time":[0.000145,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680677101.827073,"s"],"end":[1680677253.008882,"s"],"wall_time":[151.181809,"s"],"cpu_time":[476.196868,"s"],"memory":[7727,"MB"],"virtual_memory":[8064,"MB"],"swap_memory":[0,"MB"],"disk":[7152,"MB"],"bytes_read":[1,"MB"],"bytes_written":[866,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.15,"cores"],"cores_avg":[3.15,"cores"],"machine_cpus":[24,"cores"],"machine_load":[35,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677253043231 210114 TRANSFER INPUT 544 1 0.000000 0.000002 gcc
1680677253043244 210114 TRANSFER INPUT 544 1 0.000000 0.000004 remote_program.c
1680677253043256 210114 TRANSFER INPUT 544 1 0.000000 0.000006 cctools-monitor
1680677253043303 210114 TASK 544 RUNNING 10.32.83.253:52582  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677253670672 210114 TASK 644 WAITING_RETRIEVAL 10.32.83.253:52582 
1680677253677912 210114 TRANSFER OUTPUT 644 0 0.001337 0.007198 cctools-monitor.summary
1680677253678123 210114 TASK 644 RETRIEVED RESOURCE_EXHAUSTION  143 {"cores":[1,"cores"]} {"wq_output_time":[0.007354,"s"],"wq_input_time":[0.000104,"s"],"wq_output_size":[0.001337051391601562,"MB"],"wq_input_size":[0,"MB"],"start":[1680677175.922968,"s"],"end":[1680677253.655504,"s"],"wall_time":[77.732536,"s"],"cpu_time":[231.421023,"s"],"memory":[8870,"MB"],"virtual_memory":[9273,"MB"],"swap_memory":[0,"MB"],"disk":[8082,"MB"],"bytes_read":[1,"MB"],"bytes_written":[702,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.977,"cores"],"cores_avg":[2.977,"cores"],"machine_cpus":[24,"cores"],"machine_load":[35,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677253678149 210114 TASK 644 WAITING default MAX_RESOURCES {"memory":[14938,"MB"],"disk":[10447,"MB"],"gpus":[0,"gpus"],"cores":[8.109,"cores"]}
1680677253699272 210114 TRANSFER INPUT 543 1 0.000000 0.000002 gcc
1680677253699287 210114 TRANSFER INPUT 543 1 0.000000 0.000003 remote_program.c
1680677253699300 210114 TRANSFER INPUT 543 1 0.000000 0.000007 cctools-monitor
1680677253699349 210114 TASK 543 RUNNING 10.32.83.253:52582  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677253849789 210114 TASK 742 WAITING_RETRIEVAL 10.32.90.48:39768 
1680677253858904 210114 TRANSFER OUTPUT 742 0 0.001285 0.009018 cctools-monitor.summary
1680677253859106 210114 TASK 742 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.009172,"s"],"wq_input_time":[0.000121,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680677047.210118,"s"],"end":[1680677253.794931,"s"],"wall_time":[206.584813,"s"],"cpu_time":[133.996665,"s"],"memory":[8507,"MB"],"virtual_memory":[8844,"MB"],"swap_memory":[0,"MB"],"disk":[7709,"MB"],"bytes_read":[1,"MB"],"bytes_written":[433,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.672,"cores"],"cores_avg":[0.649,"cores"],"machine_cpus":[64,"cores"],"machine_load":[67,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677253859926 210114 TASK 742 DONE SUCCESS  0  {} {"wq_output_time":[0.009172,"s"],"wq_input_time":[0.000121,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680677047.210118,"s"],"end":[1680677253.794931,"s"],"wall_time":[206.584813,"s"],"cpu_time":[133.996665,"s"],"memory":[8507,"MB"],"virtual_memory":[8844,"MB"],"swap_memory":[0,"MB"],"disk":[7709,"MB"],"bytes_read":[1,"MB"],"bytes_written":[433,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.672,"cores"],"cores_avg":[0.649,"cores"],"machine_cpus":[64,"cores"],"machine_load":[67,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680677253880741 210114 TRANSFER INPUT 542 1 0.000000 0.000001 gcc
1680677253880758 210114 TRANSFER INPUT 542 1 0.000000 0.000003 remote_program.c
1680677253880771 210114 TRANSFER INPUT 542 1 0.000000 0.000007 cctools-monitor
1680677253880823 210114 TASK 542 RUNNING 10.32.90.48:39768  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680677254528543 210114 TASK 552 WAITING_RETRIEVAL 10.32.90.74:49460 
1680677254536668 210114 TRANSFER OUTPUT 552 0 0.001308 0.008088 cctools-monitor.summary
1680677254536865 210114 TASK 552 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[10250,"MB"]} {"wq_output_time":[0.008234,"s"],"wq_input_time":[1.496895,"s"],"wq_output_size":[0.001308441162109375,"MB"],"wq_input_size":[0,"MB"],"start":[1680677249.391216,"s"],"end":[1680677254.519291,"s"],"wall_time":[5.128075,"s"],"cpu_time":[29.920679,"s"],"memory":[10378,"MB"],"virtual_memory":[12555,"MB"],"swap_memory":[0,"MB"],"disk":[104,"MB"],"bytes_read":[1,"MB"],"bytes_written":[96,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.835,"cores"],"cores_avg":[5.835,"cores"],"machine_cpus":[32,"cores"],"machine_load":[47,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
