# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1681332799863836 712395 MANAGER START
1681332799870286 712395 CATEGORY default MAX {}
1681332799870299 712395 CATEGORY default MIN {}
1681332799870305 712395 CATEGORY default FIRST MAX {}
1681333413235778 712395 TRANSFER INPUT 860 1 0.000000 0.000007 cctools-monitor
1681333413235816 712395 TASK 860 RUNNING 10.32.82.221:52930  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10750,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681333413236846 712395 TRANSFER INPUT 859 1 1.203979 0.000713 gcc
1681333413236903 712395 TRANSFER INPUT 859 1 0.002252 0.000030 remote_program.c
1681333413240500 712395 TRANSFER INPUT 859 1 5.314476 0.003587 cctools-monitor
1681333413240549 712395 TASK 859 RUNNING 10.32.84.175:35314  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10750,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681333413240909 712395 TRANSFER INPUT 858 1 0.000000 0.000002 gcc
1681333413240921 712395 TRANSFER INPUT 858 1 0.000000 0.000003 remote_program.c
1681333413240933 712395 TRANSFER INPUT 858 1 0.000000 0.000007 cctools-monitor
1681333413240975 712395 TASK 858 RUNNING 10.32.84.175:35314  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10750,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681333413343998 712395 TASK 928 WAITING_RETRIEVAL 10.32.80.57:42672 
1681333413344350 712395 TASK 916 WAITING_RETRIEVAL 10.32.89.161:37744 
1681333413348751 712395 TRANSFER OUTPUT 916 0 0.001284 0.004329 cctools-monitor.summary
1681333413349061 712395 TASK 916 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00459,"s"],"wq_input_time":[0.000123,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1681333262.862895,"s"],"end":[1681333413.320015,"s"],"wall_time":[150.45712,"s"],"cpu_time":[447.383138,"s"],"memory":[8834,"MB"],"virtual_memory":[9039,"MB"],"swap_memory":[0,"MB"],"disk":[8068,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1026,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.973,"cores"],"cores_avg":[2.973,"cores"],"machine_cpus":[64,"cores"],"machine_load":[27,"procs"],"context_switches":[23,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413349549 712395 TASK 916 DONE SUCCESS  0  {} {"wq_output_time":[0.00459,"s"],"wq_input_time":[0.000123,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1681333262.862895,"s"],"end":[1681333413.320015,"s"],"wall_time":[150.45712,"s"],"cpu_time":[447.383138,"s"],"memory":[8834,"MB"],"virtual_memory":[9039,"MB"],"swap_memory":[0,"MB"],"disk":[8068,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1026,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.973,"cores"],"cores_avg":[2.973,"cores"],"machine_cpus":[64,"cores"],"machine_load":[27,"procs"],"context_switches":[23,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413354622 712395 TRANSFER OUTPUT 928 0 0.001286 0.004951 cctools-monitor.summary
1681333413354824 712395 TASK 928 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005113,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1681333261.920177,"s"],"end":[1681333413.287999,"s"],"wall_time":[151.367822,"s"],"cpu_time":[217.662932,"s"],"memory":[7235,"MB"],"virtual_memory":[7505,"MB"],"swap_memory":[0,"MB"],"disk":[7166,"MB"],"bytes_read":[1,"MB"],"bytes_written":[760,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.438,"cores"],"cores_avg":[1.438,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[32,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413355300 712395 TASK 928 DONE SUCCESS  0  {} {"wq_output_time":[0.005113,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1681333261.920177,"s"],"end":[1681333413.287999,"s"],"wall_time":[151.367822,"s"],"cpu_time":[217.662932,"s"],"memory":[7235,"MB"],"virtual_memory":[7505,"MB"],"swap_memory":[0,"MB"],"disk":[7166,"MB"],"bytes_read":[1,"MB"],"bytes_written":[760,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.438,"cores"],"cores_avg":[1.438,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[32,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413355620 712395 TRANSFER INPUT 857 1 0.000000 0.000002 gcc
1681333413355634 712395 TRANSFER INPUT 857 1 0.000000 0.000004 remote_program.c
1681333413355647 712395 TRANSFER INPUT 857 1 0.000000 0.000007 cctools-monitor
1681333413355694 712395 TASK 857 RUNNING 10.32.80.57:42672  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10750,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681333413355950 712395 TRANSFER INPUT 856 1 0.000000 0.000001 gcc
1681333413355962 712395 TRANSFER INPUT 856 1 0.000000 0.000004 remote_program.c
1681333413355985 712395 TRANSFER INPUT 856 1 0.000000 0.000017 cctools-monitor
1681333413356027 712395 TASK 856 RUNNING 10.32.89.161:37744  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10750,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681333413560931 712395 TASK 901 WAITING_RETRIEVAL 10.32.81.136:49730 
1681333413565536 712395 TRANSFER OUTPUT 901 0 0.001287 0.004541 cctools-monitor.summary
1681333413565742 712395 TASK 901 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.0047,"s"],"wq_input_time":[9.1e-05,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1681333263.669732,"s"],"end":[1681333413.532039,"s"],"wall_time":[149.862307,"s"],"cpu_time":[275.061892,"s"],"memory":[8535,"MB"],"virtual_memory":[8805,"MB"],"swap_memory":[0,"MB"],"disk":[6303,"MB"],"bytes_read":[1,"MB"],"bytes_written":[786,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.835,"cores"],"cores_avg":[1.835,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413566269 712395 TASK 901 DONE SUCCESS  0  {} {"wq_output_time":[0.0047,"s"],"wq_input_time":[9.1e-05,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1681333263.669732,"s"],"end":[1681333413.532039,"s"],"wall_time":[149.862307,"s"],"cpu_time":[275.061892,"s"],"memory":[8535,"MB"],"virtual_memory":[8805,"MB"],"swap_memory":[0,"MB"],"disk":[6303,"MB"],"bytes_read":[1,"MB"],"bytes_written":[786,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.835,"cores"],"cores_avg":[1.835,"cores"],"machine_cpus":[16,"cores"],"machine_load":[10,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413566625 712395 TRANSFER INPUT 855 1 0.000000 0.000002 gcc
1681333413566638 712395 TRANSFER INPUT 855 1 0.000000 0.000004 remote_program.c
1681333413566650 712395 TRANSFER INPUT 855 1 0.000000 0.000007 cctools-monitor
1681333413566696 712395 TASK 855 RUNNING 10.32.81.136:49730  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10750,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681333413566985 712395 TASK 914 WAITING_RETRIEVAL 10.32.84.161:46258 
1681333413571412 712395 TRANSFER OUTPUT 914 0 0.001286 0.004368 cctools-monitor.summary
1681333413571796 712395 TASK 914 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004655,"s"],"wq_input_time":[0.000118,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1681333262.864124,"s"],"end":[1681333413.476447,"s"],"wall_time":[150.612323,"s"],"cpu_time":[745.095355,"s"],"memory":[7882,"MB"],"virtual_memory":[8219,"MB"],"swap_memory":[0,"MB"],"disk":[8332,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1044,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.947,"cores"],"cores_avg":[4.947,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[19,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413572408 712395 TASK 914 DONE SUCCESS  0  {} {"wq_output_time":[0.004655,"s"],"wq_input_time":[0.000118,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1681333262.864124,"s"],"end":[1681333413.476447,"s"],"wall_time":[150.612323,"s"],"cpu_time":[745.095355,"s"],"memory":[7882,"MB"],"virtual_memory":[8219,"MB"],"swap_memory":[0,"MB"],"disk":[8332,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1044,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.947,"cores"],"cores_avg":[4.947,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[19,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413674701 712395 TASK 918 WAITING_RETRIEVAL 10.32.89.161:37744 
1681333413679422 712395 TRANSFER OUTPUT 918 0 0.001287 0.004650 cctools-monitor.summary
1681333413679607 712395 TASK 918 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004787,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1681333262.861311,"s"],"end":[1681333413.643669,"s"],"wall_time":[150.782358,"s"],"cpu_time":[596.180816,"s"],"memory":[10186,"MB"],"virtual_memory":[10457,"MB"],"swap_memory":[0,"MB"],"disk":[7307,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1342,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.954,"cores"],"cores_avg":[3.954,"cores"],"machine_cpus":[64,"cores"],"machine_load":[27,"procs"],"context_switches":[25,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413680448 712395 TASK 918 DONE SUCCESS  0  {} {"wq_output_time":[0.004787,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1681333262.861311,"s"],"end":[1681333413.643669,"s"],"wall_time":[150.782358,"s"],"cpu_time":[596.180816,"s"],"memory":[10186,"MB"],"virtual_memory":[10457,"MB"],"swap_memory":[0,"MB"],"disk":[7307,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1342,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.954,"cores"],"cores_avg":[3.954,"cores"],"machine_cpus":[64,"cores"],"machine_load":[27,"procs"],"context_switches":[25,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413783227 712395 TASK 913 WAITING_RETRIEVAL 10.32.84.161:46258 
1681333413787704 712395 TRANSFER OUTPUT 913 0 0.001296 0.004416 cctools-monitor.summary
1681333413787892 712395 TASK 913 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004557,"s"],"wq_input_time":[0.000128,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1681333262.864579,"s"],"end":[1681333413.687145,"s"],"wall_time":[150.822566,"s"],"cpu_time":[596.638879,"s"],"memory":[7220,"MB"],"virtual_memory":[7489,"MB"],"swap_memory":[0,"MB"],"disk":[9695,"MB"],"bytes_read":[1,"MB"],"bytes_written":[834,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.956,"cores"],"cores_avg":[3.956,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413788515 712395 TASK 913 DONE SUCCESS  0  {} {"wq_output_time":[0.004557,"s"],"wq_input_time":[0.000128,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1681333262.864579,"s"],"end":[1681333413.687145,"s"],"wall_time":[150.822566,"s"],"cpu_time":[596.638879,"s"],"memory":[7220,"MB"],"virtual_memory":[7489,"MB"],"swap_memory":[0,"MB"],"disk":[9695,"MB"],"bytes_read":[1,"MB"],"bytes_written":[834,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.956,"cores"],"cores_avg":[3.956,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413788834 712395 TRANSFER INPUT 854 1 0.000000 0.000002 gcc
1681333413788847 712395 TRANSFER INPUT 854 1 0.000000 0.000004 remote_program.c
1681333413788860 712395 TRANSFER INPUT 854 1 0.000000 0.000007 cctools-monitor
1681333413788904 712395 TASK 854 RUNNING 10.32.84.161:46258  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10750,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681333413891101 712395 TASK 917 WAITING_RETRIEVAL 10.32.89.161:37744 
1681333413891369 712395 TASK 912 WAITING_RETRIEVAL 10.32.80.59:56426 
1681333413895941 712395 TRANSFER OUTPUT 912 0 0.001282 0.004503 cctools-monitor.summary
1681333413896131 712395 TASK 912 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004647,"s"],"wq_input_time":[0.000114,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1681333262.954025,"s"],"end":[1681333413.805154,"s"],"wall_time":[150.851129,"s"],"cpu_time":[528.759864,"s"],"memory":[8353,"MB"],"virtual_memory":[8689,"MB"],"swap_memory":[0,"MB"],"disk":[7682,"MB"],"bytes_read":[1,"MB"],"bytes_written":[972,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.505,"cores"],"cores_avg":[3.505,"cores"],"machine_cpus":[16,"cores"],"machine_load":[8,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413896858 712395 TASK 912 DONE SUCCESS  0  {} {"wq_output_time":[0.004647,"s"],"wq_input_time":[0.000114,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1681333262.954025,"s"],"end":[1681333413.805154,"s"],"wall_time":[150.851129,"s"],"cpu_time":[528.759864,"s"],"memory":[8353,"MB"],"virtual_memory":[8689,"MB"],"swap_memory":[0,"MB"],"disk":[7682,"MB"],"bytes_read":[1,"MB"],"bytes_written":[972,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.505,"cores"],"cores_avg":[3.505,"cores"],"machine_cpus":[16,"cores"],"machine_load":[8,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413902083 712395 TRANSFER OUTPUT 917 0 0.001292 0.004987 cctools-monitor.summary
1681333413902274 712395 TASK 917 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005131,"s"],"wq_input_time":[0.000121,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1681333262.862166,"s"],"end":[1681333413.84494,"s"],"wall_time":[150.982774,"s"],"cpu_time":[447.83537,"s"],"memory":[8222,"MB"],"virtual_memory":[8427,"MB"],"swap_memory":[0,"MB"],"disk":[9778,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1010,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.966,"cores"],"cores_avg":[2.966,"cores"],"machine_cpus":[64,"cores"],"machine_load":[27,"procs"],"context_switches":[30,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413902885 712395 TASK 917 DONE SUCCESS  0  {} {"wq_output_time":[0.005131,"s"],"wq_input_time":[0.000121,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1681333262.862166,"s"],"end":[1681333413.84494,"s"],"wall_time":[150.982774,"s"],"cpu_time":[447.83537,"s"],"memory":[8222,"MB"],"virtual_memory":[8427,"MB"],"swap_memory":[0,"MB"],"disk":[9778,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1010,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.966,"cores"],"cores_avg":[2.966,"cores"],"machine_cpus":[64,"cores"],"machine_load":[27,"procs"],"context_switches":[30,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333413903191 712395 TRANSFER INPUT 853 1 0.000000 0.000001 gcc
1681333413903204 712395 TRANSFER INPUT 853 1 0.000000 0.000004 remote_program.c
1681333413903217 712395 TRANSFER INPUT 853 1 0.000000 0.000007 cctools-monitor
1681333413903265 712395 TASK 853 RUNNING 10.32.80.59:56426  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10750,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681333413903508 712395 TRANSFER INPUT 852 1 0.000000 0.000001 gcc
1681333413903519 712395 TRANSFER INPUT 852 1 0.000000 0.000004 remote_program.c
1681333413903531 712395 TRANSFER INPUT 852 1 0.000000 0.000007 cctools-monitor
1681333413903574 712395 TASK 852 RUNNING 10.32.89.161:37744  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10750,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681333414005530 712395 TASK 899 WAITING_RETRIEVAL 10.32.87.17:34228 
1681333414005567 712395 TASK 900 WAITING_RETRIEVAL 10.32.87.17:34228 
1681333414014604 712395 TRANSFER OUTPUT 899 0 0.001287 0.008978 cctools-monitor.summary
1681333414014974 712395 TASK 899 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.009292999999999999,"s"],"wq_input_time":[8.899999999999999e-05,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1681333263.850344,"s"],"end":[1681333413.991368,"s"],"wall_time":[150.141024,"s"],"cpu_time":[376.784527,"s"],"memory":[6934,"MB"],"virtual_memory":[7205,"MB"],"swap_memory":[0,"MB"],"disk":[6903,"MB"],"bytes_read":[1,"MB"],"bytes_written":[769,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.51,"cores"],"cores_avg":[2.51,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333414015483 712395 TASK 899 DONE SUCCESS  0  {} {"wq_output_time":[0.009292999999999999,"s"],"wq_input_time":[8.899999999999999e-05,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1681333263.850344,"s"],"end":[1681333413.991368,"s"],"wall_time":[150.141024,"s"],"cpu_time":[376.784527,"s"],"memory":[6934,"MB"],"virtual_memory":[7205,"MB"],"swap_memory":[0,"MB"],"disk":[6903,"MB"],"bytes_read":[1,"MB"],"bytes_written":[769,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.51,"cores"],"cores_avg":[2.51,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333414020432 712395 TRANSFER OUTPUT 900 0 0.001286 0.004828 cctools-monitor.summary
1681333414020794 712395 TASK 900 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005153,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1681333263.850286,"s"],"end":[1681333413.928356,"s"],"wall_time":[150.07807,"s"],"cpu_time":[358.58969,"s"],"memory":[7199,"MB"],"virtual_memory":[7469,"MB"],"swap_memory":[0,"MB"],"disk":[7203,"MB"],"bytes_read":[1,"MB"],"bytes_written":[770,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.389,"cores"],"cores_avg":[2.389,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333414021278 712395 TASK 900 DONE SUCCESS  0  {} {"wq_output_time":[0.005153,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1681333263.850286,"s"],"end":[1681333413.928356,"s"],"wall_time":[150.07807,"s"],"cpu_time":[358.58969,"s"],"memory":[7199,"MB"],"virtual_memory":[7469,"MB"],"swap_memory":[0,"MB"],"disk":[7203,"MB"],"bytes_read":[1,"MB"],"bytes_written":[770,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.389,"cores"],"cores_avg":[2.389,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681333414021620 712395 TRANSFER INPUT 851 1 0.000000 0.000002 gcc
1681333414021632 712395 TRANSFER INPUT 851 1 0.000000 0.000003 remote_program.c
1681333414021645 712395 TRANSFER INPUT 851 1 0.000000 0.000007 cctools-monitor
1681333414021697 712395 TASK 851 RUNNING 10.32.87.17:34228  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10750,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681333414124349 712395 TASK 904 WAITING_RETRIEVAL 10.32.84.159:60346 
1681333414128733 712395 TRANSFER OUTPUT 904 0 0.001283 0.004344 cctools-monitor.summary
1681333414129078 712395 TASK 904 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00465,"s"],"wq_input_time":[9.7e-05,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1681333263.054837,"s"],"end":[1681333414.103825,"s"],"wall_time":[151.048988,"s"],"cpu_time":[300.288613,"s"],"memory":[7416,"MB"],"virtual_memory":[7555,"MB"],"swap_memory":[0,"MB"],"disk":[5781,"MB"],"bytes_read":[1,"MB"],"bytes_written":[418,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.988,"cores"],"cores_avg":[1.988,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
