# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1681745498394863 1474515 MANAGER START
1681745498398750 1474515 CATEGORY default MAX {}
1681745498398764 1474515 CATEGORY default MIN {}
1681745498398771 1474515 CATEGORY default FIRST MIN_WASTE {}
1681745934909837 1474515 TASK 720 RUNNING 10.32.84.159:57940  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681745946599728 1474515 TASK 908 WAITING_RETRIEVAL 10.32.81.73:37834 
1681745946604780 1474515 TRANSFER OUTPUT 908 0 0.001282 0.004558 cctools-monitor.summary
1681745946605080 1474515 TASK 908 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004784,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1681745796.587187,"s"],"end":[1681745946.59638,"s"],"wall_time":[150.009193,"s"],"cpu_time":[596.94024,"s"],"memory":[8718,"MB"],"virtual_memory":[8989,"MB"],"swap_memory":[0,"MB"],"disk":[7179,"MB"],"bytes_read":[1,"MB"],"bytes_written":[838,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.979,"cores"],"cores_avg":[3.979,"cores"],"machine_cpus":[24,"cores"],"machine_load":[4,"procs"],"context_switches":[23,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745946605815 1474515 TASK 908 DONE SUCCESS  0  {} {"wq_output_time":[0.004784,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1681745796.587187,"s"],"end":[1681745946.59638,"s"],"wall_time":[150.009193,"s"],"cpu_time":[596.94024,"s"],"memory":[8718,"MB"],"virtual_memory":[8989,"MB"],"swap_memory":[0,"MB"],"disk":[7179,"MB"],"bytes_read":[1,"MB"],"bytes_written":[838,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.979,"cores"],"cores_avg":[3.979,"cores"],"machine_cpus":[24,"cores"],"machine_load":[4,"procs"],"context_switches":[23,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745946606582 1474515 TRANSFER INPUT 838 1 0.000000 0.000002 gcc
1681745946606603 1474515 TRANSFER INPUT 838 1 0.000000 0.000004 remote_program.c
1681745946606616 1474515 TRANSFER INPUT 838 1 0.000000 0.000007 cctools-monitor
1681745946606658 1474515 TASK 838 RUNNING 10.32.81.73:37834  MAX_RESOURCES {"memory":[10640,"MB"],"disk":[10378,"MB"],"gpus":[0,"gpus"],"cores":[5.98,"cores"]}
1681745946606986 1474515 TRANSFER INPUT 754 1 0.000000 0.000002 gcc
1681745946606999 1474515 TRANSFER INPUT 754 1 0.000000 0.000004 remote_program.c
1681745946607016 1474515 TRANSFER INPUT 754 1 0.000000 0.000007 cctools-monitor
1681745946607069 1474515 TASK 754 RUNNING 10.32.81.73:37834  MAX_RESOURCES {"memory":[10640,"MB"],"disk":[10378,"MB"],"gpus":[0,"gpus"],"cores":[5.98,"cores"]}
1681745946607430 1474515 TRANSFER INPUT 761 1 0.000000 0.000001 gcc
1681745946607442 1474515 TRANSFER INPUT 761 1 0.000000 0.000003 remote_program.c
1681745946607455 1474515 TRANSFER INPUT 761 1 0.000000 0.000007 cctools-monitor
1681745946607512 1474515 TASK 761 RUNNING 10.32.81.73:37834  MAX_RESOURCES {"memory":[10640,"MB"],"disk":[10378,"MB"],"gpus":[0,"gpus"],"cores":[5.98,"cores"]}
1681745947084419 1474515 TASK 909 WAITING_RETRIEVAL 10.32.81.105:59294 
1681745947088412 1474515 TRANSFER OUTPUT 909 0 0.001287 0.003884 cctools-monitor.summary
1681745947088703 1474515 TASK 909 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00413,"s"],"wq_input_time":[9.6e-05,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1681745795.882914,"s"],"end":[1681745947.045867,"s"],"wall_time":[151.162953,"s"],"cpu_time":[899.010844,"s"],"memory":[8487,"MB"],"virtual_memory":[8889,"MB"],"swap_memory":[0,"MB"],"disk":[9391,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1261,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.947,"cores"],"cores_avg":[5.947,"cores"],"machine_cpus":[24,"cores"],"machine_load":[5,"procs"],"context_switches":[45,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745947089310 1474515 TASK 909 DONE SUCCESS  0  {} {"wq_output_time":[0.00413,"s"],"wq_input_time":[9.6e-05,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1681745795.882914,"s"],"end":[1681745947.045867,"s"],"wall_time":[151.162953,"s"],"cpu_time":[899.010844,"s"],"memory":[8487,"MB"],"virtual_memory":[8889,"MB"],"swap_memory":[0,"MB"],"disk":[9391,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1261,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.947,"cores"],"cores_avg":[5.947,"cores"],"machine_cpus":[24,"cores"],"machine_load":[5,"procs"],"context_switches":[45,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745947089788 1474515 TRANSFER INPUT 784 1 0.000000 0.000002 gcc
1681745947089802 1474515 TRANSFER INPUT 784 1 0.000000 0.000004 remote_program.c
1681745947089827 1474515 TRANSFER INPUT 784 1 0.000000 0.000018 cctools-monitor
1681745947089915 1474515 TASK 784 RUNNING 10.32.81.105:59294  MAX_RESOURCES {"memory":[10640,"MB"],"disk":[10378,"MB"],"gpus":[0,"gpus"],"cores":[5.98,"cores"]}
1681745947090255 1474515 TRANSFER INPUT 719 1 0.000000 0.000001 gcc
1681745947090266 1474515 TRANSFER INPUT 719 1 0.000000 0.000003 remote_program.c
1681745947090279 1474515 TRANSFER INPUT 719 1 0.000000 0.000007 cctools-monitor
1681745947090316 1474515 TASK 719 RUNNING 10.32.81.105:59294  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681745947090675 1474515 TRANSFER INPUT 718 1 0.000000 0.000002 gcc
1681745947090688 1474515 TRANSFER INPUT 718 1 0.000000 0.000003 remote_program.c
1681745947090701 1474515 TRANSFER INPUT 718 1 0.000000 0.000007 cctools-monitor
1681745947090767 1474515 TASK 718 RUNNING 10.32.81.105:59294  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681745947805208 1474515 TASK 906 WAITING_RETRIEVAL 10.32.81.81:56368 
1681745947809670 1474515 TRANSFER OUTPUT 906 0 0.001282 0.004385 cctools-monitor.summary
1681745947809909 1474515 TASK 906 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004569,"s"],"wq_input_time":[8.899999999999999e-05,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1681745796.966834,"s"],"end":[1681745947.617276,"s"],"wall_time":[150.650442,"s"],"cpu_time":[383.250938,"s"],"memory":[8156,"MB"],"virtual_memory":[8559,"MB"],"swap_memory":[0,"MB"],"disk":[7543,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1259,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.544,"cores"],"cores_avg":[2.544,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745947810417 1474515 TASK 906 DONE SUCCESS  0  {} {"wq_output_time":[0.004569,"s"],"wq_input_time":[8.899999999999999e-05,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1681745796.966834,"s"],"end":[1681745947.617276,"s"],"wall_time":[150.650442,"s"],"cpu_time":[383.250938,"s"],"memory":[8156,"MB"],"virtual_memory":[8559,"MB"],"swap_memory":[0,"MB"],"disk":[7543,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1259,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.544,"cores"],"cores_avg":[2.544,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745947810880 1474515 TRANSFER INPUT 717 1 0.000000 0.000002 gcc
1681745947810894 1474515 TRANSFER INPUT 717 1 0.000000 0.000004 remote_program.c
1681745947810907 1474515 TRANSFER INPUT 717 1 0.000000 0.000007 cctools-monitor
1681745947825913 1474515 TASK 717 RUNNING 10.32.81.81:56368  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681745949606307 1474515 TASK 886 WAITING_RETRIEVAL 10.32.81.99:39404 
1681745949610564 1474515 TRANSFER OUTPUT 886 0 0.001289 0.004188 cctools-monitor.summary
1681745949610767 1474515 CATEGORY default MAX {"memory":[10640,"MB"],"disk":[10378,"MB"],"gpus":[0,"gpus"],"cores":[5.98,"cores"]}
1681745949610782 1474515 CATEGORY default MIN {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681745949610793 1474515 CATEGORY default FIRST MIN_WASTE {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681745949610866 1474515 TASK 886 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004349,"s"],"wq_input_time":[7.9e-05,"s"],"wq_output_size":[0.00128936767578125,"MB"],"wq_input_size":[0,"MB"],"start":[1681745797.538043,"s"],"end":[1681745948.949621,"s"],"wall_time":[151.411578,"s"],"cpu_time":[217.804928,"s"],"memory":[7974,"MB"],"virtual_memory":[8319,"MB"],"swap_memory":[0,"MB"],"disk":[6942,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1063,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.438,"cores"],"cores_avg":[1.438,"cores"],"machine_cpus":[24,"cores"],"machine_load":[14,"procs"],"context_switches":[262,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745949611436 1474515 TASK 886 DONE SUCCESS  0  {} {"wq_output_time":[0.004349,"s"],"wq_input_time":[7.9e-05,"s"],"wq_output_size":[0.00128936767578125,"MB"],"wq_input_size":[0,"MB"],"start":[1681745797.538043,"s"],"end":[1681745948.949621,"s"],"wall_time":[151.411578,"s"],"cpu_time":[217.804928,"s"],"memory":[7974,"MB"],"virtual_memory":[8319,"MB"],"swap_memory":[0,"MB"],"disk":[6942,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1063,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.438,"cores"],"cores_avg":[1.438,"cores"],"machine_cpus":[24,"cores"],"machine_load":[14,"procs"],"context_switches":[262,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745949611880 1474515 TRANSFER INPUT 716 1 0.000000 0.000002 gcc
1681745949611892 1474515 TRANSFER INPUT 716 1 0.000000 0.000004 remote_program.c
1681745949611904 1474515 TRANSFER INPUT 716 1 0.000000 0.000006 cctools-monitor
1681745949611964 1474515 TASK 716 RUNNING 10.32.81.99:39404  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681745954063518 1474515 TASK 850 WAITING_RETRIEVAL 10.32.84.161:54168 
1681745954070594 1474515 TRANSFER OUTPUT 850 0 0.001294 0.007017 cctools-monitor.summary
1681745954070843 1474515 TASK 850 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.007212,"s"],"wq_input_time":[8.1e-05,"s"],"wq_output_size":[0.001294136047363281,"MB"],"wq_input_size":[0,"MB"],"start":[1681745803.892216,"s"],"end":[1681745954.060283,"s"],"wall_time":[150.168067,"s"],"cpu_time":[447.239607,"s"],"memory":[7382,"MB"],"virtual_memory":[7587,"MB"],"swap_memory":[0,"MB"],"disk":[8152,"MB"],"bytes_read":[1,"MB"],"bytes_written":[631,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.978,"cores"],"cores_avg":[2.978,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745954071384 1474515 TASK 850 DONE SUCCESS  0  {} {"wq_output_time":[0.007212,"s"],"wq_input_time":[8.1e-05,"s"],"wq_output_size":[0.001294136047363281,"MB"],"wq_input_size":[0,"MB"],"start":[1681745803.892216,"s"],"end":[1681745954.060283,"s"],"wall_time":[150.168067,"s"],"cpu_time":[447.239607,"s"],"memory":[7382,"MB"],"virtual_memory":[7587,"MB"],"swap_memory":[0,"MB"],"disk":[8152,"MB"],"bytes_read":[1,"MB"],"bytes_written":[631,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.978,"cores"],"cores_avg":[2.978,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745954071861 1474515 TRANSFER INPUT 715 1 0.000000 0.000002 gcc
1681745954071874 1474515 TRANSFER INPUT 715 1 0.000000 0.000003 remote_program.c
1681745954071887 1474515 TRANSFER INPUT 715 1 0.000000 0.000007 cctools-monitor
1681745954071937 1474515 TASK 715 RUNNING 10.32.84.161:54168  FIRST_RESOURCES {"memory":[10000,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681745954544569 1474515 TASK 848 WAITING_RETRIEVAL 10.32.84.161:54168 
1681745954544610 1474515 TASK 849 WAITING_RETRIEVAL 10.32.84.161:54168 
1681745954544627 1474515 TASK 851 WAITING_RETRIEVAL 10.32.84.161:54168 
1681745954544891 1474515 TASK 880 WAITING_RETRIEVAL 10.32.84.157:60952 
1681745954544920 1474515 TASK 881 WAITING_RETRIEVAL 10.32.84.157:60952 
1681745954544964 1474515 TASK 882 WAITING_RETRIEVAL 10.32.84.157:60952 
1681745954544971 1474515 TASK 883 WAITING_RETRIEVAL 10.32.84.157:60952 
1681745954555549 1474515 TRANSFER OUTPUT 848 0 0.001303 0.010550 cctools-monitor.summary
1681745954555781 1474515 TASK 848 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.010733,"s"],"wq_input_time":[8.000000000000001e-05,"s"],"wq_output_size":[0.001302719116210938,"MB"],"wq_input_size":[0,"MB"],"start":[1681745803.89259,"s"],"end":[1681745954.093897,"s"],"wall_time":[150.201307,"s"],"cpu_time":[298.611627,"s"],"memory":[8156,"MB"],"virtual_memory":[8295,"MB"],"swap_memory":[0,"MB"],"disk":[6533,"MB"],"bytes_read":[1,"MB"],"bytes_written":[420,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.988,"cores"],"cores_avg":[1.988,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745954556426 1474515 TASK 848 DONE SUCCESS  0  {} {"wq_output_time":[0.010733,"s"],"wq_input_time":[8.000000000000001e-05,"s"],"wq_output_size":[0.001302719116210938,"MB"],"wq_input_size":[0,"MB"],"start":[1681745803.89259,"s"],"end":[1681745954.093897,"s"],"wall_time":[150.201307,"s"],"cpu_time":[298.611627,"s"],"memory":[8156,"MB"],"virtual_memory":[8295,"MB"],"swap_memory":[0,"MB"],"disk":[6533,"MB"],"bytes_read":[1,"MB"],"bytes_written":[420,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.988,"cores"],"cores_avg":[1.988,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745954561335 1474515 TRANSFER OUTPUT 849 0 0.001304 0.004794 cctools-monitor.summary
1681745954561529 1474515 TASK 849 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004939,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001303672790527344,"MB"],"wq_input_size":[0,"MB"],"start":[1681745803.892681,"s"],"end":[1681745954.458644,"s"],"wall_time":[150.565963,"s"],"cpu_time":[447.666311,"s"],"memory":[7013,"MB"],"virtual_memory":[7218,"MB"],"swap_memory":[0,"MB"],"disk":[9325,"MB"],"bytes_read":[1,"MB"],"bytes_written":[627,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.973,"cores"],"cores_avg":[2.973,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745954561944 1474515 TASK 849 DONE SUCCESS  0  {} {"wq_output_time":[0.004939,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001303672790527344,"MB"],"wq_input_size":[0,"MB"],"start":[1681745803.892681,"s"],"end":[1681745954.458644,"s"],"wall_time":[150.565963,"s"],"cpu_time":[447.666311,"s"],"memory":[7013,"MB"],"virtual_memory":[7218,"MB"],"swap_memory":[0,"MB"],"disk":[9325,"MB"],"bytes_read":[1,"MB"],"bytes_written":[627,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.973,"cores"],"cores_avg":[2.973,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745954565837 1474515 TRANSFER OUTPUT 851 0 0.001285 0.003770 cctools-monitor.summary
1681745954566016 1474515 TASK 851 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.003902,"s"],"wq_input_time":[8.4e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681745803.892607,"s"],"end":[1681745954.505209,"s"],"wall_time":[150.612602,"s"],"cpu_time":[298.987594,"s"],"memory":[9120,"MB"],"virtual_memory":[9259,"MB"],"swap_memory":[0,"MB"],"disk":[8969,"MB"],"bytes_read":[1,"MB"],"bytes_written":[418,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.985,"cores"],"cores_avg":[1.985,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745954566455 1474515 TASK 851 DONE SUCCESS  0  {} {"wq_output_time":[0.003902,"s"],"wq_input_time":[8.4e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681745803.892607,"s"],"end":[1681745954.505209,"s"],"wall_time":[150.612602,"s"],"cpu_time":[298.987594,"s"],"memory":[9120,"MB"],"virtual_memory":[9259,"MB"],"swap_memory":[0,"MB"],"disk":[8969,"MB"],"bytes_read":[1,"MB"],"bytes_written":[418,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.985,"cores"],"cores_avg":[1.985,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745954571495 1474515 TRANSFER OUTPUT 880 0 0.001287 0.004896 cctools-monitor.summary
1681745954571698 1474515 TASK 880 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005052,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1681745803.053434,"s"],"end":[1681745954.491083,"s"],"wall_time":[151.437649,"s"],"cpu_time":[300.648899,"s"],"memory":[8756,"MB"],"virtual_memory":[8895,"MB"],"swap_memory":[0,"MB"],"disk":[8267,"MB"],"bytes_read":[1,"MB"],"bytes_written":[418,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.985,"cores"],"cores_avg":[1.985,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745954572191 1474515 TASK 880 DONE SUCCESS  0  {} {"wq_output_time":[0.005052,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1681745803.053434,"s"],"end":[1681745954.491083,"s"],"wall_time":[151.437649,"s"],"cpu_time":[300.648899,"s"],"memory":[8756,"MB"],"virtual_memory":[8895,"MB"],"swap_memory":[0,"MB"],"disk":[8267,"MB"],"bytes_read":[1,"MB"],"bytes_written":[418,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.985,"cores"],"cores_avg":[1.985,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745954587096 1474515 TRANSFER OUTPUT 881 0 0.001286 0.014796 cctools-monitor.summary
1681745954587330 1474515 TASK 881 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.014941,"s"],"wq_input_time":[9.3e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1681745803.052955,"s"],"end":[1681745954.318963,"s"],"wall_time":[151.266008,"s"],"cpu_time":[599.626607,"s"],"memory":[6747,"MB"],"virtual_memory":[7017,"MB"],"swap_memory":[0,"MB"],"disk":[7211,"MB"],"bytes_read":[1,"MB"],"bytes_written":[834,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.964,"cores"],"cores_avg":[3.964,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[21,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745954587862 1474515 TASK 881 DONE SUCCESS  0  {} {"wq_output_time":[0.014941,"s"],"wq_input_time":[9.3e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1681745803.052955,"s"],"end":[1681745954.318963,"s"],"wall_time":[151.266008,"s"],"cpu_time":[599.626607,"s"],"memory":[6747,"MB"],"virtual_memory":[7017,"MB"],"swap_memory":[0,"MB"],"disk":[7211,"MB"],"bytes_read":[1,"MB"],"bytes_written":[834,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.964,"cores"],"cores_avg":[3.964,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[21,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681745954591551 1474515 TRANSFER OUTPUT 882 0 0.001295 0.003580 cctools-monitor.summary
