# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680689007505168 232206 MANAGER START
1680689007510389 232206 CATEGORY default MAX {}
1680689007510406 232206 CATEGORY default MIN {}
1680689007510413 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689076981380 232206 TRANSFER INPUT 979 1 0.000000 0.000007 cctools-monitor
1680689076981424 232206 TASK 979 RUNNING 10.32.84.111:54618  MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4330,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689077636028 232206 TASK 753 WAITING_RETRIEVAL 10.32.88.146:43946 
1680689077640649 232206 TRANSFER OUTPUT 753 0 0.001315 0.004573 cctools-monitor.summary
1680689077640802 232206 CATEGORY default MAX {}
1680689077640822 232206 CATEGORY default MIN {"memory":[9886,"MB"],"disk":[4330,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689077640829 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689077640913 232206 TASK 753 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[2000,"MB"]} {"wq_output_time":[0.004724,"s"],"wq_input_time":[0.000141,"s"],"wq_output_size":[0.001315116882324219,"MB"],"wq_input_size":[0,"MB"],"start":[1680689047.271746,"s"],"end":[1680689077.532711,"s"],"wall_time":[30.260965,"s"],"cpu_time":[90.038445,"s"],"memory":[7679,"MB"],"virtual_memory":[7884,"MB"],"swap_memory":[0,"MB"],"disk":[2441,"MB"],"bytes_read":[1,"MB"],"bytes_written":[611,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.975,"cores"],"cores_avg":[2.975,"cores"],"machine_cpus":[16,"cores"],"machine_load":[7,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680689077640931 232206 TASK 753 WAITING default MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4330,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689077641336 232206 TRANSFER INPUT 753 1 0.000000 0.000002 gcc
1680689077641350 232206 TRANSFER INPUT 753 1 0.000000 0.000003 remote_program.c
1680689077641363 232206 TRANSFER INPUT 753 1 0.000000 0.000007 cctools-monitor
1680689077641413 232206 TASK 753 RUNNING 10.32.88.146:43946  MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4330,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689078345756 232206 TASK 752 WAITING_RETRIEVAL 10.32.88.146:43946 
1680689078350327 232206 TRANSFER OUTPUT 752 0 0.001314 0.004512 cctools-monitor.summary
1680689078350681 232206 CATEGORY default MAX {}
1680689078350700 232206 CATEGORY default MIN {"memory":[9886,"MB"],"disk":[4330,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689078350707 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689078350765 232206 TASK 752 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[2000,"MB"]} {"wq_output_time":[0.004871,"s"],"wq_input_time":[9.7e-05,"s"],"wq_output_size":[0.001314163208007812,"MB"],"wq_input_size":[0,"MB"],"start":[1680689047.499383,"s"],"end":[1680689077.74258,"s"],"wall_time":[30.243197,"s"],"cpu_time":[90.050859,"s"],"memory":[7832,"MB"],"virtual_memory":[8037,"MB"],"swap_memory":[0,"MB"],"disk":[2359,"MB"],"bytes_read":[1,"MB"],"bytes_written":[593,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.978,"cores"],"cores_avg":[2.978,"cores"],"machine_cpus":[16,"cores"],"machine_load":[7,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680689078350805 232206 TASK 752 WAITING default MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4330,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689078351217 232206 TRANSFER INPUT 752 1 0.000000 0.000002 gcc
1680689078351229 232206 TRANSFER INPUT 752 1 0.000000 0.000003 remote_program.c
1680689078351242 232206 TRANSFER INPUT 752 1 0.000000 0.000006 cctools-monitor
1680689078351293 232206 TASK 752 RUNNING 10.32.88.146:43946  MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4330,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689078568531 232206 TASK 968 WAITING_RETRIEVAL 10.32.89.9:59960 
1680689078573414 232206 TRANSFER OUTPUT 968 0 0.001316 0.004792 cctools-monitor.summary
1680689078573697 232206 CATEGORY default MAX {}
1680689078573716 232206 CATEGORY default MIN {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689078573723 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689078573783 232206 TASK 968 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[4000,"MB"]} {"wq_output_time":[0.005079,"s"],"wq_input_time":[0.000117,"s"],"wq_output_size":[0.001316070556640625,"MB"],"wq_input_size":[0,"MB"],"start":[1680689053.295339,"s"],"end":[1680689078.532834,"s"],"wall_time":[25.237495,"s"],"cpu_time":[125.058043,"s"],"memory":[9627,"MB"],"virtual_memory":[9964,"MB"],"swap_memory":[0,"MB"],"disk":[4979,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1295,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.955,"cores"],"cores_avg":[4.955,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680689078573808 232206 TASK 968 WAITING default MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689078574245 232206 TRANSFER INPUT 968 1 0.000000 0.000002 gcc
1680689078574259 232206 TRANSFER INPUT 968 1 0.000000 0.000003 remote_program.c
1680689078574271 232206 TRANSFER INPUT 968 1 0.000000 0.000007 cctools-monitor
1680689078574324 232206 TASK 968 RUNNING 10.32.89.9:59960  MAX_RESOURCES {"memory":[9886,"MB"],"disk":[8000,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689078796484 232206 TASK 763 WAITING_RETRIEVAL 10.32.84.71:54684 
1680689078801116 232206 TRANSFER OUTPUT 763 0 0.001313 0.004571 cctools-monitor.summary
1680689078801271 232206 CATEGORY default MAX {}
1680689078801299 232206 CATEGORY default MIN {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689078801305 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689078801360 232206 TASK 763 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[4000,"MB"]} {"wq_output_time":[0.004723,"s"],"wq_input_time":[0.00011,"s"],"wq_output_size":[0.001313209533691406,"MB"],"wq_input_size":[0,"MB"],"start":[1680689053.526374,"s"],"end":[1680689078.761884,"s"],"wall_time":[25.23551,"s"],"cpu_time":[125.146586,"s"],"memory":[7322,"MB"],"virtual_memory":[7659,"MB"],"swap_memory":[0,"MB"],"disk":[4247,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1044,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.959,"cores"],"cores_avg":[4.959,"cores"],"machine_cpus":[24,"cores"],"machine_load":[16,"procs"],"context_switches":[9,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680689078801383 232206 TASK 763 WAITING default MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689078801832 232206 TRANSFER INPUT 763 1 0.000000 0.000002 gcc
1680689078801845 232206 TRANSFER INPUT 763 1 0.000000 0.000003 remote_program.c
1680689078801859 232206 TRANSFER INPUT 763 1 0.000000 0.000007 cctools-monitor
1680689078801951 232206 TASK 763 RUNNING 10.32.84.71:54684  MAX_RESOURCES {"memory":[9886,"MB"],"disk":[8000,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689079252960 232206 TASK 970 WAITING_RETRIEVAL 10.32.89.9:59960 
1680689079257347 232206 TRANSFER OUTPUT 970 0 0.001314 0.004304 cctools-monitor.summary
1680689079257564 232206 CATEGORY default MAX {}
1680689079257585 232206 CATEGORY default MIN {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689079257592 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689079257669 232206 TASK 970 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[4000,"MB"]} {"wq_output_time":[0.00452,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001314163208007812,"MB"],"wq_input_size":[0,"MB"],"start":[1680689053.692295,"s"],"end":[1680689078.929251,"s"],"wall_time":[25.236956,"s"],"cpu_time":[100.116846,"s"],"memory":[7014,"MB"],"virtual_memory":[7285,"MB"],"swap_memory":[0,"MB"],"disk":[4107,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1039,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.967,"cores"],"cores_avg":[3.967,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680689079257692 232206 TASK 970 WAITING default MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689079303648 232206 TRANSFER INPUT 970 1 0.000000 0.000017 gcc
1680689079303687 232206 TRANSFER INPUT 970 1 0.000000 0.000007 remote_program.c
1680689079303715 232206 TRANSFER INPUT 970 1 0.000000 0.000021 cctools-monitor
1680689079303783 232206 TASK 970 RUNNING 10.32.89.9:59960  MAX_RESOURCES {"memory":[9886,"MB"],"disk":[8000,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689081706179 232206 TASK 972 WAITING_RETRIEVAL 10.32.80.142:36940 
1680689081711327 232206 TRANSFER OUTPUT 972 0 0.001318 0.005061 cctools-monitor.summary
1680689081711545 232206 CATEGORY default MAX {}
1680689081711566 232206 CATEGORY default MIN {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689081711574 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689081711646 232206 TASK 972 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[1891,"MB"]} {"wq_output_time":[0.005276,"s"],"wq_input_time":[0.000158,"s"],"wq_output_size":[0.001317977905273438,"MB"],"wq_input_size":[0,"MB"],"start":[1680689046.427295,"s"],"end":[1680689081.702715,"s"],"wall_time":[35.27542,"s"],"cpu_time":[70.11832099999999,"s"],"memory":[7424,"MB"],"virtual_memory":[7563,"MB"],"swap_memory":[0,"MB"],"disk":[1978,"MB"],"bytes_read":[1,"MB"],"bytes_written":[404,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.988,"cores"],"cores_avg":[1.988,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680689081711671 232206 TASK 972 WAITING default MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689081712134 232206 TRANSFER INPUT 972 1 0.000000 0.000002 gcc
1680689081712152 232206 TRANSFER INPUT 972 1 0.000000 0.000004 remote_program.c
1680689081712166 232206 TRANSFER INPUT 972 1 0.000000 0.000007 cctools-monitor
1680689081712220 232206 TASK 972 RUNNING 10.32.80.142:36940  MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689082170939 232206 TASK 770 WAITING_RETRIEVAL 10.32.88.146:43946 
1680689082174935 232206 TRANSFER OUTPUT 770 0 0.001314 0.003937 cctools-monitor.summary
1680689082175136 232206 CATEGORY default MAX {}
1680689082175157 232206 CATEGORY default MIN {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689082175164 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689082175243 232206 TASK 770 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[548,"MB"]} {"wq_output_time":[0.004147,"s"],"wq_input_time":[0.000134,"s"],"wq_output_size":[0.001314163208007812,"MB"],"wq_input_size":[0,"MB"],"start":[1680689031.763549,"s"],"end":[1680689082.100575,"s"],"wall_time":[50.337026,"s"],"cpu_time":[50.116518,"s"],"memory":[8697,"MB"],"virtual_memory":[8770,"MB"],"swap_memory":[0,"MB"],"disk":[650,"MB"],"bytes_read":[1,"MB"],"bytes_written":[192,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.996,"cores"],"cores_avg":[0.996,"cores"],"machine_cpus":[16,"cores"],"machine_load":[7,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680689082175266 232206 TASK 770 WAITING default MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689082175707 232206 TRANSFER INPUT 770 1 0.000000 0.000002 gcc
1680689082175720 232206 TRANSFER INPUT 770 1 0.000000 0.000003 remote_program.c
1680689082175733 232206 TRANSFER INPUT 770 1 0.000000 0.000007 cctools-monitor
1680689082175787 232206 TASK 770 RUNNING 10.32.88.146:43946  MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689082612281 232206 TASK 951 WAITING_RETRIEVAL 10.32.89.229:36598 
1680689082617053 232206 TRANSFER OUTPUT 951 0 0.001313 0.004712 cctools-monitor.summary
1680689082617214 232206 CATEGORY default MAX {}
1680689082617232 232206 CATEGORY default MIN {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689082617239 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689082617305 232206 TASK 951 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[4000,"MB"]} {"wq_output_time":[0.004861,"s"],"wq_input_time":[0.00011,"s"],"wq_output_size":[0.001313209533691406,"MB"],"wq_input_size":[0,"MB"],"start":[1680689057.372909,"s"],"end":[1680689082.60857,"s"],"wall_time":[25.235661,"s"],"cpu_time":[75.025154,"s"],"memory":[8258,"MB"],"virtual_memory":[8463,"MB"],"swap_memory":[0,"MB"],"disk":[4215,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1007,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.973,"cores"],"cores_avg":[2.973,"cores"],"machine_cpus":[64,"cores"],"machine_load":[33,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680689082617325 232206 TASK 951 WAITING default MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689082617757 232206 TRANSFER INPUT 951 1 0.000000 0.000002 gcc
1680689082617770 232206 TRANSFER INPUT 951 1 0.000000 0.000004 remote_program.c
1680689082617783 232206 TRANSFER INPUT 951 1 0.000000 0.000007 cctools-monitor
1680689082617837 232206 TASK 951 RUNNING 10.32.89.229:36598  MAX_RESOURCES {"memory":[9886,"MB"],"disk":[8000,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689083630669 232206 TASK 791 WAITING_RETRIEVAL 10.32.89.53:57208 
1680689083635038 232206 TRANSFER OUTPUT 791 0 0.001313 0.004317 cctools-monitor.summary
1680689083635210 232206 CATEGORY default MAX {}
1680689083635240 232206 CATEGORY default MIN {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689083635247 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689083635305 232206 TASK 791 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[4000,"MB"]} {"wq_output_time":[0.004488,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001313209533691406,"MB"],"wq_input_size":[0,"MB"],"start":[1680689058.400353,"s"],"end":[1680689083.626791,"s"],"wall_time":[25.226438,"s"],"cpu_time":[100.035857,"s"],"memory":[7526,"MB"],"virtual_memory":[7797,"MB"],"swap_memory":[0,"MB"],"disk":[4031,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1039,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.966,"cores"],"cores_avg":[3.966,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680689083635325 232206 TASK 791 WAITING default MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689083635776 232206 TRANSFER INPUT 791 1 0.000000 0.000002 gcc
1680689083635790 232206 TRANSFER INPUT 791 1 0.000000 0.000004 remote_program.c
1680689083635804 232206 TRANSFER INPUT 791 1 0.000000 0.000008 cctools-monitor
1680689083635855 232206 TASK 791 RUNNING 10.32.89.53:57208  MAX_RESOURCES {"memory":[9886,"MB"],"disk":[8000,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689085183978 232206 TASK 758 WAITING_RETRIEVAL 10.32.89.229:36598 
1680689085188512 232206 TRANSFER OUTPUT 758 0 0.001321 0.004466 cctools-monitor.summary
1680689085188762 232206 CATEGORY default MAX {}
1680689085188783 232206 CATEGORY default MIN {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689085188789 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689085188844 232206 TASK 758 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[4330,"MB"]} {"wq_output_time":[0.004713,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.001320838928222656,"MB"],"wq_input_size":[0,"MB"],"start":[1680689064.971241,"s"],"end":[1680689085.18016,"s"],"wall_time":[20.208919,"s"],"cpu_time":[79.87085999999999,"s"],"memory":[7822,"MB"],"virtual_memory":[8093,"MB"],"swap_memory":[0,"MB"],"disk":[4534,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1340,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.952,"cores"],"cores_avg":[3.952,"cores"],"machine_cpus":[64,"cores"],"machine_load":[33,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680689085188865 232206 TASK 758 WAITING default MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689085189422 232206 TRANSFER INPUT 758 1 0.000000 0.000002 gcc
1680689085189435 232206 TRANSFER INPUT 758 1 0.000000 0.000003 remote_program.c
1680689085189447 232206 TRANSFER INPUT 758 1 0.000000 0.000006 cctools-monitor
1680689085189503 232206 TASK 758 RUNNING 10.32.89.229:36598  MAX_RESOURCES {"memory":[9886,"MB"],"disk":[8000,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689085403021 232206 TASK 981 WAITING_RETRIEVAL 10.32.81.132:33078 
1680689085403665 232206 TASK 976 WAITING_RETRIEVAL 10.32.89.133:36788 
1680689085410164 232206 TRANSFER OUTPUT 976 0 0.001314 0.006386 cctools-monitor.summary
1680689085410312 232206 CATEGORY default MAX {}
1680689085410330 232206 CATEGORY default MIN {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689085410337 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689085410404 232206 TASK 976 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[4330,"MB"]} {"wq_output_time":[0.006536,"s"],"wq_input_time":[0.000135,"s"],"wq_output_size":[0.001314163208007812,"MB"],"wq_input_size":[0,"MB"],"start":[1680689065.00294,"s"],"end":[1680689085.214818,"s"],"wall_time":[20.211878,"s"],"cpu_time":[79.894212,"s"],"memory":[8070,"MB"],"virtual_memory":[8341,"MB"],"swap_memory":[0,"MB"],"disk":[4451,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1317,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.953,"cores"],"cores_avg":[3.953,"cores"],"machine_cpus":[64,"cores"],"machine_load":[44,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680689085410428 232206 TASK 976 WAITING default MAX_RESOURCES {"memory":[9886,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689085415685 232206 TRANSFER OUTPUT 981 0 0.001314 0.005176 cctools-monitor.summary
1680689085416010 232206 CATEGORY default MAX {}
1680689085416053 232206 CATEGORY default MIN {"memory":[9996,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689085416068 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689085416151 232206 TASK 981 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[1891,"MB"]} {"wq_output_time":[0.005496,"s"],"wq_input_time":[0.000114,"s"],"wq_output_size":[0.001314163208007812,"MB"],"wq_input_size":[0,"MB"],"start":[1680689045.052842,"s"],"end":[1680689085.31645,"s"],"wall_time":[40.263608,"s"],"cpu_time":[79.872451,"s"],"memory":[9996,"MB"],"virtual_memory":[10135,"MB"],"swap_memory":[0,"MB"],"disk":[2105,"MB"],"bytes_read":[1,"MB"],"bytes_written":[431,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.984,"cores"],"cores_avg":[1.984,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680689085416171 232206 TASK 981 WAITING default MAX_RESOURCES {"memory":[9996,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689085416576 232206 TRANSFER INPUT 981 1 0.000000 0.000002 gcc
1680689085416588 232206 TRANSFER INPUT 981 1 0.000000 0.000003 remote_program.c
1680689085416600 232206 TRANSFER INPUT 981 1 0.000000 0.000006 cctools-monitor
1680689085416649 232206 TASK 981 RUNNING 10.32.89.133:36788  MAX_RESOURCES {"memory":[9996,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689085417054 232206 TRANSFER INPUT 976 1 0.000000 0.000002 gcc
1680689085417068 232206 TRANSFER INPUT 976 1 0.000000 0.000003 remote_program.c
1680689085417080 232206 TRANSFER INPUT 976 1 0.000000 0.000006 cctools-monitor
1680689085417127 232206 TASK 976 RUNNING 10.32.81.132:33078  MAX_RESOURCES {"memory":[9996,"MB"],"disk":[8000,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689085628948 232206 TASK 1000 WAITING_RETRIEVAL 10.32.84.111:54618 
1680689085633014 232206 TRANSFER OUTPUT 1000 0 0.001316 0.003996 cctools-monitor.summary
1680689085633157 232206 CATEGORY default MAX {}
1680689085633175 232206 CATEGORY default MIN {"memory":[9996,"MB"],"disk":[4979,"MB"],"gpus":[0,"gpus"],"cores":[5.773,"cores"]}
1680689085633192 232206 CATEGORY default FIRST GREEDY_BUCKETING {}
1680689085633251 232206 TASK 1000 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[2645,"MB"]} {"wq_output_time":[0.004137,"s"],"wq_input_time":[9.8e-05,"s"],"wq_output_size":[0.001316070556640625,"MB"],"wq_input_size":[0,"MB"],"start":[1680689050.202911,"s"],"end":[1680689085.490449,"s"],"wall_time":[35.287538,"s"],"cpu_time":[105.230885,"s"],"memory":[9008,"MB"],"virtual_memory":[9213,"MB"],"swap_memory":[0,"MB"],"disk":[3192,"MB"],"bytes_read":[1,"MB"],"bytes_written":[626,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.982,"cores"],"cores_avg":[2.982,"cores"],"machine_cpus":[24,"cores"],"machine_load":[16,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
