# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680691310907147 235902 MANAGER START
1680691310910873 235902 CATEGORY default MAX {}
1680691310910889 235902 CATEGORY default MIN {}
1680691310910896 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338349465 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338349523 235902 TASK 978 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"]} {"wq_output_time":[0.004916,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001310348510742188,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.193995,"s"],"end":[1680691338.341671,"s"],"wall_time":[10.147676,"s"],"cpu_time":[29.425066,"s"],"memory":[7850,"MB"],"virtual_memory":[8055,"MB"],"swap_memory":[0,"MB"],"disk":[171,"MB"],"bytes_read":[1,"MB"],"bytes_written":[163,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.9,"cores"],"cores_avg":[2.9,"cores"],"machine_cpus":[24,"cores"],"machine_load":[8,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338349543 235902 TASK 978 WAITING default MAX_RESOURCES {"memory":[8694,"MB"],"disk":[505,"MB"],"gpus":[0,"gpus"],"cores":[3.874,"cores"]}
1680691338349963 235902 TRANSFER INPUT 978 1 0.000000 0.000001 gcc
1680691338349976 235902 TRANSFER INPUT 978 1 0.000000 0.000003 remote_program.c
1680691338349989 235902 TRANSFER INPUT 978 1 0.000000 0.000006 cctools-monitor
1680691338350033 235902 TASK 978 RUNNING 10.32.84.159:53902  MAX_RESOURCES {"memory":[8694,"MB"],"disk":[505,"MB"],"gpus":[0,"gpus"],"cores":[3.874,"cores"]}
1680691338553282 235902 TASK 974 WAITING_RETRIEVAL 10.32.80.142:56290 
1680691338553302 235902 TASK 976 WAITING_RETRIEVAL 10.32.80.142:56290 
1680691338553720 235902 TASK 960 WAITING_RETRIEVAL 10.32.88.156:33444 
1680691338553752 235902 TASK 962 WAITING_RETRIEVAL 10.32.88.156:33444 
1680691338554154 235902 TASK 964 WAITING_RETRIEVAL 10.32.81.132:40062 
1680691338554192 235902 TASK 965 WAITING_RETRIEVAL 10.32.81.132:40062 
1680691338554213 235902 TASK 966 WAITING_RETRIEVAL 10.32.81.132:40062 
1680691338554565 235902 TASK 977 WAITING_RETRIEVAL 10.32.84.159:53902 
1680691338554590 235902 TASK 979 WAITING_RETRIEVAL 10.32.84.159:53902 
1680691338554610 235902 TASK 980 WAITING_RETRIEVAL 10.32.84.159:53902 
1680691338554961 235902 TASK 968 WAITING_RETRIEVAL 10.32.81.138:53410 
1680691338554986 235902 TASK 969 WAITING_RETRIEVAL 10.32.81.138:53410 
1680691338555006 235902 TASK 970 WAITING_RETRIEVAL 10.32.81.138:53410 
1680691338560475 235902 TRANSFER OUTPUT 960 0 0.001333 0.005427 cctools-monitor.summary
1680691338560641 235902 CATEGORY default MAX {}
1680691338560661 235902 CATEGORY default MIN {"memory":[8694,"MB"],"disk":[578,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338560668 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338560735 235902 TASK 960 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"],"disk":[505,"MB"]} {"wq_output_time":[0.005591,"s"],"wq_input_time":[9.1e-05,"s"],"wq_output_size":[0.001333236694335938,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.20583,"s"],"end":[1680691338.362445,"s"],"wall_time":[10.156615,"s"],"cpu_time":[48.084075,"s"],"memory":[7930,"MB"],"virtual_memory":[8331,"MB"],"swap_memory":[0,"MB"],"disk":[578,"MB"],"bytes_read":[1,"MB"],"bytes_written":[570,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.734,"cores"],"cores_avg":[4.734,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338560756 235902 TASK 960 WAITING default MAX_RESOURCES {"memory":[8694,"MB"],"disk":[578,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338662818 235902 TRANSFER OUTPUT 962 0 0.001313 0.101983 cctools-monitor.summary
1680691338663022 235902 CATEGORY default MAX {}
1680691338663041 235902 CATEGORY default MIN {"memory":[8694,"MB"],"disk":[578,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338663047 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338663102 235902 TASK 962 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"]} {"wq_output_time":[0.102191,"s"],"wq_input_time":[9.3e-05,"s"],"wq_output_size":[0.001313209533691406,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.20253,"s"],"end":[1680691338.358672,"s"],"wall_time":[10.156142,"s"],"cpu_time":[43.525714,"s"],"memory":[8477,"MB"],"virtual_memory":[8814,"MB"],"swap_memory":[0,"MB"],"disk":[335,"MB"],"bytes_read":[1,"MB"],"bytes_written":[327,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.286,"cores"],"cores_avg":[4.286,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[8,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338663121 235902 TASK 962 WAITING default MAX_RESOURCES {"memory":[8694,"MB"],"disk":[578,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338668639 235902 TRANSFER OUTPUT 964 0 0.001316 0.005443 cctools-monitor.summary
1680691338668816 235902 CATEGORY default MAX {}
1680691338668835 235902 CATEGORY default MIN {"memory":[8852,"MB"],"disk":[578,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338668842 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338668900 235902 TASK 964 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"]} {"wq_output_time":[0.005618,"s"],"wq_input_time":[8.899999999999999e-05,"s"],"wq_output_size":[0.001316070556640625,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.198494,"s"],"end":[1680691338.354792,"s"],"wall_time":[10.156298,"s"],"cpu_time":[33.83203,"s"],"memory":[8852,"MB"],"virtual_memory":[9241,"MB"],"swap_memory":[0,"MB"],"disk":[108,"MB"],"bytes_read":[1,"MB"],"bytes_written":[101,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.331,"cores"],"cores_avg":[3.331,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338668929 235902 TASK 964 WAITING default MAX_RESOURCES {"memory":[8852,"MB"],"disk":[578,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338686204 235902 TRANSFER OUTPUT 965 0 0.001314 0.017182 cctools-monitor.summary
1680691338686530 235902 CATEGORY default MAX {}
1680691338686553 235902 CATEGORY default MIN {"memory":[8852,"MB"],"disk":[578,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338686560 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338686633 235902 TASK 965 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"]} {"wq_output_time":[0.017513,"s"],"wq_input_time":[0.000123,"s"],"wq_output_size":[0.001314163208007812,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.198006,"s"],"end":[1680691338.353311,"s"],"wall_time":[10.155305,"s"],"cpu_time":[26.194745,"s"],"memory":[6988,"MB"],"virtual_memory":[7248,"MB"],"swap_memory":[0,"MB"],"disk":[68,"MB"],"bytes_read":[1,"MB"],"bytes_written":[60,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.579,"cores"],"cores_avg":[2.579,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338686654 235902 TASK 965 WAITING default MAX_RESOURCES {"memory":[8852,"MB"],"disk":[578,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338708360 235902 TRANSFER OUTPUT 966 0 0.001334 0.021631 cctools-monitor.summary
1680691338708533 235902 CATEGORY default MAX {}
1680691338708552 235902 CATEGORY default MIN {"memory":[9250,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338708559 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338708646 235902 TASK 966 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"],"disk":[505,"MB"]} {"wq_output_time":[0.021803,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001334190368652344,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.196354,"s"],"end":[1680691338.352665,"s"],"wall_time":[10.156311,"s"],"cpu_time":[47.976669,"s"],"memory":[9250,"MB"],"virtual_memory":[9651,"MB"],"swap_memory":[0,"MB"],"disk":[585,"MB"],"bytes_read":[1,"MB"],"bytes_written":[577,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.724,"cores"],"cores_avg":[4.724,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338708669 235902 TASK 966 WAITING default MAX_RESOURCES {"memory":[9250,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338725178 235902 TRANSFER OUTPUT 968 0 0.001316 0.016419 cctools-monitor.summary
1680691338725496 235902 CATEGORY default MAX {}
1680691338725515 235902 CATEGORY default MIN {"memory":[9629,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338725521 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338725587 235902 TASK 968 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"]} {"wq_output_time":[0.016745,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001316070556640625,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.196413,"s"],"end":[1680691338.353696,"s"],"wall_time":[10.157283,"s"],"cpu_time":[41.90264,"s"],"memory":[9629,"MB"],"virtual_memory":[9964,"MB"],"swap_memory":[0,"MB"],"disk":[291,"MB"],"bytes_read":[1,"MB"],"bytes_written":[283,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.125,"cores"],"cores_avg":[4.125,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338725612 235902 TASK 968 WAITING default MAX_RESOURCES {"memory":[9629,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338762709 235902 TRANSFER OUTPUT 969 0 0.001317 0.037006 cctools-monitor.summary
1680691338762890 235902 CATEGORY default MAX {}
1680691338762909 235902 CATEGORY default MIN {"memory":[9629,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338762916 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338762986 235902 TASK 969 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"]} {"wq_output_time":[0.037191,"s"],"wq_input_time":[8.6e-05,"s"],"wq_output_size":[0.001317024230957031,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.196448,"s"],"end":[1680691338.352022,"s"],"wall_time":[10.155574,"s"],"cpu_time":[32.360891,"s"],"memory":[8014,"MB"],"virtual_memory":[8285,"MB"],"swap_memory":[0,"MB"],"disk":[149,"MB"],"bytes_read":[1,"MB"],"bytes_written":[141,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.187,"cores"],"cores_avg":[3.187,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338763004 235902 TASK 969 WAITING default MAX_RESOURCES {"memory":[9629,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338785436 235902 TRANSFER OUTPUT 970 0 0.001316 0.022344 cctools-monitor.summary
1680691338785592 235902 CATEGORY default MAX {}
1680691338785611 235902 CATEGORY default MIN {"memory":[9629,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338785623 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338785694 235902 TASK 970 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"]} {"wq_output_time":[0.022498,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001316070556640625,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.196025,"s"],"end":[1680691338.352808,"s"],"wall_time":[10.156783,"s"],"cpu_time":[33.545481,"s"],"memory":[7014,"MB"],"virtual_memory":[7285,"MB"],"swap_memory":[0,"MB"],"disk":[326,"MB"],"bytes_read":[1,"MB"],"bytes_written":[318,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.303,"cores"],"cores_avg":[3.303,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338785714 235902 TASK 970 WAITING default MAX_RESOURCES {"memory":[9629,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338790731 235902 TRANSFER OUTPUT 974 0 0.001311 0.004939 cctools-monitor.summary
1680691338790905 235902 CATEGORY default MAX {}
1680691338790923 235902 CATEGORY default MIN {"memory":[9629,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338790930 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338790988 235902 TASK 974 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"]} {"wq_output_time":[0.0051,"s"],"wq_input_time":[9.1e-05,"s"],"wq_output_size":[0.001311302185058594,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.194439,"s"],"end":[1680691338.34899,"s"],"wall_time":[10.154551,"s"],"cpu_time":[28.57121,"s"],"memory":[8033,"MB"],"virtual_memory":[8238,"MB"],"swap_memory":[0,"MB"],"disk":[159,"MB"],"bytes_read":[1,"MB"],"bytes_written":[151,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.814,"cores"],"cores_avg":[2.814,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338791014 235902 TASK 974 WAITING default MAX_RESOURCES {"memory":[9629,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338870058 235902 TRANSFER OUTPUT 976 0 0.001329 0.078951 cctools-monitor.summary
1680691338870379 235902 CATEGORY default MAX {}
1680691338870398 235902 CATEGORY default MIN {"memory":[9629,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338870405 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338870471 235902 TASK 976 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"],"disk":[505,"MB"]} {"wq_output_time":[0.079277,"s"],"wq_input_time":[9.500000000000001e-05,"s"],"wq_output_size":[0.001329421997070312,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.193574,"s"],"end":[1680691338.349794,"s"],"wall_time":[10.15622,"s"],"cpu_time":[37.932902,"s"],"memory":[8070,"MB"],"virtual_memory":[8341,"MB"],"swap_memory":[0,"MB"],"disk":[508,"MB"],"bytes_read":[1,"MB"],"bytes_written":[500,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.735,"cores"],"cores_avg":[3.735,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338870490 235902 TASK 976 WAITING default MAX_RESOURCES {"memory":[9629,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338870702 235902 TASK 920 WAITING_RETRIEVAL 10.32.89.229:33704 
1680691338870731 235902 TASK 929 WAITING_RETRIEVAL 10.32.89.229:33704 
1680691338871101 235902 TASK 942 WAITING_RETRIEVAL 10.32.80.69:38420 
1680691338876143 235902 TRANSFER OUTPUT 920 0 0.001315 0.004926 cctools-monitor.summary
1680691338876451 235902 CATEGORY default MAX {}
1680691338876468 235902 CATEGORY default MIN {"memory":[9629,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338876475 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338876530 235902 TASK 920 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[8000,"MB"]} {"wq_output_time":[0.005239,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001315116882324219,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.641877,"s"],"end":[1680691338.797122,"s"],"wall_time":[10.155245,"s"],"cpu_time":[19.984744,"s"],"memory":[8502,"MB"],"virtual_memory":[8641,"MB"],"swap_memory":[0,"MB"],"disk":[504,"MB"],"bytes_read":[1,"MB"],"bytes_written":[496,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.968,"cores"],"cores_avg":[1.968,"cores"],"machine_cpus":[64,"cores"],"machine_load":[26,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338876548 235902 TASK 920 WAITING default MAX_RESOURCES {"memory":[9629,"MB"],"disk":[585,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338948284 235902 TRANSFER OUTPUT 929 0 0.001311 0.071662 cctools-monitor.summary
1680691338948466 235902 CATEGORY default MAX {}
1680691338948485 235902 CATEGORY default MIN {"memory":[9629,"MB"],"disk":[617,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338948492 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338948708 235902 TASK 929 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[505,"MB"]} {"wq_output_time":[0.071842,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.001311302185058594,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.641794,"s"],"end":[1680691338.796958,"s"],"wall_time":[10.155164,"s"],"cpu_time":[19.97916,"s"],"memory":[7334,"MB"],"virtual_memory":[7473,"MB"],"swap_memory":[0,"MB"],"disk":[617,"MB"],"bytes_read":[1,"MB"],"bytes_written":[609,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.967,"cores"],"cores_avg":[1.967,"cores"],"machine_cpus":[64,"cores"],"machine_load":[26,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338948734 235902 TASK 929 WAITING default MAX_RESOURCES {"memory":[9629,"MB"],"disk":[617,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338949004 235902 TASK 956 WAITING_RETRIEVAL 10.32.90.115:54934 
1680691338949223 235902 TASK 950 WAITING_RETRIEVAL 10.32.90.117:40488 
1680691338949238 235902 TASK 955 WAITING_RETRIEVAL 10.32.90.117:40488 
1680691338953695 235902 TRANSFER OUTPUT 942 0 0.001325 0.004388 cctools-monitor.summary
1680691338953855 235902 CATEGORY default MAX {}
1680691338953874 235902 CATEGORY default MIN {"memory":[9629,"MB"],"disk":[617,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338953881 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338953968 235902 TASK 942 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"],"disk":[505,"MB"]} {"wq_output_time":[0.004534,"s"],"wq_input_time":[8.500000000000001e-05,"s"],"wq_output_size":[0.001324653625488281,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.207066,"s"],"end":[1680691338.847213,"s"],"wall_time":[10.640147,"s"],"cpu_time":[38.944924,"s"],"memory":[7167,"MB"],"virtual_memory":[7504,"MB"],"swap_memory":[0,"MB"],"disk":[600,"MB"],"bytes_read":[1,"MB"],"bytes_written":[578,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.66,"cores"],"cores_avg":[3.66,"cores"],"machine_cpus":[16,"cores"],"machine_load":[7,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338953988 235902 TASK 942 WAITING default MAX_RESOURCES {"memory":[9629,"MB"],"disk":[617,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338958700 235902 TRANSFER OUTPUT 950 0 0.001332 0.004638 cctools-monitor.summary
1680691338958875 235902 CATEGORY default MAX {}
1680691338958894 235902 CATEGORY default MIN {"memory":[9629,"MB"],"disk":[617,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338958901 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691338958979 235902 TASK 950 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"],"disk":[505,"MB"]} {"wq_output_time":[0.004811,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001332283020019531,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.213155,"s"],"end":[1680691338.911461,"s"],"wall_time":[10.698306,"s"],"cpu_time":[40.860581,"s"],"memory":[8006,"MB"],"virtual_memory":[8277,"MB"],"swap_memory":[0,"MB"],"disk":[533,"MB"],"bytes_read":[1,"MB"],"bytes_written":[507,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.819,"cores"],"cores_avg":[3.819,"cores"],"machine_cpus":[20,"cores"],"machine_load":[11,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680691338959000 235902 TASK 950 WAITING default MAX_RESOURCES {"memory":[9629,"MB"],"disk":[617,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691338959246 235902 TASK 958 WAITING_RETRIEVAL 10.32.90.115:54934 
1680691339039023 235902 TRANSFER OUTPUT 955 0 0.001308 0.079692 cctools-monitor.summary
1680691339039185 235902 CATEGORY default MAX {}
1680691339039214 235902 CATEGORY default MIN {"memory":[9629,"MB"],"disk":[617,"MB"],"gpus":[0,"gpus"],"cores":[4.734,"cores"]}
1680691339039225 235902 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680691339039294 235902 TASK 955 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[6966,"MB"]} {"wq_output_time":[0.07985100000000001,"s"],"wq_input_time":[8.8e-05,"s"],"wq_output_size":[0.001308441162109375,"MB"],"wq_input_size":[0,"MB"],"start":[1680691328.205358,"s"],"end":[1680691338.917147,"s"],"wall_time":[10.711789,"s"],"cpu_time":[30.828471,"s"],"memory":[8469,"MB"],"virtual_memory":[10035,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.878,"cores"],"cores_avg":[2.878,"cores"],"machine_cpus":[20,"cores"],"machine_load":[11,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
