# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1681338636358059 749363 MANAGER START
1681338636365052 749363 CATEGORY default MAX {}
1681338636365065 749363 CATEGORY default MIN {}
1681338636365071 749363 CATEGORY default FIRST MAX {}
1681339707316672 749363 TRANSFER OUTPUT 731 0 0.001284 0.004518 cctools-monitor.summary
1681339707316844 749363 TASK 731 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004645,"s"],"wq_input_time":[8.8e-05,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1681339556.023565,"s"],"end":[1681339707.297501,"s"],"wall_time":[151.273936,"s"],"cpu_time":[332.347941,"s"],"memory":[6487,"MB"],"virtual_memory":[6757,"MB"],"swap_memory":[0,"MB"],"disk":[8875,"MB"],"bytes_read":[1,"MB"],"bytes_written":[773,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.197,"cores"],"cores_avg":[2.197,"cores"],"machine_cpus":[16,"cores"],"machine_load":[9,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339707317440 749363 TASK 731 DONE SUCCESS  0  {} {"wq_output_time":[0.004645,"s"],"wq_input_time":[8.8e-05,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1681339556.023565,"s"],"end":[1681339707.297501,"s"],"wall_time":[151.273936,"s"],"cpu_time":[332.347941,"s"],"memory":[6487,"MB"],"virtual_memory":[6757,"MB"],"swap_memory":[0,"MB"],"disk":[8875,"MB"],"bytes_read":[1,"MB"],"bytes_written":[773,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.197,"cores"],"cores_avg":[2.197,"cores"],"machine_cpus":[16,"cores"],"machine_load":[9,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339707317744 749363 TRANSFER INPUT 642 1 0.000000 0.000001 gcc
1681339707317757 749363 TRANSFER INPUT 642 1 0.000000 0.000004 remote_program.c
1681339707317770 749363 TRANSFER INPUT 642 1 0.000000 0.000006 cctools-monitor
1681339707317816 749363 TASK 642 RUNNING 10.32.80.65:57678  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339707318059 749363 TRANSFER INPUT 641 1 0.000000 0.000001 gcc
1681339707318071 749363 TRANSFER INPUT 641 1 0.000000 0.000003 remote_program.c
1681339707318083 749363 TRANSFER INPUT 641 1 0.000000 0.000006 cctools-monitor
1681339707318144 749363 TASK 641 RUNNING 10.32.80.65:57678  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339707318390 749363 TRANSFER INPUT 640 1 0.000000 0.000002 gcc
1681339707318402 749363 TRANSFER INPUT 640 1 0.000000 0.000003 remote_program.c
1681339707318414 749363 TRANSFER INPUT 640 1 0.000000 0.000007 cctools-monitor
1681339707318455 749363 TASK 640 RUNNING 10.32.82.221:60406  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339707318694 749363 TRANSFER INPUT 639 1 0.000000 0.000002 gcc
1681339707318705 749363 TRANSFER INPUT 639 1 0.000000 0.000003 remote_program.c
1681339707318717 749363 TRANSFER INPUT 639 1 0.000000 0.000006 cctools-monitor
1681339707318757 749363 TASK 639 RUNNING 10.32.84.159:36302  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339707319005 749363 TRANSFER INPUT 638 1 0.000000 0.000001 gcc
1681339707319017 749363 TRANSFER INPUT 638 1 0.000000 0.000003 remote_program.c
1681339707319029 749363 TRANSFER INPUT 638 1 0.000000 0.000007 cctools-monitor
1681339707319088 749363 TASK 638 RUNNING 10.32.85.253:52960  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339707319331 749363 TRANSFER INPUT 637 1 0.000000 0.000006 gcc
1681339707319344 749363 TRANSFER INPUT 637 1 0.000000 0.000004 remote_program.c
1681339707319356 749363 TRANSFER INPUT 637 1 0.000000 0.000007 cctools-monitor
1681339707319400 749363 TASK 637 RUNNING 10.32.85.253:52960  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339707319654 749363 TRANSFER INPUT 636 1 0.000000 0.000002 gcc
1681339707319666 749363 TRANSFER INPUT 636 1 0.000000 0.000003 remote_program.c
1681339707319678 749363 TRANSFER INPUT 636 1 0.000000 0.000007 cctools-monitor
1681339707319718 749363 TASK 636 RUNNING 10.32.83.157:48396  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339707443048 749363 TASK 723 WAITING_RETRIEVAL 10.32.82.221:60406 
1681339707448156 749363 TRANSFER OUTPUT 723 0 0.001279 0.005069 cctools-monitor.summary
1681339707448497 749363 TASK 723 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005373,"s"],"wq_input_time":[9.6e-05,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1681339556.465001,"s"],"end":[1681339707.387555,"s"],"wall_time":[150.922554,"s"],"cpu_time":[567.75613,"s"],"memory":[6152,"MB"],"virtual_memory":[6489,"MB"],"swap_memory":[0,"MB"],"disk":[9427,"MB"],"bytes_read":[1,"MB"],"bytes_written":[961,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.762,"cores"],"cores_avg":[3.762,"cores"],"machine_cpus":[24,"cores"],"machine_load":[18,"procs"],"context_switches":[23,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339707449056 749363 TASK 723 DONE SUCCESS  0  {} {"wq_output_time":[0.005373,"s"],"wq_input_time":[9.6e-05,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1681339556.465001,"s"],"end":[1681339707.387555,"s"],"wall_time":[150.922554,"s"],"cpu_time":[567.75613,"s"],"memory":[6152,"MB"],"virtual_memory":[6489,"MB"],"swap_memory":[0,"MB"],"disk":[9427,"MB"],"bytes_read":[1,"MB"],"bytes_written":[961,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.762,"cores"],"cores_avg":[3.762,"cores"],"machine_cpus":[24,"cores"],"machine_load":[18,"procs"],"context_switches":[23,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339707449405 749363 TASK 721 WAITING_RETRIEVAL 10.32.83.157:48396 
1681339707466923 749363 TRANSFER OUTPUT 721 0 0.001285 0.017489 cctools-monitor.summary
1681339707467094 749363 TASK 721 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.017615,"s"],"wq_input_time":[8.2e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681339556.466203,"s"],"end":[1681339707.393572,"s"],"wall_time":[150.927369,"s"],"cpu_time":[598.064139,"s"],"memory":[8303,"MB"],"virtual_memory":[8573,"MB"],"swap_memory":[0,"MB"],"disk":[7931,"MB"],"bytes_read":[1,"MB"],"bytes_written":[855,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.963,"cores"],"cores_avg":[3.963,"cores"],"machine_cpus":[24,"cores"],"machine_load":[8,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339707467863 749363 TASK 721 DONE SUCCESS  0  {} {"wq_output_time":[0.017615,"s"],"wq_input_time":[8.2e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681339556.466203,"s"],"end":[1681339707.393572,"s"],"wall_time":[150.927369,"s"],"cpu_time":[598.064139,"s"],"memory":[8303,"MB"],"virtual_memory":[8573,"MB"],"swap_memory":[0,"MB"],"disk":[7931,"MB"],"bytes_read":[1,"MB"],"bytes_written":[855,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.963,"cores"],"cores_avg":[3.963,"cores"],"machine_cpus":[24,"cores"],"machine_load":[8,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339707468268 749363 TRANSFER INPUT 635 1 0.000000 0.000002 gcc
1681339707468281 749363 TRANSFER INPUT 635 1 0.000000 0.000004 remote_program.c
1681339707468294 749363 TRANSFER INPUT 635 1 0.000000 0.000007 cctools-monitor
1681339707468345 749363 TASK 635 RUNNING 10.32.82.221:60406  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339707468589 749363 TRANSFER INPUT 634 1 0.000000 0.000002 gcc
1681339707468601 749363 TRANSFER INPUT 634 1 0.000000 0.000003 remote_program.c
1681339707468613 749363 TRANSFER INPUT 634 1 0.000000 0.000006 cctools-monitor
1681339707468661 749363 TASK 634 RUNNING 10.32.83.157:48396  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339709144977 749363 TASK 719 WAITING_RETRIEVAL 10.32.80.39:36690 
1681339709150099 749363 TRANSFER OUTPUT 719 0 0.001296 0.005059 cctools-monitor.summary
1681339709150307 749363 TASK 719 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005219,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1681339558.012225,"s"],"end":[1681339709.142156,"s"],"wall_time":[151.129931,"s"],"cpu_time":[548.9442790000001,"s"],"memory":[7987,"MB"],"virtual_memory":[8257,"MB"],"swap_memory":[0,"MB"],"disk":[7555,"MB"],"bytes_read":[1,"MB"],"bytes_written":[772,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.632,"cores"],"cores_avg":[3.632,"cores"],"machine_cpus":[16,"cores"],"machine_load":[8,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339709151151 749363 TASK 719 DONE SUCCESS  0  {} {"wq_output_time":[0.005219,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1681339558.012225,"s"],"end":[1681339709.142156,"s"],"wall_time":[151.129931,"s"],"cpu_time":[548.9442790000001,"s"],"memory":[7987,"MB"],"virtual_memory":[8257,"MB"],"swap_memory":[0,"MB"],"disk":[7555,"MB"],"bytes_read":[1,"MB"],"bytes_written":[772,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.632,"cores"],"cores_avg":[3.632,"cores"],"machine_cpus":[16,"cores"],"machine_load":[8,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339709152138 749363 TRANSFER INPUT 633 1 0.000000 0.000009 gcc
1681339709152189 749363 TRANSFER INPUT 633 1 0.000000 0.000015 remote_program.c
1681339709152227 749363 TRANSFER INPUT 633 1 0.000000 0.000021 cctools-monitor
1681339709152350 749363 TASK 633 RUNNING 10.32.80.39:36690  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339709397898 749363 TASK 718 WAITING_RETRIEVAL 10.32.80.39:36690 
1681339709403600 749363 TRANSFER OUTPUT 718 0 0.001292 0.005663 cctools-monitor.summary
1681339709403875 749363 TASK 718 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005901,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1681339558.283712,"s"],"end":[1681339709.230618,"s"],"wall_time":[150.946906,"s"],"cpu_time":[526.956804,"s"],"memory":[6691,"MB"],"virtual_memory":[6961,"MB"],"swap_memory":[0,"MB"],"disk":[8323,"MB"],"bytes_read":[1,"MB"],"bytes_written":[772,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.491,"cores"],"cores_avg":[3.491,"cores"],"machine_cpus":[16,"cores"],"machine_load":[8,"procs"],"context_switches":[27,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339709404415 749363 TASK 718 DONE SUCCESS  0  {} {"wq_output_time":[0.005901,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1681339558.283712,"s"],"end":[1681339709.230618,"s"],"wall_time":[150.946906,"s"],"cpu_time":[526.956804,"s"],"memory":[6691,"MB"],"virtual_memory":[6961,"MB"],"swap_memory":[0,"MB"],"disk":[8323,"MB"],"bytes_read":[1,"MB"],"bytes_written":[772,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.491,"cores"],"cores_avg":[3.491,"cores"],"machine_cpus":[16,"cores"],"machine_load":[8,"procs"],"context_switches":[27,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339709404717 749363 TRANSFER INPUT 632 1 0.000000 0.000002 gcc
1681339709404730 749363 TRANSFER INPUT 632 1 0.000000 0.000004 remote_program.c
1681339709404747 749363 TRANSFER INPUT 632 1 0.000000 0.000007 cctools-monitor
1681339709404792 749363 TASK 632 RUNNING 10.32.80.39:36690  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339713724499 749363 TASK 715 WAITING_RETRIEVAL 10.32.81.136:37936 
1681339713729527 749363 TRANSFER OUTPUT 715 0 0.001285 0.004982 cctools-monitor.summary
1681339713729692 749363 CATEGORY default MAX {}
1681339713729709 749363 CATEGORY default MIN {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339713729719 749363 CATEGORY default FIRST MAX {"memory":[11500,"MB"],"disk":[11500,"MB"],"cores":[6,"cores"]}
1681339713729769 749363 TASK 715 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005134,"s"],"wq_input_time":[9.3e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681339563.385137,"s"],"end":[1681339713.721263,"s"],"wall_time":[150.336126,"s"],"cpu_time":[404.966689,"s"],"memory":[8658,"MB"],"virtual_memory":[8929,"MB"],"swap_memory":[0,"MB"],"disk":[6947,"MB"],"bytes_read":[1,"MB"],"bytes_written":[821,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.694,"cores"],"cores_avg":[2.694,"cores"],"machine_cpus":[16,"cores"],"machine_load":[9,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339713730431 749363 TASK 715 DONE SUCCESS  0  {} {"wq_output_time":[0.005134,"s"],"wq_input_time":[9.3e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681339563.385137,"s"],"end":[1681339713.721263,"s"],"wall_time":[150.336126,"s"],"cpu_time":[404.966689,"s"],"memory":[8658,"MB"],"virtual_memory":[8929,"MB"],"swap_memory":[0,"MB"],"disk":[6947,"MB"],"bytes_read":[1,"MB"],"bytes_written":[821,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.694,"cores"],"cores_avg":[2.694,"cores"],"machine_cpus":[16,"cores"],"machine_load":[9,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339713730811 749363 TRANSFER INPUT 631 1 0.000000 0.000002 gcc
1681339713730828 749363 TRANSFER INPUT 631 1 0.000000 0.000005 remote_program.c
1681339713730843 749363 TRANSFER INPUT 631 1 0.000000 0.000008 cctools-monitor
1681339713730899 749363 TASK 631 RUNNING 10.32.81.136:37936  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339713976202 749363 TASK 717 WAITING_RETRIEVAL 10.32.80.57:36872 
1681339713976553 749363 TASK 716 WAITING_RETRIEVAL 10.32.81.136:37936 
1681339713981586 749363 TRANSFER OUTPUT 716 0 0.001285 0.005002 cctools-monitor.summary
1681339713981772 749363 TASK 716 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005142,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681339563.114844,"s"],"end":[1681339713.751289,"s"],"wall_time":[150.636445,"s"],"cpu_time":[281.392188,"s"],"memory":[8486,"MB"],"virtual_memory":[8691,"MB"],"swap_memory":[0,"MB"],"disk":[7237,"MB"],"bytes_read":[1,"MB"],"bytes_written":[632,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.868,"cores"],"cores_avg":[1.868,"cores"],"machine_cpus":[16,"cores"],"machine_load":[9,"procs"],"context_switches":[9,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339713982416 749363 TASK 716 DONE SUCCESS  0  {} {"wq_output_time":[0.005142,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681339563.114844,"s"],"end":[1681339713.751289,"s"],"wall_time":[150.636445,"s"],"cpu_time":[281.392188,"s"],"memory":[8486,"MB"],"virtual_memory":[8691,"MB"],"swap_memory":[0,"MB"],"disk":[7237,"MB"],"bytes_read":[1,"MB"],"bytes_written":[632,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.868,"cores"],"cores_avg":[1.868,"cores"],"machine_cpus":[16,"cores"],"machine_load":[9,"procs"],"context_switches":[9,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339713987588 749363 TRANSFER OUTPUT 717 0 0.001286 0.005066 cctools-monitor.summary
1681339713987760 749363 TASK 717 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005195,"s"],"wq_input_time":[0.000119,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1681339560.497433,"s"],"end":[1681339713.952888,"s"],"wall_time":[153.455455,"s"],"cpu_time":[287.478806,"s"],"memory":[10116,"MB"],"virtual_memory":[10385,"MB"],"swap_memory":[0,"MB"],"disk":[9821,"MB"],"bytes_read":[1,"MB"],"bytes_written":[781,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.873,"cores"],"cores_avg":[1.873,"cores"],"machine_cpus":[16,"cores"],"machine_load":[9,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339713988558 749363 TASK 717 DONE SUCCESS  0  {} {"wq_output_time":[0.005195,"s"],"wq_input_time":[0.000119,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1681339560.497433,"s"],"end":[1681339713.952888,"s"],"wall_time":[153.455455,"s"],"cpu_time":[287.478806,"s"],"memory":[10116,"MB"],"virtual_memory":[10385,"MB"],"swap_memory":[0,"MB"],"disk":[9821,"MB"],"bytes_read":[1,"MB"],"bytes_written":[781,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.873,"cores"],"cores_avg":[1.873,"cores"],"machine_cpus":[16,"cores"],"machine_load":[9,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339713988993 749363 TRANSFER INPUT 630 1 0.000000 0.000001 gcc
1681339713989005 749363 TRANSFER INPUT 630 1 0.000000 0.000003 remote_program.c
1681339713989018 749363 TRANSFER INPUT 630 1 0.000000 0.000007 cctools-monitor
1681339713989061 749363 TASK 630 RUNNING 10.32.80.57:36872  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339713989303 749363 TRANSFER INPUT 629 1 0.000000 0.000002 gcc
1681339713989314 749363 TRANSFER INPUT 629 1 0.000000 0.000003 remote_program.c
1681339713989331 749363 TRANSFER INPUT 629 1 0.000000 0.000006 cctools-monitor
1681339713989380 749363 TASK 629 RUNNING 10.32.81.136:37936  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339722403281 749363 TASK 714 WAITING_RETRIEVAL 10.32.83.199:44504 
1681339722408101 749363 TRANSFER OUTPUT 714 0 0.001282 0.004773 cctools-monitor.summary
1681339722408516 749363 TASK 714 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005104,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1681339571.037542,"s"],"end":[1681339722.40042,"s"],"wall_time":[151.362878,"s"],"cpu_time":[450.076125,"s"],"memory":[7939,"MB"],"virtual_memory":[8142,"MB"],"swap_memory":[0,"MB"],"disk":[7765,"MB"],"bytes_read":[1,"MB"],"bytes_written":[667,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.973,"cores"],"cores_avg":[2.973,"cores"],"machine_cpus":[24,"cores"],"machine_load":[5,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339722409226 749363 TASK 714 DONE SUCCESS  0  {} {"wq_output_time":[0.005104,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1681339571.037542,"s"],"end":[1681339722.40042,"s"],"wall_time":[151.362878,"s"],"cpu_time":[450.076125,"s"],"memory":[7939,"MB"],"virtual_memory":[8142,"MB"],"swap_memory":[0,"MB"],"disk":[7765,"MB"],"bytes_read":[1,"MB"],"bytes_written":[667,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.973,"cores"],"cores_avg":[2.973,"cores"],"machine_cpus":[24,"cores"],"machine_load":[5,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681339722409635 749363 TRANSFER INPUT 628 1 0.000000 0.000002 gcc
1681339722409649 749363 TRANSFER INPUT 628 1 0.000000 0.000004 remote_program.c
1681339722409662 749363 TRANSFER INPUT 628 1 0.000000 0.000008 cctools-monitor
1681339722409708 749363 TASK 628 RUNNING 10.32.83.199:44504  FIRST_RESOURCES {"memory":[11500,"MB"],"disk":[11500,"MB"],"gpus":[0,"gpus"],"cores":[6,"cores"]}
1681339725786749 749363 TASK 713 WAITING_RETRIEVAL 10.32.84.161:48196 
1681339725792748 749363 TRANSFER OUTPUT 713 0 0.001284 0.005952 cctools-monitor.summary
