# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680697224101164 246097 MANAGER START
1680697224104648 246097 CATEGORY default MAX {}
1680697224104663 246097 CATEGORY default MIN {}
1680697224104670 246097 CATEGORY default FIRST MAX_THROUGHPUT {}
1680698143267579 246097 TRANSFER INPUT 752 1 0.000000 0.000003 remote_program.c
1680698143267591 246097 TRANSFER INPUT 752 1 0.000000 0.000006 cctools-monitor
1680698143267647 246097 TASK 752 RUNNING 10.32.84.175:55490  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698143268169 246097 TRANSFER INPUT 751 1 0.000000 0.000002 gcc
1680698143268186 246097 TRANSFER INPUT 751 1 0.000000 0.000003 remote_program.c
1680698143268199 246097 TRANSFER INPUT 751 1 0.000000 0.000007 cctools-monitor
1680698143268242 246097 TASK 751 RUNNING 10.32.84.175:55490  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698143269494 246097 TRANSFER INPUT 750 1 1.203979 0.000673 gcc
1680698143269538 246097 TRANSFER INPUT 750 1 0.002252 0.000032 remote_program.c
1680698143273265 246097 TRANSFER INPUT 750 1 5.314575 0.003718 cctools-monitor
1680698143273311 246097 TASK 750 RUNNING 10.32.85.119:53232  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698143274011 246097 TRANSFER INPUT 749 1 0.000000 0.000002 gcc
1680698143274024 246097 TRANSFER INPUT 749 1 0.000000 0.000003 remote_program.c
1680698143274037 246097 TRANSFER INPUT 749 1 0.000000 0.000006 cctools-monitor
1680698143274076 246097 TASK 749 RUNNING 10.32.85.119:53232  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698143274673 246097 TRANSFER INPUT 748 1 0.000000 0.000001 gcc
1680698143274688 246097 TRANSFER INPUT 748 1 0.000000 0.000004 remote_program.c
1680698143274700 246097 TRANSFER INPUT 748 1 0.000000 0.000006 cctools-monitor
1680698143274737 246097 TASK 748 RUNNING 10.32.85.119:53232  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698143275331 246097 TRANSFER INPUT 747 1 0.000000 0.000001 gcc
1680698143275344 246097 TRANSFER INPUT 747 1 0.000000 0.000003 remote_program.c
1680698143275356 246097 TRANSFER INPUT 747 1 0.000000 0.000006 cctools-monitor
1680698143275399 246097 TASK 747 RUNNING 10.32.85.119:53232  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698143276667 246097 TRANSFER INPUT 746 1 1.203979 0.000696 gcc
1680698143276711 246097 TRANSFER INPUT 746 1 0.002252 0.000032 remote_program.c
1680698143280537 246097 TRANSFER INPUT 746 1 5.314575 0.003814 cctools-monitor
1680698143280577 246097 TASK 746 RUNNING 10.32.82.247:52300  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698143281213 246097 TRANSFER INPUT 745 1 0.000000 0.000002 gcc
1680698143281226 246097 TRANSFER INPUT 745 1 0.000000 0.000003 remote_program.c
1680698143281239 246097 TRANSFER INPUT 745 1 0.000000 0.000007 cctools-monitor
1680698143281275 246097 TASK 745 RUNNING 10.32.82.247:52300  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698143281942 246097 TRANSFER INPUT 744 1 0.000000 0.000001 gcc
1680698143281956 246097 TRANSFER INPUT 744 1 0.000000 0.000003 remote_program.c
1680698143281969 246097 TRANSFER INPUT 744 1 0.000000 0.000007 cctools-monitor
1680698143282003 246097 TASK 744 RUNNING 10.32.82.247:52300  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698143282563 246097 TRANSFER INPUT 743 1 0.000000 0.000001 gcc
1680698143282579 246097 TRANSFER INPUT 743 1 0.000000 0.000003 remote_program.c
1680698143282591 246097 TRANSFER INPUT 743 1 0.000000 0.000006 cctools-monitor
1680698143282652 246097 TASK 743 RUNNING 10.32.82.247:52300  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698143284335 246097 TRANSFER INPUT 742 1 1.203979 0.001050 gcc
1680698143284384 246097 TRANSFER INPUT 742 1 0.002252 0.000037 remote_program.c
1680698143287892 246097 TRANSFER INPUT 742 1 5.314575 0.003492 cctools-monitor
1680698143287960 246097 TASK 742 RUNNING 10.32.89.235:53720  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698143288660 246097 TRANSFER INPUT 741 1 0.000000 0.000001 gcc
1680698143288681 246097 TRANSFER INPUT 741 1 0.000000 0.000004 remote_program.c
1680698143288696 246097 TRANSFER INPUT 741 1 0.000000 0.000008 cctools-monitor
1680698143288739 246097 TASK 741 RUNNING 10.32.89.235:53720  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698143289420 246097 TRANSFER INPUT 740 1 0.000000 0.000002 gcc
1680698143289432 246097 TRANSFER INPUT 740 1 0.000000 0.000003 remote_program.c
1680698143289452 246097 TRANSFER INPUT 740 1 0.000000 0.000014 cctools-monitor
1680698143289485 246097 TASK 740 RUNNING 10.32.89.235:53720  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698143290141 246097 TRANSFER INPUT 739 1 0.000000 0.000001 gcc
1680698143290157 246097 TRANSFER INPUT 739 1 0.000000 0.000003 remote_program.c
1680698143290169 246097 TRANSFER INPUT 739 1 0.000000 0.000006 cctools-monitor
1680698143290217 246097 TASK 739 RUNNING 10.32.89.235:53720  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698144582196 246097 TASK 910 WAITING_RETRIEVAL 10.32.90.121:55818 
1680698144599617 246097 TRANSFER OUTPUT 910 0 0.001284 0.017364 cctools-monitor.summary
1680698144599932 246097 TASK 910 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.017591,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680697993.97113,"s"],"end":[1680698144.580033,"s"],"wall_time":[150.608903,"s"],"cpu_time":[897.827522,"s"],"memory":[7743,"MB"],"virtual_memory":[8145,"MB"],"swap_memory":[0,"MB"],"disk":[6475,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1350,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.961,"cores"],"cores_avg":[5.961,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[22,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698144600594 246097 TASK 910 DONE SUCCESS  0  {} {"wq_output_time":[0.017591,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680697993.97113,"s"],"end":[1680698144.580033,"s"],"wall_time":[150.608903,"s"],"cpu_time":[897.827522,"s"],"memory":[7743,"MB"],"virtual_memory":[8145,"MB"],"swap_memory":[0,"MB"],"disk":[6475,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1350,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.961,"cores"],"cores_avg":[5.961,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[22,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698144825805 246097 TRANSFER INPUT 738 1 0.000000 0.000003 gcc
1680698144825821 246097 TRANSFER INPUT 738 1 0.000000 0.000004 remote_program.c
1680698144825835 246097 TRANSFER INPUT 738 1 0.000000 0.000007 cctools-monitor
1680698144825891 246097 TASK 738 RUNNING 10.32.90.121:55818  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698145071867 246097 TASK 836 WAITING_RETRIEVAL 10.32.89.1:55508 
1680698145076540 246097 TRANSFER OUTPUT 836 0 0.001285 0.004601 cctools-monitor.summary
1680698145076765 246097 TASK 836 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004764,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680697994.784197,"s"],"end":[1680698144.846072,"s"],"wall_time":[150.061875,"s"],"cpu_time":[594.213539,"s"],"memory":[7014,"MB"],"virtual_memory":[7285,"MB"],"swap_memory":[0,"MB"],"disk":[8407,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1038,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.96,"cores"],"cores_avg":[3.96,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698145077374 246097 TASK 836 DONE SUCCESS  0  {} {"wq_output_time":[0.004764,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680697994.784197,"s"],"end":[1680698144.846072,"s"],"wall_time":[150.061875,"s"],"cpu_time":[594.213539,"s"],"memory":[7014,"MB"],"virtual_memory":[7285,"MB"],"swap_memory":[0,"MB"],"disk":[8407,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1038,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.96,"cores"],"cores_avg":[3.96,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698145077896 246097 TRANSFER INPUT 737 1 0.000000 0.000002 gcc
1680698145077910 246097 TRANSFER INPUT 737 1 0.000000 0.000004 remote_program.c
1680698145077922 246097 TRANSFER INPUT 737 1 0.000000 0.000006 cctools-monitor
1680698145077968 246097 TASK 737 RUNNING 10.32.89.1:55508  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698145781710 246097 TASK 879 WAITING_RETRIEVAL 10.32.89.161:57798 
1680698145786738 246097 TRANSFER OUTPUT 879 0 0.001283 0.004912 cctools-monitor.summary
1680698145787081 246097 TASK 879 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005191,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680697995.787578,"s"],"end":[1680698145.779054,"s"],"wall_time":[149.991476,"s"],"cpu_time":[298.230656,"s"],"memory":[7256,"MB"],"virtual_memory":[7395,"MB"],"swap_memory":[0,"MB"],"disk":[9865,"MB"],"bytes_read":[1,"MB"],"bytes_written":[672,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.988,"cores"],"cores_avg":[1.988,"cores"],"machine_cpus":[64,"cores"],"machine_load":[26,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698145787742 246097 TASK 879 DONE SUCCESS  0  {} {"wq_output_time":[0.005191,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680697995.787578,"s"],"end":[1680698145.779054,"s"],"wall_time":[149.991476,"s"],"cpu_time":[298.230656,"s"],"memory":[7256,"MB"],"virtual_memory":[7395,"MB"],"swap_memory":[0,"MB"],"disk":[9865,"MB"],"bytes_read":[1,"MB"],"bytes_written":[672,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.988,"cores"],"cores_avg":[1.988,"cores"],"machine_cpus":[64,"cores"],"machine_load":[26,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698145788270 246097 TRANSFER INPUT 736 1 0.000000 0.000001 gcc
1680698145788288 246097 TRANSFER INPUT 736 1 0.000000 0.000003 remote_program.c
1680698145788300 246097 TRANSFER INPUT 736 1 0.000000 0.000007 cctools-monitor
1680698145788343 246097 TASK 736 RUNNING 10.32.89.161:57798  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698146030316 246097 TASK 834 WAITING_RETRIEVAL 10.32.89.1:55508 
1680698146036026 246097 TRANSFER OUTPUT 834 0 0.001288 0.005664 cctools-monitor.summary
1680698146036204 246097 TASK 834 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005795,"s"],"wq_input_time":[9.8e-05,"s"],"wq_output_size":[0.001288414001464844,"MB"],"wq_input_size":[0,"MB"],"start":[1680697995.193189,"s"],"end":[1680698145.914047,"s"],"wall_time":[150.720858,"s"],"cpu_time":[596.33618,"s"],"memory":[9078,"MB"],"virtual_memory":[9349,"MB"],"swap_memory":[0,"MB"],"disk":[8063,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1041,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.957,"cores"],"cores_avg":[3.957,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[111,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698146036843 246097 TASK 834 DONE SUCCESS  0  {} {"wq_output_time":[0.005795,"s"],"wq_input_time":[9.8e-05,"s"],"wq_output_size":[0.001288414001464844,"MB"],"wq_input_size":[0,"MB"],"start":[1680697995.193189,"s"],"end":[1680698145.914047,"s"],"wall_time":[150.720858,"s"],"cpu_time":[596.33618,"s"],"memory":[9078,"MB"],"virtual_memory":[9349,"MB"],"swap_memory":[0,"MB"],"disk":[8063,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1041,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.957,"cores"],"cores_avg":[3.957,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[111,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698146037366 246097 TRANSFER INPUT 735 1 0.000000 0.000001 gcc
1680698146037378 246097 TRANSFER INPUT 735 1 0.000000 0.000003 remote_program.c
1680698146037391 246097 TRANSFER INPUT 735 1 0.000000 0.000006 cctools-monitor
1680698146037434 246097 TASK 735 RUNNING 10.32.89.1:55508  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698146993534 246097 TASK 901 WAITING_RETRIEVAL 10.32.89.149:51678 
1680698146998717 246097 TRANSFER OUTPUT 901 0 0.001285 0.005077 cctools-monitor.summary
1680698146998941 246097 TASK 901 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005243,"s"],"wq_input_time":[0.000124,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680697995.186978,"s"],"end":[1680698146.991202,"s"],"wall_time":[151.804224,"s"],"cpu_time":[747.075031,"s"],"memory":[9162,"MB"],"virtual_memory":[9499,"MB"],"swap_memory":[0,"MB"],"disk":[9127,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1672,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.921,"cores"],"cores_avg":[4.921,"cores"],"machine_cpus":[64,"cores"],"machine_load":[46,"procs"],"context_switches":[39,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698146999608 246097 TASK 901 DONE SUCCESS  0  {} {"wq_output_time":[0.005243,"s"],"wq_input_time":[0.000124,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680697995.186978,"s"],"end":[1680698146.991202,"s"],"wall_time":[151.804224,"s"],"cpu_time":[747.075031,"s"],"memory":[9162,"MB"],"virtual_memory":[9499,"MB"],"swap_memory":[0,"MB"],"disk":[9127,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1672,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.921,"cores"],"cores_avg":[4.921,"cores"],"machine_cpus":[64,"cores"],"machine_load":[46,"procs"],"context_switches":[39,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698147000138 246097 TRANSFER INPUT 734 1 0.000000 0.000001 gcc
1680698147000151 246097 TRANSFER INPUT 734 1 0.000000 0.000003 remote_program.c
1680698147000164 246097 TRANSFER INPUT 734 1 0.000000 0.000007 cctools-monitor
1680698147000209 246097 TASK 734 RUNNING 10.32.89.149:51678  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698147242402 246097 TASK 902 WAITING_RETRIEVAL 10.32.89.161:57798 
1680698147247059 246097 TRANSFER OUTPUT 902 0 0.001307 0.004579 cctools-monitor.summary
1680698147247275 246097 TASK 902 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004745,"s"],"wq_input_time":[0.172095,"s"],"wq_output_size":[0.001306533813476562,"MB"],"wq_input_size":[0,"MB"],"start":[1680697996.356134,"s"],"end":[1680698147.018473,"s"],"wall_time":[150.662339,"s"],"cpu_time":[299.256393,"s"],"memory":[9245,"MB"],"virtual_memory":[9383,"MB"],"swap_memory":[0,"MB"],"disk":[9605,"MB"],"bytes_read":[1,"MB"],"bytes_written":[676,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.986,"cores"],"cores_avg":[1.986,"cores"],"machine_cpus":[64,"cores"],"machine_load":[26,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698147247941 246097 TASK 902 DONE SUCCESS  0  {} {"wq_output_time":[0.004745,"s"],"wq_input_time":[0.172095,"s"],"wq_output_size":[0.001306533813476562,"MB"],"wq_input_size":[0,"MB"],"start":[1680697996.356134,"s"],"end":[1680698147.018473,"s"],"wall_time":[150.662339,"s"],"cpu_time":[299.256393,"s"],"memory":[9245,"MB"],"virtual_memory":[9383,"MB"],"swap_memory":[0,"MB"],"disk":[9605,"MB"],"bytes_read":[1,"MB"],"bytes_written":[676,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.986,"cores"],"cores_avg":[1.986,"cores"],"machine_cpus":[64,"cores"],"machine_load":[26,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698147248477 246097 TRANSFER INPUT 733 1 0.000000 0.000001 gcc
1680698147248490 246097 TRANSFER INPUT 733 1 0.000000 0.000003 remote_program.c
1680698147248503 246097 TRANSFER INPUT 733 1 0.000000 0.000006 cctools-monitor
1680698147248552 246097 TASK 733 RUNNING 10.32.89.161:57798  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698147489629 246097 TASK 833 WAITING_RETRIEVAL 10.32.89.17:36752 
1680698147489831 246097 TASK 861 WAITING_RETRIEVAL 10.32.89.149:51678 
1680698147494229 246097 TRANSFER OUTPUT 833 0 0.001286 0.004307 cctools-monitor.summary
1680698147494468 246097 TASK 833 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004484,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680697996.77646,"s"],"end":[1680698147.389378,"s"],"wall_time":[150.612918,"s"],"cpu_time":[596.752191,"s"],"memory":[7714,"MB"],"virtual_memory":[7985,"MB"],"swap_memory":[0,"MB"],"disk":[7875,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1042,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.962,"cores"],"cores_avg":[3.962,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[21,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698147495031 246097 TASK 833 DONE SUCCESS  0  {} {"wq_output_time":[0.004484,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680697996.77646,"s"],"end":[1680698147.389378,"s"],"wall_time":[150.612918,"s"],"cpu_time":[596.752191,"s"],"memory":[7714,"MB"],"virtual_memory":[7985,"MB"],"swap_memory":[0,"MB"],"disk":[7875,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1042,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.962,"cores"],"cores_avg":[3.962,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[21,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698147499751 246097 TRANSFER OUTPUT 861 0 0.001283 0.004541 cctools-monitor.summary
1680698147499959 246097 TASK 861 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004687,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680697995.390515,"s"],"end":[1680698147.261315,"s"],"wall_time":[151.8708,"s"],"cpu_time":[299.897606,"s"],"memory":[8168,"MB"],"virtual_memory":[8307,"MB"],"swap_memory":[0,"MB"],"disk":[9521,"MB"],"bytes_read":[1,"MB"],"bytes_written":[674,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.975,"cores"],"cores_avg":[1.975,"cores"],"machine_cpus":[64,"cores"],"machine_load":[46,"procs"],"context_switches":[30,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698147500608 246097 TASK 861 DONE SUCCESS  0  {} {"wq_output_time":[0.004687,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680697995.390515,"s"],"end":[1680698147.261315,"s"],"wall_time":[151.8708,"s"],"cpu_time":[299.897606,"s"],"memory":[8168,"MB"],"virtual_memory":[8307,"MB"],"swap_memory":[0,"MB"],"disk":[9521,"MB"],"bytes_read":[1,"MB"],"bytes_written":[674,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.975,"cores"],"cores_avg":[1.975,"cores"],"machine_cpus":[64,"cores"],"machine_load":[46,"procs"],"context_switches":[30,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680698147501123 246097 TRANSFER INPUT 732 1 0.000000 0.000002 gcc
1680698147501137 246097 TRANSFER INPUT 732 1 0.000000 0.000003 remote_program.c
1680698147501150 246097 TRANSFER INPUT 732 1 0.000000 0.000006 cctools-monitor
1680698147501193 246097 TASK 732 RUNNING 10.32.89.149:51678  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698147501639 246097 TRANSFER INPUT 731 1 0.000000 0.000002 gcc
1680698147501653 246097 TRANSFER INPUT 731 1 0.000000 0.000003 remote_program.c
1680698147501665 246097 TRANSFER INPUT 731 1 0.000000 0.000006 cctools-monitor
1680698147501711 246097 TASK 731 RUNNING 10.32.89.17:36752  FIRST_RESOURCES {"memory":[9750,"MB"],"disk":[9750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680698147982751 246097 TASK 857 WAITING_RETRIEVAL 10.32.89.17:36752 
1680698147982774 246097 TASK 881 WAITING_RETRIEVAL 10.32.89.17:36752 
1680698147987784 246097 TRANSFER OUTPUT 857 0 0.001307 0.004964 cctools-monitor.summary
