# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680693599267921 240443 MANAGER START
1680693599271433 240443 CATEGORY default MAX {}
1680693599271447 240443 CATEGORY default MIN {}
1680693599271453 240443 CATEGORY default FIRST MIN_WASTE {}
1680695215588731 240443 TRANSFER INPUT 885 1 0.000000 0.000003 remote_program.c
1680695215588744 240443 TRANSFER INPUT 885 1 0.000000 0.000007 cctools-monitor
1680695215588786 240443 TASK 885 RUNNING 10.32.89.139:48818  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695215589219 240443 TRANSFER INPUT 884 1 0.000000 0.000001 gcc
1680695215589236 240443 TRANSFER INPUT 884 1 0.000000 0.000004 remote_program.c
1680695215589250 240443 TRANSFER INPUT 884 1 0.000000 0.000008 cctools-monitor
1680695215589300 240443 TASK 884 RUNNING 10.32.89.139:48818  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695215589754 240443 TRANSFER INPUT 883 1 0.000000 0.000001 gcc
1680695215589781 240443 TRANSFER INPUT 883 1 0.000000 0.000004 remote_program.c
1680695215589796 240443 TRANSFER INPUT 883 1 0.000000 0.000008 cctools-monitor
1680695215589840 240443 TASK 883 RUNNING 10.32.89.139:48818  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695224734680 240443 TASK 930 WAITING_RETRIEVAL 10.32.89.149:46552 
1680695224739863 240443 TRANSFER OUTPUT 930 0 0.001289 0.005106 cctools-monitor.summary
1680695224740122 240443 TASK 930 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005313,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.00128936767578125,"MB"],"wq_input_size":[0,"MB"],"start":[1680695074.786229,"s"],"end":[1680695224.731753,"s"],"wall_time":[149.945524,"s"],"cpu_time":[594.9236059999999,"s"],"memory":[8870,"MB"],"virtual_memory":[9141,"MB"],"swap_memory":[0,"MB"],"disk":[7575,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1333,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.968,"cores"],"cores_avg":[3.968,"cores"],"machine_cpus":[64,"cores"],"machine_load":[39,"procs"],"context_switches":[46,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695224740898 240443 TASK 930 DONE SUCCESS  0  {} {"wq_output_time":[0.005313,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.00128936767578125,"MB"],"wq_input_size":[0,"MB"],"start":[1680695074.786229,"s"],"end":[1680695224.731753,"s"],"wall_time":[149.945524,"s"],"cpu_time":[594.9236059999999,"s"],"memory":[8870,"MB"],"virtual_memory":[9141,"MB"],"swap_memory":[0,"MB"],"disk":[7575,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1333,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.968,"cores"],"cores_avg":[3.968,"cores"],"machine_cpus":[64,"cores"],"machine_load":[39,"procs"],"context_switches":[46,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695224741413 240443 TRANSFER INPUT 882 1 0.000000 0.000002 gcc
1680695224741427 240443 TRANSFER INPUT 882 1 0.000000 0.000003 remote_program.c
1680695224741441 240443 TRANSFER INPUT 882 1 0.000000 0.000007 cctools-monitor
1680695224741503 240443 TASK 882 RUNNING 10.32.89.149:46552  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695224741924 240443 TRANSFER INPUT 881 1 0.000000 0.000001 gcc
1680695224741939 240443 TRANSFER INPUT 881 1 0.000000 0.000003 remote_program.c
1680695224741952 240443 TRANSFER INPUT 881 1 0.000000 0.000006 cctools-monitor
1680695224742003 240443 TASK 881 RUNNING 10.32.89.149:46552  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695224742416 240443 TRANSFER INPUT 880 1 0.000000 0.000001 gcc
1680695224742432 240443 TRANSFER INPUT 880 1 0.000000 0.000004 remote_program.c
1680695224742445 240443 TRANSFER INPUT 880 1 0.000000 0.000007 cctools-monitor
1680695224742493 240443 TASK 880 RUNNING 10.32.89.149:46552  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695224742920 240443 TRANSFER INPUT 879 1 0.000000 0.000001 gcc
1680695224742936 240443 TRANSFER INPUT 879 1 0.000000 0.000003 remote_program.c
1680695224742949 240443 TRANSFER INPUT 879 1 0.000000 0.000007 cctools-monitor
1680695224742999 240443 TASK 879 RUNNING 10.32.89.149:46552  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695226860355 240443 TASK 929 WAITING_RETRIEVAL 10.32.84.83:53464 
1680695226865282 240443 TRANSFER OUTPUT 929 0 0.001278 0.004827 cctools-monitor.summary
1680695226865538 240443 TASK 929 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005016,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.001277923583984375,"MB"],"wq_input_size":[0,"MB"],"start":[1680695076.8215,"s"],"end":[1680695226.856275,"s"],"wall_time":[150.034775,"s"],"cpu_time":[298.536422,"s"],"memory":[7334,"MB"],"virtual_memory":[7473,"MB"],"swap_memory":[0,"MB"],"disk":[8429,"MB"],"bytes_read":[1,"MB"],"bytes_written":[409,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.99,"cores"],"cores_avg":[1.99,"cores"],"machine_cpus":[24,"cores"],"machine_load":[12,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695226866302 240443 TASK 929 DONE SUCCESS  0  {} {"wq_output_time":[0.005016,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.001277923583984375,"MB"],"wq_input_size":[0,"MB"],"start":[1680695076.8215,"s"],"end":[1680695226.856275,"s"],"wall_time":[150.034775,"s"],"cpu_time":[298.536422,"s"],"memory":[7334,"MB"],"virtual_memory":[7473,"MB"],"swap_memory":[0,"MB"],"disk":[8429,"MB"],"bytes_read":[1,"MB"],"bytes_written":[409,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.99,"cores"],"cores_avg":[1.99,"cores"],"machine_cpus":[24,"cores"],"machine_load":[12,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695226866811 240443 TRANSFER INPUT 878 1 0.000000 0.000002 gcc
1680695226866824 240443 TRANSFER INPUT 878 1 0.000000 0.000003 remote_program.c
1680695226866838 240443 TRANSFER INPUT 878 1 0.000000 0.000007 cctools-monitor
1680695226866914 240443 TASK 878 RUNNING 10.32.84.83:53464  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695226867311 240443 TRANSFER INPUT 877 1 0.000000 0.000001 gcc
1680695226867327 240443 TRANSFER INPUT 877 1 0.000000 0.000003 remote_program.c
1680695226867339 240443 TRANSFER INPUT 877 1 0.000000 0.000006 cctools-monitor
1680695226867380 240443 TASK 877 RUNNING 10.32.84.83:53464  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695226867778 240443 TRANSFER INPUT 876 1 0.000000 0.000001 gcc
1680695226867790 240443 TRANSFER INPUT 876 1 0.000000 0.000003 remote_program.c
1680695226867803 240443 TRANSFER INPUT 876 1 0.000000 0.000007 cctools-monitor
1680695226867870 240443 TASK 876 RUNNING 10.32.84.83:53464  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695226868257 240443 TRANSFER INPUT 875 1 0.000000 0.000002 gcc
1680695226868271 240443 TRANSFER INPUT 875 1 0.000000 0.000003 remote_program.c
1680695226868283 240443 TRANSFER INPUT 875 1 0.000000 0.000006 cctools-monitor
1680695226868342 240443 TASK 875 RUNNING 10.32.84.83:53464  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695243927675 240443 TASK 928 WAITING_RETRIEVAL 10.32.84.133:59106 
1680695243932769 240443 TRANSFER OUTPUT 928 0 0.001285 0.005003 cctools-monitor.summary
1680695243933053 240443 TASK 928 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005204,"s"],"wq_input_time":[0.000146,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680695093.919998,"s"],"end":[1680695243.923939,"s"],"wall_time":[150.003941,"s"],"cpu_time":[595.370275,"s"],"memory":[6966,"MB"],"virtual_memory":[7237,"MB"],"swap_memory":[0,"MB"],"disk":[9047,"MB"],"bytes_read":[1,"MB"],"bytes_written":[819,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.969,"cores"],"cores_avg":[3.969,"cores"],"machine_cpus":[24,"cores"],"machine_load":[19,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695243933732 240443 TASK 928 DONE SUCCESS  0  {} {"wq_output_time":[0.005204,"s"],"wq_input_time":[0.000146,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680695093.919998,"s"],"end":[1680695243.923939,"s"],"wall_time":[150.003941,"s"],"cpu_time":[595.370275,"s"],"memory":[6966,"MB"],"virtual_memory":[7237,"MB"],"swap_memory":[0,"MB"],"disk":[9047,"MB"],"bytes_read":[1,"MB"],"bytes_written":[819,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.969,"cores"],"cores_avg":[3.969,"cores"],"machine_cpus":[24,"cores"],"machine_load":[19,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695243934229 240443 TRANSFER INPUT 874 1 0.000000 0.000002 gcc
1680695243934242 240443 TRANSFER INPUT 874 1 0.000000 0.000003 remote_program.c
1680695243934255 240443 TRANSFER INPUT 874 1 0.000000 0.000006 cctools-monitor
1680695243934305 240443 TASK 874 RUNNING 10.32.84.133:59106  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695245051757 240443 TASK 926 WAITING_RETRIEVAL 10.32.84.133:59106 
1680695245056683 240443 TRANSFER OUTPUT 926 0 0.001283 0.004837 cctools-monitor.summary
1680695245056954 240443 TASK 926 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00504,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680695093.921186,"s"],"end":[1680695245.048337,"s"],"wall_time":[151.127151,"s"],"cpu_time":[449.872179,"s"],"memory":[7169,"MB"],"virtual_memory":[7374,"MB"],"swap_memory":[0,"MB"],"disk":[6817,"MB"],"bytes_read":[1,"MB"],"bytes_written":[608,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.977,"cores"],"cores_avg":[2.977,"cores"],"machine_cpus":[24,"cores"],"machine_load":[19,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695245057649 240443 TASK 926 DONE SUCCESS  0  {} {"wq_output_time":[0.00504,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680695093.921186,"s"],"end":[1680695245.048337,"s"],"wall_time":[151.127151,"s"],"cpu_time":[449.872179,"s"],"memory":[7169,"MB"],"virtual_memory":[7374,"MB"],"swap_memory":[0,"MB"],"disk":[6817,"MB"],"bytes_read":[1,"MB"],"bytes_written":[608,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.977,"cores"],"cores_avg":[2.977,"cores"],"machine_cpus":[24,"cores"],"machine_load":[19,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695245341275 240443 TRANSFER INPUT 873 1 0.000000 0.000005 gcc
1680695245341308 240443 TRANSFER INPUT 873 1 0.000000 0.000007 remote_program.c
1680695245341325 240443 TRANSFER INPUT 873 1 0.000000 0.000009 cctools-monitor
1680695245341395 240443 TASK 873 RUNNING 10.32.84.133:59106  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695245342383 240443 TASK 927 WAITING_RETRIEVAL 10.32.84.133:59106 
1680695245347189 240443 TRANSFER OUTPUT 927 0 0.001296 0.004735 cctools-monitor.summary
1680695245347652 240443 TASK 927 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005068,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1680695093.920316,"s"],"end":[1680695245.193569,"s"],"wall_time":[151.273253,"s"],"cpu_time":[449.838994,"s"],"memory":[7149,"MB"],"virtual_memory":[7353,"MB"],"swap_memory":[0,"MB"],"disk":[7774,"MB"],"bytes_read":[1,"MB"],"bytes_written":[609,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.974,"cores"],"cores_avg":[2.974,"cores"],"machine_cpus":[24,"cores"],"machine_load":[19,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695245348287 240443 TASK 927 DONE SUCCESS  0  {} {"wq_output_time":[0.005068,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1680695093.920316,"s"],"end":[1680695245.193569,"s"],"wall_time":[151.273253,"s"],"cpu_time":[449.838994,"s"],"memory":[7149,"MB"],"virtual_memory":[7353,"MB"],"swap_memory":[0,"MB"],"disk":[7774,"MB"],"bytes_read":[1,"MB"],"bytes_written":[609,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.974,"cores"],"cores_avg":[2.974,"cores"],"machine_cpus":[24,"cores"],"machine_load":[19,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695245348827 240443 TRANSFER INPUT 872 1 0.000000 0.000002 gcc
1680695245348845 240443 TRANSFER INPUT 872 1 0.000000 0.000003 remote_program.c
1680695245348859 240443 TRANSFER INPUT 872 1 0.000000 0.000007 cctools-monitor
1680695245348924 240443 TASK 872 RUNNING 10.32.84.133:59106  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695256471627 240443 TASK 922 WAITING_RETRIEVAL 10.32.83.189:60564 
1680695256476991 240443 TRANSFER OUTPUT 922 0 0.001285 0.005281 cctools-monitor.summary
1680695256477213 240443 TASK 922 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00545,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680695105.026871,"s"],"end":[1680695256.452546,"s"],"wall_time":[151.425675,"s"],"cpu_time":[599.527429,"s"],"memory":[7854,"MB"],"virtual_memory":[8125,"MB"],"swap_memory":[0,"MB"],"disk":[7671,"MB"],"bytes_read":[1,"MB"],"bytes_written":[837,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.959,"cores"],"cores_avg":[3.959,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695256477824 240443 TASK 922 DONE SUCCESS  0  {} {"wq_output_time":[0.00545,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680695105.026871,"s"],"end":[1680695256.452546,"s"],"wall_time":[151.425675,"s"],"cpu_time":[599.527429,"s"],"memory":[7854,"MB"],"virtual_memory":[8125,"MB"],"swap_memory":[0,"MB"],"disk":[7671,"MB"],"bytes_read":[1,"MB"],"bytes_written":[837,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.959,"cores"],"cores_avg":[3.959,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695256478311 240443 TRANSFER INPUT 871 1 0.000000 0.000002 gcc
1680695256478324 240443 TRANSFER INPUT 871 1 0.000000 0.000003 remote_program.c
1680695256478337 240443 TRANSFER INPUT 871 1 0.000000 0.000007 cctools-monitor
1680695256478389 240443 TASK 871 RUNNING 10.32.83.189:60564  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695256756654 240443 TASK 921 WAITING_RETRIEVAL 10.32.83.189:60564 
1680695256756690 240443 TASK 923 WAITING_RETRIEVAL 10.32.83.189:60564 
1680695256756708 240443 TASK 924 WAITING_RETRIEVAL 10.32.83.189:60564 
1680695256769067 240443 TRANSFER OUTPUT 921 0 0.001283 0.012263 cctools-monitor.summary
1680695256769535 240443 TASK 921 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.012599,"s"],"wq_input_time":[0.000125,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680695105.02712,"s"],"end":[1680695256.620999,"s"],"wall_time":[151.593879,"s"],"cpu_time":[599.30782,"s"],"memory":[9046,"MB"],"virtual_memory":[9317,"MB"],"swap_memory":[0,"MB"],"disk":[7183,"MB"],"bytes_read":[1,"MB"],"bytes_written":[837,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.953,"cores"],"cores_avg":[3.953,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695256770260 240443 TASK 921 DONE SUCCESS  0  {} {"wq_output_time":[0.012599,"s"],"wq_input_time":[0.000125,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680695105.02712,"s"],"end":[1680695256.620999,"s"],"wall_time":[151.593879,"s"],"cpu_time":[599.30782,"s"],"memory":[9046,"MB"],"virtual_memory":[9317,"MB"],"swap_memory":[0,"MB"],"disk":[7183,"MB"],"bytes_read":[1,"MB"],"bytes_written":[837,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.953,"cores"],"cores_avg":[3.953,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695256774689 240443 TRANSFER OUTPUT 923 0 0.001292 0.004241 cctools-monitor.summary
1680695256774892 240443 TASK 923 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004392,"s"],"wq_input_time":[0.000131,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680695105.026768,"s"],"end":[1680695256.593198,"s"],"wall_time":[151.56643,"s"],"cpu_time":[448.886597,"s"],"memory":[7253,"MB"],"virtual_memory":[7458,"MB"],"swap_memory":[0,"MB"],"disk":[9298,"MB"],"bytes_read":[1,"MB"],"bytes_written":[630,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.962,"cores"],"cores_avg":[2.962,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[21,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695256775489 240443 TASK 923 DONE SUCCESS  0  {} {"wq_output_time":[0.004392,"s"],"wq_input_time":[0.000131,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680695105.026768,"s"],"end":[1680695256.593198,"s"],"wall_time":[151.56643,"s"],"cpu_time":[448.886597,"s"],"memory":[7253,"MB"],"virtual_memory":[7458,"MB"],"swap_memory":[0,"MB"],"disk":[9298,"MB"],"bytes_read":[1,"MB"],"bytes_written":[630,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.962,"cores"],"cores_avg":[2.962,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[21,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695256780514 240443 TRANSFER OUTPUT 924 0 0.001294 0.004847 cctools-monitor.summary
1680695256780706 240443 TASK 924 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00499,"s"],"wq_input_time":[0.000129,"s"],"wq_output_size":[0.001294136047363281,"MB"],"wq_input_size":[0,"MB"],"start":[1680695105.026728,"s"],"end":[1680695256.514264,"s"],"wall_time":[151.487536,"s"],"cpu_time":[449.918283,"s"],"memory":[7670,"MB"],"virtual_memory":[7875,"MB"],"swap_memory":[0,"MB"],"disk":[8119,"MB"],"bytes_read":[1,"MB"],"bytes_written":[628,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.97,"cores"],"cores_avg":[2.97,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[21,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695256781283 240443 TASK 924 DONE SUCCESS  0  {} {"wq_output_time":[0.00499,"s"],"wq_input_time":[0.000129,"s"],"wq_output_size":[0.001294136047363281,"MB"],"wq_input_size":[0,"MB"],"start":[1680695105.026728,"s"],"end":[1680695256.514264,"s"],"wall_time":[151.487536,"s"],"cpu_time":[449.918283,"s"],"memory":[7670,"MB"],"virtual_memory":[7875,"MB"],"swap_memory":[0,"MB"],"disk":[8119,"MB"],"bytes_read":[1,"MB"],"bytes_written":[628,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.97,"cores"],"cores_avg":[2.97,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[21,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680695256781749 240443 TRANSFER INPUT 870 1 0.000000 0.000002 gcc
1680695256781761 240443 TRANSFER INPUT 870 1 0.000000 0.000003 remote_program.c
1680695256781774 240443 TRANSFER INPUT 870 1 0.000000 0.000007 cctools-monitor
1680695256781824 240443 TASK 870 RUNNING 10.32.83.189:60564  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695256782181 240443 TRANSFER INPUT 869 1 0.000000 0.000002 gcc
1680695256782193 240443 TRANSFER INPUT 869 1 0.000000 0.000003 remote_program.c
1680695256782205 240443 TRANSFER INPUT 869 1 0.000000 0.000006 cctools-monitor
1680695256782251 240443 TASK 869 RUNNING 10.32.83.189:60564  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680695256782601 240443 TRANSFER INPUT 868 1 0.000000 0.000001 gcc
1680695256782612 240443 TRANSFER INPUT 868 1 0.000000 0.000003 remote_program.c
1680695256782633 240443 TRANSFER INPUT 868 1 0.000000 0.000015 cctools-monitor
1680695256782679 240443 TASK 868 RUNNING 10.32.83.189:60564  FIRST_RESOURCES {"memory":[9996,"MB"],"disk":[9500,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
