# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1681347192353457 763096 MANAGER START
1681347192360816 763096 CATEGORY default MAX {}
1681347192360827 763096 CATEGORY default MIN {}
1681347192360833 763096 CATEGORY default FIRST MAX {}
1681347763295071 763096 TASK 944 DONE SUCCESS  0  {} {"wq_output_time":[0.013778,"s"],"wq_input_time":[0.000121,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1681347613.250078,"s"],"end":[1681347763.276445,"s"],"wall_time":[150.026367,"s"],"cpu_time":[149.805382,"s"],"memory":[8550,"MB"],"virtual_memory":[8623,"MB"],"swap_memory":[0,"MB"],"disk":[3485,"MB"],"bytes_read":[1,"MB"],"bytes_written":[232,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.999,"cores"],"cores_avg":[0.999,"cores"],"machine_cpus":[16,"cores"],"machine_load":[1,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347763295429 763096 TRANSFER INPUT 929 1 0.000000 0.000003 gcc
1681347763295443 763096 TRANSFER INPUT 929 1 0.000000 0.000004 remote_program.c
1681347763295457 763096 TRANSFER INPUT 929 1 0.000000 0.000008 cctools-monitor
1681347763295507 763096 TASK 929 RUNNING 10.32.81.124:58122  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[64930,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681347782312138 763096 TASK 976 WAITING_RETRIEVAL 10.32.84.153:56146 
1681347782317442 763096 TRANSFER OUTPUT 976 0 0.001285 0.005246 cctools-monitor.summary
1681347782317743 763096 TASK 976 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005486,"s"],"wq_input_time":[9.3e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681347354.224933,"s"],"end":[1681347782.307618,"s"],"wall_time":[428.082685,"s"],"cpu_time":[427.299764,"s"],"memory":[1695,"MB"],"virtual_memory":[1768,"MB"],"swap_memory":[0,"MB"],"disk":[19718,"MB"],"bytes_read":[1,"MB"],"bytes_written":[238,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.998,"cores"],"cores_avg":[0.998,"cores"],"machine_cpus":[24,"cores"],"machine_load":[3,"procs"],"context_switches":[88,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347782318429 763096 TASK 976 DONE SUCCESS  0  {} {"wq_output_time":[0.005486,"s"],"wq_input_time":[9.3e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681347354.224933,"s"],"end":[1681347782.307618,"s"],"wall_time":[428.082685,"s"],"cpu_time":[427.299764,"s"],"memory":[1695,"MB"],"virtual_memory":[1768,"MB"],"swap_memory":[0,"MB"],"disk":[19718,"MB"],"bytes_read":[1,"MB"],"bytes_written":[238,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.998,"cores"],"cores_avg":[0.998,"cores"],"machine_cpus":[24,"cores"],"machine_load":[3,"procs"],"context_switches":[88,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347782318799 763096 TRANSFER INPUT 928 1 0.000000 0.000002 gcc
1681347782318813 763096 TRANSFER INPUT 928 1 0.000000 0.000004 remote_program.c
1681347782318827 763096 TRANSFER INPUT 928 1 0.000000 0.000008 cctools-monitor
1681347782318878 763096 TASK 928 RUNNING 10.32.84.153:56146  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[65467,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681347804080623 763096 TASK 940 WAITING_RETRIEVAL 10.32.83.59:35422 
1681347804085719 763096 TRANSFER OUTPUT 940 0 0.001281 0.005026 cctools-monitor.summary
1681347804085982 763096 TASK 940 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005239,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1681347654.517509,"s"],"end":[1681347804.078097,"s"],"wall_time":[149.560588,"s"],"cpu_time":[298.390477,"s"],"memory":[1253,"MB"],"virtual_memory":[1391,"MB"],"swap_memory":[0,"MB"],"disk":[637,"MB"],"bytes_read":[1,"MB"],"bytes_written":[365,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.995,"cores"],"cores_avg":[1.995,"cores"],"machine_cpus":[24,"cores"],"machine_load":[14,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347804086509 763096 TASK 940 DONE SUCCESS  0  {} {"wq_output_time":[0.005239,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1681347654.517509,"s"],"end":[1681347804.078097,"s"],"wall_time":[149.560588,"s"],"cpu_time":[298.390477,"s"],"memory":[1253,"MB"],"virtual_memory":[1391,"MB"],"swap_memory":[0,"MB"],"disk":[637,"MB"],"bytes_read":[1,"MB"],"bytes_written":[365,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.995,"cores"],"cores_avg":[1.995,"cores"],"machine_cpus":[24,"cores"],"machine_load":[14,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347804086843 763096 TRANSFER INPUT 927 1 0.000000 0.000002 gcc
1681347804086855 763096 TRANSFER INPUT 927 1 0.000000 0.000003 remote_program.c
1681347804086868 763096 TRANSFER INPUT 927 1 0.000000 0.000007 cctools-monitor
1681347804086912 763096 TASK 927 RUNNING 10.32.83.59:35422  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[65476,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681347804232645 763096 TASK 942 WAITING_RETRIEVAL 10.32.81.136:43048 
1681347804237290 763096 TRANSFER OUTPUT 942 0 0.001287 0.004571 cctools-monitor.summary
1681347804237723 763096 TASK 942 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004902,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1681347654.212895,"s"],"end":[1681347804.230246,"s"],"wall_time":[150.017351,"s"],"cpu_time":[149.774948,"s"],"memory":[13874,"MB"],"virtual_memory":[13947,"MB"],"swap_memory":[0,"MB"],"disk":[2854,"MB"],"bytes_read":[1,"MB"],"bytes_written":[232,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.998,"cores"],"cores_avg":[0.998,"cores"],"machine_cpus":[16,"cores"],"machine_load":[1,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347804238324 763096 TASK 942 DONE SUCCESS  0  {} {"wq_output_time":[0.004902,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1681347654.212895,"s"],"end":[1681347804.230246,"s"],"wall_time":[150.017351,"s"],"cpu_time":[149.774948,"s"],"memory":[13874,"MB"],"virtual_memory":[13947,"MB"],"swap_memory":[0,"MB"],"disk":[2854,"MB"],"bytes_read":[1,"MB"],"bytes_written":[232,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.998,"cores"],"cores_avg":[0.998,"cores"],"machine_cpus":[16,"cores"],"machine_load":[1,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347804238603 763096 TRANSFER INPUT 926 1 0.000000 0.000002 gcc
1681347804238614 763096 TRANSFER INPUT 926 1 0.000000 0.000004 remote_program.c
1681347804238627 763096 TRANSFER INPUT 926 1 0.000000 0.000007 cctools-monitor
1681347804238667 763096 TASK 926 RUNNING 10.32.81.136:43048  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[65010,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681347804383529 763096 TASK 941 WAITING_RETRIEVAL 10.32.90.70:40834 
1681347804387796 763096 TRANSFER OUTPUT 941 0 0.001267 0.004144 cctools-monitor.summary
1681347804388018 763096 TASK 941 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004291,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001267433166503906,"MB"],"wq_input_size":[0,"MB"],"start":[1681347654.361821,"s"],"end":[1681347804.371613,"s"],"wall_time":[150.009792,"s"],"cpu_time":[149.800705,"s"],"memory":[7789,"MB"],"virtual_memory":[7862,"MB"],"swap_memory":[0,"MB"],"disk":[7292,"MB"],"bytes_read":[1,"MB"],"bytes_written":[297,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.999,"cores"],"cores_avg":[0.999,"cores"],"machine_cpus":[32,"cores"],"machine_load":[2,"procs"],"context_switches":[9,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347804388567 763096 TASK 941 DONE SUCCESS  0  {} {"wq_output_time":[0.004291,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001267433166503906,"MB"],"wq_input_size":[0,"MB"],"start":[1681347654.361821,"s"],"end":[1681347804.371613,"s"],"wall_time":[150.009792,"s"],"cpu_time":[149.800705,"s"],"memory":[7789,"MB"],"virtual_memory":[7862,"MB"],"swap_memory":[0,"MB"],"disk":[7292,"MB"],"bytes_read":[1,"MB"],"bytes_written":[297,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.999,"cores"],"cores_avg":[0.999,"cores"],"machine_cpus":[32,"cores"],"machine_load":[2,"procs"],"context_switches":[9,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347804388861 763096 TRANSFER INPUT 925 1 0.000000 0.000001 gcc
1681347804388872 763096 TRANSFER INPUT 925 1 0.000000 0.000003 remote_program.c
1681347804388884 763096 TRANSFER INPUT 925 1 0.000000 0.000007 cctools-monitor
1681347804388924 763096 TASK 925 RUNNING 10.32.90.70:40834  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[64095,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681347804663359 763096 TASK 961 WAITING_RETRIEVAL 10.32.77.84:40020 
1681347804668841 763096 TRANSFER OUTPUT 961 0 0.001287 0.005411 cctools-monitor.summary
1681347804669034 763096 TASK 961 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005558,"s"],"wq_input_time":[0.000136,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1681347470.631815,"s"],"end":[1681347804.658451,"s"],"wall_time":[334.026636,"s"],"cpu_time":[606.2514210000001,"s"],"memory":[5913,"MB"],"virtual_memory":[6315,"MB"],"swap_memory":[0,"MB"],"disk":[20923,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1083,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.238,"cores"],"cores_avg":[1.815,"cores"],"machine_cpus":[16,"cores"],"machine_load":[8,"procs"],"context_switches":[75,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347804669636 763096 TASK 961 DONE SUCCESS  0  {} {"wq_output_time":[0.005558,"s"],"wq_input_time":[0.000136,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1681347470.631815,"s"],"end":[1681347804.658451,"s"],"wall_time":[334.026636,"s"],"cpu_time":[606.2514210000001,"s"],"memory":[5913,"MB"],"virtual_memory":[6315,"MB"],"swap_memory":[0,"MB"],"disk":[20923,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1083,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.238,"cores"],"cores_avg":[1.815,"cores"],"machine_cpus":[16,"cores"],"machine_load":[8,"procs"],"context_switches":[75,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347804669909 763096 TRANSFER INPUT 924 1 0.000000 0.000001 gcc
1681347804669921 763096 TRANSFER INPUT 924 1 0.000000 0.000004 remote_program.c
1681347804669935 763096 TRANSFER INPUT 924 1 0.000000 0.000009 cctools-monitor
1681347804669975 763096 TASK 924 RUNNING 10.32.77.84:40020  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[67315,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681347804814479 763096 TASK 943 WAITING_RETRIEVAL 10.32.90.66:35368 
1681347804819220 763096 TRANSFER OUTPUT 943 0 0.001294 0.004661 cctools-monitor.summary
1681347804819595 763096 TASK 943 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004977,"s"],"wq_input_time":[0.00014,"s"],"wq_output_size":[0.001294136047363281,"MB"],"wq_input_size":[0,"MB"],"start":[1681347654.055542,"s"],"end":[1681347804.74981,"s"],"wall_time":[150.694268,"s"],"cpu_time":[897.3196840000001,"s"],"memory":[16660,"MB"],"virtual_memory":[17061,"MB"],"swap_memory":[0,"MB"],"disk":[7831,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2015,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.955,"cores"],"cores_avg":[5.955,"cores"],"machine_cpus":[64,"cores"],"machine_load":[21,"procs"],"context_switches":[26,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347804820297 763096 TASK 943 DONE SUCCESS  0  {} {"wq_output_time":[0.004977,"s"],"wq_input_time":[0.00014,"s"],"wq_output_size":[0.001294136047363281,"MB"],"wq_input_size":[0,"MB"],"start":[1681347654.055542,"s"],"end":[1681347804.74981,"s"],"wall_time":[150.694268,"s"],"cpu_time":[897.3196840000001,"s"],"memory":[16660,"MB"],"virtual_memory":[17061,"MB"],"swap_memory":[0,"MB"],"disk":[7831,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2015,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.955,"cores"],"cores_avg":[5.955,"cores"],"machine_cpus":[64,"cores"],"machine_load":[21,"procs"],"context_switches":[26,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347804820577 763096 TRANSFER INPUT 923 1 0.000000 0.000001 gcc
1681347804820588 763096 TRANSFER INPUT 923 1 0.000000 0.000003 remote_program.c
1681347804820601 763096 TRANSFER INPUT 923 1 0.000000 0.000007 cctools-monitor
1681347804820643 763096 TASK 923 RUNNING 10.32.90.66:35368  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[65067,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681347805128187 763096 TASK 939 WAITING_RETRIEVAL 10.32.88.251:59012 
1681347805132430 763096 TRANSFER OUTPUT 939 0 0.001279 0.004184 cctools-monitor.summary
1681347805132628 763096 TASK 939 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004335,"s"],"wq_input_time":[0.000139,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1681347655.094064,"s"],"end":[1681347805.124129,"s"],"wall_time":[150.030065,"s"],"cpu_time":[149.811534,"s"],"memory":[8995,"MB"],"virtual_memory":[9068,"MB"],"swap_memory":[0,"MB"],"disk":[1029,"MB"],"bytes_read":[1,"MB"],"bytes_written":[270,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.999,"cores"],"cores_avg":[0.999,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347805133166 763096 TASK 939 DONE SUCCESS  0  {} {"wq_output_time":[0.004335,"s"],"wq_input_time":[0.000139,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1681347655.094064,"s"],"end":[1681347805.124129,"s"],"wall_time":[150.030065,"s"],"cpu_time":[149.811534,"s"],"memory":[8995,"MB"],"virtual_memory":[9068,"MB"],"swap_memory":[0,"MB"],"disk":[1029,"MB"],"bytes_read":[1,"MB"],"bytes_written":[270,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.999,"cores"],"cores_avg":[0.999,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347805133486 763096 TRANSFER INPUT 922 1 0.000000 0.000002 gcc
1681347805133499 763096 TRANSFER INPUT 922 1 0.000000 0.000004 remote_program.c
1681347805133512 763096 TRANSFER INPUT 922 1 0.000000 0.000007 cctools-monitor
1681347805133562 763096 TASK 922 RUNNING 10.32.88.251:59012  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[64245,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681347805206530 763096 TASK 938 WAITING_RETRIEVAL 10.32.89.71:52994 
1681347805242469 763096 TRANSFER OUTPUT 938 0 0.001281 0.035905 cctools-monitor.summary
1681347805242666 763096 TASK 938 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.036045,"s"],"wq_input_time":[0.000113,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1681347655.258598,"s"],"end":[1681347805.159217,"s"],"wall_time":[149.900619,"s"],"cpu_time":[747.062371,"s"],"memory":[5334,"MB"],"virtual_memory":[5669,"MB"],"swap_memory":[0,"MB"],"disk":[1397,"MB"],"bytes_read":[1,"MB"],"bytes_written":[898,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.984,"cores"],"cores_avg":[4.984,"cores"],"machine_cpus":[24,"cores"],"machine_load":[5,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347805243486 763096 TASK 938 DONE SUCCESS  0  {} {"wq_output_time":[0.036045,"s"],"wq_input_time":[0.000113,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1681347655.258598,"s"],"end":[1681347805.159217,"s"],"wall_time":[149.900619,"s"],"cpu_time":[747.062371,"s"],"memory":[5334,"MB"],"virtual_memory":[5669,"MB"],"swap_memory":[0,"MB"],"disk":[1397,"MB"],"bytes_read":[1,"MB"],"bytes_written":[898,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.984,"cores"],"cores_avg":[4.984,"cores"],"machine_cpus":[24,"cores"],"machine_load":[5,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347805243948 763096 TRANSFER INPUT 921 1 0.000000 0.000002 gcc
1681347805243959 763096 TRANSFER INPUT 921 1 0.000000 0.000004 remote_program.c
1681347805243972 763096 TRANSFER INPUT 921 1 0.000000 0.000007 cctools-monitor
1681347805244013 763096 TASK 921 RUNNING 10.32.89.71:52994  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[64445,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681347806369128 763096 TASK 937 WAITING_RETRIEVAL 10.32.80.61:58476 
1681347806386741 763096 TRANSFER OUTPUT 937 0 0.001281 0.017565 cctools-monitor.summary
1681347806386965 763096 TASK 937 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.017746,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1681347655.414246,"s"],"end":[1681347806.3653,"s"],"wall_time":[150.951054,"s"],"cpu_time":[817.615168,"s"],"memory":[2908,"MB"],"virtual_memory":[3376,"MB"],"swap_memory":[0,"MB"],"disk":[15953,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1364,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.416,"cores"],"cores_avg":[5.416,"cores"],"machine_cpus":[16,"cores"],"machine_load":[7,"procs"],"context_switches":[43,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347806387587 763096 TASK 937 DONE SUCCESS  0  {} {"wq_output_time":[0.017746,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1681347655.414246,"s"],"end":[1681347806.3653,"s"],"wall_time":[150.951054,"s"],"cpu_time":[817.615168,"s"],"memory":[2908,"MB"],"virtual_memory":[3376,"MB"],"swap_memory":[0,"MB"],"disk":[15953,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1364,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.416,"cores"],"cores_avg":[5.416,"cores"],"machine_cpus":[16,"cores"],"machine_load":[7,"procs"],"context_switches":[43,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347806387962 763096 TRANSFER INPUT 920 1 0.000000 0.000002 gcc
1681347806387977 763096 TRANSFER INPUT 920 1 0.000000 0.000004 remote_program.c
1681347806387991 763096 TRANSFER INPUT 920 1 0.000000 0.000008 cctools-monitor
1681347806388041 763096 TASK 920 RUNNING 10.32.80.61:58476  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[67381,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681347807239720 763096 TASK 936 WAITING_RETRIEVAL 10.32.85.111:48354 
1681347807245039 763096 TRANSFER OUTPUT 936 0 0.001275 0.005221 cctools-monitor.summary
1681347807245297 763096 TASK 936 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005431,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001275062561035156,"MB"],"wq_input_size":[0,"MB"],"start":[1681347657.070653,"s"],"end":[1681347807.23659,"s"],"wall_time":[150.165937,"s"],"cpu_time":[449.041569,"s"],"memory":[593,"MB"],"virtual_memory":[798,"MB"],"swap_memory":[0,"MB"],"disk":[2401,"MB"],"bytes_read":[1,"MB"],"bytes_written":[650,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.99,"cores"],"cores_avg":[2.99,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347807245902 763096 TASK 936 DONE SUCCESS  0  {} {"wq_output_time":[0.005431,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001275062561035156,"MB"],"wq_input_size":[0,"MB"],"start":[1681347657.070653,"s"],"end":[1681347807.23659,"s"],"wall_time":[150.165937,"s"],"cpu_time":[449.041569,"s"],"memory":[593,"MB"],"virtual_memory":[798,"MB"],"swap_memory":[0,"MB"],"disk":[2401,"MB"],"bytes_read":[1,"MB"],"bytes_written":[650,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.99,"cores"],"cores_avg":[2.99,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681347807246376 763096 TRANSFER INPUT 919 1 0.000000 0.000002 gcc
1681347807246388 763096 TRANSFER INPUT 919 1 0.000000 0.000003 remote_program.c
1681347807246401 763096 TRANSFER INPUT 919 1 0.000000 0.000007 cctools-monitor
