# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680802931786886 529018 MANAGER START
1680802931790880 529018 CATEGORY default MAX {}
1680802931790910 529018 CATEGORY default MIN {}
1680802931790929 529018 CATEGORY default FIRST MAX_THROUGHPUT {}
1680804024478421 529018 TRANSFER INPUT 789 1 0.000000 0.000006 cctools-monitor
1680804024478464 529018 TASK 789 RUNNING 10.32.89.123:46000  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804024793432 529018 TASK 834 WAITING_RETRIEVAL 10.32.89.129:46944 
1680804024796141 529018 TASK 806 WAITING_RETRIEVAL 10.32.84.141:45510 
1680804024804826 529018 TRANSFER OUTPUT 806 0 0.001313 0.008637 cctools-monitor.summary
1680804024805042 529018 TASK 806 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[2250,"MB"]} {"wq_output_time":[0.008788000000000001,"s"],"wq_input_time":[0.00011,"s"],"wq_output_size":[0.001313209533691406,"MB"],"wq_input_size":[0,"MB"],"start":[1680804014.08527,"s"],"end":[1680804024.497979,"s"],"wall_time":[10.412709,"s"],"cpu_time":[14.305463,"s"],"memory":[3350,"MB"],"virtual_memory":[3555,"MB"],"swap_memory":[0,"MB"],"disk":[128,"MB"],"bytes_read":[1,"MB"],"bytes_written":[120,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.374,"cores"],"cores_avg":[1.374,"cores"],"machine_cpus":[24,"cores"],"machine_load":[38,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804024805073 529018 TASK 806 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804024810275 529018 TRANSFER OUTPUT 834 0 0.001307 0.005097 cctools-monitor.summary
1680804024810561 529018 TASK 834 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[1250,"MB"]} {"wq_output_time":[0.00535,"s"],"wq_input_time":[9.6e-05,"s"],"wq_output_size":[0.001307487487792969,"MB"],"wq_input_size":[0,"MB"],"start":[1680803999.294075,"s"],"end":[1680804024.53242,"s"],"wall_time":[25.238345,"s"],"cpu_time":[25.029048,"s"],"memory":[1914,"MB"],"virtual_memory":[1987,"MB"],"swap_memory":[0,"MB"],"disk":[1293,"MB"],"bytes_read":[1,"MB"],"bytes_written":[326,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.992,"cores"],"cores_avg":[0.992,"cores"],"machine_cpus":[64,"cores"],"machine_load":[50,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804024810591 529018 TASK 834 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804024832085 529018 TRANSFER INPUT 788 1 0.000000 0.000002 gcc
1680804024832101 529018 TRANSFER INPUT 788 1 0.000000 0.000003 remote_program.c
1680804024832114 529018 TRANSFER INPUT 788 1 0.000000 0.000007 cctools-monitor
1680804024832160 529018 TASK 788 RUNNING 10.32.84.141:45510  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804024853347 529018 TRANSFER INPUT 787 1 0.000000 0.000002 gcc
1680804024853359 529018 TRANSFER INPUT 787 1 0.000000 0.000003 remote_program.c
1680804024853372 529018 TRANSFER INPUT 787 1 0.000000 0.000007 cctools-monitor
1680804024853414 529018 TASK 787 RUNNING 10.32.89.129:46944  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804025490351 529018 TASK 796 WAITING_RETRIEVAL 10.32.89.129:46940 
1680804025495147 529018 TRANSFER OUTPUT 796 0 0.001304 0.004735 cctools-monitor.summary
1680804025495340 529018 TASK 796 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[2250,"MB"]} {"wq_output_time":[0.004878,"s"],"wq_input_time":[9.7e-05,"s"],"wq_output_size":[0.001303672790527344,"MB"],"wq_input_size":[0,"MB"],"start":[1680804020.084821,"s"],"end":[1680804025.216448,"s"],"wall_time":[5.131627,"s"],"cpu_time":[9.947443,"s"],"memory":[5692,"MB"],"virtual_memory":[15561,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.938,"cores"],"cores_avg":[1.938,"cores"],"machine_cpus":[64,"cores"],"machine_load":[50,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804025495367 529018 TASK 796 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804025516493 529018 TRANSFER INPUT 786 1 0.000000 0.000002 gcc
1680804025516507 529018 TRANSFER INPUT 786 1 0.000000 0.000004 remote_program.c
1680804025516520 529018 TRANSFER INPUT 786 1 0.000000 0.000007 cctools-monitor
1680804025516576 529018 TASK 786 RUNNING 10.32.89.129:46940  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804026151430 529018 TASK 794 WAITING_RETRIEVAL 10.32.81.128:52284 
1680804026156027 529018 TRANSFER OUTPUT 794 0 0.001305 0.004548 cctools-monitor.summary
1680804026156220 529018 TASK 794 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[2250,"MB"]} {"wq_output_time":[0.00469,"s"],"wq_input_time":[9.8e-05,"s"],"wq_output_size":[0.00130462646484375,"MB"],"wq_input_size":[0,"MB"],"start":[1680804020.783825,"s"],"end":[1680804025.911557,"s"],"wall_time":[5.127732,"s"],"cpu_time":[19.896875,"s"],"memory":[3368,"MB"],"virtual_memory":[3637,"MB"],"swap_memory":[0,"MB"],"disk":[428,"MB"],"bytes_read":[1,"MB"],"bytes_written":[420,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.88,"cores"],"cores_avg":[3.88,"cores"],"machine_cpus":[16,"cores"],"machine_load":[4,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804026156246 529018 TASK 794 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804026177590 529018 TRANSFER INPUT 785 1 0.000000 0.000002 gcc
1680804026177606 529018 TRANSFER INPUT 785 1 0.000000 0.000003 remote_program.c
1680804026177621 529018 TRANSFER INPUT 785 1 0.000000 0.000006 cctools-monitor
1680804026177668 529018 TASK 785 RUNNING 10.32.81.128:52284  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804026490616 529018 TASK 803 WAITING_RETRIEVAL 10.32.84.17:59102 
1680804026495338 529018 TRANSFER OUTPUT 803 0 0.001311 0.004625 cctools-monitor.summary
1680804026495595 529018 TASK 803 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[1250,"MB"]} {"wq_output_time":[0.004837,"s"],"wq_input_time":[0.00235,"s"],"wq_output_size":[0.001311302185058594,"MB"],"wq_input_size":[0,"MB"],"start":[1680804016.085719,"s"],"end":[1680804026.213342,"s"],"wall_time":[10.127623,"s"],"cpu_time":[49.745233,"s"],"memory":[112,"MB"],"virtual_memory":[449,"MB"],"swap_memory":[0,"MB"],"disk":[1990,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1003,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.912,"cores"],"cores_avg":[4.912,"cores"],"machine_cpus":[24,"cores"],"machine_load":[16,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804026495626 529018 TASK 803 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804026516917 529018 TRANSFER INPUT 784 1 0.000000 0.000002 gcc
1680804026516932 529018 TRANSFER INPUT 784 1 0.000000 0.000003 remote_program.c
1680804026516945 529018 TRANSFER INPUT 784 1 0.000000 0.000007 cctools-monitor
1680804026516991 529018 TASK 784 RUNNING 10.32.84.17:59102  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804027976510 529018 TASK 793 WAITING_RETRIEVAL 10.32.89.123:45978 
1680804027980874 529018 TRANSFER OUTPUT 793 0 0.001310 0.004308 cctools-monitor.summary
1680804027981093 529018 TASK 793 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[1250,"MB"]} {"wq_output_time":[0.004462,"s"],"wq_input_time":[0.000113,"s"],"wq_output_size":[0.001310348510742188,"MB"],"wq_input_size":[0,"MB"],"start":[1680804022.847742,"s"],"end":[1680804027.975393,"s"],"wall_time":[5.127651,"s"],"cpu_time":[69.469065,"s"],"memory":[1374,"MB"],"virtual_memory":[2305,"MB"],"swap_memory":[0,"MB"],"disk":[4415,"MB"],"bytes_read":[1,"MB"],"bytes_written":[4406,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[13.548,"cores"],"cores_avg":[13.548,"cores"],"machine_cpus":[64,"cores"],"machine_load":[14,"procs"],"context_switches":[32,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804027981150 529018 TASK 793 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804028003310 529018 TRANSFER INPUT 783 1 0.000000 0.000002 gcc
1680804028003342 529018 TRANSFER INPUT 783 1 0.000000 0.000004 remote_program.c
1680804028003355 529018 TRANSFER INPUT 783 1 0.000000 0.000007 cctools-monitor
1680804028003402 529018 TASK 783 RUNNING 10.32.89.123:45978  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804028635921 529018 TASK 792 WAITING_RETRIEVAL 10.32.90.50:56374 
1680804028660245 529018 TRANSFER OUTPUT 792 0 0.001295 0.024255 cctools-monitor.summary
1680804028660464 529018 TASK 792 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[2250,"MB"]} {"wq_output_time":[0.024422,"s"],"wq_input_time":[9.8e-05,"s"],"wq_output_size":[0.001295089721679688,"MB"],"wq_input_size":[0,"MB"],"start":[1680804023.430664,"s"],"end":[1680804028.560771,"s"],"wall_time":[5.130107,"s"],"cpu_time":[19.86329,"s"],"memory":[11878,"MB"],"virtual_memory":[12149,"MB"],"swap_memory":[0,"MB"],"disk":[108,"MB"],"bytes_read":[1,"MB"],"bytes_written":[100,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.872,"cores"],"cores_avg":[3.872,"cores"],"machine_cpus":[64,"cores"],"machine_load":[31,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804028660490 529018 TASK 792 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804028682639 529018 TRANSFER INPUT 782 1 0.000000 0.000002 gcc
1680804028682653 529018 TRANSFER INPUT 782 1 0.000000 0.000003 remote_program.c
1680804028682667 529018 TRANSFER INPUT 782 1 0.000000 0.000007 cctools-monitor
1680804028682715 529018 TASK 782 RUNNING 10.32.90.50:56374  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804028999281 529018 TASK 791 WAITING_RETRIEVAL 10.32.89.233:54578 
1680804029004011 529018 TRANSFER OUTPUT 791 0 0.001307 0.004667 cctools-monitor.summary
1680804029004332 529018 TASK 791 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[1250,"MB"]} {"wq_output_time":[0.004835,"s"],"wq_input_time":[0.000125,"s"],"wq_output_size":[0.001307487487792969,"MB"],"wq_input_size":[0,"MB"],"start":[1680804023.844056,"s"],"end":[1680804028.972744,"s"],"wall_time":[5.128688,"s"],"cpu_time":[39.583432,"s"],"memory":[2122,"MB"],"virtual_memory":[2657,"MB"],"swap_memory":[0,"MB"],"disk":[2244,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2235,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[7.718,"cores"],"cores_avg":[7.718,"cores"],"machine_cpus":[64,"cores"],"machine_load":[41,"procs"],"context_switches":[25,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804029004357 529018 TASK 791 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804029027688 529018 TRANSFER INPUT 781 1 0.000000 0.000001 gcc
1680804029027702 529018 TRANSFER INPUT 781 1 0.000000 0.000004 remote_program.c
1680804029027715 529018 TRANSFER INPUT 781 1 0.000000 0.000007 cctools-monitor
1680804029027788 529018 TASK 781 RUNNING 10.32.89.233:54578  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804029665145 529018 TASK 790 WAITING_RETRIEVAL 10.32.84.141:45510 
1680804029665190 529018 TASK 821 WAITING_RETRIEVAL 10.32.84.141:45510 
1680804029673540 529018 TRANSFER OUTPUT 790 0 0.001294 0.008306 cctools-monitor.summary
1680804029673808 529018 TASK 790 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[2250,"MB"]} {"wq_output_time":[0.008512,"s"],"wq_input_time":[0.000123,"s"],"wq_output_size":[0.001294136047363281,"MB"],"wq_input_size":[0,"MB"],"start":[1680804024.477277,"s"],"end":[1680804029.606982,"s"],"wall_time":[5.129705,"s"],"cpu_time":[9.06987,"s"],"memory":[2630,"MB"],"virtual_memory":[3833,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.768,"cores"],"cores_avg":[1.768,"cores"],"machine_cpus":[24,"cores"],"machine_load":[39,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804029673841 529018 TASK 790 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804029681242 529018 TRANSFER OUTPUT 821 0 0.001316 0.007323 cctools-monitor.summary
1680804029681464 529018 TASK 821 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[2250,"MB"]} {"wq_output_time":[0.007491,"s"],"wq_input_time":[9.8e-05,"s"],"wq_output_size":[0.001316070556640625,"MB"],"wq_input_size":[0,"MB"],"start":[1680804004.02052,"s"],"end":[1680804029.519695,"s"],"wall_time":[25.499175,"s"],"cpu_time":[9.352399999999999,"s"],"memory":[2776,"MB"],"virtual_memory":[5095,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.367,"cores"],"cores_avg":[0.367,"cores"],"machine_cpus":[24,"cores"],"machine_load":[39,"procs"],"context_switches":[8,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804029681499 529018 TASK 821 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804029705371 529018 TRANSFER INPUT 780 1 0.000000 0.000002 gcc
1680804029705384 529018 TRANSFER INPUT 780 1 0.000000 0.000003 remote_program.c
1680804029705397 529018 TRANSFER INPUT 780 1 0.000000 0.000007 cctools-monitor
1680804029705447 529018 TASK 780 RUNNING 10.32.84.141:45510  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804029728833 529018 TRANSFER INPUT 779 1 0.000000 0.000001 gcc
1680804029728845 529018 TRANSFER INPUT 779 1 0.000000 0.000003 remote_program.c
1680804029728858 529018 TRANSFER INPUT 779 1 0.000000 0.000007 cctools-monitor
1680804029728930 529018 TASK 779 RUNNING 10.32.84.141:45510  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804030044849 529018 TASK 789 WAITING_RETRIEVAL 10.32.89.123:46000 
1680804030050523 529018 TRANSFER OUTPUT 789 0 0.001306 0.005629 cctools-monitor.summary
1680804030050768 529018 TASK 789 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[2250,"MB"]} {"wq_output_time":[0.00582,"s"],"wq_input_time":[9.2e-05,"s"],"wq_output_size":[0.001305580139160156,"MB"],"wq_input_size":[0,"MB"],"start":[1680804024.627043,"s"],"end":[1680804029.755424,"s"],"wall_time":[5.128381,"s"],"cpu_time":[14.948044,"s"],"memory":[8219,"MB"],"virtual_memory":[8424,"MB"],"swap_memory":[0,"MB"],"disk":[184,"MB"],"bytes_read":[1,"MB"],"bytes_written":[176,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.915,"cores"],"cores_avg":[2.915,"cores"],"machine_cpus":[64,"cores"],"machine_load":[14,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804030050795 529018 TASK 789 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804030074392 529018 TRANSFER INPUT 778 1 0.000000 0.000002 gcc
1680804030074406 529018 TRANSFER INPUT 778 1 0.000000 0.000003 remote_program.c
1680804030074419 529018 TRANSFER INPUT 778 1 0.000000 0.000007 cctools-monitor
1680804030074465 529018 TASK 778 RUNNING 10.32.89.123:46000  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804030387185 529018 TASK 787 WAITING_RETRIEVAL 10.32.89.129:46944 
1680804030388106 529018 TASK 798 WAITING_RETRIEVAL 10.32.84.141:45510 
1680804030388123 529018 TASK 799 WAITING_RETRIEVAL 10.32.84.141:45510 
1680804030393011 529018 TRANSFER OUTPUT 787 0 0.001313 0.004847 cctools-monitor.summary
1680804030393259 529018 TASK 787 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[2250,"MB"]} {"wq_output_time":[0.005023,"s"],"wq_input_time":[9.7e-05,"s"],"wq_output_size":[0.001313209533691406,"MB"],"wq_input_size":[0,"MB"],"start":[1680804024.961738,"s"],"end":[1680804030.093655,"s"],"wall_time":[5.131917,"s"],"cpu_time":[9.937227999999999,"s"],"memory":[3182,"MB"],"virtual_memory":[3321,"MB"],"swap_memory":[0,"MB"],"disk":[184,"MB"],"bytes_read":[1,"MB"],"bytes_written":[176,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.936,"cores"],"cores_avg":[1.936,"cores"],"machine_cpus":[64,"cores"],"machine_load":[50,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804030393286 529018 TASK 787 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804030411253 529018 TRANSFER OUTPUT 798 0 0.001312 0.017894 cctools-monitor.summary
1680804030411480 529018 TASK 798 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[2250,"MB"]} {"wq_output_time":[0.018052,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001312255859375,"MB"],"wq_input_size":[0,"MB"],"start":[1680804020.022645,"s"],"end":[1680804030.181973,"s"],"wall_time":[10.159328,"s"],"cpu_time":[14.067442,"s"],"memory":[2432,"MB"],"virtual_memory":[2637,"MB"],"swap_memory":[0,"MB"],"disk":[240,"MB"],"bytes_read":[1,"MB"],"bytes_written":[232,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.385,"cores"],"cores_avg":[1.385,"cores"],"machine_cpus":[24,"cores"],"machine_load":[39,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804030411520 529018 TASK 798 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804030504202 529018 TRANSFER OUTPUT 799 0 0.001307 0.092609 cctools-monitor.summary
1680804030504432 529018 TASK 799 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[2250,"MB"]} {"wq_output_time":[0.092765,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.001307487487792969,"MB"],"wq_input_size":[0,"MB"],"start":[1680804020.02633,"s"],"end":[1680804030.18026,"s"],"wall_time":[10.15393,"s"],"cpu_time":[13.006323,"s"],"memory":[3842,"MB"],"virtual_memory":[16533,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.281,"cores"],"cores_avg":[1.281,"cores"],"machine_cpus":[24,"cores"],"machine_load":[39,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804030504456 529018 TASK 799 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804030508435 529018 TASK 797 WAITING_RETRIEVAL 10.32.84.141:45510 
1680804030513744 529018 TRANSFER OUTPUT 797 0 0.001317 0.005205 cctools-monitor.summary
1680804030514115 529018 TASK 797 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[2250,"MB"]} {"wq_output_time":[0.005512,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001317024230957031,"MB"],"wq_input_size":[0,"MB"],"start":[1680804020.029562,"s"],"end":[1680804030.487985,"s"],"wall_time":[10.458423,"s"],"cpu_time":[8.645873999999999,"s"],"memory":[2650,"MB"],"virtual_memory":[4857,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.827,"cores"],"cores_avg":[0.827,"cores"],"machine_cpus":[24,"cores"],"machine_load":[39,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680804030514144 529018 TASK 797 WAITING default MAX_RESOURCES {"memory":[32323,"MB"],"disk":[31761,"MB"],"gpus":[0,"gpus"],"cores":[15.943,"cores"]}
1680804030538667 529018 TRANSFER INPUT 777 1 0.000000 0.000001 gcc
1680804030538680 529018 TRANSFER INPUT 777 1 0.000000 0.000003 remote_program.c
1680804030538693 529018 TRANSFER INPUT 777 1 0.000000 0.000006 cctools-monitor
1680804030538758 529018 TASK 777 RUNNING 10.32.84.141:45510  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804030563846 529018 TRANSFER INPUT 776 1 0.000000 0.000001 gcc
1680804030563858 529018 TRANSFER INPUT 776 1 0.000000 0.000003 remote_program.c
1680804030563871 529018 TRANSFER INPUT 776 1 0.000000 0.000007 cctools-monitor
1680804030563914 529018 TASK 776 RUNNING 10.32.84.141:45510  FIRST_RESOURCES {"memory":[2250,"MB"],"disk":[1250,"MB"],"gpus":[0,"gpus"],"cores":[1,"cores"]}
1680804030589816 529018 TRANSFER INPUT 775 1 0.000000 0.000002 gcc
1680804030589828 529018 TRANSFER INPUT 775 1 0.000000 0.000003 remote_program.c
1680804030589841 529018 TRANSFER INPUT 775 1 0.000000 0.000006 cctools-monitor
