# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680726256253887 330513 MANAGER START
1680726256258240 330513 CATEGORY default MAX {}
1680726256258254 330513 CATEGORY default MIN {}
1680726256258260 330513 CATEGORY default FIRST MIN_WASTE {}
1680728900579414 330513 TRANSFER INPUT 599 1 0.000000 0.000006 cctools-monitor
1680728900579469 330513 TASK 599 RUNNING 10.32.85.119:41160  FIRST_RESOURCES {"memory":[9000,"MB"],"disk":[8750,"MB"],"gpus":[0,"gpus"],"cores":[5,"cores"]}
1680728906234857 330513 TASK 620 WAITING_RETRIEVAL 10.32.89.141:59816 
1680728906239357 330513 TRANSFER OUTPUT 620 0 0.001322 0.004446 cctools-monitor.summary
1680728906239605 330513 TASK 620 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[8750,"MB"]} {"wq_output_time":[0.004627,"s"],"wq_input_time":[0.000122,"s"],"wq_output_size":[0.001321792602539062,"MB"],"wq_input_size":[0,"MB"],"start":[1680728768.324344,"s"],"end":[1680728906.231819,"s"],"wall_time":[137.907475,"s"],"cpu_time":[137.408406,"s"],"memory":[4768,"MB"],"virtual_memory":[4841,"MB"],"swap_memory":[0,"MB"],"disk":[8821,"MB"],"bytes_read":[1,"MB"],"bytes_written":[352,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.996,"cores"],"cores_avg":[0.996,"cores"],"machine_cpus":[64,"cores"],"machine_load":[31,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728906239658 330513 TASK 620 WAITING default MAX_RESOURCES {"memory":[32322,"MB"],"disk":[32740,"MB"],"gpus":[0,"gpus"],"cores":[15.947,"cores"]}
1680728906240779 330513 TRANSFER INPUT 615 1 0.000000 0.000002 gcc
1680728906240793 330513 TRANSFER INPUT 615 1 0.000000 0.000004 remote_program.c
1680728906240806 330513 TRANSFER INPUT 615 1 0.000000 0.000007 cctools-monitor
1680728906240854 330513 TASK 615 RUNNING 10.32.89.141:59816  FIRST_RESOURCES {"memory":[9000,"MB"],"disk":[8750,"MB"],"gpus":[0,"gpus"],"cores":[5,"cores"]}
1680728909412860 330513 WORKER worker-c9f424be333b8d67e96d01c0904d5924 10.32.90.54:48388  CONNECTION
1680728909412921 330513 WORKER worker-176682a9bad1980d6510afb732577ae6 10.32.90.54:48408  CONNECTION
1680728909412928 330513 WORKER worker-b6b472d4efba4ad695b00cc61b251dc7 10.32.90.54:48394  CONNECTION
1680728909412934 330513 WORKER worker-dc0b0b724065a3aa1f3406c38806c7c8 10.32.90.54:48410  CONNECTION
1680728911306002 330513 WORKER worker-c9f424be333b8d67e96d01c0904d5924 RESOURCES {"memory":[64000,"MB"],"disk":[64577,"MB"],"cores":[16,"cores"]}
1680728911306028 330513 WORKER worker-176682a9bad1980d6510afb732577ae6 RESOURCES {"memory":[64000,"MB"],"disk":[64577,"MB"],"cores":[16,"cores"]}
1680728911306041 330513 WORKER worker-b6b472d4efba4ad695b00cc61b251dc7 RESOURCES {"memory":[64000,"MB"],"disk":[64577,"MB"],"cores":[16,"cores"]}
1680728911306052 330513 WORKER worker-dc0b0b724065a3aa1f3406c38806c7c8 RESOURCES {"memory":[64000,"MB"],"disk":[64577,"MB"],"cores":[16,"cores"]}
1680728911832464 330513 TRANSFER INPUT 620 1 1.203979 0.000860 gcc
1680728911832542 330513 TRANSFER INPUT 620 1 0.002252 0.000051 remote_program.c
1680728911836366 330513 TRANSFER INPUT 620 1 5.314476 0.003812 cctools-monitor
1680728911836539 330513 TASK 620 RUNNING 10.32.90.54:48388  MAX_RESOURCES {"memory":[32322,"MB"],"disk":[32740,"MB"],"gpus":[0,"gpus"],"cores":[15.947,"cores"]}
1680728911838197 330513 TRANSFER INPUT 607 1 1.203979 0.001091 gcc
1680728911838255 330513 TRANSFER INPUT 607 1 0.002252 0.000044 remote_program.c
1680728911841698 330513 TRANSFER INPUT 607 1 5.314476 0.003433 cctools-monitor
1680728911841748 330513 TASK 607 RUNNING 10.32.90.54:48408  MAX_RESOURCES {"memory":[32322,"MB"],"disk":[32740,"MB"],"gpus":[0,"gpus"],"cores":[15.947,"cores"]}
1680728911843514 330513 TRANSFER INPUT 598 1 1.203979 0.001086 gcc
1680728911843568 330513 TRANSFER INPUT 598 1 0.002252 0.000039 remote_program.c
1680728911847789 330513 TRANSFER INPUT 598 1 5.314476 0.004211 cctools-monitor
1680728911847839 330513 TASK 598 RUNNING 10.32.90.54:48394  FIRST_RESOURCES {"memory":[9000,"MB"],"disk":[8750,"MB"],"gpus":[0,"gpus"],"cores":[5,"cores"]}
1680728911848488 330513 TRANSFER INPUT 585 1 0.000000 0.000002 gcc
1680728911848501 330513 TRANSFER INPUT 585 1 0.000000 0.000003 remote_program.c
1680728911848514 330513 TRANSFER INPUT 585 1 0.000000 0.000007 cctools-monitor
1680728911848547 330513 TASK 585 RUNNING 10.32.90.54:48394  FIRST_RESOURCES {"memory":[9000,"MB"],"disk":[8750,"MB"],"gpus":[0,"gpus"],"cores":[5,"cores"]}
1680728911850007 330513 TRANSFER INPUT 625 1 1.203979 0.000841 gcc
1680728911850057 330513 TRANSFER INPUT 625 1 0.002252 0.000036 remote_program.c
1680728911853493 330513 TRANSFER INPUT 625 1 5.314476 0.003426 cctools-monitor
1680728911853537 330513 TASK 625 RUNNING 10.32.90.54:48410  MAX_RESOURCES {"memory":[32322,"MB"],"disk":[32740,"MB"],"gpus":[0,"gpus"],"cores":[15.947,"cores"]}
1680728911860964 330513 TRANSFER INPUT 584 1 0.000000 0.000002 gcc
1680728911860978 330513 TRANSFER INPUT 584 1 0.000000 0.000004 remote_program.c
1680728911860991 330513 TRANSFER INPUT 584 1 0.000000 0.000007 cctools-monitor
1680728911861041 330513 TASK 584 RUNNING 10.32.90.54:48394  FIRST_RESOURCES {"memory":[9000,"MB"],"disk":[8750,"MB"],"gpus":[0,"gpus"],"cores":[5,"cores"]}
1680728912385359 330513 TASK 681 WAITING_RETRIEVAL 10.32.89.237:59922 
1680728912390038 330513 TRANSFER OUTPUT 681 0 0.001338 0.004603 cctools-monitor.summary
1680728912390279 330513 TASK 681 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[32740,"MB"]} {"wq_output_time":[0.004795,"s"],"wq_input_time":[0.000108,"s"],"wq_output_size":[0.001338005065917969,"MB"],"wq_input_size":[0,"MB"],"start":[1680728836.723916,"s"],"end":[1680728912.239131,"s"],"wall_time":[75.515215,"s"],"cpu_time":[526.20706,"s"],"memory":[1430,"MB"],"virtual_memory":[1899,"MB"],"swap_memory":[0,"MB"],"disk":[34852,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2346,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.968,"cores"],"cores_avg":[6.968,"cores"],"machine_cpus":[64,"cores"],"machine_load":[28,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728912390308 330513 TASK 681 WAITING default MAX_RESOURCES {"memory":[32322,"MB"],"disk":[34852,"MB"],"gpus":[0,"gpus"],"cores":[15.947,"cores"]}
1680728912390732 330513 TRANSFER INPUT 681 1 0.000000 0.000001 gcc
1680728912390745 330513 TRANSFER INPUT 681 1 0.000000 0.000004 remote_program.c
1680728912390758 330513 TRANSFER INPUT 681 1 0.000000 0.000006 cctools-monitor
1680728912390810 330513 TASK 681 RUNNING 10.32.89.237:59922  MAX_RESOURCES {"memory":[32322,"MB"],"disk":[34852,"MB"],"gpus":[0,"gpus"],"cores":[15.947,"cores"]}
1680728912659004 330513 TASK 634 WAITING_RETRIEVAL 10.32.89.129:40054 
1680728912663576 330513 TRANSFER OUTPUT 634 0 0.001296 0.004506 cctools-monitor.summary
1680728912663815 330513 TASK 634 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004691,"s"],"wq_input_time":[9.8e-05,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1680728762.130895,"s"],"end":[1680728912.526155,"s"],"wall_time":[150.39526,"s"],"cpu_time":[149.577016,"s"],"memory":[21967,"MB"],"virtual_memory":[22040,"MB"],"swap_memory":[0,"MB"],"disk":[2971,"MB"],"bytes_read":[1,"MB"],"bytes_written":[345,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.995,"cores"],"cores_avg":[0.995,"cores"],"machine_cpus":[64,"cores"],"machine_load":[50,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728912664646 330513 TASK 634 DONE SUCCESS  0  {} {"wq_output_time":[0.004691,"s"],"wq_input_time":[9.8e-05,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1680728762.130895,"s"],"end":[1680728912.526155,"s"],"wall_time":[150.39526,"s"],"cpu_time":[149.577016,"s"],"memory":[21967,"MB"],"virtual_memory":[22040,"MB"],"swap_memory":[0,"MB"],"disk":[2971,"MB"],"bytes_read":[1,"MB"],"bytes_written":[345,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.995,"cores"],"cores_avg":[0.995,"cores"],"machine_cpus":[64,"cores"],"machine_load":[50,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728912665170 330513 TRANSFER INPUT 596 1 0.000000 0.000002 gcc
1680728912665185 330513 TRANSFER INPUT 596 1 0.000000 0.000003 remote_program.c
1680728912665198 330513 TRANSFER INPUT 596 1 0.000000 0.000007 cctools-monitor
1680728912665246 330513 TASK 596 RUNNING 10.32.89.129:40054  MAX_RESOURCES {"memory":[32322,"MB"],"disk":[34852,"MB"],"gpus":[0,"gpus"],"cores":[15.947,"cores"]}
1680728913185923 330513 TASK 632 WAITING_RETRIEVAL 10.32.89.129:40058 
1680728913191254 330513 TRANSFER OUTPUT 632 0 0.001289 0.005246 cctools-monitor.summary
1680728913191470 330513 TASK 632 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005401,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.00128936767578125,"MB"],"wq_input_size":[0,"MB"],"start":[1680728762.130645,"s"],"end":[1680728913.06104,"s"],"wall_time":[150.930395,"s"],"cpu_time":[150.1566,"s"],"memory":[11153,"MB"],"virtual_memory":[11226,"MB"],"swap_memory":[0,"MB"],"disk":[6146,"MB"],"bytes_read":[1,"MB"],"bytes_written":[346,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.995,"cores"],"cores_avg":[0.995,"cores"],"machine_cpus":[64,"cores"],"machine_load":[50,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728913192167 330513 TASK 632 DONE SUCCESS  0  {} {"wq_output_time":[0.005401,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.00128936767578125,"MB"],"wq_input_size":[0,"MB"],"start":[1680728762.130645,"s"],"end":[1680728913.06104,"s"],"wall_time":[150.930395,"s"],"cpu_time":[150.1566,"s"],"memory":[11153,"MB"],"virtual_memory":[11226,"MB"],"swap_memory":[0,"MB"],"disk":[6146,"MB"],"bytes_read":[1,"MB"],"bytes_written":[346,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.995,"cores"],"cores_avg":[0.995,"cores"],"machine_cpus":[64,"cores"],"machine_load":[50,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728913192676 330513 TRANSFER INPUT 658 1 0.000000 0.000001 gcc
1680728913192692 330513 TRANSFER INPUT 658 1 0.000000 0.000004 remote_program.c
1680728913192705 330513 TRANSFER INPUT 658 1 0.000000 0.000007 cctools-monitor
1680728913192750 330513 TASK 658 RUNNING 10.32.89.129:40058  MAX_RESOURCES {"memory":[32322,"MB"],"disk":[34852,"MB"],"gpus":[0,"gpus"],"cores":[15.947,"cores"]}
1680728913452651 330513 TASK 622 WAITING_RETRIEVAL 10.32.89.141:59816 
1680728913457408 330513 TRANSFER OUTPUT 622 0 0.001284 0.004683 cctools-monitor.summary
1680728913457614 330513 TASK 622 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00484,"s"],"wq_input_time":[0.000137,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680728763.143195,"s"],"end":[1680728913.442067,"s"],"wall_time":[150.298872,"s"],"cpu_time":[448.254015,"s"],"memory":[2744,"MB"],"virtual_memory":[2949,"MB"],"swap_memory":[0,"MB"],"disk":[2710,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1004,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.982,"cores"],"cores_avg":[2.982,"cores"],"machine_cpus":[64,"cores"],"machine_load":[31,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728913458443 330513 TASK 622 DONE SUCCESS  0  {} {"wq_output_time":[0.00484,"s"],"wq_input_time":[0.000137,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680728763.143195,"s"],"end":[1680728913.442067,"s"],"wall_time":[150.298872,"s"],"cpu_time":[448.254015,"s"],"memory":[2744,"MB"],"virtual_memory":[2949,"MB"],"swap_memory":[0,"MB"],"disk":[2710,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1004,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.982,"cores"],"cores_avg":[2.982,"cores"],"machine_cpus":[64,"cores"],"machine_load":[31,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728913465023 330513 TRANSFER INPUT 583 1 0.000000 0.000003 gcc
1680728913465042 330513 TRANSFER INPUT 583 1 0.000000 0.000004 remote_program.c
1680728913465056 330513 TRANSFER INPUT 583 1 0.000000 0.000007 cctools-monitor
1680728913465109 330513 TASK 583 RUNNING 10.32.89.141:59816  FIRST_RESOURCES {"memory":[9000,"MB"],"disk":[8750,"MB"],"gpus":[0,"gpus"],"cores":[5,"cores"]}
1680728913982954 330513 TASK 627 WAITING_RETRIEVAL 10.32.85.9:52658 
1680728913989404 330513 TRANSFER OUTPUT 627 0 0.001283 0.006404 cctools-monitor.summary
1680728913989701 330513 TASK 627 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.006645,"s"],"wq_input_time":[0.000113,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680728763.70435,"s"],"end":[1680728913.934817,"s"],"wall_time":[150.230467,"s"],"cpu_time":[149.786746,"s"],"memory":[21076,"MB"],"virtual_memory":[21148,"MB"],"swap_memory":[0,"MB"],"disk":[2200,"MB"],"bytes_read":[1,"MB"],"bytes_written":[208,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.997,"cores"],"cores_avg":[0.997,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728913990583 330513 TASK 627 DONE SUCCESS  0  {} {"wq_output_time":[0.006645,"s"],"wq_input_time":[0.000113,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680728763.70435,"s"],"end":[1680728913.934817,"s"],"wall_time":[150.230467,"s"],"cpu_time":[149.786746,"s"],"memory":[21076,"MB"],"virtual_memory":[21148,"MB"],"swap_memory":[0,"MB"],"disk":[2200,"MB"],"bytes_read":[1,"MB"],"bytes_written":[208,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.997,"cores"],"cores_avg":[0.997,"cores"],"machine_cpus":[24,"cores"],"machine_load":[21,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728913991118 330513 TRANSFER INPUT 628 1 0.000000 0.000002 gcc
1680728913991131 330513 TRANSFER INPUT 628 1 0.000000 0.000003 remote_program.c
1680728913991144 330513 TRANSFER INPUT 628 1 0.000000 0.000007 cctools-monitor
1680728913991196 330513 TASK 628 RUNNING 10.32.85.9:52658  MAX_RESOURCES {"memory":[32322,"MB"],"disk":[34852,"MB"],"gpus":[0,"gpus"],"cores":[15.947,"cores"]}
1680728914516408 330513 TASK 630 WAITING_RETRIEVAL 10.32.85.67:57314 
1680728914521029 330513 TRANSFER OUTPUT 630 0 0.001290 0.004566 cctools-monitor.summary
1680728914521225 330513 TASK 630 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004711,"s"],"wq_input_time":[0.000104,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680728764.807096,"s"],"end":[1680728914.37439,"s"],"wall_time":[149.567294,"s"],"cpu_time":[744.4061380000001,"s"],"memory":[28312,"MB"],"virtual_memory":[28649,"MB"],"swap_memory":[0,"MB"],"disk":[2327,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1011,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.977,"cores"],"cores_avg":[4.977,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728914521809 330513 TASK 630 DONE SUCCESS  0  {} {"wq_output_time":[0.004711,"s"],"wq_input_time":[0.000104,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680728764.807096,"s"],"end":[1680728914.37439,"s"],"wall_time":[149.567294,"s"],"cpu_time":[744.4061380000001,"s"],"memory":[28312,"MB"],"virtual_memory":[28649,"MB"],"swap_memory":[0,"MB"],"disk":[2327,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1011,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.977,"cores"],"cores_avg":[4.977,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728914522341 330513 TRANSFER INPUT 729 1 0.000000 0.000002 gcc
1680728914522354 330513 TRANSFER INPUT 729 1 0.000000 0.000003 remote_program.c
1680728914522367 330513 TRANSFER INPUT 729 1 0.000000 0.000007 cctools-monitor
1680728914522413 330513 TASK 729 RUNNING 10.32.85.67:57314  MAX_RESOURCES {"memory":[32322,"MB"],"disk":[34852,"MB"],"gpus":[0,"gpus"],"cores":[15.947,"cores"]}
1680728916467892 330513 TASK 623 WAITING_RETRIEVAL 10.32.84.5:41910 
1680728916472991 330513 TRANSFER OUTPUT 623 0 0.001289 0.005036 cctools-monitor.summary
1680728916473251 330513 TASK 623 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005242,"s"],"wq_input_time":[0.005681,"s"],"wq_output_size":[0.00128936767578125,"MB"],"wq_input_size":[6.520707130432129,"MB"],"start":[1680728766.472826,"s"],"end":[1680728916.46541,"s"],"wall_time":[149.992584,"s"],"cpu_time":[1937.171458,"s"],"memory":[17371,"MB"],"virtual_memory":[18235,"MB"],"swap_memory":[0,"MB"],"disk":[3101,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2712,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[12.915,"cores"],"cores_avg":[12.915,"cores"],"machine_cpus":[24,"cores"],"machine_load":[22,"procs"],"context_switches":[33,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728916473899 330513 TASK 623 DONE SUCCESS  0  {} {"wq_output_time":[0.005242,"s"],"wq_input_time":[0.005681,"s"],"wq_output_size":[0.00128936767578125,"MB"],"wq_input_size":[6.520707130432129,"MB"],"start":[1680728766.472826,"s"],"end":[1680728916.46541,"s"],"wall_time":[149.992584,"s"],"cpu_time":[1937.171458,"s"],"memory":[17371,"MB"],"virtual_memory":[18235,"MB"],"swap_memory":[0,"MB"],"disk":[3101,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2712,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[12.915,"cores"],"cores_avg":[12.915,"cores"],"machine_cpus":[24,"cores"],"machine_load":[22,"procs"],"context_switches":[33,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728916474407 330513 TRANSFER INPUT 740 1 0.000000 0.000002 gcc
1680728916474420 330513 TRANSFER INPUT 740 1 0.000000 0.000003 remote_program.c
1680728916474434 330513 TRANSFER INPUT 740 1 0.000000 0.000007 cctools-monitor
1680728916474483 330513 TASK 740 RUNNING 10.32.84.5:41910  MAX_RESOURCES {"memory":[32322,"MB"],"disk":[34852,"MB"],"gpus":[0,"gpus"],"cores":[15.947,"cores"]}
1680728927017932 330513 TASK 584 WAITING_RETRIEVAL 10.32.90.54:48394 
1680728927023120 330513 TRANSFER OUTPUT 584 0 0.001312 0.005114 cctools-monitor.summary
1680728927023387 330513 TASK 584 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[9000,"MB"]} {"wq_output_time":[0.005328,"s"],"wq_input_time":[0.000104,"s"],"wq_output_size":[0.001312255859375,"MB"],"wq_input_size":[0,"MB"],"start":[1680728911.865815,"s"],"end":[1680728927.012593,"s"],"wall_time":[15.146778,"s"],"cpu_time":[15.013596,"s"],"memory":[10088,"MB"],"virtual_memory":[13041,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.991,"cores"],"cores_avg":[0.991,"cores"],"machine_cpus":[64,"cores"],"machine_load":[30,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728927023413 330513 TASK 584 WAITING default MAX_RESOURCES {"memory":[32322,"MB"],"disk":[34852,"MB"],"gpus":[0,"gpus"],"cores":[15.947,"cores"]}
1680728927023641 330513 TASK 585 WAITING_RETRIEVAL 10.32.90.54:48394 
1680728927028192 330513 TRANSFER OUTPUT 585 0 0.001310 0.004486 cctools-monitor.summary
1680728927028396 330513 TASK 585 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[9000,"MB"]} {"wq_output_time":[0.004631,"s"],"wq_input_time":[8.899999999999999e-05,"s"],"wq_output_size":[0.001310348510742188,"MB"],"wq_input_size":[0,"MB"],"start":[1680728911.855494,"s"],"end":[1680728927.021067,"s"],"wall_time":[15.165573,"s"],"cpu_time":[15.036566,"s"],"memory":[10077,"MB"],"virtual_memory":[21602,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.991,"cores"],"cores_avg":[0.991,"cores"],"machine_cpus":[64,"cores"],"machine_load":[30,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680728927028424 330513 TASK 585 WAITING default MAX_RESOURCES {"memory":[32322,"MB"],"disk":[34852,"MB"],"gpus":[0,"gpus"],"cores":[15.947,"cores"]}
1680728927034173 330513 TRANSFER INPUT 582 1 0.000000 0.000002 gcc
1680728927034187 330513 TRANSFER INPUT 582 1 0.000000 0.000004 remote_program.c
1680728927034200 330513 TRANSFER INPUT 582 1 0.000000 0.000007 cctools-monitor
1680728927034249 330513 TASK 582 RUNNING 10.32.90.54:48394  FIRST_RESOURCES {"memory":[9000,"MB"],"disk":[8750,"MB"],"gpus":[0,"gpus"],"cores":[5,"cores"]}
1680728927039916 330513 TRANSFER INPUT 581 1 0.000000 0.000002 gcc
1680728927039929 330513 TRANSFER INPUT 581 1 0.000000 0.000004 remote_program.c
1680728927039941 330513 TRANSFER INPUT 581 1 0.000000 0.000006 cctools-monitor
1680728927039983 330513 TASK 581 RUNNING 10.32.90.54:48394  FIRST_RESOURCES {"memory":[9000,"MB"],"disk":[8750,"MB"],"gpus":[0,"gpus"],"cores":[5,"cores"]}
1680728927298590 330513 TASK 617 WAITING_RETRIEVAL 10.32.89.141:59802 
