# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680722313773670 322621 MANAGER START
1680722313777863 322621 CATEGORY default MAX {}
1680722313777880 322621 CATEGORY default MIN {}
1680722313777887 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722361468629 322621 TRANSFER OUTPUT 984 0 0.001310 0.005161 cctools-monitor.summary
1680722361468963 322621 CATEGORY default MAX {}
1680722361468981 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722361468987 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722361469042 322621 TASK 984 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[8600,"MB"]} {"wq_output_time":[0.005513,"s"],"wq_input_time":[0.00532,"s"],"wq_output_size":[0.001310348510742188,"MB"],"wq_input_size":[6.520707130432129,"MB"],"start":[1680722336.014078,"s"],"end":[1680722361.248127,"s"],"wall_time":[25.234049,"s"],"cpu_time":[25.110953,"s"],"memory":[8750,"MB"],"virtual_memory":[19489,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.995,"cores"],"cores_avg":[0.995,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722361469071 322621 TASK 984 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722361917942 322621 TASK 996 WAITING_RETRIEVAL 10.32.80.59:60180 
1680722361922458 322621 TRANSFER OUTPUT 996 0 0.001311 0.004389 cctools-monitor.summary
1680722361922750 322621 CATEGORY default MAX {}
1680722361922771 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722361922778 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722361922838 322621 TASK 996 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[2000,"MB"]} {"wq_output_time":[0.004686,"s"],"wq_input_time":[0.000158,"s"],"wq_output_size":[0.001311302185058594,"MB"],"wq_input_size":[0,"MB"],"start":[1680722346.742779,"s"],"end":[1680722361.914661,"s"],"wall_time":[15.171882,"s"],"cpu_time":[89.899514,"s"],"memory":[4844,"MB"],"virtual_memory":[5247,"MB"],"swap_memory":[0,"MB"],"disk":[2968,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1194,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.925,"cores"],"cores_avg":[5.925,"cores"],"machine_cpus":[16,"cores"],"machine_load":[3,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722361922861 322621 TASK 996 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722361923298 322621 TRANSFER INPUT 996 1 0.000000 0.000002 gcc
1680722361923310 322621 TRANSFER INPUT 996 1 0.000000 0.000003 remote_program.c
1680722361923322 322621 TRANSFER INPUT 996 1 0.000000 0.000006 cctools-monitor
1680722361923368 322621 TASK 996 RUNNING 10.32.80.59:60180  MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722366657781 322621 TASK 985 WAITING_RETRIEVAL 10.32.81.175:39112 
1680722366662731 322621 TRANSFER OUTPUT 985 0 0.001309 0.004863 cctools-monitor.summary
1680722366662941 322621 CATEGORY default MAX {}
1680722366662974 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722366662981 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722366663036 322621 TASK 985 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[8600,"MB"]} {"wq_output_time":[0.005072,"s"],"wq_input_time":[0.000108,"s"],"wq_output_size":[0.001309394836425781,"MB"],"wq_input_size":[0,"MB"],"start":[1680722336.010482,"s"],"end":[1680722366.654913,"s"],"wall_time":[30.644431,"s"],"cpu_time":[30.526498,"s"],"memory":[8791,"MB"],"virtual_memory":[25846,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.996,"cores"],"cores_avg":[0.996,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722366663061 322621 TASK 985 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722366883044 322621 TASK 956 WAITING_RETRIEVAL 10.32.81.101:41660 
1680722366883422 322621 TASK 979 WAITING_RETRIEVAL 10.32.80.45:56838 
1680722366888083 322621 TRANSFER OUTPUT 956 0 0.001309 0.004610 cctools-monitor.summary
1680722366888248 322621 CATEGORY default MAX {}
1680722366888269 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722366888280 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722366888358 322621 TASK 956 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[8600,"MB"]} {"wq_output_time":[0.004774,"s"],"wq_input_time":[0.000116,"s"],"wq_output_size":[0.001309394836425781,"MB"],"wq_input_size":[0,"MB"],"start":[1680722335.94663,"s"],"end":[1680722366.676075,"s"],"wall_time":[30.729445,"s"],"cpu_time":[30.607523,"s"],"memory":[8744,"MB"],"virtual_memory":[11311,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.996,"cores"],"cores_avg":[0.996,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722366888382 322621 TASK 956 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722366893679 322621 TRANSFER OUTPUT 979 0 0.001308 0.005222 cctools-monitor.summary
1680722366893834 322621 CATEGORY default MAX {}
1680722366893864 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722366893871 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722366893938 322621 TASK 979 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[8600,"MB"]} {"wq_output_time":[0.005375,"s"],"wq_input_time":[0.000108,"s"],"wq_output_size":[0.001308441162109375,"MB"],"wq_input_size":[0,"MB"],"start":[1680722335.943924,"s"],"end":[1680722366.835341,"s"],"wall_time":[30.891417,"s"],"cpu_time":[30.78595,"s"],"memory":[10058,"MB"],"virtual_memory":[11885,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.997,"cores"],"cores_avg":[0.997,"cores"],"machine_cpus":[16,"cores"],"machine_load":[1,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722366893961 322621 TASK 979 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722366894392 322621 TRANSFER INPUT 979 1 0.000000 0.000002 gcc
1680722366894404 322621 TRANSFER INPUT 979 1 0.000000 0.000003 remote_program.c
1680722366894417 322621 TRANSFER INPUT 979 1 0.000000 0.000007 cctools-monitor
1680722366894464 322621 TASK 979 RUNNING 10.32.81.101:41660  MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722367119604 322621 TASK 987 WAITING_RETRIEVAL 10.32.84.203:56200 
1680722367124306 322621 TRANSFER OUTPUT 987 0 0.001311 0.004580 cctools-monitor.summary
1680722367124476 322621 CATEGORY default MAX {}
1680722367124496 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722367124502 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722367124567 322621 TASK 987 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[1983,"MB"]} {"wq_output_time":[0.004751,"s"],"wq_input_time":[9.8e-05,"s"],"wq_output_size":[0.001311302185058594,"MB"],"wq_input_size":[0,"MB"],"start":[1680722346.744727,"s"],"end":[1680722366.910153,"s"],"wall_time":[20.165426,"s"],"cpu_time":[59.955477,"s"],"memory":[3677,"MB"],"virtual_memory":[3882,"MB"],"swap_memory":[0,"MB"],"disk":[2015,"MB"],"bytes_read":[1,"MB"],"bytes_written":[626,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.973,"cores"],"cores_avg":[2.973,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722367124586 322621 TASK 987 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722367125006 322621 TRANSFER INPUT 987 1 0.000000 0.000002 gcc
1680722367125018 322621 TRANSFER INPUT 987 1 0.000000 0.000003 remote_program.c
1680722367125030 322621 TRANSFER INPUT 987 1 0.000000 0.000007 cctools-monitor
1680722367125082 322621 TASK 987 RUNNING 10.32.84.203:56200  MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722371348146 322621 TASK 978 WAITING_RETRIEVAL 10.32.84.193:43460 
1680722371352574 322621 TRANSFER OUTPUT 978 0 0.001311 0.004353 cctools-monitor.summary
1680722371352777 322621 CATEGORY default MAX {}
1680722371352799 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722371352806 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722371352878 322621 TASK 978 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[427,"MB"]} {"wq_output_time":[0.004555,"s"],"wq_input_time":[0.004745,"s"],"wq_output_size":[0.001311302185058594,"MB"],"wq_input_size":[6.520707130432129,"MB"],"start":[1680722335.950948,"s"],"end":[1680722371.236362,"s"],"wall_time":[35.285414,"s"],"cpu_time":[35.156014,"s"],"memory":[6701,"MB"],"virtual_memory":[6774,"MB"],"swap_memory":[0,"MB"],"disk":[588,"MB"],"bytes_read":[1,"MB"],"bytes_written":[210,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.996,"cores"],"cores_avg":[0.996,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722371352901 322621 TASK 978 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722371726770 322621 TASK 958 WAITING_RETRIEVAL 10.32.80.45:56838 
1680722371731521 322621 TRANSFER OUTPUT 958 0 0.001306 0.004650 cctools-monitor.summary
1680722371731837 322621 CATEGORY default MAX {}
1680722371731868 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722371731875 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722371731954 322621 TASK 958 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[427,"MB"]} {"wq_output_time":[0.004971,"s"],"wq_input_time":[0.000146,"s"],"wq_output_size":[0.001305580139160156,"MB"],"wq_input_size":[0,"MB"],"start":[1680722335.903957,"s"],"end":[1680722371.723925,"s"],"wall_time":[35.819968,"s"],"cpu_time":[35.658103,"s"],"memory":[7341,"MB"],"virtual_memory":[7414,"MB"],"swap_memory":[0,"MB"],"disk":[568,"MB"],"bytes_read":[1,"MB"],"bytes_written":[215,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.995,"cores"],"cores_avg":[0.995,"cores"],"machine_cpus":[16,"cores"],"machine_load":[1,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722371731976 322621 TASK 958 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722371732430 322621 TRANSFER INPUT 958 1 0.000000 0.000002 gcc
1680722371732442 322621 TRANSFER INPUT 958 1 0.000000 0.000003 remote_program.c
1680722371732454 322621 TRANSFER INPUT 958 1 0.000000 0.000007 cctools-monitor
1680722371732506 322621 TASK 958 RUNNING 10.32.80.45:56838  MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722372175268 322621 TASK 994 WAITING_RETRIEVAL 10.32.81.175:39112 
1680722372180260 322621 TRANSFER OUTPUT 994 0 0.001312 0.004895 cctools-monitor.summary
1680722372180421 322621 CATEGORY default MAX {}
1680722372180451 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722372180457 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722372180539 322621 TASK 994 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[1983,"MB"]} {"wq_output_time":[0.005055,"s"],"wq_input_time":[9.899999999999999e-05,"s"],"wq_output_size":[0.001312255859375,"MB"],"wq_input_size":[0,"MB"],"start":[1680722351.405648,"s"],"end":[1680722372.158343,"s"],"wall_time":[20.752695,"s"],"cpu_time":[81.390761,"s"],"memory":[8390,"MB"],"virtual_memory":[8661,"MB"],"swap_memory":[0,"MB"],"disk":[2113,"MB"],"bytes_read":[1,"MB"],"bytes_written":[820,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.922,"cores"],"cores_avg":[3.922,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722372180558 322621 TASK 994 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722372181012 322621 TRANSFER INPUT 994 1 0.000000 0.000002 gcc
1680722372181025 322621 TRANSFER INPUT 994 1 0.000000 0.000004 remote_program.c
1680722372181037 322621 TRANSFER INPUT 994 1 0.000000 0.000006 cctools-monitor
1680722372181087 322621 TASK 994 RUNNING 10.32.81.175:39112  MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722374149123 322621 TASK 942 WAITING_RETRIEVAL 10.32.89.73:41104 
1680722374154306 322621 TRANSFER OUTPUT 942 0 0.001311 0.005073 cctools-monitor.summary
1680722374154459 322621 CATEGORY default MAX {}
1680722374154478 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722374154485 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722374154554 322621 TASK 942 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[11175,"MB"]} {"wq_output_time":[0.005225,"s"],"wq_input_time":[0.00011,"s"],"wq_output_size":[0.001311302185058594,"MB"],"wq_input_size":[0,"MB"],"start":[1680722338.845067,"s"],"end":[1680722374.12087,"s"],"wall_time":[35.275803,"s"],"cpu_time":[35.109077,"s"],"memory":[11950,"MB"],"virtual_memory":[13947,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.995,"cores"],"cores_avg":[0.995,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722374154579 322621 TASK 942 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722374155040 322621 TRANSFER INPUT 942 1 0.000000 0.000002 gcc
1680722374155052 322621 TRANSFER INPUT 942 1 0.000000 0.000003 remote_program.c
1680722374155065 322621 TRANSFER INPUT 942 1 0.000000 0.000006 cctools-monitor
1680722374155110 322621 TASK 942 RUNNING 10.32.89.73:41104  MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722376691591 322621 TASK 959 WAITING_RETRIEVAL 10.32.81.101:41660 
1680722376696795 322621 TRANSFER OUTPUT 959 0 0.001311 0.005145 cctools-monitor.summary
1680722376696983 322621 CATEGORY default MAX {}
1680722376697004 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722376697011 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722376697088 322621 TASK 959 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[427,"MB"]} {"wq_output_time":[0.005331,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001311302185058594,"MB"],"wq_input_size":[0,"MB"],"start":[1680722335.946948,"s"],"end":[1680722376.264564,"s"],"wall_time":[40.317616,"s"],"cpu_time":[40.21356,"s"],"memory":[8567,"MB"],"virtual_memory":[8640,"MB"],"swap_memory":[0,"MB"],"disk":[496,"MB"],"bytes_read":[1,"MB"],"bytes_written":[204,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.997,"cores"],"cores_avg":[0.997,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722376697116 322621 TASK 959 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722376916186 322621 TASK 952 WAITING_RETRIEVAL 10.32.81.93:47634 
1680722376923154 322621 TRANSFER OUTPUT 952 0 0.001314 0.006894 cctools-monitor.summary
1680722376923334 322621 CATEGORY default MAX {}
1680722376923352 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722376923359 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722376923413 322621 TASK 952 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[1000,"MB"]} {"wq_output_time":[0.007072,"s"],"wq_input_time":[0.04367,"s"],"wq_output_size":[0.001314163208007812,"MB"],"wq_input_size":[6.520707130432129,"MB"],"start":[1680722336.188875,"s"],"end":[1680722376.865078,"s"],"wall_time":[40.676203,"s"],"cpu_time":[40.016298,"s"],"memory":[4368,"MB"],"virtual_memory":[4441,"MB"],"swap_memory":[0,"MB"],"disk":[1027,"MB"],"bytes_read":[1,"MB"],"bytes_written":[205,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.984,"cores"],"cores_avg":[0.984,"cores"],"machine_cpus":[24,"cores"],"machine_load":[16,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722376923439 322621 TASK 952 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722376923911 322621 TRANSFER INPUT 952 1 0.000000 0.000002 gcc
1680722376923924 322621 TRANSFER INPUT 952 1 0.000000 0.000004 remote_program.c
1680722376923937 322621 TRANSFER INPUT 952 1 0.000000 0.000007 cctools-monitor
1680722376923984 322621 TASK 952 RUNNING 10.32.81.93:47634  MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4001,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722382537156 322621 TASK 996 WAITING_RETRIEVAL 10.32.80.59:60180 
1680722382542999 322621 TRANSFER OUTPUT 996 0 0.001312 0.005754 cctools-monitor.summary
1680722382543340 322621 CATEGORY default MAX {}
1680722382543361 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4205,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722382543368 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722382543434 322621 TASK 996 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[4001,"MB"]} {"wq_output_time":[0.006099,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001312255859375,"MB"],"wq_input_size":[0,"MB"],"start":[1680722362.357876,"s"],"end":[1680722382.533977,"s"],"wall_time":[20.176101,"s"],"cpu_time":[119.860425,"s"],"memory":[4844,"MB"],"virtual_memory":[5247,"MB"],"swap_memory":[0,"MB"],"disk":[4205,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1192,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.941,"cores"],"cores_avg":[5.941,"cores"],"machine_cpus":[16,"cores"],"machine_load":[4,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722382543456 322621 TASK 996 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4205,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722382543941 322621 TRANSFER INPUT 996 1 0.000000 0.000002 gcc
1680722382543954 322621 TRANSFER INPUT 996 1 0.000000 0.000003 remote_program.c
1680722382543967 322621 TRANSFER INPUT 996 1 0.000000 0.000006 cctools-monitor
1680722382544017 322621 TASK 996 RUNNING 10.32.80.59:60180  MAX_RESOURCES {"memory":[24622,"MB"],"disk":[8000,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722384186984 322621 TASK 939 WAITING_RETRIEVAL 10.32.89.105:52104 
1680722384192021 322621 TRANSFER OUTPUT 939 0 0.001316 0.004974 cctools-monitor.summary
1680722384192199 322621 CATEGORY default MAX {}
1680722384192221 322621 CATEGORY default MIN {"memory":[24622,"MB"],"disk":[4205,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722384192228 322621 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680722384192310 322621 TASK 939 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[1000,"MB"]} {"wq_output_time":[0.00515,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001316070556640625,"MB"],"wq_input_size":[0,"MB"],"start":[1680722338.851517,"s"],"end":[1680722384.178165,"s"],"wall_time":[45.326648,"s"],"cpu_time":[45.158936,"s"],"memory":[8995,"MB"],"virtual_memory":[9068,"MB"],"swap_memory":[0,"MB"],"disk":[1012,"MB"],"bytes_read":[1,"MB"],"bytes_written":[266,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.996,"cores"],"cores_avg":[0.996,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680722384192335 322621 TASK 939 WAITING default MAX_RESOURCES {"memory":[24622,"MB"],"disk":[4205,"MB"],"gpus":[0,"gpus"],"cores":[10.576,"cores"]}
1680722384192694 322621 TASK 941 WAITING_RETRIEVAL 10.32.89.73:41104 
1680722384197577 322621 TRANSFER OUTPUT 941 0 0.001314 0.004822 cctools-monitor.summary
1680722384197759 322621 CATEGORY default MAX {}
