# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680634608145741 108464 MANAGER START
1680634608178952 108464 CATEGORY default MAX {}
1680634608178969 108464 CATEGORY default MIN {}
1680634608178976 108464 CATEGORY default FIRST GREEDY_BUCKETING {}
1680636103389688 108464 TRANSFER INPUT 846 1 0.000000 0.000003 remote_program.c
1680636103389700 108464 TRANSFER INPUT 846 1 0.000000 0.000006 cctools-monitor
1680636103389741 108464 TASK 846 RUNNING 10.32.89.73:42208  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636105559327 108464 TASK 875 WAITING_RETRIEVAL 10.32.84.127:48690 
1680636105566658 108464 TRANSFER OUTPUT 875 0 0.001283 0.007260 cctools-monitor.summary
1680636105569957 108464 TASK 875 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.007577,"s"],"wq_input_time":[0.000111,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680635954.344689,"s"],"end":[1680636105.55676,"s"],"wall_time":[151.212071,"s"],"cpu_time":[449.332765,"s"],"memory":[4850,"MB"],"virtual_memory":[5055,"MB"],"swap_memory":[0,"MB"],"disk":[13615,"MB"],"bytes_read":[1,"MB"],"bytes_written":[708,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.972,"cores"],"cores_avg":[2.972,"cores"],"machine_cpus":[24,"cores"],"machine_load":[6,"procs"],"context_switches":[21,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636105570654 108464 TASK 875 DONE SUCCESS  0  {} {"wq_output_time":[0.007577,"s"],"wq_input_time":[0.000111,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680635954.344689,"s"],"end":[1680636105.55676,"s"],"wall_time":[151.212071,"s"],"cpu_time":[449.332765,"s"],"memory":[4850,"MB"],"virtual_memory":[5055,"MB"],"swap_memory":[0,"MB"],"disk":[13615,"MB"],"bytes_read":[1,"MB"],"bytes_written":[708,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.972,"cores"],"cores_avg":[2.972,"cores"],"machine_cpus":[24,"cores"],"machine_load":[6,"procs"],"context_switches":[21,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636105571196 108464 TRANSFER INPUT 845 1 0.000000 0.000002 gcc
1680636105571210 108464 TRANSFER INPUT 845 1 0.000000 0.000003 remote_program.c
1680636105571223 108464 TRANSFER INPUT 845 1 0.000000 0.000006 cctools-monitor
1680636105571268 108464 TASK 845 RUNNING 10.32.84.127:48690  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636107974474 108464 TASK 874 WAITING_RETRIEVAL 10.32.84.177:50006 
1680636107979656 108464 TRANSFER OUTPUT 874 0 0.001286 0.005108 cctools-monitor.summary
1680636107982829 108464 TASK 874 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005257,"s"],"wq_input_time":[0.000111,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680635956.534394,"s"],"end":[1680636107.971175,"s"],"wall_time":[151.436781,"s"],"cpu_time":[449.120647,"s"],"memory":[3019,"MB"],"virtual_memory":[3222,"MB"],"swap_memory":[0,"MB"],"disk":[13513,"MB"],"bytes_read":[1,"MB"],"bytes_written":[715,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.966,"cores"],"cores_avg":[2.966,"cores"],"machine_cpus":[24,"cores"],"machine_load":[4,"procs"],"context_switches":[22,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636107983615 108464 TASK 874 DONE SUCCESS  0  {} {"wq_output_time":[0.005257,"s"],"wq_input_time":[0.000111,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680635956.534394,"s"],"end":[1680636107.971175,"s"],"wall_time":[151.436781,"s"],"cpu_time":[449.120647,"s"],"memory":[3019,"MB"],"virtual_memory":[3222,"MB"],"swap_memory":[0,"MB"],"disk":[13513,"MB"],"bytes_read":[1,"MB"],"bytes_written":[715,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.966,"cores"],"cores_avg":[2.966,"cores"],"machine_cpus":[24,"cores"],"machine_load":[4,"procs"],"context_switches":[22,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636107984221 108464 TRANSFER INPUT 844 1 0.000000 0.000002 gcc
1680636107984235 108464 TRANSFER INPUT 844 1 0.000000 0.000004 remote_program.c
1680636107984248 108464 TRANSFER INPUT 844 1 0.000000 0.000007 cctools-monitor
1680636107984306 108464 TASK 844 RUNNING 10.32.84.177:50006  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636113471352 108464 TASK 873 WAITING_RETRIEVAL 10.32.82.207:51754 
1680636113476232 108464 TRANSFER OUTPUT 873 0 0.001283 0.004815 cctools-monitor.summary
1680636113479490 108464 TASK 873 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004967,"s"],"wq_input_time":[0.000117,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680635963.157124,"s"],"end":[1680636113.467479,"s"],"wall_time":[150.310355,"s"],"cpu_time":[1196.274084,"s"],"memory":[11115,"MB"],"virtual_memory":[11649,"MB"],"swap_memory":[0,"MB"],"disk":[4607,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1560,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[7.959,"cores"],"cores_avg":[7.959,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[25,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636113480094 108464 TASK 873 DONE SUCCESS  0  {} {"wq_output_time":[0.004967,"s"],"wq_input_time":[0.000117,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680635963.157124,"s"],"end":[1680636113.467479,"s"],"wall_time":[150.310355,"s"],"cpu_time":[1196.274084,"s"],"memory":[11115,"MB"],"virtual_memory":[11649,"MB"],"swap_memory":[0,"MB"],"disk":[4607,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1560,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[7.959,"cores"],"cores_avg":[7.959,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[25,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636113480675 108464 TRANSFER INPUT 843 1 0.000000 0.000002 gcc
1680636113480689 108464 TRANSFER INPUT 843 1 0.000000 0.000003 remote_program.c
1680636113480702 108464 TRANSFER INPUT 843 1 0.000000 0.000007 cctools-monitor
1680636113480759 108464 TASK 843 RUNNING 10.32.82.207:51754  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636116606165 108464 TASK 872 WAITING_RETRIEVAL 10.32.81.128:42976 
1680636116619216 108464 TRANSFER OUTPUT 872 0 0.001292 0.012990 cctools-monitor.summary
1680636116622940 108464 TASK 872 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.013143,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680635965.522306,"s"],"end":[1680636116.601971,"s"],"wall_time":[151.079665,"s"],"cpu_time":[626.0271279999999,"s"],"memory":[7795,"MB"],"virtual_memory":[8329,"MB"],"swap_memory":[0,"MB"],"disk":[13767,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1630,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.144,"cores"],"cores_avg":[4.144,"cores"],"machine_cpus":[16,"cores"],"machine_load":[8,"procs"],"context_switches":[30,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636116623605 108464 TASK 872 DONE SUCCESS  0  {} {"wq_output_time":[0.013143,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680635965.522306,"s"],"end":[1680636116.601971,"s"],"wall_time":[151.079665,"s"],"cpu_time":[626.0271279999999,"s"],"memory":[7795,"MB"],"virtual_memory":[8329,"MB"],"swap_memory":[0,"MB"],"disk":[13767,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1630,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.144,"cores"],"cores_avg":[4.144,"cores"],"machine_cpus":[16,"cores"],"machine_load":[8,"procs"],"context_switches":[30,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636116624218 108464 TRANSFER INPUT 842 1 0.000000 0.000002 gcc
1680636116624231 108464 TRANSFER INPUT 842 1 0.000000 0.000004 remote_program.c
1680636116624243 108464 TRANSFER INPUT 842 1 0.000000 0.000006 cctools-monitor
1680636116624308 108464 TASK 842 RUNNING 10.32.81.128:42976  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636137475374 108464 WORKER worker-6b430145b794171083fb7e29d186b55f 10.32.84.133:39066  CONNECTION
1680636138032985 108464 TASK 871 WAITING_RETRIEVAL 10.32.82.97:40168 
1680636138037852 108464 TRANSFER OUTPUT 871 0 0.001289 0.004815 cctools-monitor.summary
1680636138041552 108464 TASK 871 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005061,"s"],"wq_input_time":[0.000116,"s"],"wq_output_size":[0.00128936767578125,"MB"],"wq_input_size":[0,"MB"],"start":[1680635987.352872,"s"],"end":[1680636137.925341,"s"],"wall_time":[150.572469,"s"],"cpu_time":[989.886407,"s"],"memory":[12821,"MB"],"virtual_memory":[13288,"MB"],"swap_memory":[0,"MB"],"disk":[10570,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1452,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.574,"cores"],"cores_avg":[6.574,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[56,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636138042271 108464 TASK 871 DONE SUCCESS  0  {} {"wq_output_time":[0.005061,"s"],"wq_input_time":[0.000116,"s"],"wq_output_size":[0.00128936767578125,"MB"],"wq_input_size":[0,"MB"],"start":[1680635987.352872,"s"],"end":[1680636137.925341,"s"],"wall_time":[150.572469,"s"],"cpu_time":[989.886407,"s"],"memory":[12821,"MB"],"virtual_memory":[13288,"MB"],"swap_memory":[0,"MB"],"disk":[10570,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1452,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.574,"cores"],"cores_avg":[6.574,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[56,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636138042843 108464 TRANSFER INPUT 841 1 0.000000 0.000002 gcc
1680636138042855 108464 TRANSFER INPUT 841 1 0.000000 0.000003 remote_program.c
1680636138042868 108464 TRANSFER INPUT 841 1 0.000000 0.000007 cctools-monitor
1680636138042921 108464 TASK 841 RUNNING 10.32.82.97:40168  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636139250730 108464 WORKER worker-6b430145b794171083fb7e29d186b55f RESOURCES {"memory":[64000,"MB"],"disk":[65425,"MB"],"cores":[16,"cores"]}
1680636139871063 108464 TRANSFER INPUT 840 1 1.203979 0.001027 gcc
1680636139871110 108464 TRANSFER INPUT 840 1 0.002252 0.000033 remote_program.c
1680636139874497 108464 TRANSFER INPUT 840 1 5.314575 0.003377 cctools-monitor
1680636139874682 108464 TASK 840 RUNNING 10.32.84.133:39066  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636141091714 108464 TASK 870 WAITING_RETRIEVAL 10.32.84.49:56502 
1680636141096642 108464 TRANSFER OUTPUT 870 0 0.001300 0.004866 cctools-monitor.summary
1680636141100294 108464 TASK 870 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005029,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.001299858093261719,"MB"],"wq_input_size":[0,"MB"],"start":[1680635989.373346,"s"],"end":[1680636141.088594,"s"],"wall_time":[151.715248,"s"],"cpu_time":[897.570554,"s"],"memory":[12952,"MB"],"virtual_memory":[13353,"MB"],"swap_memory":[0,"MB"],"disk":[16555,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1233,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.916,"cores"],"cores_avg":[5.916,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[33,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636141101063 108464 TASK 870 DONE SUCCESS  0  {} {"wq_output_time":[0.005029,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.001299858093261719,"MB"],"wq_input_size":[0,"MB"],"start":[1680635989.373346,"s"],"end":[1680636141.088594,"s"],"wall_time":[151.715248,"s"],"cpu_time":[897.570554,"s"],"memory":[12952,"MB"],"virtual_memory":[13353,"MB"],"swap_memory":[0,"MB"],"disk":[16555,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1233,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.916,"cores"],"cores_avg":[5.916,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[33,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636141101616 108464 TRANSFER INPUT 839 1 0.000000 0.000001 gcc
1680636141101634 108464 TRANSFER INPUT 839 1 0.000000 0.000003 remote_program.c
1680636141101648 108464 TRANSFER INPUT 839 1 0.000000 0.000007 cctools-monitor
1680636141101696 108464 TASK 839 RUNNING 10.32.84.49:56502  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636141397042 108464 TASK 869 WAITING_RETRIEVAL 10.32.84.155:52904 
1680636141401902 108464 TRANSFER OUTPUT 869 0 0.001279 0.004737 cctools-monitor.summary
1680636141405669 108464 TASK 869 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005022,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1680635990.255522,"s"],"end":[1680636141.26592,"s"],"wall_time":[151.010398,"s"],"cpu_time":[598.700457,"s"],"memory":[4151,"MB"],"virtual_memory":[4421,"MB"],"swap_memory":[0,"MB"],"disk":[11747,"MB"],"bytes_read":[1,"MB"],"bytes_written":[939,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.965,"cores"],"cores_avg":[3.965,"cores"],"machine_cpus":[24,"cores"],"machine_load":[3,"procs"],"context_switches":[23,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636141406597 108464 TASK 869 DONE SUCCESS  0  {} {"wq_output_time":[0.005022,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1680635990.255522,"s"],"end":[1680636141.26592,"s"],"wall_time":[151.010398,"s"],"cpu_time":[598.700457,"s"],"memory":[4151,"MB"],"virtual_memory":[4421,"MB"],"swap_memory":[0,"MB"],"disk":[11747,"MB"],"bytes_read":[1,"MB"],"bytes_written":[939,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.965,"cores"],"cores_avg":[3.965,"cores"],"machine_cpus":[24,"cores"],"machine_load":[3,"procs"],"context_switches":[23,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636141407280 108464 TRANSFER INPUT 838 1 0.000000 0.000002 gcc
1680636141407297 108464 TRANSFER INPUT 838 1 0.000000 0.000003 remote_program.c
1680636141407309 108464 TRANSFER INPUT 838 1 0.000000 0.000006 cctools-monitor
1680636141407362 108464 TASK 838 RUNNING 10.32.84.155:52904  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636149848784 108464 WORKER worker-f9b77b90985ec9d0df9453675dc0b67c 10.32.90.64:33132  CONNECTION
1680636149848829 108464 WORKER worker-a77434e6be58824a7d3af4d0b299b8bf 10.32.90.64:33116  CONNECTION
1680636149848836 108464 WORKER worker-821a50a43bc3f6b1631037c2ec733e6b 10.32.90.66:40382  CONNECTION
1680636149848843 108464 WORKER worker-63539779deb16b1d35eb6de4c0583cb7 10.32.89.83:49612  CONNECTION
1680636149848849 108464 WORKER worker-dea44764eb79858e8f68372d55d052e1 10.32.90.66:40378  CONNECTION
1680636149848857 108464 WORKER worker-804b7aa8e6486b6c377fa407b5340c82 10.32.90.66:40380  CONNECTION
1680636151281862 108464 WORKER worker-ca6730fe204acf81032addbbdc81ae92 10.32.88.249:55694  CONNECTION
1680636151282125 108464 TASK 868 WAITING_RETRIEVAL 10.32.90.64:40218 
1680636151286999 108464 TRANSFER OUTPUT 868 0 0.001300 0.004827 cctools-monitor.summary
1680636151290791 108464 TASK 868 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005056,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001299858093261719,"MB"],"wq_input_size":[0,"MB"],"start":[1680636000.438175,"s"],"end":[1680636151.177408,"s"],"wall_time":[150.739233,"s"],"cpu_time":[299.435683,"s"],"memory":[10985,"MB"],"virtual_memory":[11123,"MB"],"swap_memory":[0,"MB"],"disk":[11701,"MB"],"bytes_read":[1,"MB"],"bytes_written":[678,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.986,"cores"],"cores_avg":[1.986,"cores"],"machine_cpus":[64,"cores"],"machine_load":[6,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636151291693 108464 TASK 868 DONE SUCCESS  0  {} {"wq_output_time":[0.005056,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001299858093261719,"MB"],"wq_input_size":[0,"MB"],"start":[1680636000.438175,"s"],"end":[1680636151.177408,"s"],"wall_time":[150.739233,"s"],"cpu_time":[299.435683,"s"],"memory":[10985,"MB"],"virtual_memory":[11123,"MB"],"swap_memory":[0,"MB"],"disk":[11701,"MB"],"bytes_read":[1,"MB"],"bytes_written":[678,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.986,"cores"],"cores_avg":[1.986,"cores"],"machine_cpus":[64,"cores"],"machine_load":[6,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680636151292270 108464 TRANSFER INPUT 837 1 0.000000 0.000002 gcc
1680636151292282 108464 TRANSFER INPUT 837 1 0.000000 0.000003 remote_program.c
1680636151292295 108464 TRANSFER INPUT 837 1 0.000000 0.000007 cctools-monitor
1680636151292346 108464 TASK 837 RUNNING 10.32.90.64:40218  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636151632057 108464 WORKER worker-f9b77b90985ec9d0df9453675dc0b67c RESOURCES {"memory":[64000,"MB"],"disk":[64454,"MB"],"cores":[16,"cores"]}
1680636151632074 108464 WORKER worker-a77434e6be58824a7d3af4d0b299b8bf RESOURCES {"memory":[64000,"MB"],"disk":[64454,"MB"],"cores":[16,"cores"]}
1680636151632085 108464 WORKER worker-821a50a43bc3f6b1631037c2ec733e6b RESOURCES {"memory":[64000,"MB"],"disk":[64465,"MB"],"cores":[16,"cores"]}
1680636151632096 108464 WORKER worker-63539779deb16b1d35eb6de4c0583cb7 RESOURCES {"memory":[64000,"MB"],"disk":[65352,"MB"],"cores":[16,"cores"]}
1680636151632111 108464 WORKER worker-dea44764eb79858e8f68372d55d052e1 RESOURCES {"memory":[64000,"MB"],"disk":[64465,"MB"],"cores":[16,"cores"]}
1680636151632122 108464 WORKER worker-804b7aa8e6486b6c377fa407b5340c82 RESOURCES {"memory":[64000,"MB"],"disk":[64465,"MB"],"cores":[16,"cores"]}
1680636152316962 108464 TRANSFER INPUT 836 1 1.203979 0.001349 gcc
1680636152317019 108464 TRANSFER INPUT 836 1 0.002252 0.000037 remote_program.c
1680636152320128 108464 TRANSFER INPUT 836 1 5.314575 0.003099 cctools-monitor
1680636152320314 108464 TASK 836 RUNNING 10.32.90.64:33132  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636152321969 108464 TRANSFER INPUT 835 1 1.203979 0.001060 gcc
1680636152322017 108464 TRANSFER INPUT 835 1 0.002252 0.000035 remote_program.c
1680636152326328 108464 TRANSFER INPUT 835 1 5.314575 0.004294 cctools-monitor
1680636152326454 108464 TASK 835 RUNNING 10.32.90.64:33116  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636152328341 108464 TRANSFER INPUT 834 1 1.203979 0.001159 gcc
1680636152328399 108464 TRANSFER INPUT 834 1 0.002252 0.000045 remote_program.c
1680636152331884 108464 TRANSFER INPUT 834 1 5.314575 0.003475 cctools-monitor
1680636152331939 108464 TASK 834 RUNNING 10.32.90.66:40382  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636152333377 108464 TRANSFER INPUT 833 1 1.203979 0.000842 gcc
1680636152333424 108464 TRANSFER INPUT 833 1 0.002252 0.000034 remote_program.c
1680636152337529 108464 TRANSFER INPUT 833 1 5.314575 0.004094 cctools-monitor
1680636152337581 108464 TASK 833 RUNNING 10.32.89.83:49612  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636152337661 108464 WORKER worker-ca6730fe204acf81032addbbdc81ae92 RESOURCES {"memory":[64000,"MB"],"disk":[64156,"MB"],"cores":[16,"cores"]}
1680636152339407 108464 TRANSFER INPUT 832 1 1.203979 0.001144 gcc
1680636152339457 108464 TRANSFER INPUT 832 1 0.002252 0.000035 remote_program.c
1680636152343953 108464 TRANSFER INPUT 832 1 5.314575 0.004486 cctools-monitor
1680636152344001 108464 TASK 832 RUNNING 10.32.90.66:40378  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636152345723 108464 TRANSFER INPUT 831 1 1.203979 0.001010 gcc
1680636152345773 108464 TRANSFER INPUT 831 1 0.002252 0.000035 remote_program.c
1680636152349638 108464 TRANSFER INPUT 831 1 5.314575 0.003854 cctools-monitor
1680636152349682 108464 TASK 831 RUNNING 10.32.90.66:40380  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
1680636152351149 108464 TRANSFER INPUT 830 1 1.203979 0.000718 gcc
1680636152351200 108464 TRANSFER INPUT 830 1 0.002252 0.000039 remote_program.c
1680636152357440 108464 TRANSFER INPUT 830 1 5.314575 0.006222 cctools-monitor
1680636152357554 108464 TASK 830 RUNNING 10.32.88.249:55694  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.954000000000001,"cores"]}
