# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680638937539508 115100 MANAGER START
1680638937543296 115100 CATEGORY default MAX {}
1680638937543312 115100 CATEGORY default MIN {}
1680638937543320 115100 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680639435296872 115100 TRANSFER OUTPUT 940 0 0.001287 0.005263 cctools-monitor.summary
1680639435297313 115100 TASK 940 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005403,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680639284.546716,"s"],"end":[1680639435.287952,"s"],"wall_time":[150.741236,"s"],"cpu_time":[1342.683863,"s"],"memory":[3036,"MB"],"virtual_memory":[3636,"MB"],"swap_memory":[0,"MB"],"disk":[13894,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1729,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.907,"cores"],"cores_avg":[8.907,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[27,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639435298201 115100 TASK 940 DONE SUCCESS  0  {} {"wq_output_time":[0.005403,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001287460327148438,"MB"],"wq_input_size":[0,"MB"],"start":[1680639284.546716,"s"],"end":[1680639435.287952,"s"],"wall_time":[150.741236,"s"],"cpu_time":[1342.683863,"s"],"memory":[3036,"MB"],"virtual_memory":[3636,"MB"],"swap_memory":[0,"MB"],"disk":[13894,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1729,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.907,"cores"],"cores_avg":[8.907,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[27,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639435298757 115100 TRANSFER INPUT 939 1 0.000000 0.000002 gcc
1680639435298772 115100 TRANSFER INPUT 939 1 0.000000 0.000004 remote_program.c
1680639435298786 115100 TRANSFER INPUT 939 1 0.000000 0.000007 cctools-monitor
1680639435298858 115100 TASK 939 RUNNING 10.32.82.221:37136  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16326,"MB"],"gpus":[0,"gpus"],"cores":[8.946,"cores"]}
1680639437433322 115100 TASK 949 WAITING_RETRIEVAL 10.32.83.255:38252 
1680639437438478 115100 TRANSFER OUTPUT 949 0 0.001279 0.005075 cctools-monitor.summary
1680639437438987 115100 TASK 949 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005296,"s"],"wq_input_time":[0.000118,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1680639286.469764,"s"],"end":[1680639437.430024,"s"],"wall_time":[150.96026,"s"],"cpu_time":[448.987592,"s"],"memory":[3527,"MB"],"virtual_memory":[3732,"MB"],"swap_memory":[0,"MB"],"disk":[13960,"MB"],"bytes_read":[1,"MB"],"bytes_written":[670,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.974,"cores"],"cores_avg":[2.974,"cores"],"machine_cpus":[24,"cores"],"machine_load":[5,"procs"],"context_switches":[31,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639437439758 115100 TASK 949 DONE SUCCESS  0  {} {"wq_output_time":[0.005296,"s"],"wq_input_time":[0.000118,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1680639286.469764,"s"],"end":[1680639437.430024,"s"],"wall_time":[150.96026,"s"],"cpu_time":[448.987592,"s"],"memory":[3527,"MB"],"virtual_memory":[3732,"MB"],"swap_memory":[0,"MB"],"disk":[13960,"MB"],"bytes_read":[1,"MB"],"bytes_written":[670,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.974,"cores"],"cores_avg":[2.974,"cores"],"machine_cpus":[24,"cores"],"machine_load":[5,"procs"],"context_switches":[31,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639437440295 115100 TRANSFER INPUT 938 1 0.000000 0.000002 gcc
1680639437440311 115100 TRANSFER INPUT 938 1 0.000000 0.000004 remote_program.c
1680639437440324 115100 TRANSFER INPUT 938 1 0.000000 0.000007 cctools-monitor
1680639437440370 115100 TASK 938 RUNNING 10.32.83.255:38252  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16326,"MB"],"gpus":[0,"gpus"],"cores":[8.946,"cores"]}
1680639438101651 115100 TASK 957 WAITING_RETRIEVAL 10.32.81.128:58554 
1680639438107015 115100 TRANSFER OUTPUT 957 0 0.001290 0.005294 cctools-monitor.summary
1680639438107576 115100 CATEGORY default MAX {}
1680639438107595 115100 CATEGORY default MIN {"memory":[18273,"MB"],"disk":[16326,"MB"],"gpus":[0,"gpus"],"cores":[8.946,"cores"]}
1680639438107602 115100 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680639438107667 115100 TASK 957 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005625,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680639287.12362,"s"],"end":[1680639438.099154,"s"],"wall_time":[150.975534,"s"],"cpu_time":[437.923622,"s"],"memory":[18272,"MB"],"virtual_memory":[18477,"MB"],"swap_memory":[0,"MB"],"disk":[13183,"MB"],"bytes_read":[1,"MB"],"bytes_written":[680,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.901,"cores"],"cores_avg":[2.901,"cores"],"machine_cpus":[16,"cores"],"machine_load":[3,"procs"],"context_switches":[8,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639438108498 115100 TASK 957 DONE SUCCESS  0  {} {"wq_output_time":[0.005625,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680639287.12362,"s"],"end":[1680639438.099154,"s"],"wall_time":[150.975534,"s"],"cpu_time":[437.923622,"s"],"memory":[18272,"MB"],"virtual_memory":[18477,"MB"],"swap_memory":[0,"MB"],"disk":[13183,"MB"],"bytes_read":[1,"MB"],"bytes_written":[680,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.901,"cores"],"cores_avg":[2.901,"cores"],"machine_cpus":[16,"cores"],"machine_load":[3,"procs"],"context_switches":[8,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639438109021 115100 TRANSFER INPUT 937 1 0.000000 0.000002 gcc
1680639438109034 115100 TRANSFER INPUT 937 1 0.000000 0.000003 remote_program.c
1680639438109047 115100 TRANSFER INPUT 937 1 0.000000 0.000007 cctools-monitor
1680639438109094 115100 TASK 937 RUNNING 10.32.81.128:58554  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16326,"MB"],"gpus":[0,"gpus"],"cores":[8.946,"cores"]}
1680639438564694 115100 TASK 959 WAITING_RETRIEVAL 10.32.83.227:54252 
1680639438570578 115100 TRANSFER OUTPUT 959 0 0.001290 0.005806 cctools-monitor.summary
1680639438571224 115100 TASK 959 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.006144,"s"],"wq_input_time":[9.899999999999999e-05,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680639288.895714,"s"],"end":[1680639438.562159,"s"],"wall_time":[149.666445,"s"],"cpu_time":[1338.77676,"s"],"memory":[14844,"MB"],"virtual_memory":[15444,"MB"],"swap_memory":[0,"MB"],"disk":[4156,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1825,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.945,"cores"],"cores_avg":[8.945,"cores"],"machine_cpus":[24,"cores"],"machine_load":[16,"procs"],"context_switches":[19,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639438572024 115100 TASK 959 DONE SUCCESS  0  {} {"wq_output_time":[0.006144,"s"],"wq_input_time":[9.899999999999999e-05,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680639288.895714,"s"],"end":[1680639438.562159,"s"],"wall_time":[149.666445,"s"],"cpu_time":[1338.77676,"s"],"memory":[14844,"MB"],"virtual_memory":[15444,"MB"],"swap_memory":[0,"MB"],"disk":[4156,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1825,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.945,"cores"],"cores_avg":[8.945,"cores"],"machine_cpus":[24,"cores"],"machine_load":[16,"procs"],"context_switches":[19,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639438572537 115100 TRANSFER INPUT 936 1 0.000000 0.000002 gcc
1680639438572549 115100 TRANSFER INPUT 936 1 0.000000 0.000003 remote_program.c
1680639438572561 115100 TRANSFER INPUT 936 1 0.000000 0.000007 cctools-monitor
1680639438572606 115100 TASK 936 RUNNING 10.32.83.227:54252  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16326,"MB"],"gpus":[0,"gpus"],"cores":[8.946,"cores"]}
1680639438781804 115100 TASK 950 WAITING_RETRIEVAL 10.32.90.117:41792 
1680639438803563 115100 TRANSFER OUTPUT 950 0 0.001311 0.021707 cctools-monitor.summary
1680639438804116 115100 TASK 950 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.021968,"s"],"wq_input_time":[0.000127,"s"],"wq_output_size":[0.001311302185058594,"MB"],"wq_input_size":[0,"MB"],"start":[1680639288.461398,"s"],"end":[1680639438.716923,"s"],"wall_time":[150.255525,"s"],"cpu_time":[1342.954694,"s"],"memory":[12252,"MB"],"virtual_memory":[12852,"MB"],"swap_memory":[0,"MB"],"disk":[2536,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1990,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.938000000000001,"cores"],"cores_avg":[8.938000000000001,"cores"],"machine_cpus":[20,"cores"],"machine_load":[8,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639438804757 115100 TASK 950 DONE SUCCESS  0  {} {"wq_output_time":[0.021968,"s"],"wq_input_time":[0.000127,"s"],"wq_output_size":[0.001311302185058594,"MB"],"wq_input_size":[0,"MB"],"start":[1680639288.461398,"s"],"end":[1680639438.716923,"s"],"wall_time":[150.255525,"s"],"cpu_time":[1342.954694,"s"],"memory":[12252,"MB"],"virtual_memory":[12852,"MB"],"swap_memory":[0,"MB"],"disk":[2536,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1990,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.938000000000001,"cores"],"cores_avg":[8.938000000000001,"cores"],"machine_cpus":[20,"cores"],"machine_load":[8,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639438805280 115100 TRANSFER INPUT 935 1 0.000000 0.000001 gcc
1680639438805293 115100 TRANSFER INPUT 935 1 0.000000 0.000003 remote_program.c
1680639438805306 115100 TRANSFER INPUT 935 1 0.000000 0.000007 cctools-monitor
1680639438805350 115100 TASK 935 RUNNING 10.32.90.117:41792  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16326,"MB"],"gpus":[0,"gpus"],"cores":[8.946,"cores"]}
1680639440875438 115100 TASK 953 WAITING_RETRIEVAL 10.32.90.52:58348 
1680639440880920 115100 TRANSFER OUTPUT 953 0 0.001286 0.005426 cctools-monitor.summary
1680639440881363 115100 TASK 953 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005586,"s"],"wq_input_time":[9.7e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680639290.488225,"s"],"end":[1680639440.873169,"s"],"wall_time":[150.384944,"s"],"cpu_time":[298.760155,"s"],"memory":[8478,"MB"],"virtual_memory":[8617,"MB"],"swap_memory":[0,"MB"],"disk":[11397,"MB"],"bytes_read":[1,"MB"],"bytes_written":[651,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.987,"cores"],"cores_avg":[1.987,"cores"],"machine_cpus":[64,"cores"],"machine_load":[24,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639440882058 115100 TASK 953 DONE SUCCESS  0  {} {"wq_output_time":[0.005586,"s"],"wq_input_time":[9.7e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680639290.488225,"s"],"end":[1680639440.873169,"s"],"wall_time":[150.384944,"s"],"cpu_time":[298.760155,"s"],"memory":[8478,"MB"],"virtual_memory":[8617,"MB"],"swap_memory":[0,"MB"],"disk":[11397,"MB"],"bytes_read":[1,"MB"],"bytes_written":[651,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.987,"cores"],"cores_avg":[1.987,"cores"],"machine_cpus":[64,"cores"],"machine_load":[24,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639440882578 115100 TRANSFER INPUT 934 1 0.000000 0.000002 gcc
1680639440882591 115100 TRANSFER INPUT 934 1 0.000000 0.000003 remote_program.c
1680639440882604 115100 TRANSFER INPUT 934 1 0.000000 0.000007 cctools-monitor
1680639440882690 115100 TASK 934 RUNNING 10.32.90.52:58348  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16326,"MB"],"gpus":[0,"gpus"],"cores":[8.946,"cores"]}
1680639446139722 115100 TASK 947 WAITING_RETRIEVAL 10.32.89.141:48510 
1680639446145006 115100 TRANSFER OUTPUT 947 0 0.001285 0.005160 cctools-monitor.summary
1680639446145490 115100 TASK 947 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005347,"s"],"wq_input_time":[0.000121,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680639295.565568,"s"],"end":[1680639446.135517,"s"],"wall_time":[150.569949,"s"],"cpu_time":[597.263797,"s"],"memory":[12810,"MB"],"virtual_memory":[13081,"MB"],"swap_memory":[0,"MB"],"disk":[13371,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1361,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.967,"cores"],"cores_avg":[3.967,"cores"],"machine_cpus":[64,"cores"],"machine_load":[29,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639446146284 115100 TASK 947 DONE SUCCESS  0  {} {"wq_output_time":[0.005347,"s"],"wq_input_time":[0.000121,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680639295.565568,"s"],"end":[1680639446.135517,"s"],"wall_time":[150.569949,"s"],"cpu_time":[597.263797,"s"],"memory":[12810,"MB"],"virtual_memory":[13081,"MB"],"swap_memory":[0,"MB"],"disk":[13371,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1361,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.967,"cores"],"cores_avg":[3.967,"cores"],"machine_cpus":[64,"cores"],"machine_load":[29,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639446146856 115100 TRANSFER INPUT 933 1 0.000000 0.000002 gcc
1680639446146874 115100 TRANSFER INPUT 933 1 0.000000 0.000003 remote_program.c
1680639446146887 115100 TRANSFER INPUT 933 1 0.000000 0.000007 cctools-monitor
1680639446146935 115100 TASK 933 RUNNING 10.32.89.141:48510  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16326,"MB"],"gpus":[0,"gpus"],"cores":[8.946,"cores"]}
1680639452364410 115100 TASK 946 WAITING_RETRIEVAL 10.32.84.145:56402 
1680639452379835 115100 TRANSFER OUTPUT 946 0 0.001279 0.015338 cctools-monitor.summary
1680639452380304 115100 TASK 946 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.015483,"s"],"wq_input_time":[0.00011,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1680639302.088441,"s"],"end":[1680639452.360201,"s"],"wall_time":[150.27176,"s"],"cpu_time":[748.048963,"s"],"memory":[4277,"MB"],"virtual_memory":[4614,"MB"],"swap_memory":[0,"MB"],"disk":[3137,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1119,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.978,"cores"],"cores_avg":[4.978,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[9,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639452380964 115100 TASK 946 DONE SUCCESS  0  {} {"wq_output_time":[0.015483,"s"],"wq_input_time":[0.00011,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1680639302.088441,"s"],"end":[1680639452.360201,"s"],"wall_time":[150.27176,"s"],"cpu_time":[748.048963,"s"],"memory":[4277,"MB"],"virtual_memory":[4614,"MB"],"swap_memory":[0,"MB"],"disk":[3137,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1119,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.978,"cores"],"cores_avg":[4.978,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[9,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639452381496 115100 TRANSFER INPUT 932 1 0.000000 0.000002 gcc
1680639452381510 115100 TRANSFER INPUT 932 1 0.000000 0.000003 remote_program.c
1680639452381523 115100 TRANSFER INPUT 932 1 0.000000 0.000007 cctools-monitor
1680639452381593 115100 TASK 932 RUNNING 10.32.84.145:56402  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16326,"MB"],"gpus":[0,"gpus"],"cores":[8.946,"cores"]}
1680639509309195 115100 TASK 991 WAITING_RETRIEVAL 10.32.88.156:46558 
1680639509315303 115100 TRANSFER OUTPUT 991 0 0.001288 0.005956 cctools-monitor.summary
1680639509315882 115100 TASK 991 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.006186,"s"],"wq_input_time":[0.000109,"s"],"wq_output_size":[0.001288414001464844,"MB"],"wq_input_size":[0,"MB"],"start":[1680639358.510673,"s"],"end":[1680639509.306342,"s"],"wall_time":[150.795669,"s"],"cpu_time":[895.791078,"s"],"memory":[11601,"MB"],"virtual_memory":[12003,"MB"],"swap_memory":[0,"MB"],"disk":[11467,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1229,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.94,"cores"],"cores_avg":[5.94,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[28,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639509316551 115100 TASK 991 DONE SUCCESS  0  {} {"wq_output_time":[0.006186,"s"],"wq_input_time":[0.000109,"s"],"wq_output_size":[0.001288414001464844,"MB"],"wq_input_size":[0,"MB"],"start":[1680639358.510673,"s"],"end":[1680639509.306342,"s"],"wall_time":[150.795669,"s"],"cpu_time":[895.791078,"s"],"memory":[11601,"MB"],"virtual_memory":[12003,"MB"],"swap_memory":[0,"MB"],"disk":[11467,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1229,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.94,"cores"],"cores_avg":[5.94,"cores"],"machine_cpus":[16,"cores"],"machine_load":[6,"procs"],"context_switches":[28,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639509317151 115100 TRANSFER INPUT 931 1 0.000000 0.000003 gcc
1680639509317167 115100 TRANSFER INPUT 931 1 0.000000 0.000004 remote_program.c
1680639509317181 115100 TRANSFER INPUT 931 1 0.000000 0.000007 cctools-monitor
1680639509317243 115100 TASK 931 RUNNING 10.32.88.156:46558  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16326,"MB"],"gpus":[0,"gpus"],"cores":[8.946,"cores"]}
1680639512163662 115100 TASK 943 WAITING_RETRIEVAL 10.32.88.125:53912 
1680639512189168 115100 TRANSFER OUTPUT 943 0 0.001283 0.025444 cctools-monitor.summary
1680639512189708 115100 CATEGORY default MAX {}
1680639512189728 115100 CATEGORY default MIN {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.946,"cores"]}
1680639512189734 115100 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680639512189790 115100 TASK 943 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.025714,"s"],"wq_input_time":[0.000886,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680639360.191703,"s"],"end":[1680639511.980375,"s"],"wall_time":[151.788672,"s"],"cpu_time":[992.708353,"s"],"memory":[2619,"MB"],"virtual_memory":[3153,"MB"],"swap_memory":[0,"MB"],"disk":[16943,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1569,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.54,"cores"],"cores_avg":[6.54,"cores"],"machine_cpus":[16,"cores"],"machine_load":[8,"procs"],"context_switches":[33,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639512190651 115100 TASK 943 DONE SUCCESS  0  {} {"wq_output_time":[0.025714,"s"],"wq_input_time":[0.000886,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680639360.191703,"s"],"end":[1680639511.980375,"s"],"wall_time":[151.788672,"s"],"cpu_time":[992.708353,"s"],"memory":[2619,"MB"],"virtual_memory":[3153,"MB"],"swap_memory":[0,"MB"],"disk":[16943,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1569,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.54,"cores"],"cores_avg":[6.54,"cores"],"machine_cpus":[16,"cores"],"machine_load":[8,"procs"],"context_switches":[33,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680639512191221 115100 TRANSFER INPUT 930 1 0.000000 0.000002 gcc
1680639512191234 115100 TRANSFER INPUT 930 1 0.000000 0.000003 remote_program.c
1680639512191246 115100 TRANSFER INPUT 930 1 0.000000 0.000006 cctools-monitor
1680639512191292 115100 TASK 930 RUNNING 10.32.88.125:53912  FIRST_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.946,"cores"]}
1680639515279516 115100 TASK 987 WAITING_RETRIEVAL 10.32.90.74:36484 
1680639515285098 115100 TRANSFER OUTPUT 987 0 0.001272 0.005526 cctools-monitor.summary
