# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680643311924426 123044 MANAGER START
1680643311927873 123044 CATEGORY default MAX {}
1680643311927886 123044 CATEGORY default MIN {}
1680643311927893 123044 CATEGORY default FIRST MIN_WASTE {}
1680646292085258 123044 TRANSFER INPUT 601 1 0.000000 0.000002 gcc
1680646292085275 123044 TRANSFER INPUT 601 1 0.000000 0.000003 remote_program.c
1680646292085288 123044 TRANSFER INPUT 601 1 0.000000 0.000007 cctools-monitor
1680646292085363 123044 TASK 601 RUNNING 10.32.89.237:33306  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[6000,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680646302407497 123044 TASK 610 WAITING_RETRIEVAL 10.32.86.21:48286 
1680646302412419 123044 TRANSFER OUTPUT 610 0 0.001315 0.004842 cctools-monitor.summary
1680646302412819 123044 TASK 610 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[6000,"MB"]} {"wq_output_time":[0.005187,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001315116882324219,"MB"],"wq_input_size":[0,"MB"],"start":[1680646277.177671,"s"],"end":[1680646302.404955,"s"],"wall_time":[25.227284,"s"],"cpu_time":[175.128981,"s"],"memory":[3222,"MB"],"virtual_memory":[3691,"MB"],"swap_memory":[0,"MB"],"disk":[6858,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1461,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.942,"cores"],"cores_avg":[6.942,"cores"],"machine_cpus":[24,"cores"],"machine_load":[14,"procs"],"context_switches":[21,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646302412850 123044 TASK 610 WAITING default MAX_RESOURCES {"memory":[18272,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[9.863,"cores"]}
1680646304808527 123044 TRANSFER INPUT 600 1 0.000000 0.000010 gcc
1680646304808575 123044 TRANSFER INPUT 600 1 0.000000 0.000013 remote_program.c
1680646304808610 123044 TRANSFER INPUT 600 1 0.000000 0.000019 cctools-monitor
1680646304808875 123044 TASK 600 RUNNING 10.32.86.21:48286  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[6000,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680646304809216 123044 TASK 702 WAITING_RETRIEVAL 10.32.90.52:59014 
1680646304809504 123044 TASK 611 WAITING_RETRIEVAL 10.32.84.163:37610 
1680646304814289 123044 TRANSFER OUTPUT 611 0 0.001312 0.004742 cctools-monitor.summary
1680646304814522 123044 TASK 611 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[6000,"MB"]} {"wq_output_time":[0.004909,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001312255859375,"MB"],"wq_input_size":[0,"MB"],"start":[1680646274.438815,"s"],"end":[1680646304.699413,"s"],"wall_time":[30.260598,"s"],"cpu_time":[180.270223,"s"],"memory":[3740,"MB"],"virtual_memory":[4143,"MB"],"swap_memory":[0,"MB"],"disk":[7006,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1252,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.957,"cores"],"cores_avg":[5.957,"cores"],"machine_cpus":[24,"cores"],"machine_load":[12,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646304814557 123044 TASK 611 WAITING default MAX_RESOURCES {"memory":[18272,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[9.863,"cores"]}
1680646304819398 123044 TRANSFER OUTPUT 702 0 0.001285 0.004725 cctools-monitor.summary
1680646304819646 123044 TASK 702 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.0049,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680646154.453112,"s"],"end":[1680646304.425801,"s"],"wall_time":[149.972689,"s"],"cpu_time":[596.527607,"s"],"memory":[4708,"MB"],"virtual_memory":[4977,"MB"],"swap_memory":[0,"MB"],"disk":[4083,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1343,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.978,"cores"],"cores_avg":[3.978,"cores"],"machine_cpus":[64,"cores"],"machine_load":[25,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646304820321 123044 TASK 702 DONE SUCCESS  0  {} {"wq_output_time":[0.0049,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680646154.453112,"s"],"end":[1680646304.425801,"s"],"wall_time":[149.972689,"s"],"cpu_time":[596.527607,"s"],"memory":[4708,"MB"],"virtual_memory":[4977,"MB"],"swap_memory":[0,"MB"],"disk":[4083,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1343,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.978,"cores"],"cores_avg":[3.978,"cores"],"machine_cpus":[64,"cores"],"machine_load":[25,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646304858679 123044 TRANSFER INPUT 599 1 0.000000 0.000001 gcc
1680646304858695 123044 TRANSFER INPUT 599 1 0.000000 0.000003 remote_program.c
1680646304858708 123044 TRANSFER INPUT 599 1 0.000000 0.000007 cctools-monitor
1680646304858785 123044 TASK 599 RUNNING 10.32.84.163:37610  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[6000,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680646304895439 123044 TRANSFER INPUT 598 1 0.000000 0.000002 gcc
1680646304895457 123044 TRANSFER INPUT 598 1 0.000000 0.000003 remote_program.c
1680646304895472 123044 TRANSFER INPUT 598 1 0.000000 0.000007 cctools-monitor
1680646304895520 123044 TASK 598 RUNNING 10.32.90.52:59014  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[6000,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680646305309181 123044 TASK 615 WAITING_RETRIEVAL 10.32.90.48:39310 
1680646305317753 123044 TRANSFER OUTPUT 615 0 0.001313 0.008493 cctools-monitor.summary
1680646305317965 123044 TASK 615 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[6000,"MB"]} {"wq_output_time":[0.008642,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001313209533691406,"MB"],"wq_input_size":[0,"MB"],"start":[1680646270.029396,"s"],"end":[1680646305.30514,"s"],"wall_time":[35.275744,"s"],"cpu_time":[105.031905,"s"],"memory":[4559,"MB"],"virtual_memory":[4764,"MB"],"swap_memory":[0,"MB"],"disk":[6401,"MB"],"bytes_read":[1,"MB"],"bytes_written":[983,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.977,"cores"],"cores_avg":[2.977,"cores"],"machine_cpus":[64,"cores"],"machine_load":[44,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646305318002 123044 TASK 615 WAITING default MAX_RESOURCES {"memory":[18272,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[9.863,"cores"]}
1680646305354625 123044 TRANSFER INPUT 597 1 0.000000 0.000002 gcc
1680646305354641 123044 TRANSFER INPUT 597 1 0.000000 0.000004 remote_program.c
1680646305354654 123044 TRANSFER INPUT 597 1 0.000000 0.000007 cctools-monitor
1680646305354700 123044 TASK 597 RUNNING 10.32.90.48:39310  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[6000,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680646305516762 123044 TASK 701 WAITING_RETRIEVAL 10.32.89.57:46700 
1680646305521288 123044 TRANSFER OUTPUT 701 0 0.001282 0.004476 cctools-monitor.summary
1680646305521687 123044 CATEGORY default MAX {"memory":[18272,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[9.863,"cores"]}
1680646305521704 123044 CATEGORY default MIN {"memory":[5250,"MB"],"disk":[5750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680646305521716 123044 CATEGORY default FIRST MIN_WASTE {"memory":[5250,"MB"],"disk":[5750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680646305521769 123044 TASK 701 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004784,"s"],"wq_input_time":[0.000112,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1680646155.457827,"s"],"end":[1680646305.362067,"s"],"wall_time":[149.90424,"s"],"cpu_time":[551.201191,"s"],"memory":[2478,"MB"],"virtual_memory":[2749,"MB"],"swap_memory":[0,"MB"],"disk":[3671,"MB"],"bytes_read":[1,"MB"],"bytes_written":[896,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.677,"cores"],"cores_avg":[3.677,"cores"],"machine_cpus":[24,"cores"],"machine_load":[30,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646305522666 123044 TASK 701 DONE SUCCESS  0  {} {"wq_output_time":[0.004784,"s"],"wq_input_time":[0.000112,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1680646155.457827,"s"],"end":[1680646305.362067,"s"],"wall_time":[149.90424,"s"],"cpu_time":[551.201191,"s"],"memory":[2478,"MB"],"virtual_memory":[2749,"MB"],"swap_memory":[0,"MB"],"disk":[3671,"MB"],"bytes_read":[1,"MB"],"bytes_written":[896,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.677,"cores"],"cores_avg":[3.677,"cores"],"machine_cpus":[24,"cores"],"machine_load":[30,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646305560178 123044 TRANSFER INPUT 596 1 0.000000 0.000002 gcc
1680646305560190 123044 TRANSFER INPUT 596 1 0.000000 0.000003 remote_program.c
1680646305560202 123044 TRANSFER INPUT 596 1 0.000000 0.000006 cctools-monitor
1680646305560250 123044 TASK 596 RUNNING 10.32.89.57:46700  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[5750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680646307604441 123044 TASK 705 WAITING_RETRIEVAL 10.32.84.25:58276 
1680646307624707 123044 TRANSFER OUTPUT 705 0 0.001281 0.020220 cctools-monitor.summary
1680646307624946 123044 TASK 705 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.020398,"s"],"wq_input_time":[0.000151,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1680646157.464055,"s"],"end":[1680646307.519684,"s"],"wall_time":[150.055629,"s"],"cpu_time":[597.234034,"s"],"memory":[9242,"MB"],"virtual_memory":[9513,"MB"],"swap_memory":[0,"MB"],"disk":[3567,"MB"],"bytes_read":[1,"MB"],"bytes_written":[843,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.98,"cores"],"cores_avg":[3.98,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646307625586 123044 TASK 705 DONE SUCCESS  0  {} {"wq_output_time":[0.020398,"s"],"wq_input_time":[0.000151,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1680646157.464055,"s"],"end":[1680646307.519684,"s"],"wall_time":[150.055629,"s"],"cpu_time":[597.234034,"s"],"memory":[9242,"MB"],"virtual_memory":[9513,"MB"],"swap_memory":[0,"MB"],"disk":[3567,"MB"],"bytes_read":[1,"MB"],"bytes_written":[843,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.98,"cores"],"cores_avg":[3.98,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646307626139 123044 TRANSFER INPUT 615 1 0.000000 0.000002 gcc
1680646307626152 123044 TRANSFER INPUT 615 1 0.000000 0.000004 remote_program.c
1680646307626164 123044 TRANSFER INPUT 615 1 0.000000 0.000007 cctools-monitor
1680646307626208 123044 TASK 615 RUNNING 10.32.84.25:58276  MAX_RESOURCES {"memory":[18272,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[9.863,"cores"]}
1680646309949035 123044 TASK 600 WAITING_RETRIEVAL 10.32.86.21:48286 
1680646309954187 123044 TRANSFER OUTPUT 600 0 0.001301 0.005105 cctools-monitor.summary
1680646309954384 123044 TASK 600 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[5250,"MB"]} {"wq_output_time":[0.005251,"s"],"wq_input_time":[2.357468,"s"],"wq_output_size":[0.001300811767578125,"MB"],"wq_input_size":[0,"MB"],"start":[1680646304.813446,"s"],"end":[1680646309.946337,"s"],"wall_time":[5.132891,"s"],"cpu_time":[19.937662,"s"],"memory":[6223,"MB"],"virtual_memory":[7613,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.884,"cores"],"cores_avg":[3.884,"cores"],"machine_cpus":[24,"cores"],"machine_load":[14,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646309954423 123044 TASK 600 WAITING default MAX_RESOURCES {"memory":[18272,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[9.863,"cores"]}
1680646309991487 123044 TRANSFER INPUT 595 1 0.000000 0.000002 gcc
1680646309991499 123044 TRANSFER INPUT 595 1 0.000000 0.000003 remote_program.c
1680646309991512 123044 TRANSFER INPUT 595 1 0.000000 0.000007 cctools-monitor
1680646309991560 123044 TASK 595 RUNNING 10.32.86.21:48286  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[5750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680646310150156 123044 TASK 598 WAITING_RETRIEVAL 10.32.90.52:59014 
1680646310154750 123044 TRANSFER OUTPUT 598 0 0.001307 0.004536 cctools-monitor.summary
1680646310154939 123044 TASK 598 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[5250,"MB"]} {"wq_output_time":[0.004673,"s"],"wq_input_time":[0.000105,"s"],"wq_output_size":[0.001307487487792969,"MB"],"wq_input_size":[0,"MB"],"start":[1680646304.899943,"s"],"end":[1680646310.02854,"s"],"wall_time":[5.128597,"s"],"cpu_time":[44.710433,"s"],"memory":[5474,"MB"],"virtual_memory":[6075,"MB"],"swap_memory":[0,"MB"],"disk":[2444,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2435,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.718,"cores"],"cores_avg":[8.718,"cores"],"machine_cpus":[64,"cores"],"machine_load":[26,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646310154988 123044 TASK 598 WAITING default MAX_RESOURCES {"memory":[18272,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[9.863,"cores"]}
1680646310192001 123044 TRANSFER INPUT 594 1 0.000000 0.000002 gcc
1680646310192019 123044 TRANSFER INPUT 594 1 0.000000 0.000004 remote_program.c
1680646310192031 123044 TRANSFER INPUT 594 1 0.000000 0.000006 cctools-monitor
1680646310192078 123044 TASK 594 RUNNING 10.32.90.52:59014  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[5750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680646310350523 123044 TASK 730 WAITING_RETRIEVAL 10.32.84.27:60490 
1680646310355687 123044 TRANSFER OUTPUT 730 0 0.001292 0.005115 cctools-monitor.summary
1680646310355892 123044 TASK 730 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005264,"s"],"wq_input_time":[0.000111,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680646159.675151,"s"],"end":[1680646310.190837,"s"],"wall_time":[150.515686,"s"],"cpu_time":[597.00848,"s"],"memory":[3170,"MB"],"virtual_memory":[3441,"MB"],"swap_memory":[0,"MB"],"disk":[11127,"MB"],"bytes_read":[1,"MB"],"bytes_written":[860,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.966,"cores"],"cores_avg":[3.966,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[24,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646310356487 123044 TASK 730 DONE SUCCESS  0  {} {"wq_output_time":[0.005264,"s"],"wq_input_time":[0.000111,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680646159.675151,"s"],"end":[1680646310.190837,"s"],"wall_time":[150.515686,"s"],"cpu_time":[597.00848,"s"],"memory":[3170,"MB"],"virtual_memory":[3441,"MB"],"swap_memory":[0,"MB"],"disk":[11127,"MB"],"bytes_read":[1,"MB"],"bytes_written":[860,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.966,"cores"],"cores_avg":[3.966,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[24,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646310357003 123044 TRANSFER INPUT 598 1 0.000000 0.000002 gcc
1680646310357020 123044 TRANSFER INPUT 598 1 0.000000 0.000003 remote_program.c
1680646310357033 123044 TRANSFER INPUT 598 1 0.000000 0.000007 cctools-monitor
1680646310357076 123044 TASK 598 RUNNING 10.32.84.27:60490  MAX_RESOURCES {"memory":[18272,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[9.863,"cores"]}
1680646310701723 123044 TASK 596 WAITING_RETRIEVAL 10.32.89.57:46700 
1680646310706535 123044 TRANSFER OUTPUT 596 0 0.001304 0.004737 cctools-monitor.summary
1680646310706833 123044 TASK 596 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[5250,"MB"]} {"wq_output_time":[0.004987,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.001303672790527344,"MB"],"wq_input_size":[0,"MB"],"start":[1680646305.569494,"s"],"end":[1680646310.698718,"s"],"wall_time":[5.129224,"s"],"cpu_time":[28.567661,"s"],"memory":[9610,"MB"],"virtual_memory":[11553,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.57,"cores"],"cores_avg":[5.57,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646310706859 123044 TASK 596 WAITING default MAX_RESOURCES {"memory":[18272,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[9.863,"cores"]}
1680646310743677 123044 TRANSFER INPUT 593 1 0.000000 0.000002 gcc
1680646310743689 123044 TRANSFER INPUT 593 1 0.000000 0.000003 remote_program.c
1680646310743701 123044 TRANSFER INPUT 593 1 0.000000 0.000007 cctools-monitor
1680646310743752 123044 TASK 593 RUNNING 10.32.89.57:46700  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[5750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680646311184926 123044 TASK 660 WAITING_RETRIEVAL 10.32.89.105:43062 
1680646311189254 123044 TRANSFER OUTPUT 660 0 0.001323 0.004255 cctools-monitor.summary
1680646311189451 123044 TASK 660 RETRIEVED RESOURCE_EXHAUSTION  143 {"cores":[4,"cores"]} {"wq_output_time":[0.0044,"s"],"wq_input_time":[0.00013,"s"],"wq_output_size":[0.001322746276855469,"MB"],"wq_input_size":[0,"MB"],"start":[1680646210.549827,"s"],"end":[1680646311.181822,"s"],"wall_time":[100.631995,"s"],"cpu_time":[791.502344,"s"],"memory":[5050,"MB"],"virtual_memory":[5585,"MB"],"swap_memory":[0,"MB"],"disk":[3591,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2018,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[7.865,"cores"],"cores_avg":[7.865,"cores"],"machine_cpus":[24,"cores"],"machine_load":[22,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646311189476 123044 TASK 660 WAITING default MAX_RESOURCES {"memory":[18272,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[9.863,"cores"]}
1680646311226461 123044 TRANSFER INPUT 592 1 0.000000 0.000001 gcc
1680646311226476 123044 TRANSFER INPUT 592 1 0.000000 0.000004 remote_program.c
1680646311226488 123044 TRANSFER INPUT 592 1 0.000000 0.000006 cctools-monitor
1680646311226541 123044 TASK 592 RUNNING 10.32.89.105:43062  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[5750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680646315884773 123044 TASK 593 WAITING_RETRIEVAL 10.32.89.57:46700 
1680646315889615 123044 TRANSFER OUTPUT 593 0 0.001306 0.004766 cctools-monitor.summary
1680646315889829 123044 TASK 593 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[5250,"MB"]} {"wq_output_time":[0.004929,"s"],"wq_input_time":[0.000104,"s"],"wq_output_size":[0.001305580139160156,"MB"],"wq_input_size":[0,"MB"],"start":[1680646310.752571,"s"],"end":[1680646315.8818,"s"],"wall_time":[5.129229,"s"],"cpu_time":[32.489263,"s"],"memory":[10826,"MB"],"virtual_memory":[15017,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.334,"cores"],"cores_avg":[6.334,"cores"],"machine_cpus":[24,"cores"],"machine_load":[25,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680646315889863 123044 TASK 593 WAITING default MAX_RESOURCES {"memory":[18272,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[9.863,"cores"]}
1680646315927357 123044 TRANSFER INPUT 591 1 0.000000 0.000002 gcc
1680646315927369 123044 TRANSFER INPUT 591 1 0.000000 0.000003 remote_program.c
1680646315927381 123044 TRANSFER INPUT 591 1 0.000000 0.000006 cctools-monitor
1680646315927435 123044 TASK 591 RUNNING 10.32.89.57:46700  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[5750,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1680646316678743 123044 TASK 592 WAITING_RETRIEVAL 10.32.89.105:43062 
1680646316683330 123044 TRANSFER OUTPUT 592 0 0.001305 0.004530 cctools-monitor.summary
1680646316683694 123044 TASK 592 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[5250,"MB"]} {"wq_output_time":[0.004822,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.00130462646484375,"MB"],"wq_input_size":[0,"MB"],"start":[1680646311.545911,"s"],"end":[1680646316.675404,"s"],"wall_time":[5.129493,"s"],"cpu_time":[24.801412,"s"],"memory":[8379,"MB"],"virtual_memory":[12064,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.835,"cores"],"cores_avg":[4.835,"cores"],"machine_cpus":[24,"cores"],"machine_load":[20,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
