# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1681326597001904 702739 MANAGER START
1681326597098963 702739 CATEGORY default MAX {}
1681326597098975 702739 CATEGORY default MIN {}
1681326597098980 702739 CATEGORY default FIRST MAX {}
1681327358209520 702739 TRANSFER INPUT 901 1 0.000000 0.000002 gcc
1681327358209533 702739 TRANSFER INPUT 901 1 0.000000 0.000004 remote_program.c
1681327358209547 702739 TRANSFER INPUT 901 1 0.000000 0.000008 cctools-monitor
1681327358209594 702739 TASK 901 RUNNING 10.32.88.253:40672  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[64365,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681327358936149 702739 TASK 924 WAITING_RETRIEVAL 10.32.81.136:36972 
1681327358940612 702739 TRANSFER OUTPUT 924 0 0.001293 0.004372 cctools-monitor.summary
1681327358940875 702739 TASK 924 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004566,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001293182373046875,"MB"],"wq_input_size":[0,"MB"],"start":[1681327207.944408,"s"],"end":[1681327358.93371,"s"],"wall_time":[150.989302,"s"],"cpu_time":[546.7150810000001,"s"],"memory":[5139,"MB"],"virtual_memory":[5409,"MB"],"swap_memory":[0,"MB"],"disk":[11987,"MB"],"bytes_read":[1,"MB"],"bytes_written":[899,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.621,"cores"],"cores_avg":[3.621,"cores"],"machine_cpus":[16,"cores"],"machine_load":[4,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327358941515 702739 TASK 924 DONE SUCCESS  0  {} {"wq_output_time":[0.004566,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001293182373046875,"MB"],"wq_input_size":[0,"MB"],"start":[1681327207.944408,"s"],"end":[1681327358.93371,"s"],"wall_time":[150.989302,"s"],"cpu_time":[546.7150810000001,"s"],"memory":[5139,"MB"],"virtual_memory":[5409,"MB"],"swap_memory":[0,"MB"],"disk":[11987,"MB"],"bytes_read":[1,"MB"],"bytes_written":[899,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.621,"cores"],"cores_avg":[3.621,"cores"],"machine_cpus":[16,"cores"],"machine_load":[4,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327358941981 702739 TRANSFER INPUT 900 1 0.000000 0.000002 gcc
1681327358941992 702739 TRANSFER INPUT 900 1 0.000000 0.000003 remote_program.c
1681327358942005 702739 TRANSFER INPUT 900 1 0.000000 0.000007 cctools-monitor
1681327358942066 702739 TASK 900 RUNNING 10.32.81.136:36972  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[65010,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681327359448759 702739 TASK 921 WAITING_RETRIEVAL 10.32.90.66:52764 
1681327359453738 702739 TRANSFER OUTPUT 921 0 0.001290 0.004897 cctools-monitor.summary
1681327359453986 702739 TASK 921 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005082,"s"],"wq_input_time":[0.000158,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1681327209.351422,"s"],"end":[1681327359.446067,"s"],"wall_time":[150.094645,"s"],"cpu_time":[894.7741580000001,"s"],"memory":[4222,"MB"],"virtual_memory":[4623,"MB"],"swap_memory":[0,"MB"],"disk":[4915,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1995,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.961,"cores"],"cores_avg":[5.961,"cores"],"machine_cpus":[64,"cores"],"machine_load":[28,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327359454605 702739 TASK 921 DONE SUCCESS  0  {} {"wq_output_time":[0.005082,"s"],"wq_input_time":[0.000158,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1681327209.351422,"s"],"end":[1681327359.446067,"s"],"wall_time":[150.094645,"s"],"cpu_time":[894.7741580000001,"s"],"memory":[4222,"MB"],"virtual_memory":[4623,"MB"],"swap_memory":[0,"MB"],"disk":[4915,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1995,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.961,"cores"],"cores_avg":[5.961,"cores"],"machine_cpus":[64,"cores"],"machine_load":[28,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327359454981 702739 TRANSFER INPUT 899 1 0.000000 0.000001 gcc
1681327359454993 702739 TRANSFER INPUT 899 1 0.000000 0.000004 remote_program.c
1681327359455005 702739 TRANSFER INPUT 899 1 0.000000 0.000007 cctools-monitor
1681327359455067 702739 TASK 899 RUNNING 10.32.90.66:52764  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[65067,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681327359643732 702739 TASK 920 WAITING_RETRIEVAL 10.32.83.51:43470 
1681327359644110 702739 TASK 922 WAITING_RETRIEVAL 10.32.83.241:47242 
1681327359648557 702739 TRANSFER OUTPUT 920 0 0.001278 0.004402 cctools-monitor.summary
1681327359648755 702739 TASK 920 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004551,"s"],"wq_input_time":[0.000116,"s"],"wq_output_size":[0.001277923583984375,"MB"],"wq_input_size":[0,"MB"],"start":[1681327209.430299,"s"],"end":[1681327359.630631,"s"],"wall_time":[150.200332,"s"],"cpu_time":[1342.204662,"s"],"memory":[5250,"MB"],"virtual_memory":[5850,"MB"],"swap_memory":[0,"MB"],"disk":[5110,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1878,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.936,"cores"],"cores_avg":[8.936,"cores"],"machine_cpus":[24,"cores"],"machine_load":[8,"procs"],"context_switches":[26,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327359649352 702739 TASK 920 DONE SUCCESS  0  {} {"wq_output_time":[0.004551,"s"],"wq_input_time":[0.000116,"s"],"wq_output_size":[0.001277923583984375,"MB"],"wq_input_size":[0,"MB"],"start":[1681327209.430299,"s"],"end":[1681327359.630631,"s"],"wall_time":[150.200332,"s"],"cpu_time":[1342.204662,"s"],"memory":[5250,"MB"],"virtual_memory":[5850,"MB"],"swap_memory":[0,"MB"],"disk":[5110,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1878,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.936,"cores"],"cores_avg":[8.936,"cores"],"machine_cpus":[24,"cores"],"machine_load":[8,"procs"],"context_switches":[26,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327359653717 702739 TRANSFER OUTPUT 922 0 0.001285 0.004255 cctools-monitor.summary
1681327359653903 702739 TASK 922 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004394,"s"],"wq_input_time":[0.000143,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681327208.878599,"s"],"end":[1681327359.621021,"s"],"wall_time":[150.742422,"s"],"cpu_time":[1043.007596,"s"],"memory":[2753,"MB"],"virtual_memory":[3222,"MB"],"swap_memory":[0,"MB"],"disk":[14063,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1508,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.919,"cores"],"cores_avg":[6.919,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[26,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327359654504 702739 TASK 922 DONE SUCCESS  0  {} {"wq_output_time":[0.004394,"s"],"wq_input_time":[0.000143,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681327208.878599,"s"],"end":[1681327359.621021,"s"],"wall_time":[150.742422,"s"],"cpu_time":[1043.007596,"s"],"memory":[2753,"MB"],"virtual_memory":[3222,"MB"],"swap_memory":[0,"MB"],"disk":[14063,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1508,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.919,"cores"],"cores_avg":[6.919,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[26,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327359654834 702739 TRANSFER INPUT 898 1 0.000000 0.000002 gcc
1681327359654846 702739 TRANSFER INPUT 898 1 0.000000 0.000003 remote_program.c
1681327359654870 702739 TRANSFER INPUT 898 1 0.000000 0.000018 cctools-monitor
1681327359654928 702739 TASK 898 RUNNING 10.32.83.51:43470  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[65472,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681327359655195 702739 TRANSFER INPUT 897 1 0.000000 0.000002 gcc
1681327359655206 702739 TRANSFER INPUT 897 1 0.000000 0.000003 remote_program.c
1681327359655219 702739 TRANSFER INPUT 897 1 0.000000 0.000007 cctools-monitor
1681327359655289 702739 TASK 897 RUNNING 10.32.83.241:47242  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[65392,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681327359907031 702739 TASK 923 WAITING_RETRIEVAL 10.32.83.57:49890 
1681327359925428 702739 TRANSFER OUTPUT 923 0 0.001288 0.004404 cctools-monitor.summary
1681327359925630 702739 TASK 923 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004559,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001288414001464844,"MB"],"wq_input_size":[0,"MB"],"start":[1681327208.343439,"s"],"end":[1681327359.904095,"s"],"wall_time":[151.560656,"s"],"cpu_time":[449.718775,"s"],"memory":[11603,"MB"],"virtual_memory":[11808,"MB"],"swap_memory":[0,"MB"],"disk":[14038,"MB"],"bytes_read":[1,"MB"],"bytes_written":[719,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.967,"cores"],"cores_avg":[2.967,"cores"],"machine_cpus":[24,"cores"],"machine_load":[3,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327359926217 702739 TASK 923 DONE SUCCESS  0  {} {"wq_output_time":[0.004559,"s"],"wq_input_time":[0.000126,"s"],"wq_output_size":[0.001288414001464844,"MB"],"wq_input_size":[0,"MB"],"start":[1681327208.343439,"s"],"end":[1681327359.904095,"s"],"wall_time":[151.560656,"s"],"cpu_time":[449.718775,"s"],"memory":[11603,"MB"],"virtual_memory":[11808,"MB"],"swap_memory":[0,"MB"],"disk":[14038,"MB"],"bytes_read":[1,"MB"],"bytes_written":[719,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.967,"cores"],"cores_avg":[2.967,"cores"],"machine_cpus":[24,"cores"],"machine_load":[3,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327359926590 702739 TRANSFER INPUT 896 1 0.000000 0.000002 gcc
1681327359926603 702739 TRANSFER INPUT 896 1 0.000000 0.000004 remote_program.c
1681327359926617 702739 TRANSFER INPUT 896 1 0.000000 0.000008 cctools-monitor
1681327359926700 702739 TASK 896 RUNNING 10.32.83.57:49890  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[65459,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681327367470884 702739 TASK 919 WAITING_RETRIEVAL 10.32.90.48:51116 
1681327367475029 702739 TRANSFER OUTPUT 919 0 0.001284 0.004095 cctools-monitor.summary
1681327367475258 702739 TASK 919 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004271,"s"],"wq_input_time":[0.00014,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1681327217.293027,"s"],"end":[1681327367.468122,"s"],"wall_time":[150.175095,"s"],"cpu_time":[299.074926,"s"],"memory":[9522,"MB"],"virtual_memory":[9661,"MB"],"swap_memory":[0,"MB"],"disk":[4245,"MB"],"bytes_read":[1,"MB"],"bytes_written":[667,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.992,"cores"],"cores_avg":[1.992,"cores"],"machine_cpus":[64,"cores"],"machine_load":[21,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327367475864 702739 TASK 919 DONE SUCCESS  0  {} {"wq_output_time":[0.004271,"s"],"wq_input_time":[0.00014,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1681327217.293027,"s"],"end":[1681327367.468122,"s"],"wall_time":[150.175095,"s"],"cpu_time":[299.074926,"s"],"memory":[9522,"MB"],"virtual_memory":[9661,"MB"],"swap_memory":[0,"MB"],"disk":[4245,"MB"],"bytes_read":[1,"MB"],"bytes_written":[667,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.992,"cores"],"cores_avg":[1.992,"cores"],"machine_cpus":[64,"cores"],"machine_load":[21,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327367476383 702739 TRANSFER INPUT 895 1 0.000000 0.000002 gcc
1681327367476397 702739 TRANSFER INPUT 895 1 0.000000 0.000005 remote_program.c
1681327367476415 702739 TRANSFER INPUT 895 1 0.000000 0.000008 cctools-monitor
1681327367476464 702739 TASK 895 RUNNING 10.32.90.48:51116  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[67593,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681327378480585 702739 TASK 918 WAITING_RETRIEVAL 10.32.89.155:56580 
1681327378485661 702739 TRANSFER OUTPUT 918 0 0.001287 0.005016 cctools-monitor.summary
1681327378485933 702739 TASK 918 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005226,"s"],"wq_input_time":[0.000153,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1681327228.417908,"s"],"end":[1681327378.476785,"s"],"wall_time":[150.058877,"s"],"cpu_time":[895.422837,"s"],"memory":[10791,"MB"],"virtual_memory":[11193,"MB"],"swap_memory":[0,"MB"],"disk":[5479,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2042,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.967,"cores"],"cores_avg":[5.967,"cores"],"machine_cpus":[64,"cores"],"machine_load":[22,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327378486583 702739 TASK 918 DONE SUCCESS  0  {} {"wq_output_time":[0.005226,"s"],"wq_input_time":[0.000153,"s"],"wq_output_size":[0.001286506652832031,"MB"],"wq_input_size":[0,"MB"],"start":[1681327228.417908,"s"],"end":[1681327378.476785,"s"],"wall_time":[150.058877,"s"],"cpu_time":[895.422837,"s"],"memory":[10791,"MB"],"virtual_memory":[11193,"MB"],"swap_memory":[0,"MB"],"disk":[5479,"MB"],"bytes_read":[1,"MB"],"bytes_written":[2042,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[5.967,"cores"],"cores_avg":[5.967,"cores"],"machine_cpus":[64,"cores"],"machine_load":[22,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327378487094 702739 TRANSFER INPUT 894 1 0.000000 0.000002 gcc
1681327378487106 702739 TRANSFER INPUT 894 1 0.000000 0.000004 remote_program.c
1681327378487118 702739 TRANSFER INPUT 894 1 0.000000 0.000007 cctools-monitor
1681327378487180 702739 TASK 894 RUNNING 10.32.89.155:56580  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[64639,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681327415423235 702739 TASK 917 WAITING_RETRIEVAL 10.32.88.249:36964 
1681327415428249 702739 TRANSFER OUTPUT 917 0 0.001285 0.004961 cctools-monitor.summary
1681327415428531 702739 TASK 917 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005185,"s"],"wq_input_time":[0.000151,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681327265.388239,"s"],"end":[1681327415.419911,"s"],"wall_time":[150.031672,"s"],"cpu_time":[299.020342,"s"],"memory":[4490,"MB"],"virtual_memory":[4629,"MB"],"swap_memory":[0,"MB"],"disk":[4507,"MB"],"bytes_read":[1,"MB"],"bytes_written":[541,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.993,"cores"],"cores_avg":[1.993,"cores"],"machine_cpus":[24,"cores"],"machine_load":[4,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327415429207 702739 TASK 917 DONE SUCCESS  0  {} {"wq_output_time":[0.005185,"s"],"wq_input_time":[0.000151,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681327265.388239,"s"],"end":[1681327415.419911,"s"],"wall_time":[150.031672,"s"],"cpu_time":[299.020342,"s"],"memory":[4490,"MB"],"virtual_memory":[4629,"MB"],"swap_memory":[0,"MB"],"disk":[4507,"MB"],"bytes_read":[1,"MB"],"bytes_written":[541,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.993,"cores"],"cores_avg":[1.993,"cores"],"machine_cpus":[24,"cores"],"machine_load":[4,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327415429588 702739 TRANSFER INPUT 893 1 0.000000 0.000002 gcc
1681327415429602 702739 TRANSFER INPUT 893 1 0.000000 0.000004 remote_program.c
1681327415429625 702739 TRANSFER INPUT 893 1 0.000000 0.000019 cctools-monitor
1681327415429691 702739 TASK 893 RUNNING 10.32.88.249:36964  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[64141,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681327425295247 702739 TASK 916 WAITING_RETRIEVAL 10.32.80.61:36196 
1681327425299584 702739 TRANSFER OUTPUT 916 0 0.001293 0.004274 cctools-monitor.summary
1681327425299808 702739 CATEGORY default MAX {}
1681327425299834 702739 CATEGORY default MIN {"memory":[18272,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[9.868,"cores"]}
1681327425299840 702739 CATEGORY default FIRST MAX {}
1681327425299909 702739 TASK 916 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004468,"s"],"wq_input_time":[0.000165,"s"],"wq_output_size":[0.001293182373046875,"MB"],"wq_input_size":[0,"MB"],"start":[1681327275.421992,"s"],"end":[1681327425.290864,"s"],"wall_time":[149.868872,"s"],"cpu_time":[746.5199249999999,"s"],"memory":[11248,"MB"],"virtual_memory":[11584,"MB"],"swap_memory":[0,"MB"],"disk":[2367,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1006,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.981,"cores"],"cores_avg":[4.981,"cores"],"machine_cpus":[16,"cores"],"machine_load":[4,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327425300553 702739 TASK 916 DONE SUCCESS  0  {} {"wq_output_time":[0.004468,"s"],"wq_input_time":[0.000165,"s"],"wq_output_size":[0.001293182373046875,"MB"],"wq_input_size":[0,"MB"],"start":[1681327275.421992,"s"],"end":[1681327425.290864,"s"],"wall_time":[149.868872,"s"],"cpu_time":[746.5199249999999,"s"],"memory":[11248,"MB"],"virtual_memory":[11584,"MB"],"swap_memory":[0,"MB"],"disk":[2367,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1006,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.981,"cores"],"cores_avg":[4.981,"cores"],"machine_cpus":[16,"cores"],"machine_load":[4,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327425301049 702739 TRANSFER INPUT 892 1 0.000000 0.000002 gcc
1681327425301061 702739 TRANSFER INPUT 892 1 0.000000 0.000004 remote_program.c
1681327425301074 702739 TRANSFER INPUT 892 1 0.000000 0.000007 cctools-monitor
1681327425301137 702739 TASK 892 RUNNING 10.32.80.61:36196  FIRST_RESOURCES {"memory":[64000,"MB"],"disk":[67387,"MB"],"gpus":[0,"gpus"],"cores":[16,"cores"]}
1681327425714707 702739 TASK 936 WAITING_RETRIEVAL 10.32.90.113:38390 
1681327425719070 702739 TRANSFER OUTPUT 936 0 0.001292 0.004263 cctools-monitor.summary
1681327425719305 702739 TASK 936 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004434,"s"],"wq_input_time":[0.005606,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[6.520707130432129,"MB"],"start":[1681327130.646678,"s"],"end":[1681327422.234561,"s"],"wall_time":[291.587883,"s"],"cpu_time":[1315.665696,"s"],"memory":[10988,"MB"],"virtual_memory":[11521,"MB"],"swap_memory":[0,"MB"],"disk":[12775,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1754,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.77,"cores"],"cores_avg":[4.512,"cores"],"machine_cpus":[20,"cores"],"machine_load":[8,"procs"],"context_switches":[1198,"switches"],"max_concurrent_processes":[4,"procs"],"total_processes":[6,"procs"],"total_files":[15,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327425719904 702739 TASK 936 DONE SUCCESS  0  {} {"wq_output_time":[0.004434,"s"],"wq_input_time":[0.005606,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[6.520707130432129,"MB"],"start":[1681327130.646678,"s"],"end":[1681327422.234561,"s"],"wall_time":[291.587883,"s"],"cpu_time":[1315.665696,"s"],"memory":[10988,"MB"],"virtual_memory":[11521,"MB"],"swap_memory":[0,"MB"],"disk":[12775,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1754,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.77,"cores"],"cores_avg":[4.512,"cores"],"machine_cpus":[20,"cores"],"machine_load":[8,"procs"],"context_switches":[1198,"switches"],"max_concurrent_processes":[4,"procs"],"total_processes":[6,"procs"],"total_files":[15,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681327425720317 702739 TRANSFER INPUT 891 1 0.000000 0.000003 gcc
1681327425720346 702739 TRANSFER INPUT 891 1 0.000000 0.000010 remote_program.c
1681327425720374 702739 TRANSFER INPUT 891 1 0.000000 0.000020 cctools-monitor
1681327425720453 702739 TASK 891 RUNNING 10.32.90.113:38390  FIRST_RESOURCES {"memory":[18500,"MB"],"disk":[17250,"MB"],"gpus":[0,"gpus"],"cores":[10,"cores"]}
1681327435285369 702739 TASK 915 WAITING_RETRIEVAL 10.32.83.227:44698 
1681327435289927 702739 TRANSFER OUTPUT 915 0 0.001297 0.004505 cctools-monitor.summary
