# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680650292568441 132852 MANAGER START
1680650292572010 132852 CATEGORY default MAX {}
1680650292572024 132852 CATEGORY default MIN {}
1680650292572033 132852 CATEGORY default FIRST MAX_THROUGHPUT {}
1680650901926070 132852 TRANSFER INPUT 835 1 0.000000 0.000002 gcc
1680650901926083 132852 TRANSFER INPUT 835 1 0.000000 0.000004 remote_program.c
1680650901926095 132852 TRANSFER INPUT 835 1 0.000000 0.000007 cctools-monitor
1680650901926141 132852 TASK 835 RUNNING 10.32.89.105:53746  MAX_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.962,"cores"]}
1680650901944290 132852 TRANSFER INPUT 812 1 0.000000 0.000002 gcc
1680650901944304 132852 TRANSFER INPUT 812 1 0.000000 0.000003 remote_program.c
1680650901944315 132852 TRANSFER INPUT 812 1 0.000000 0.000006 cctools-monitor
1680650901944360 132852 TASK 812 RUNNING 10.32.89.105:53746  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650903145817 132852 TASK 933 WAITING_RETRIEVAL 10.32.88.125:33084 
1680650903146095 132852 TASK 926 WAITING_RETRIEVAL 10.32.82.215:48556 
1680650903165511 132852 TRANSFER OUTPUT 926 0 0.001292 0.019375 cctools-monitor.summary
1680650903165714 132852 TASK 926 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.019527,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680650752.360463,"s"],"end":[1680650902.398765,"s"],"wall_time":[150.038302,"s"],"cpu_time":[298.982414,"s"],"memory":[4748,"MB"],"virtual_memory":[4887,"MB"],"swap_memory":[0,"MB"],"disk":[4219,"MB"],"bytes_read":[1,"MB"],"bytes_written":[394,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.993,"cores"],"cores_avg":[1.993,"cores"],"machine_cpus":[24,"cores"],"machine_load":[6,"procs"],"context_switches":[8,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650903166511 132852 TASK 926 DONE SUCCESS  0  {} {"wq_output_time":[0.019527,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680650752.360463,"s"],"end":[1680650902.398765,"s"],"wall_time":[150.038302,"s"],"cpu_time":[298.982414,"s"],"memory":[4748,"MB"],"virtual_memory":[4887,"MB"],"swap_memory":[0,"MB"],"disk":[4219,"MB"],"bytes_read":[1,"MB"],"bytes_written":[394,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.993,"cores"],"cores_avg":[1.993,"cores"],"machine_cpus":[24,"cores"],"machine_load":[6,"procs"],"context_switches":[8,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650903171764 132852 TRANSFER OUTPUT 933 0 0.001285 0.004943 cctools-monitor.summary
1680650903172108 132852 TASK 933 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005247,"s"],"wq_input_time":[9.8e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680650751.357952,"s"],"end":[1680650902.305121,"s"],"wall_time":[150.947169,"s"],"cpu_time":[299.915998,"s"],"memory":[8531,"MB"],"virtual_memory":[8669,"MB"],"swap_memory":[0,"MB"],"disk":[11407,"MB"],"bytes_read":[1,"MB"],"bytes_written":[447,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.987,"cores"],"cores_avg":[1.987,"cores"],"machine_cpus":[16,"cores"],"machine_load":[2,"procs"],"context_switches":[28,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650903172817 132852 TASK 933 DONE SUCCESS  0  {} {"wq_output_time":[0.005247,"s"],"wq_input_time":[9.8e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680650751.357952,"s"],"end":[1680650902.305121,"s"],"wall_time":[150.947169,"s"],"cpu_time":[299.915998,"s"],"memory":[8531,"MB"],"virtual_memory":[8669,"MB"],"swap_memory":[0,"MB"],"disk":[11407,"MB"],"bytes_read":[1,"MB"],"bytes_written":[447,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.987,"cores"],"cores_avg":[1.987,"cores"],"machine_cpus":[16,"cores"],"machine_load":[2,"procs"],"context_switches":[28,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650903173359 132852 TRANSFER INPUT 837 1 0.000000 0.000002 gcc
1680650903173371 132852 TRANSFER INPUT 837 1 0.000000 0.000003 remote_program.c
1680650903173383 132852 TRANSFER INPUT 837 1 0.000000 0.000006 cctools-monitor
1680650903173429 132852 TASK 837 RUNNING 10.32.88.125:33084  MAX_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.962,"cores"]}
1680650903191104 132852 TRANSFER INPUT 811 1 0.000000 0.000002 gcc
1680650903191116 132852 TRANSFER INPUT 811 1 0.000000 0.000003 remote_program.c
1680650903191128 132852 TRANSFER INPUT 811 1 0.000000 0.000006 cctools-monitor
1680650903191174 132852 TASK 811 RUNNING 10.32.82.215:48556  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650903208888 132852 TRANSFER INPUT 810 1 0.000000 0.000002 gcc
1680650903208902 132852 TRANSFER INPUT 810 1 0.000000 0.000003 remote_program.c
1680650903208913 132852 TRANSFER INPUT 810 1 0.000000 0.000005 cctools-monitor
1680650903208958 132852 TASK 810 RUNNING 10.32.88.125:33084  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650903508971 132852 TASK 917 WAITING_RETRIEVAL 10.32.82.53:57306 
1680650903514172 132852 TRANSFER OUTPUT 917 0 0.001281 0.005104 cctools-monitor.summary
1680650903514364 132852 TASK 917 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005238,"s"],"wq_input_time":[9.1e-05,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1680650753.645651,"s"],"end":[1680650903.461605,"s"],"wall_time":[149.815954,"s"],"cpu_time":[298.499207,"s"],"memory":[4491,"MB"],"virtual_memory":[4629,"MB"],"swap_memory":[0,"MB"],"disk":[4507,"MB"],"bytes_read":[1,"MB"],"bytes_written":[447,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.992,"cores"],"cores_avg":[1.992,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[8,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650903515167 132852 TASK 917 DONE SUCCESS  0  {} {"wq_output_time":[0.005238,"s"],"wq_input_time":[9.1e-05,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1680650753.645651,"s"],"end":[1680650903.461605,"s"],"wall_time":[149.815954,"s"],"cpu_time":[298.499207,"s"],"memory":[4491,"MB"],"virtual_memory":[4629,"MB"],"swap_memory":[0,"MB"],"disk":[4507,"MB"],"bytes_read":[1,"MB"],"bytes_written":[447,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.992,"cores"],"cores_avg":[1.992,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[8,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650903533017 132852 TRANSFER INPUT 809 1 0.000000 0.000002 gcc
1680650903533030 132852 TRANSFER INPUT 809 1 0.000000 0.000004 remote_program.c
1680650903533042 132852 TRANSFER INPUT 809 1 0.000000 0.000006 cctools-monitor
1680650903533091 132852 TASK 809 RUNNING 10.32.82.53:57306  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650905661607 132852 TASK 820 WAITING_RETRIEVAL 10.32.89.57:46170 
1680650905666886 132852 TRANSFER OUTPUT 820 0 0.001328 0.005155 cctools-monitor.summary
1680650905667076 132852 TASK 820 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[5250,"MB"]} {"wq_output_time":[0.005296,"s"],"wq_input_time":[9.2e-05,"s"],"wq_output_size":[0.0013275146484375,"MB"],"wq_input_size":[0,"MB"],"start":[1680650900.527642,"s"],"end":[1680650905.65715,"s"],"wall_time":[5.129508,"s"],"cpu_time":[44.462349,"s"],"memory":[5467,"MB"],"virtual_memory":[6066,"MB"],"swap_memory":[0,"MB"],"disk":[1435,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1426,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.667999999999999,"cores"],"cores_avg":[8.667999999999999,"cores"],"machine_cpus":[24,"cores"],"machine_load":[10,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650905667099 132852 TASK 820 WAITING default MAX_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.962,"cores"]}
1680650905685082 132852 TRANSFER INPUT 808 1 0.000000 0.000002 gcc
1680650905685097 132852 TRANSFER INPUT 808 1 0.000000 0.000003 remote_program.c
1680650905685109 132852 TRANSFER INPUT 808 1 0.000000 0.000007 cctools-monitor
1680650905685159 132852 TASK 808 RUNNING 10.32.89.57:46170  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650905984717 132852 TASK 818 WAITING_RETRIEVAL 10.32.82.209:56794 
1680650905989808 132852 TRANSFER OUTPUT 818 0 0.001304 0.004995 cctools-monitor.summary
1680650905990002 132852 TASK 818 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[5250,"MB"]} {"wq_output_time":[0.005142,"s"],"wq_input_time":[9.2e-05,"s"],"wq_output_size":[0.001303672790527344,"MB"],"wq_input_size":[0,"MB"],"start":[1680650900.571049,"s"],"end":[1680650905.695755,"s"],"wall_time":[5.124706,"s"],"cpu_time":[44.547226,"s"],"memory":[9436,"MB"],"virtual_memory":[10035,"MB"],"swap_memory":[0,"MB"],"disk":[412,"MB"],"bytes_read":[1,"MB"],"bytes_written":[404,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[8.693,"cores"],"cores_avg":[8.693,"cores"],"machine_cpus":[24,"cores"],"machine_load":[3,"procs"],"context_switches":[7,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650905990023 132852 TASK 818 WAITING default MAX_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.962,"cores"]}
1680650906008371 132852 TRANSFER INPUT 807 1 0.000000 0.000002 gcc
1680650906008385 132852 TRANSFER INPUT 807 1 0.000000 0.000004 remote_program.c
1680650906008397 132852 TRANSFER INPUT 807 1 0.000000 0.000006 cctools-monitor
1680650906008443 132852 TASK 807 RUNNING 10.32.82.209:56794  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650909222378 132852 TASK 809 WAITING_RETRIEVAL 10.32.82.53:57306 
1680650909226824 132852 TRANSFER OUTPUT 809 0 0.001303 0.004318 cctools-monitor.summary
1680650909227009 132852 TASK 809 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[5250,"MB"]} {"wq_output_time":[0.004452,"s"],"wq_input_time":[0.000107,"s"],"wq_output_size":[0.001302719116210938,"MB"],"wq_input_size":[0,"MB"],"start":[1680650903.538887,"s"],"end":[1680650909.14777,"s"],"wall_time":[5.608883,"s"],"cpu_time":[35.758352,"s"],"memory":[10634,"MB"],"virtual_memory":[16501,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[6.375,"cores"],"cores_avg":[6.375,"cores"],"machine_cpus":[24,"cores"],"machine_load":[6,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650909227032 132852 TASK 809 WAITING default MAX_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.962,"cores"]}
1680650909248592 132852 TRANSFER INPUT 806 1 0.000000 0.000001 gcc
1680650909248608 132852 TRANSFER INPUT 806 1 0.000000 0.000004 remote_program.c
1680650909248624 132852 TRANSFER INPUT 806 1 0.000000 0.000010 cctools-monitor
1680650909248674 132852 TASK 806 RUNNING 10.32.82.53:57306  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650910486397 132852 TASK 822 WAITING_RETRIEVAL 10.32.83.157:36930 
1680650910491141 132852 TRANSFER OUTPUT 822 0 0.001308 0.004683 cctools-monitor.summary
1680650910491367 132852 TASK 822 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[5250,"MB"]} {"wq_output_time":[0.004846,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001308441162109375,"MB"],"wq_input_size":[0,"MB"],"start":[1680650900.188414,"s"],"end":[1680650910.48362,"s"],"wall_time":[10.295206,"s"],"cpu_time":[20.268306,"s"],"memory":[6201,"MB"],"virtual_memory":[10195,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.969,"cores"],"cores_avg":[1.969,"cores"],"machine_cpus":[24,"cores"],"machine_load":[6,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650910491392 132852 TASK 822 WAITING default MAX_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.962,"cores"]}
1680650910510574 132852 TRANSFER INPUT 805 1 0.000000 0.000001 gcc
1680650910510590 132852 TRANSFER INPUT 805 1 0.000000 0.000004 remote_program.c
1680650910510604 132852 TRANSFER INPUT 805 1 0.000000 0.000006 cctools-monitor
1680650910510662 132852 TASK 805 RUNNING 10.32.83.157:36930  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650911116030 132852 TASK 916 WAITING_RETRIEVAL 10.32.82.63:41644 
1680650911120521 132852 TRANSFER OUTPUT 916 0 0.001289 0.004345 cctools-monitor.summary
1680650911120725 132852 TASK 916 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004503,"s"],"wq_input_time":[9.500000000000001e-05,"s"],"wq_output_size":[0.00128936767578125,"MB"],"wq_input_size":[0,"MB"],"start":[1680650760.522137,"s"],"end":[1680650911.091687,"s"],"wall_time":[150.56955,"s"],"cpu_time":[746.6775259999999,"s"],"memory":[11249,"MB"],"virtual_memory":[11584,"MB"],"swap_memory":[0,"MB"],"disk":[2367,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1073,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.959,"cores"],"cores_avg":[4.959,"cores"],"machine_cpus":[24,"cores"],"machine_load":[8,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650911121638 132852 TASK 916 DONE SUCCESS  0  {} {"wq_output_time":[0.004503,"s"],"wq_input_time":[9.500000000000001e-05,"s"],"wq_output_size":[0.00128936767578125,"MB"],"wq_input_size":[0,"MB"],"start":[1680650760.522137,"s"],"end":[1680650911.091687,"s"],"wall_time":[150.56955,"s"],"cpu_time":[746.6775259999999,"s"],"memory":[11249,"MB"],"virtual_memory":[11584,"MB"],"swap_memory":[0,"MB"],"disk":[2367,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1073,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[4.959,"cores"],"cores_avg":[4.959,"cores"],"machine_cpus":[24,"cores"],"machine_load":[8,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650911140648 132852 TRANSFER INPUT 804 1 0.000000 0.000002 gcc
1680650911140662 132852 TRANSFER INPUT 804 1 0.000000 0.000004 remote_program.c
1680650911140674 132852 TRANSFER INPUT 804 1 0.000000 0.000007 cctools-monitor
1680650911140723 132852 TASK 804 RUNNING 10.32.82.63:41644  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650911738223 132852 TASK 815 WAITING_RETRIEVAL 10.32.89.9:40444 
1680650911742920 132852 TRANSFER OUTPUT 815 0 0.001311 0.004596 cctools-monitor.summary
1680650911743104 132852 TASK 815 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[5250,"MB"]} {"wq_output_time":[0.00473,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001311302185058594,"MB"],"wq_input_size":[0,"MB"],"start":[1680650901.582261,"s"],"end":[1680650911.72614,"s"],"wall_time":[10.143879,"s"],"cpu_time":[29.935756,"s"],"memory":[10234,"MB"],"virtual_memory":[11985,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.951,"cores"],"cores_avg":[2.951,"cores"],"machine_cpus":[24,"cores"],"machine_load":[12,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650911743127 132852 TASK 815 WAITING default MAX_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.962,"cores"]}
1680650911762284 132852 TRANSFER INPUT 803 1 0.000000 0.000001 gcc
1680650911762298 132852 TRANSFER INPUT 803 1 0.000000 0.000003 remote_program.c
1680650911762310 132852 TRANSFER INPUT 803 1 0.000000 0.000006 cctools-monitor
1680650911762357 132852 TASK 803 RUNNING 10.32.89.9:40444  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650912061609 132852 TASK 814 WAITING_RETRIEVAL 10.32.84.163:51694 
1680650912066918 132852 TRANSFER OUTPUT 814 0 0.001307 0.005251 cctools-monitor.summary
1680650912067241 132852 TASK 814 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[5250,"MB"]} {"wq_output_time":[0.005533,"s"],"wq_input_time":[9.2e-05,"s"],"wq_output_size":[0.001306533813476562,"MB"],"wq_input_size":[0,"MB"],"start":[1680650901.597368,"s"],"end":[1680650911.761834,"s"],"wall_time":[10.164466,"s"],"cpu_time":[20.092033,"s"],"memory":[6723,"MB"],"virtual_memory":[8383,"MB"],"swap_memory":[0,"MB"],"disk":[7,"MB"],"bytes_read":[1,"MB"],"bytes_written":[0,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.977,"cores"],"cores_avg":[1.977,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[8,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650912067262 132852 TASK 814 WAITING default MAX_RESOURCES {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.962,"cores"]}
1680650912086801 132852 TRANSFER INPUT 802 1 0.000000 0.000002 gcc
1680650912086815 132852 TRANSFER INPUT 802 1 0.000000 0.000003 remote_program.c
1680650912086827 132852 TRANSFER INPUT 802 1 0.000000 0.000006 cctools-monitor
1680650912086873 132852 TASK 802 RUNNING 10.32.84.163:51694  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650912683789 132852 TASK 910 WAITING_RETRIEVAL 10.32.80.63:36908 
1680650912688550 132852 TRANSFER OUTPUT 910 0 0.001292 0.004717 cctools-monitor.summary
1680650912688735 132852 CATEGORY default MAX {"memory":[18273,"MB"],"disk":[16943,"MB"],"gpus":[0,"gpus"],"cores":[8.962,"cores"]}
1680650912688761 132852 CATEGORY default MIN {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650912688772 132852 CATEGORY default FIRST MAX_THROUGHPUT {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650912688824 132852 TASK 910 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004861,"s"],"wq_input_time":[0.00012,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680650762.649643,"s"],"end":[1680650912.430437,"s"],"wall_time":[149.780794,"s"],"cpu_time":[596.523142,"s"],"memory":[3719,"MB"],"virtual_memory":[3989,"MB"],"swap_memory":[0,"MB"],"disk":[3311,"MB"],"bytes_read":[1,"MB"],"bytes_written":[797,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.983,"cores"],"cores_avg":[3.983,"cores"],"machine_cpus":[16,"cores"],"machine_load":[7,"procs"],"context_switches":[8,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650912689672 132852 TASK 910 DONE SUCCESS  0  {} {"wq_output_time":[0.004861,"s"],"wq_input_time":[0.00012,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680650762.649643,"s"],"end":[1680650912.430437,"s"],"wall_time":[149.780794,"s"],"cpu_time":[596.523142,"s"],"memory":[3719,"MB"],"virtual_memory":[3989,"MB"],"swap_memory":[0,"MB"],"disk":[3311,"MB"],"bytes_read":[1,"MB"],"bytes_written":[797,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.983,"cores"],"cores_avg":[3.983,"cores"],"machine_cpus":[16,"cores"],"machine_load":[7,"procs"],"context_switches":[8,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680650912709114 132852 TRANSFER INPUT 801 1 0.000000 0.000002 gcc
1680650912709126 132852 TRANSFER INPUT 801 1 0.000000 0.000004 remote_program.c
1680650912709138 132852 TRANSFER INPUT 801 1 0.000000 0.000007 cctools-monitor
1680650912709187 132852 TASK 801 RUNNING 10.32.80.63:36908  FIRST_RESOURCES {"memory":[5250,"MB"],"disk":[4750,"MB"],"gpus":[0,"gpus"],"cores":[8,"cores"]}
1680650914600848 132852 TASK 907 WAITING_RETRIEVAL 10.32.82.53:57306 
1680650914605404 132852 TRANSFER OUTPUT 907 0 0.001279 0.004504 cctools-monitor.summary
1680650914605724 132852 TASK 907 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004783,"s"],"wq_input_time":[0.000112,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1680650764.158068,"s"],"end":[1680650914.525767,"s"],"wall_time":[150.367699,"s"],"cpu_time":[598.491161,"s"],"memory":[5124,"MB"],"virtual_memory":[5393,"MB"],"swap_memory":[0,"MB"],"disk":[3731,"MB"],"bytes_read":[1,"MB"],"bytes_written":[860,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.98,"cores"],"cores_avg":[3.98,"cores"],"machine_cpus":[24,"cores"],"machine_load":[7,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
