# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680709913177778 298372 MANAGER START
1680709913188892 298372 CATEGORY default MAX {}
1680709913188908 298372 CATEGORY default MIN {}
1680709913188927 298372 CATEGORY default FIRST MAX_THROUGHPUT {}
1680711497422539 298372 TASK 657 WAITING default MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.979,"cores"]}
1680711497422881 298372 TRANSFER INPUT 657 1 0.000000 0.000002 gcc
1680711497422893 298372 TRANSFER INPUT 657 1 0.000000 0.000003 remote_program.c
1680711497422905 298372 TRANSFER INPUT 657 1 0.000000 0.000007 cctools-monitor
1680711497422953 298372 TASK 657 RUNNING 10.32.84.137:53974  MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.979,"cores"]}
1680711503590773 298372 TASK 708 WAITING_RETRIEVAL 10.32.82.13:55526 
1680711503595597 298372 TRANSFER OUTPUT 708 0 0.001286 0.004775 cctools-monitor.summary
1680711503595865 298372 TASK 708 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004978,"s"],"wq_input_time":[8.4e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680711264.412223,"s"],"end":[1680711502.836191,"s"],"wall_time":[238.423968,"s"],"cpu_time":[211.033102,"s"],"memory":[7709,"MB"],"virtual_memory":[7914,"MB"],"swap_memory":[0,"MB"],"disk":[7395,"MB"],"bytes_read":[1,"MB"],"bytes_written":[631,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.955,"cores"],"cores_avg":[0.885,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711503596743 298372 TASK 708 DONE SUCCESS  0  {} {"wq_output_time":[0.004978,"s"],"wq_input_time":[8.4e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680711264.412223,"s"],"end":[1680711502.836191,"s"],"wall_time":[238.423968,"s"],"cpu_time":[211.033102,"s"],"memory":[7709,"MB"],"virtual_memory":[7914,"MB"],"swap_memory":[0,"MB"],"disk":[7395,"MB"],"bytes_read":[1,"MB"],"bytes_written":[631,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.955,"cores"],"cores_avg":[0.885,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711503597221 298372 TRANSFER INPUT 564 1 0.000000 0.000003 gcc
1680711503597233 298372 TRANSFER INPUT 564 1 0.000000 0.000004 remote_program.c
1680711503597245 298372 TRANSFER INPUT 564 1 0.000000 0.000006 cctools-monitor
1680711503597296 298372 TASK 564 RUNNING 10.32.82.13:55526  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711505908486 298372 TASK 646 WAITING_RETRIEVAL 10.32.90.22:51768 
1680711505914643 298372 TRANSFER OUTPUT 646 0 0.001313 0.006008 cctools-monitor.summary
1680711505915021 298372 TASK 646 RETRIEVED RESOURCE_EXHAUSTION  143 {"cores":[2,"cores"]} {"wq_output_time":[0.006369,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001313209533691406,"MB"],"wq_input_size":[0,"MB"],"start":[1680711400.222371,"s"],"end":[1680711505.902971,"s"],"wall_time":[105.6806,"s"],"cpu_time":[420.209177,"s"],"memory":[6492,"MB"],"virtual_memory":[6761,"MB"],"swap_memory":[0,"MB"],"disk":[9355,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1330,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.976,"cores"],"cores_avg":[3.976,"cores"],"machine_cpus":[64,"cores"],"machine_load":[59,"procs"],"context_switches":[6,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711505915054 298372 TASK 646 WAITING default MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.979,"cores"]}
1680711505915441 298372 TRANSFER INPUT 646 1 0.000000 0.000005 gcc
1680711505915455 298372 TRANSFER INPUT 646 1 0.000000 0.000004 remote_program.c
1680711505915469 298372 TRANSFER INPUT 646 1 0.000000 0.000008 cctools-monitor
1680711505915527 298372 TASK 646 RUNNING 10.32.90.22:51768  MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.979,"cores"]}
1680711512153187 298372 TASK 751 WAITING_RETRIEVAL 10.32.88.163:36672 
1680711512158313 298372 TRANSFER OUTPUT 751 0 0.001286 0.005065 cctools-monitor.summary
1680711512158559 298372 TASK 751 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005241,"s"],"wq_input_time":[0.000164,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680711155.955579,"s"],"end":[1680711511.800125,"s"],"wall_time":[355.844546,"s"],"cpu_time":[296.020977,"s"],"memory":[9011,"MB"],"virtual_memory":[9216,"MB"],"swap_memory":[0,"MB"],"disk":[9219,"MB"],"bytes_read":[1,"MB"],"bytes_written":[474,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.89,"cores"],"cores_avg":[0.832,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711512159417 298372 TASK 751 DONE SUCCESS  0  {} {"wq_output_time":[0.005241,"s"],"wq_input_time":[0.000164,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680711155.955579,"s"],"end":[1680711511.800125,"s"],"wall_time":[355.844546,"s"],"cpu_time":[296.020977,"s"],"memory":[9011,"MB"],"virtual_memory":[9216,"MB"],"swap_memory":[0,"MB"],"disk":[9219,"MB"],"bytes_read":[1,"MB"],"bytes_written":[474,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.89,"cores"],"cores_avg":[0.832,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[18,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711512159930 298372 TRANSFER INPUT 563 1 0.000000 0.000002 gcc
1680711512159949 298372 TRANSFER INPUT 563 1 0.000000 0.000004 remote_program.c
1680711512159964 298372 TRANSFER INPUT 563 1 0.000000 0.000007 cctools-monitor
1680711512160023 298372 TASK 563 RUNNING 10.32.88.163:36672  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711517432849 298372 TASK 662 WAITING_RETRIEVAL 10.32.82.122:40836 
1680711517437886 298372 TRANSFER OUTPUT 662 0 0.001279 0.004949 cctools-monitor.summary
1680711517438313 298372 TASK 662 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005326,"s"],"wq_input_time":[0.000157,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1680711337.096441,"s"],"end":[1680711517.429988,"s"],"wall_time":[180.333547,"s"],"cpu_time":[191.764042,"s"],"memory":[8546,"MB"],"virtual_memory":[8817,"MB"],"swap_memory":[0,"MB"],"disk":[6762,"MB"],"bytes_read":[1,"MB"],"bytes_written":[634,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1,"cores"],"cores_avg":[1.063,"cores"],"machine_cpus":[24,"cores"],"machine_load":[28,"procs"],"context_switches":[24,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711517438987 298372 TASK 662 DONE SUCCESS  0  {} {"wq_output_time":[0.005326,"s"],"wq_input_time":[0.000157,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1680711337.096441,"s"],"end":[1680711517.429988,"s"],"wall_time":[180.333547,"s"],"cpu_time":[191.764042,"s"],"memory":[8546,"MB"],"virtual_memory":[8817,"MB"],"swap_memory":[0,"MB"],"disk":[6762,"MB"],"bytes_read":[1,"MB"],"bytes_written":[634,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1,"cores"],"cores_avg":[1.063,"cores"],"machine_cpus":[24,"cores"],"machine_load":[28,"procs"],"context_switches":[24,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711517439533 298372 TRANSFER INPUT 562 1 0.000000 0.000003 gcc
1680711517439550 298372 TRANSFER INPUT 562 1 0.000000 0.000004 remote_program.c
1680711517439563 298372 TRANSFER INPUT 562 1 0.000000 0.000007 cctools-monitor
1680711517439631 298372 TASK 562 RUNNING 10.32.82.122:40836  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711518028162 298372 WORKER worker-bc7f6437c7976a5594c74a39b578dacc 10.32.89.231:40368  CONNECTION
1680711518028174 298372 WORKER worker-291065a94e7195033c0401b95f50d1c1 10.32.89.231:40380  CONNECTION
1680711518028180 298372 WORKER worker-4c3e1f9112a939298383092d8785fd89 10.32.89.231:40388  CONNECTION
1680711518028189 298372 WORKER worker-223359acc6d172c18de67baf9928ef89 10.32.89.231:40370  CONNECTION
1680711519238998 298372 WORKER worker-bc7f6437c7976a5594c74a39b578dacc RESOURCES {"memory":[64000,"MB"],"disk":[64486,"MB"],"cores":[16,"cores"]}
1680711519239013 298372 WORKER worker-291065a94e7195033c0401b95f50d1c1 RESOURCES {"memory":[64000,"MB"],"disk":[64486,"MB"],"cores":[16,"cores"]}
1680711519239024 298372 WORKER worker-4c3e1f9112a939298383092d8785fd89 RESOURCES {"memory":[64000,"MB"],"disk":[64486,"MB"],"cores":[16,"cores"]}
1680711519239034 298372 WORKER worker-223359acc6d172c18de67baf9928ef89 RESOURCES {"memory":[64000,"MB"],"disk":[64486,"MB"],"cores":[16,"cores"]}
1680711519585860 298372 TRANSFER INPUT 561 1 1.203979 0.001611 gcc
1680711519585927 298372 TRANSFER INPUT 561 1 0.002252 0.000053 remote_program.c
1680711519589152 298372 TRANSFER INPUT 561 1 5.314476 0.003214 cctools-monitor
1680711519589311 298372 TASK 561 RUNNING 10.32.89.231:40368  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519589772 298372 TRANSFER INPUT 560 1 0.000000 0.000002 gcc
1680711519589784 298372 TRANSFER INPUT 560 1 0.000000 0.000003 remote_program.c
1680711519589797 298372 TRANSFER INPUT 560 1 0.000000 0.000007 cctools-monitor
1680711519589839 298372 TASK 560 RUNNING 10.32.89.231:40368  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519590262 298372 TRANSFER INPUT 559 1 0.000000 0.000001 gcc
1680711519590273 298372 TRANSFER INPUT 559 1 0.000000 0.000003 remote_program.c
1680711519590284 298372 TRANSFER INPUT 559 1 0.000000 0.000006 cctools-monitor
1680711519590317 298372 TASK 559 RUNNING 10.32.89.231:40368  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519590739 298372 TRANSFER INPUT 558 1 0.000000 0.000001 gcc
1680711519590750 298372 TRANSFER INPUT 558 1 0.000000 0.000003 remote_program.c
1680711519590762 298372 TRANSFER INPUT 558 1 0.000000 0.000006 cctools-monitor
1680711519590809 298372 TASK 558 RUNNING 10.32.89.231:40368  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519591231 298372 TRANSFER INPUT 557 1 0.000000 0.000002 gcc
1680711519591241 298372 TRANSFER INPUT 557 1 0.000000 0.000003 remote_program.c
1680711519591253 298372 TRANSFER INPUT 557 1 0.000000 0.000006 cctools-monitor
1680711519591296 298372 TASK 557 RUNNING 10.32.89.231:40368  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519591719 298372 TRANSFER INPUT 556 1 0.000000 0.000001 gcc
1680711519591730 298372 TRANSFER INPUT 556 1 0.000000 0.000003 remote_program.c
1680711519591742 298372 TRANSFER INPUT 556 1 0.000000 0.000006 cctools-monitor
1680711519591784 298372 TASK 556 RUNNING 10.32.89.231:40368  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519593543 298372 TRANSFER INPUT 555 1 1.203979 0.001304 gcc
1680711519593597 298372 TRANSFER INPUT 555 1 0.002252 0.000041 remote_program.c
1680711519597383 298372 TRANSFER INPUT 555 1 5.314476 0.003775 cctools-monitor
1680711519597436 298372 TASK 555 RUNNING 10.32.89.231:40380  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519597928 298372 TRANSFER INPUT 554 1 0.000000 0.000001 gcc
1680711519597940 298372 TRANSFER INPUT 554 1 0.000000 0.000003 remote_program.c
1680711519597952 298372 TRANSFER INPUT 554 1 0.000000 0.000007 cctools-monitor
1680711519597986 298372 TASK 554 RUNNING 10.32.89.231:40380  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519598442 298372 TRANSFER INPUT 553 1 0.000000 0.000002 gcc
1680711519598453 298372 TRANSFER INPUT 553 1 0.000000 0.000003 remote_program.c
1680711519598464 298372 TRANSFER INPUT 553 1 0.000000 0.000007 cctools-monitor
1680711519598507 298372 TASK 553 RUNNING 10.32.89.231:40380  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519598970 298372 TRANSFER INPUT 552 1 0.000000 0.000002 gcc
1680711519598981 298372 TRANSFER INPUT 552 1 0.000000 0.000003 remote_program.c
1680711519598993 298372 TRANSFER INPUT 552 1 0.000000 0.000006 cctools-monitor
1680711519599043 298372 TASK 552 RUNNING 10.32.89.231:40380  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519599500 298372 TRANSFER INPUT 551 1 0.000000 0.000001 gcc
1680711519599510 298372 TRANSFER INPUT 551 1 0.000000 0.000003 remote_program.c
1680711519599522 298372 TRANSFER INPUT 551 1 0.000000 0.000006 cctools-monitor
1680711519599566 298372 TASK 551 RUNNING 10.32.89.231:40380  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519600025 298372 TRANSFER INPUT 550 1 0.000000 0.000002 gcc
1680711519600036 298372 TRANSFER INPUT 550 1 0.000000 0.000003 remote_program.c
1680711519600048 298372 TRANSFER INPUT 550 1 0.000000 0.000007 cctools-monitor
1680711519600091 298372 TASK 550 RUNNING 10.32.89.231:40380  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519601607 298372 TRANSFER INPUT 549 1 1.203979 0.001011 gcc
1680711519601660 298372 TRANSFER INPUT 549 1 0.002252 0.000034 remote_program.c
1680711519604918 298372 TRANSFER INPUT 549 1 5.314476 0.003248 cctools-monitor
1680711519604966 298372 TASK 549 RUNNING 10.32.89.231:40388  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519605502 298372 TRANSFER INPUT 548 1 0.000000 0.000001 gcc
1680711519605514 298372 TRANSFER INPUT 548 1 0.000000 0.000003 remote_program.c
1680711519605526 298372 TRANSFER INPUT 548 1 0.000000 0.000006 cctools-monitor
1680711519605560 298372 TASK 548 RUNNING 10.32.89.231:40388  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519606075 298372 TRANSFER INPUT 547 1 0.000000 0.000001 gcc
1680711519606086 298372 TRANSFER INPUT 547 1 0.000000 0.000003 remote_program.c
1680711519606098 298372 TRANSFER INPUT 547 1 0.000000 0.000006 cctools-monitor
1680711519606130 298372 TASK 547 RUNNING 10.32.89.231:40388  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519606636 298372 TRANSFER INPUT 546 1 0.000000 0.000001 gcc
1680711519606649 298372 TRANSFER INPUT 546 1 0.000000 0.000003 remote_program.c
1680711519606661 298372 TRANSFER INPUT 546 1 0.000000 0.000006 cctools-monitor
1680711519606704 298372 TASK 546 RUNNING 10.32.89.231:40388  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519607210 298372 TRANSFER INPUT 545 1 0.000000 0.000001 gcc
1680711519607221 298372 TRANSFER INPUT 545 1 0.000000 0.000002 remote_program.c
1680711519607233 298372 TRANSFER INPUT 545 1 0.000000 0.000006 cctools-monitor
1680711519607284 298372 TASK 545 RUNNING 10.32.89.231:40388  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519607795 298372 TRANSFER INPUT 544 1 0.000000 0.000001 gcc
1680711519607806 298372 TRANSFER INPUT 544 1 0.000000 0.000003 remote_program.c
1680711519607818 298372 TRANSFER INPUT 544 1 0.000000 0.000006 cctools-monitor
1680711519607867 298372 TASK 544 RUNNING 10.32.89.231:40388  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519609431 298372 TRANSFER INPUT 543 1 1.203979 0.001046 gcc
1680711519609491 298372 TRANSFER INPUT 543 1 0.002252 0.000046 remote_program.c
1680711519613355 298372 TRANSFER INPUT 543 1 5.314476 0.003847 cctools-monitor
1680711519613475 298372 TASK 543 RUNNING 10.32.89.231:40370  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519614107 298372 TRANSFER INPUT 542 1 0.000000 0.000002 gcc
1680711519614120 298372 TRANSFER INPUT 542 1 0.000000 0.000003 remote_program.c
1680711519614132 298372 TRANSFER INPUT 542 1 0.000000 0.000006 cctools-monitor
1680711519614173 298372 TASK 542 RUNNING 10.32.89.231:40370  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519614691 298372 TRANSFER INPUT 541 1 0.000000 0.000001 gcc
1680711519614703 298372 TRANSFER INPUT 541 1 0.000000 0.000003 remote_program.c
1680711519614714 298372 TRANSFER INPUT 541 1 0.000000 0.000007 cctools-monitor
1680711519614748 298372 TASK 541 RUNNING 10.32.89.231:40370  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519615255 298372 TRANSFER INPUT 540 1 0.000000 0.000001 gcc
1680711519615265 298372 TRANSFER INPUT 540 1 0.000000 0.000002 remote_program.c
1680711519615277 298372 TRANSFER INPUT 540 1 0.000000 0.000006 cctools-monitor
1680711519615321 298372 TASK 540 RUNNING 10.32.89.231:40370  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519615838 298372 TRANSFER INPUT 539 1 0.000000 0.000001 gcc
1680711519615849 298372 TRANSFER INPUT 539 1 0.000000 0.000003 remote_program.c
1680711519615861 298372 TRANSFER INPUT 539 1 0.000000 0.000006 cctools-monitor
1680711519615904 298372 TASK 539 RUNNING 10.32.89.231:40370  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711519616410 298372 TRANSFER INPUT 538 1 0.000000 0.000001 gcc
1680711519616421 298372 TRANSFER INPUT 538 1 0.000000 0.000003 remote_program.c
1680711519616432 298372 TRANSFER INPUT 538 1 0.000000 0.000006 cctools-monitor
1680711519616475 298372 TASK 538 RUNNING 10.32.89.231:40370  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711520856667 298372 TASK 732 WAITING_RETRIEVAL 10.32.88.163:36672 
1680711520861937 298372 TRANSFER OUTPUT 732 0 0.001285 0.005212 cctools-monitor.summary
1680711520862370 298372 TASK 732 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005602,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680711216.1018,"s"],"end":[1680711520.85386,"s"],"wall_time":[304.75206,"s"],"cpu_time":[279.425355,"s"],"memory":[9237,"MB"],"virtual_memory":[9498,"MB"],"swap_memory":[0,"MB"],"disk":[8589,"MB"],"bytes_read":[1,"MB"],"bytes_written":[462,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.917,"cores"],"cores_avg":[0.917,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[27,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711520863267 298372 TASK 732 DONE SUCCESS  0  {} {"wq_output_time":[0.005602,"s"],"wq_input_time":[0.000102,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680711216.1018,"s"],"end":[1680711520.85386,"s"],"wall_time":[304.75206,"s"],"cpu_time":[279.425355,"s"],"memory":[9237,"MB"],"virtual_memory":[9498,"MB"],"swap_memory":[0,"MB"],"disk":[8589,"MB"],"bytes_read":[1,"MB"],"bytes_written":[462,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.917,"cores"],"cores_avg":[0.917,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[27,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711520863891 298372 TRANSFER INPUT 537 1 0.000000 0.000004 gcc
1680711520863903 298372 TRANSFER INPUT 537 1 0.000000 0.000003 remote_program.c
1680711520863916 298372 TRANSFER INPUT 537 1 0.000000 0.000007 cctools-monitor
1680711520863967 298372 TASK 537 RUNNING 10.32.88.163:36672  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[2,"cores"]}
1680711526984776 298372 TASK 750 WAITING_RETRIEVAL 10.32.88.163:36672 
1680711526989247 298372 TRANSFER OUTPUT 750 0 0.001296 0.004414 cctools-monitor.summary
1680711526989485 298372 TASK 750 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004588,"s"],"wq_input_time":[0.000111,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1680711155.956123,"s"],"end":[1680711526.939694,"s"],"wall_time":[370.983571,"s"],"cpu_time":[237.136473,"s"],"memory":[9734,"MB"],"virtual_memory":[9873,"MB"],"swap_memory":[0,"MB"],"disk":[6896,"MB"],"bytes_read":[1,"MB"],"bytes_written":[321,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.676,"cores"],"cores_avg":[0.639,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711526990261 298372 TASK 750 DONE SUCCESS  0  {} {"wq_output_time":[0.004588,"s"],"wq_input_time":[0.000111,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1680711155.956123,"s"],"end":[1680711526.939694,"s"],"wall_time":[370.983571,"s"],"cpu_time":[237.136473,"s"],"memory":[9734,"MB"],"virtual_memory":[9873,"MB"],"swap_memory":[0,"MB"],"disk":[6896,"MB"],"bytes_read":[1,"MB"],"bytes_written":[321,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[0.676,"cores"],"cores_avg":[0.639,"cores"],"machine_cpus":[24,"cores"],"machine_load":[26,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680711526990789 298372 TRANSFER INPUT 536 1 0.000000 0.000002 gcc
1680711526990805 298372 TRANSFER INPUT 536 1 0.000000 0.000004 remote_program.c
1680711526990819 298372 TRANSFER INPUT 536 1 0.000000 0.000007 cctools-monitor
