# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1681342995085440 756266 MANAGER START
1681342995091625 756266 CATEGORY default MAX {}
1681342995091639 756266 CATEGORY default MIN {}
1681342995091646 756266 CATEGORY default FIRST MAX {}
1681343911342348 756266 TRANSFER INPUT 634 1 0.000000 0.000002 gcc
1681343911342362 756266 TRANSFER INPUT 634 1 0.000000 0.000004 remote_program.c
1681343911342375 756266 TRANSFER INPUT 634 1 0.000000 0.000008 cctools-monitor
1681343911342421 756266 TASK 634 RUNNING 10.32.84.163:37612  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10250,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681343911548644 756266 TASK 758 WAITING_RETRIEVAL 10.32.84.163:37612 
1681343911553009 756266 TRANSFER OUTPUT 758 0 0.001284 0.004299 cctools-monitor.summary
1681343911553180 756266 TASK 758 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004428,"s"],"wq_input_time":[9.899999999999999e-05,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1681343760.371081,"s"],"end":[1681343911.341451,"s"],"wall_time":[150.97037,"s"],"cpu_time":[598.4394579999999,"s"],"memory":[6007,"MB"],"virtual_memory":[6277,"MB"],"swap_memory":[0,"MB"],"disk":[7951,"MB"],"bytes_read":[1,"MB"],"bytes_written":[836,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.964,"cores"],"cores_avg":[3.964,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343911553872 756266 TASK 758 DONE SUCCESS  0  {} {"wq_output_time":[0.004428,"s"],"wq_input_time":[9.899999999999999e-05,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1681343760.371081,"s"],"end":[1681343911.341451,"s"],"wall_time":[150.97037,"s"],"cpu_time":[598.4394579999999,"s"],"memory":[6007,"MB"],"virtual_memory":[6277,"MB"],"swap_memory":[0,"MB"],"disk":[7951,"MB"],"bytes_read":[1,"MB"],"bytes_written":[836,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.964,"cores"],"cores_avg":[3.964,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343911554316 756266 TRANSFER INPUT 633 1 0.000000 0.000002 gcc
1681343911554335 756266 TRANSFER INPUT 633 1 0.000000 0.000010 remote_program.c
1681343911554354 756266 TRANSFER INPUT 633 1 0.000000 0.000008 cctools-monitor
1681343911554398 756266 TASK 633 RUNNING 10.32.84.163:37612  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10250,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681343911759450 756266 TASK 746 WAITING_RETRIEVAL 10.32.84.161:42108 
1681343911759635 756266 TASK 751 WAITING_RETRIEVAL 10.32.89.233:35154 
1681343911759969 756266 TASK 755 WAITING_RETRIEVAL 10.32.84.163:37612 
1681343911765175 756266 TRANSFER OUTPUT 746 0 0.001283 0.005176 cctools-monitor.summary
1681343911765430 756266 TASK 746 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005394,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.862732,"s"],"end":[1681343911.688171,"s"],"wall_time":[149.825439,"s"],"cpu_time":[298.226767,"s"],"memory":[8807,"MB"],"virtual_memory":[8945,"MB"],"swap_memory":[0,"MB"],"disk":[6107,"MB"],"bytes_read":[1,"MB"],"bytes_written":[417,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.99,"cores"],"cores_avg":[1.99,"cores"],"machine_cpus":[24,"cores"],"machine_load":[14,"procs"],"context_switches":[47,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343911766096 756266 TASK 746 DONE SUCCESS  0  {} {"wq_output_time":[0.005394,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.862732,"s"],"end":[1681343911.688171,"s"],"wall_time":[149.825439,"s"],"cpu_time":[298.226767,"s"],"memory":[8807,"MB"],"virtual_memory":[8945,"MB"],"swap_memory":[0,"MB"],"disk":[6107,"MB"],"bytes_read":[1,"MB"],"bytes_written":[417,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.99,"cores"],"cores_avg":[1.99,"cores"],"machine_cpus":[24,"cores"],"machine_load":[14,"procs"],"context_switches":[47,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343911770976 756266 TRANSFER OUTPUT 751 0 0.001281 0.004762 cctools-monitor.summary
1681343911771358 756266 TASK 751 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005074,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.305495,"s"],"end":[1681343911.679025,"s"],"wall_time":[150.37353,"s"],"cpu_time":[448.154559,"s"],"memory":[9011,"MB"],"virtual_memory":[9216,"MB"],"swap_memory":[0,"MB"],"disk":[9286,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1024,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.98,"cores"],"cores_avg":[2.98,"cores"],"machine_cpus":[64,"cores"],"machine_load":[31,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343911771978 756266 TASK 751 DONE SUCCESS  0  {} {"wq_output_time":[0.005074,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.305495,"s"],"end":[1681343911.679025,"s"],"wall_time":[150.37353,"s"],"cpu_time":[448.154559,"s"],"memory":[9011,"MB"],"virtual_memory":[9216,"MB"],"swap_memory":[0,"MB"],"disk":[9286,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1024,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.98,"cores"],"cores_avg":[2.98,"cores"],"machine_cpus":[64,"cores"],"machine_load":[31,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343911777008 756266 TRANSFER OUTPUT 755 0 0.001282 0.004930 cctools-monitor.summary
1681343911777412 756266 TASK 755 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005243,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1681343760.511061,"s"],"end":[1681343911.640365,"s"],"wall_time":[151.129304,"s"],"cpu_time":[598.154963,"s"],"memory":[6030,"MB"],"virtual_memory":[6301,"MB"],"swap_memory":[0,"MB"],"disk":[9315,"MB"],"bytes_read":[1,"MB"],"bytes_written":[835,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.958,"cores"],"cores_avg":[3.958,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343911777912 756266 TASK 755 DONE SUCCESS  0  {} {"wq_output_time":[0.005243,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.00128173828125,"MB"],"wq_input_size":[0,"MB"],"start":[1681343760.511061,"s"],"end":[1681343911.640365,"s"],"wall_time":[151.129304,"s"],"cpu_time":[598.154963,"s"],"memory":[6030,"MB"],"virtual_memory":[6301,"MB"],"swap_memory":[0,"MB"],"disk":[9315,"MB"],"bytes_read":[1,"MB"],"bytes_written":[835,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.958,"cores"],"cores_avg":[3.958,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343911778194 756266 TRANSFER INPUT 632 1 0.000000 0.000002 gcc
1681343911778206 756266 TRANSFER INPUT 632 1 0.000000 0.000004 remote_program.c
1681343911778218 756266 TRANSFER INPUT 632 1 0.000000 0.000007 cctools-monitor
1681343911778263 756266 TASK 632 RUNNING 10.32.84.161:42108  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10250,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681343911778495 756266 TRANSFER INPUT 631 1 0.000000 0.000001 gcc
1681343911778506 756266 TRANSFER INPUT 631 1 0.000000 0.000003 remote_program.c
1681343911778519 756266 TRANSFER INPUT 631 1 0.000000 0.000007 cctools-monitor
1681343911778579 756266 TASK 631 RUNNING 10.32.84.163:37612  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10250,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681343911778798 756266 TRANSFER INPUT 630 1 0.000000 0.000001 gcc
1681343911778809 756266 TRANSFER INPUT 630 1 0.000000 0.000003 remote_program.c
1681343911778822 756266 TRANSFER INPUT 630 1 0.000000 0.000007 cctools-monitor
1681343911778861 756266 TASK 630 RUNNING 10.32.89.233:35154  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10250,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681343911881019 756266 TASK 747 WAITING_RETRIEVAL 10.32.84.157:39796 
1681343911886100 756266 TRANSFER OUTPUT 747 0 0.001286 0.005051 cctools-monitor.summary
1681343911886274 756266 TASK 747 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005181,"s"],"wq_input_time":[9.7e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.862056,"s"],"end":[1681343911.832984,"s"],"wall_time":[149.970928,"s"],"cpu_time":[298.441193,"s"],"memory":[6628,"MB"],"virtual_memory":[6767,"MB"],"swap_memory":[0,"MB"],"disk":[8481,"MB"],"bytes_read":[1,"MB"],"bytes_written":[420,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.99,"cores"],"cores_avg":[1.99,"cores"],"machine_cpus":[24,"cores"],"machine_load":[16,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343911886819 756266 TASK 747 DONE SUCCESS  0  {} {"wq_output_time":[0.005181,"s"],"wq_input_time":[9.7e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.862056,"s"],"end":[1681343911.832984,"s"],"wall_time":[149.970928,"s"],"cpu_time":[298.441193,"s"],"memory":[6628,"MB"],"virtual_memory":[6767,"MB"],"swap_memory":[0,"MB"],"disk":[8481,"MB"],"bytes_read":[1,"MB"],"bytes_written":[420,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.99,"cores"],"cores_avg":[1.99,"cores"],"machine_cpus":[24,"cores"],"machine_load":[16,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343911887105 756266 TRANSFER INPUT 629 1 0.000000 0.000001 gcc
1681343911887117 756266 TRANSFER INPUT 629 1 0.000000 0.000003 remote_program.c
1681343911887130 756266 TRANSFER INPUT 629 1 0.000000 0.000007 cctools-monitor
1681343911887175 756266 TASK 629 RUNNING 10.32.84.157:39796  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10250,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681343911989818 756266 TASK 749 WAITING_RETRIEVAL 10.32.89.159:59170 
1681343911989833 756266 TASK 750 WAITING_RETRIEVAL 10.32.89.159:59170 
1681343911989876 756266 TASK 752 WAITING_RETRIEVAL 10.32.89.159:59170 
1681343911994461 756266 TRANSFER OUTPUT 749 0 0.001284 0.004561 cctools-monitor.summary
1681343911994642 756266 TASK 749 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004697,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.302456,"s"],"end":[1681343911.983819,"s"],"wall_time":[150.681363,"s"],"cpu_time":[448.418115,"s"],"memory":[9329,"MB"],"virtual_memory":[9534,"MB"],"swap_memory":[0,"MB"],"disk":[7150,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1016,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.976,"cores"],"cores_avg":[2.976,"cores"],"machine_cpus":[64,"cores"],"machine_load":[30,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343911995171 756266 TASK 749 DONE SUCCESS  0  {} {"wq_output_time":[0.004697,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.302456,"s"],"end":[1681343911.983819,"s"],"wall_time":[150.681363,"s"],"cpu_time":[448.418115,"s"],"memory":[9329,"MB"],"virtual_memory":[9534,"MB"],"swap_memory":[0,"MB"],"disk":[7150,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1016,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.976,"cores"],"cores_avg":[2.976,"cores"],"machine_cpus":[64,"cores"],"machine_load":[30,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343911999962 756266 TRANSFER OUTPUT 750 0 0.001283 0.004694 cctools-monitor.summary
1681343912000366 756266 TASK 750 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005008,"s"],"wq_input_time":[8.1e-05,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.30144,"s"],"end":[1681343911.968398,"s"],"wall_time":[150.666958,"s"],"cpu_time":[299.304492,"s"],"memory":[9734,"MB"],"virtual_memory":[9873,"MB"],"swap_memory":[0,"MB"],"disk":[7069,"MB"],"bytes_read":[1,"MB"],"bytes_written":[679,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.987,"cores"],"cores_avg":[1.987,"cores"],"machine_cpus":[64,"cores"],"machine_load":[30,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343912000910 756266 TASK 750 DONE SUCCESS  0  {} {"wq_output_time":[0.005008,"s"],"wq_input_time":[8.1e-05,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.30144,"s"],"end":[1681343911.968398,"s"],"wall_time":[150.666958,"s"],"cpu_time":[299.304492,"s"],"memory":[9734,"MB"],"virtual_memory":[9873,"MB"],"swap_memory":[0,"MB"],"disk":[7069,"MB"],"bytes_read":[1,"MB"],"bytes_written":[679,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.987,"cores"],"cores_avg":[1.987,"cores"],"machine_cpus":[64,"cores"],"machine_load":[30,"procs"],"context_switches":[10,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343912006056 756266 TRANSFER OUTPUT 752 0 0.001279 0.005043 cctools-monitor.summary
1681343912006389 756266 TASK 752 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005338,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.066972,"s"],"end":[1681343911.976912,"s"],"wall_time":[150.90994,"s"],"cpu_time":[598.220478,"s"],"memory":[7886,"MB"],"virtual_memory":[8157,"MB"],"swap_memory":[0,"MB"],"disk":[7827,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1332,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.964,"cores"],"cores_avg":[3.964,"cores"],"machine_cpus":[64,"cores"],"machine_load":[30,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343912007107 756266 TASK 752 DONE SUCCESS  0  {} {"wq_output_time":[0.005338,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.066972,"s"],"end":[1681343911.976912,"s"],"wall_time":[150.90994,"s"],"cpu_time":[598.220478,"s"],"memory":[7886,"MB"],"virtual_memory":[8157,"MB"],"swap_memory":[0,"MB"],"disk":[7827,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1332,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.964,"cores"],"cores_avg":[3.964,"cores"],"machine_cpus":[64,"cores"],"machine_load":[30,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343912007535 756266 TRANSFER INPUT 628 1 0.000000 0.000002 gcc
1681343912007547 756266 TRANSFER INPUT 628 1 0.000000 0.000003 remote_program.c
1681343912007560 756266 TRANSFER INPUT 628 1 0.000000 0.000007 cctools-monitor
1681343912007604 756266 TASK 628 RUNNING 10.32.89.159:59170  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10250,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681343912007827 756266 TRANSFER INPUT 627 1 0.000000 0.000001 gcc
1681343912007837 756266 TRANSFER INPUT 627 1 0.000000 0.000003 remote_program.c
1681343912007850 756266 TRANSFER INPUT 627 1 0.000000 0.000007 cctools-monitor
1681343912007898 756266 TASK 627 RUNNING 10.32.89.159:59170  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10250,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681343912008116 756266 TRANSFER INPUT 626 1 0.000000 0.000001 gcc
1681343912008126 756266 TRANSFER INPUT 626 1 0.000000 0.000003 remote_program.c
1681343912008138 756266 TRANSFER INPUT 626 1 0.000000 0.000007 cctools-monitor
1681343912008185 756266 TASK 626 RUNNING 10.32.89.159:59170  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10250,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681343912367303 756266 TASK 748 WAITING_RETRIEVAL 10.32.89.159:59170 
1681343912381767 756266 TRANSFER OUTPUT 748 0 0.001281 0.014358 cctools-monitor.summary
1681343912381934 756266 TASK 748 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.014481,"s"],"wq_input_time":[9.3e-05,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.63222,"s"],"end":[1681343912.36516,"s"],"wall_time":[150.73294,"s"],"cpu_time":[596.517277,"s"],"memory":[9604,"MB"],"virtual_memory":[9873,"MB"],"swap_memory":[0,"MB"],"disk":[8371,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1339,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.957,"cores"],"cores_avg":[3.957,"cores"],"machine_cpus":[64,"cores"],"machine_load":[30,"procs"],"context_switches":[93,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343912382509 756266 TASK 748 DONE SUCCESS  0  {} {"wq_output_time":[0.014481,"s"],"wq_input_time":[9.3e-05,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1681343761.63222,"s"],"end":[1681343912.36516,"s"],"wall_time":[150.73294,"s"],"cpu_time":[596.517277,"s"],"memory":[9604,"MB"],"virtual_memory":[9873,"MB"],"swap_memory":[0,"MB"],"disk":[8371,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1339,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.957,"cores"],"cores_avg":[3.957,"cores"],"machine_cpus":[64,"cores"],"machine_load":[30,"procs"],"context_switches":[93,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343912382803 756266 TRANSFER INPUT 625 1 0.000000 0.000002 gcc
1681343912382815 756266 TRANSFER INPUT 625 1 0.000000 0.000003 remote_program.c
1681343912382828 756266 TRANSFER INPUT 625 1 0.000000 0.000007 cctools-monitor
1681343912382871 756266 TASK 625 RUNNING 10.32.89.159:59170  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10250,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681343912985685 756266 TASK 739 WAITING_RETRIEVAL 10.32.89.233:35154 
1681343912990108 756266 TRANSFER OUTPUT 739 0 0.001285 0.004314 cctools-monitor.summary
1681343912990347 756266 TASK 739 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004481,"s"],"wq_input_time":[9.2e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681343762.440532,"s"],"end":[1681343912.981888,"s"],"wall_time":[150.541356,"s"],"cpu_time":[597.284361,"s"],"memory":[7839,"MB"],"virtual_memory":[8109,"MB"],"swap_memory":[0,"MB"],"disk":[7211,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1354,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.968,"cores"],"cores_avg":[3.968,"cores"],"machine_cpus":[64,"cores"],"machine_load":[31,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343912991078 756266 TASK 739 DONE SUCCESS  0  {} {"wq_output_time":[0.004481,"s"],"wq_input_time":[9.2e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1681343762.440532,"s"],"end":[1681343912.981888,"s"],"wall_time":[150.541356,"s"],"cpu_time":[597.284361,"s"],"memory":[7839,"MB"],"virtual_memory":[8109,"MB"],"swap_memory":[0,"MB"],"disk":[7211,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1354,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.968,"cores"],"cores_avg":[3.968,"cores"],"machine_cpus":[64,"cores"],"machine_load":[31,"procs"],"context_switches":[11,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1681343912991424 756266 TRANSFER INPUT 624 1 0.000000 0.000002 gcc
1681343912991440 756266 TRANSFER INPUT 624 1 0.000000 0.000003 remote_program.c
1681343912991454 756266 TRANSFER INPUT 624 1 0.000000 0.000008 cctools-monitor
1681343912991509 756266 TASK 624 RUNNING 10.32.89.233:35154  FIRST_RESOURCES {"memory":[10250,"MB"],"disk":[10250,"MB"],"gpus":[0,"gpus"],"cores":[4,"cores"]}
1681343913194243 756266 TASK 742 WAITING_RETRIEVAL 10.32.84.161:42108 
1681343913194256 756266 TASK 743 WAITING_RETRIEVAL 10.32.84.161:42108 
1681343913194399 756266 TASK 744 WAITING_RETRIEVAL 10.32.89.233:35154 
1681343913199019 756266 TRANSFER OUTPUT 742 0 0.001286 0.004589 cctools-monitor.summary
