# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680703874291707 261314 MANAGER START
1680703874296902 261314 CATEGORY default MAX {}
1680703874296929 261314 CATEGORY default MIN {}
1680703874296947 261314 CATEGORY default FIRST GREEDY_BUCKETING {}
1680704426367358 261314 TRANSFER OUTPUT 928 0 0.001281 0.004225 cctools-monitor.summary
1680704426368291 261314 TASK 928 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004392,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1680704274.776062,"s"],"end":[1680704426.056228,"s"],"wall_time":[151.280166,"s"],"cpu_time":[281.333708,"s"],"memory":[6062,"MB"],"virtual_memory":[6201,"MB"],"swap_memory":[0,"MB"],"disk":[9227,"MB"],"bytes_read":[1,"MB"],"bytes_written":[528,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.86,"cores"],"cores_avg":[1.86,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704426369152 261314 TASK 928 DONE SUCCESS  0  {} {"wq_output_time":[0.004392,"s"],"wq_input_time":[0.0001,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1680704274.776062,"s"],"end":[1680704426.056228,"s"],"wall_time":[151.280166,"s"],"cpu_time":[281.333708,"s"],"memory":[6062,"MB"],"virtual_memory":[6201,"MB"],"swap_memory":[0,"MB"],"disk":[9227,"MB"],"bytes_read":[1,"MB"],"bytes_written":[528,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.86,"cores"],"cores_avg":[1.86,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704426369607 261314 TRANSFER INPUT 866 1 0.000000 0.000001 gcc
1680704426369642 261314 TRANSFER INPUT 866 1 0.000000 0.000015 remote_program.c
1680704426369657 261314 TRANSFER INPUT 866 1 0.000000 0.000008 cctools-monitor
1680704426369722 261314 TASK 866 RUNNING 10.32.88.231:35880  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[9895,"MB"],"gpus":[0,"gpus"],"cores":[3.98,"cores"]}
1680704426370138 261314 TRANSFER INPUT 865 1 0.000000 0.000002 gcc
1680704426370155 261314 TRANSFER INPUT 865 1 0.000000 0.000003 remote_program.c
1680704426370167 261314 TRANSFER INPUT 865 1 0.000000 0.000006 cctools-monitor
1680704426370206 261314 TASK 865 RUNNING 10.32.88.231:35880  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[9895,"MB"],"gpus":[0,"gpus"],"cores":[3.98,"cores"]}
1680704428223210 261314 TASK 924 WAITING_RETRIEVAL 10.32.84.181:42304 
1680704428227850 261314 TRANSFER OUTPUT 924 0 0.001281 0.004576 cctools-monitor.summary
1680704428228872 261314 TASK 924 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004766,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1680704277.775567,"s"],"end":[1680704428.220482,"s"],"wall_time":[150.444915,"s"],"cpu_time":[447.401554,"s"],"memory":[9644,"MB"],"virtual_memory":[9849,"MB"],"swap_memory":[0,"MB"],"disk":[8077,"MB"],"bytes_read":[1,"MB"],"bytes_written":[614,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.974,"cores"],"cores_avg":[2.974,"cores"],"machine_cpus":[24,"cores"],"machine_load":[22,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704428229778 261314 TASK 924 DONE SUCCESS  0  {} {"wq_output_time":[0.004766,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001280784606933594,"MB"],"wq_input_size":[0,"MB"],"start":[1680704277.775567,"s"],"end":[1680704428.220482,"s"],"wall_time":[150.444915,"s"],"cpu_time":[447.401554,"s"],"memory":[9644,"MB"],"virtual_memory":[9849,"MB"],"swap_memory":[0,"MB"],"disk":[8077,"MB"],"bytes_read":[1,"MB"],"bytes_written":[614,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.974,"cores"],"cores_avg":[2.974,"cores"],"machine_cpus":[24,"cores"],"machine_load":[22,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704428230264 261314 TRANSFER INPUT 864 1 0.000000 0.000002 gcc
1680704428230278 261314 TRANSFER INPUT 864 1 0.000000 0.000003 remote_program.c
1680704428230291 261314 TRANSFER INPUT 864 1 0.000000 0.000007 cctools-monitor
1680704428230340 261314 TASK 864 RUNNING 10.32.84.181:42304  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[9895,"MB"],"gpus":[0,"gpus"],"cores":[3.98,"cores"]}
1680704440140791 261314 TASK 923 WAITING_RETRIEVAL 10.32.85.111:56034 
1680704440147145 261314 TRANSFER OUTPUT 923 0 0.001279 0.006272 cctools-monitor.summary
1680704440148174 261314 TASK 923 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.006471,"s"],"wq_input_time":[0.000166,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1680704289.040892,"s"],"end":[1680704440.085471,"s"],"wall_time":[151.044579,"s"],"cpu_time":[290.063857,"s"],"memory":[7746,"MB"],"virtual_memory":[7885,"MB"],"swap_memory":[0,"MB"],"disk":[6917,"MB"],"bytes_read":[1,"MB"],"bytes_written":[405,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.92,"cores"],"cores_avg":[1.92,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704440148886 261314 TASK 923 DONE SUCCESS  0  {} {"wq_output_time":[0.006471,"s"],"wq_input_time":[0.000166,"s"],"wq_output_size":[0.001278877258300781,"MB"],"wq_input_size":[0,"MB"],"start":[1680704289.040892,"s"],"end":[1680704440.085471,"s"],"wall_time":[151.044579,"s"],"cpu_time":[290.063857,"s"],"memory":[7746,"MB"],"virtual_memory":[7885,"MB"],"swap_memory":[0,"MB"],"disk":[6917,"MB"],"bytes_read":[1,"MB"],"bytes_written":[405,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.92,"cores"],"cores_avg":[1.92,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[15,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704440149369 261314 TRANSFER INPUT 863 1 0.000000 0.000002 gcc
1680704440149382 261314 TRANSFER INPUT 863 1 0.000000 0.000003 remote_program.c
1680704440149394 261314 TRANSFER INPUT 863 1 0.000000 0.000007 cctools-monitor
1680704440149442 261314 TASK 863 RUNNING 10.32.85.111:56034  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[9895,"MB"],"gpus":[0,"gpus"],"cores":[3.98,"cores"]}
1680704440418314 261314 TASK 921 WAITING_RETRIEVAL 10.32.85.111:56034 
1680704440423084 261314 TRANSFER OUTPUT 921 0 0.001290 0.004696 cctools-monitor.summary
1680704440424098 261314 TASK 921 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004899,"s"],"wq_input_time":[0.000121,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680704289.283098,"s"],"end":[1680704440.342734,"s"],"wall_time":[151.059636,"s"],"cpu_time":[272.918778,"s"],"memory":[9448,"MB"],"virtual_memory":[9587,"MB"],"swap_memory":[0,"MB"],"disk":[7689,"MB"],"bytes_read":[1,"MB"],"bytes_written":[405,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.807,"cores"],"cores_avg":[1.807,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704440424721 261314 TASK 921 DONE SUCCESS  0  {} {"wq_output_time":[0.004899,"s"],"wq_input_time":[0.000121,"s"],"wq_output_size":[0.001290321350097656,"MB"],"wq_input_size":[0,"MB"],"start":[1680704289.283098,"s"],"end":[1680704440.342734,"s"],"wall_time":[151.059636,"s"],"cpu_time":[272.918778,"s"],"memory":[9448,"MB"],"virtual_memory":[9587,"MB"],"swap_memory":[0,"MB"],"disk":[7689,"MB"],"bytes_read":[1,"MB"],"bytes_written":[405,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.807,"cores"],"cores_avg":[1.807,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[20,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704440425182 261314 TRANSFER INPUT 862 1 0.000000 0.000002 gcc
1680704440425195 261314 TRANSFER INPUT 862 1 0.000000 0.000003 remote_program.c
1680704440425207 261314 TRANSFER INPUT 862 1 0.000000 0.000006 cctools-monitor
1680704440425257 261314 TASK 862 RUNNING 10.32.85.111:56034  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[9895,"MB"],"gpus":[0,"gpus"],"cores":[3.98,"cores"]}
1680704440692710 261314 TASK 922 WAITING_RETRIEVAL 10.32.85.111:56034 
1680704440697776 261314 TRANSFER OUTPUT 922 0 0.001283 0.004992 cctools-monitor.summary
1680704440698909 261314 TASK 922 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005305,"s"],"wq_input_time":[9.899999999999999e-05,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680704289.282693,"s"],"end":[1680704440.477532,"s"],"wall_time":[151.194839,"s"],"cpu_time":[434.314425,"s"],"memory":[9971,"MB"],"virtual_memory":[10176,"MB"],"swap_memory":[0,"MB"],"disk":[8248,"MB"],"bytes_read":[1,"MB"],"bytes_written":[605,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.873,"cores"],"cores_avg":[2.873,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704440699795 261314 TASK 922 DONE SUCCESS  0  {} {"wq_output_time":[0.005305,"s"],"wq_input_time":[9.899999999999999e-05,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680704289.282693,"s"],"end":[1680704440.477532,"s"],"wall_time":[151.194839,"s"],"cpu_time":[434.314425,"s"],"memory":[9971,"MB"],"virtual_memory":[10176,"MB"],"swap_memory":[0,"MB"],"disk":[8248,"MB"],"bytes_read":[1,"MB"],"bytes_written":[605,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.873,"cores"],"cores_avg":[2.873,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704440700249 261314 TRANSFER INPUT 861 1 0.000000 0.000002 gcc
1680704440700263 261314 TRANSFER INPUT 861 1 0.000000 0.000003 remote_program.c
1680704440700277 261314 TRANSFER INPUT 861 1 0.000000 0.000007 cctools-monitor
1680704440700322 261314 TASK 861 RUNNING 10.32.85.111:56034  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[9895,"MB"],"gpus":[0,"gpus"],"cores":[3.98,"cores"]}
1680704451618040 261314 TASK 920 WAITING_RETRIEVAL 10.32.88.243:46688 
1680704451623872 261314 TRANSFER OUTPUT 920 0 0.001280 0.005744 cctools-monitor.summary
1680704451625052 261314 TASK 920 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005978,"s"],"wq_input_time":[0.000133,"s"],"wq_output_size":[0.001279830932617188,"MB"],"wq_input_size":[0,"MB"],"start":[1680704301.904912,"s"],"end":[1680704451.614561,"s"],"wall_time":[149.709649,"s"],"cpu_time":[443.979268,"s"],"memory":[6571,"MB"],"virtual_memory":[6774,"MB"],"swap_memory":[0,"MB"],"disk":[6685,"MB"],"bytes_read":[1,"MB"],"bytes_written":[790,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.966,"cores"],"cores_avg":[2.966,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704451625791 261314 TASK 920 DONE SUCCESS  0  {} {"wq_output_time":[0.005978,"s"],"wq_input_time":[0.000133,"s"],"wq_output_size":[0.001279830932617188,"MB"],"wq_input_size":[0,"MB"],"start":[1680704301.904912,"s"],"end":[1680704451.614561,"s"],"wall_time":[149.709649,"s"],"cpu_time":[443.979268,"s"],"memory":[6571,"MB"],"virtual_memory":[6774,"MB"],"swap_memory":[0,"MB"],"disk":[6685,"MB"],"bytes_read":[1,"MB"],"bytes_written":[790,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.966,"cores"],"cores_avg":[2.966,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704451626312 261314 TRANSFER INPUT 860 1 0.000000 0.000003 gcc
1680704451626327 261314 TRANSFER INPUT 860 1 0.000000 0.000003 remote_program.c
1680704451626340 261314 TRANSFER INPUT 860 1 0.000000 0.000007 cctools-monitor
1680704451626390 261314 TASK 860 RUNNING 10.32.88.243:46688  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[9895,"MB"],"gpus":[0,"gpus"],"cores":[3.98,"cores"]}
1680704459035229 261314 TASK 919 WAITING_RETRIEVAL 10.32.85.111:56034 
1680704459054705 261314 TRANSFER OUTPUT 919 0 0.001283 0.019392 cctools-monitor.summary
1680704459055867 261314 TASK 919 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.01958,"s"],"wq_input_time":[0.000135,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680704308.721863,"s"],"end":[1680704459.030932,"s"],"wall_time":[150.309069,"s"],"cpu_time":[258.23792,"s"],"memory":[6520,"MB"],"virtual_memory":[6659,"MB"],"swap_memory":[0,"MB"],"disk":[9197,"MB"],"bytes_read":[1,"MB"],"bytes_written":[405,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.718,"cores"],"cores_avg":[1.718,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704459056661 261314 TASK 919 DONE SUCCESS  0  {} {"wq_output_time":[0.01958,"s"],"wq_input_time":[0.000135,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680704308.721863,"s"],"end":[1680704459.030932,"s"],"wall_time":[150.309069,"s"],"cpu_time":[258.23792,"s"],"memory":[6520,"MB"],"virtual_memory":[6659,"MB"],"swap_memory":[0,"MB"],"disk":[9197,"MB"],"bytes_read":[1,"MB"],"bytes_written":[405,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.718,"cores"],"cores_avg":[1.718,"cores"],"machine_cpus":[24,"cores"],"machine_load":[23,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704459057212 261314 TRANSFER INPUT 859 1 0.000000 0.000002 gcc
1680704459057225 261314 TRANSFER INPUT 859 1 0.000000 0.000004 remote_program.c
1680704459057250 261314 TRANSFER INPUT 859 1 0.000000 0.000017 cctools-monitor
1680704459057318 261314 TASK 859 RUNNING 10.32.85.111:56034  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[9895,"MB"],"gpus":[0,"gpus"],"cores":[3.98,"cores"]}
1680704465898040 261314 TASK 918 WAITING_RETRIEVAL 10.32.88.243:46688 
1680704465903138 261314 TRANSFER OUTPUT 918 0 0.001285 0.005013 cctools-monitor.summary
1680704465904319 261314 TASK 918 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005227,"s"],"wq_input_time":[0.000143,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680704315.722828,"s"],"end":[1680704465.89499,"s"],"wall_time":[150.172162,"s"],"cpu_time":[298.639387,"s"],"memory":[7844,"MB"],"virtual_memory":[7983,"MB"],"swap_memory":[0,"MB"],"disk":[8665,"MB"],"bytes_read":[1,"MB"],"bytes_written":[520,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.989,"cores"],"cores_avg":[1.989,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704465905230 261314 TASK 918 DONE SUCCESS  0  {} {"wq_output_time":[0.005227,"s"],"wq_input_time":[0.000143,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680704315.722828,"s"],"end":[1680704465.89499,"s"],"wall_time":[150.172162,"s"],"cpu_time":[298.639387,"s"],"memory":[7844,"MB"],"virtual_memory":[7983,"MB"],"swap_memory":[0,"MB"],"disk":[8665,"MB"],"bytes_read":[1,"MB"],"bytes_written":[520,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.989,"cores"],"cores_avg":[1.989,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704465905768 261314 TRANSFER INPUT 858 1 0.000000 0.000003 gcc
1680704465905782 261314 TRANSFER INPUT 858 1 0.000000 0.000003 remote_program.c
1680704465905796 261314 TRANSFER INPUT 858 1 0.000000 0.000007 cctools-monitor
1680704465905851 261314 TASK 858 RUNNING 10.32.88.243:46688  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[9895,"MB"],"gpus":[0,"gpus"],"cores":[3.98,"cores"]}
1680704472682699 261314 TASK 917 WAITING_RETRIEVAL 10.32.83.35:47424 
1680704472687799 261314 TRANSFER OUTPUT 917 0 0.001283 0.005026 cctools-monitor.summary
1680704472689062 261314 TASK 917 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005362,"s"],"wq_input_time":[0.000124,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680704321.980394,"s"],"end":[1680704472.677588,"s"],"wall_time":[150.697194,"s"],"cpu_time":[299.908196,"s"],"memory":[7916,"MB"],"virtual_memory":[8055,"MB"],"swap_memory":[0,"MB"],"disk":[6377,"MB"],"bytes_read":[1,"MB"],"bytes_written":[407,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.99,"cores"],"cores_avg":[1.99,"cores"],"machine_cpus":[24,"cores"],"machine_load":[25,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704472689903 261314 TASK 917 DONE SUCCESS  0  {} {"wq_output_time":[0.005362,"s"],"wq_input_time":[0.000124,"s"],"wq_output_size":[0.001282691955566406,"MB"],"wq_input_size":[0,"MB"],"start":[1680704321.980394,"s"],"end":[1680704472.677588,"s"],"wall_time":[150.697194,"s"],"cpu_time":[299.908196,"s"],"memory":[7916,"MB"],"virtual_memory":[8055,"MB"],"swap_memory":[0,"MB"],"disk":[6377,"MB"],"bytes_read":[1,"MB"],"bytes_written":[407,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.99,"cores"],"cores_avg":[1.99,"cores"],"machine_cpus":[24,"cores"],"machine_load":[25,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704472690444 261314 TRANSFER INPUT 857 1 0.000000 0.000002 gcc
1680704472690457 261314 TRANSFER INPUT 857 1 0.000000 0.000003 remote_program.c
1680704472690476 261314 TRANSFER INPUT 857 1 0.000000 0.000007 cctools-monitor
1680704472690530 261314 TASK 857 RUNNING 10.32.83.35:47424  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[9895,"MB"],"gpus":[0,"gpus"],"cores":[3.98,"cores"]}
1680704474866313 261314 TASK 950 WAITING_RETRIEVAL 10.32.89.83:44442 
1680704474875194 261314 TRANSFER OUTPUT 950 0 0.001296 0.008814 cctools-monitor.summary
1680704474876376 261314 TASK 950 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.009013999999999999,"s"],"wq_input_time":[0.00011,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1680704324.325085,"s"],"end":[1680704474.854359,"s"],"wall_time":[150.529274,"s"],"cpu_time":[464.010382,"s"],"memory":[7591,"MB"],"virtual_memory":[7861,"MB"],"swap_memory":[0,"MB"],"disk":[8967,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1115,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3,"cores"],"cores_avg":[3.083,"cores"],"machine_cpus":[128,"cores"],"machine_load":[135,"procs"],"context_switches":[41,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704474877111 261314 TASK 950 DONE SUCCESS  0  {} {"wq_output_time":[0.009013999999999999,"s"],"wq_input_time":[0.00011,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1680704324.325085,"s"],"end":[1680704474.854359,"s"],"wall_time":[150.529274,"s"],"cpu_time":[464.010382,"s"],"memory":[7591,"MB"],"virtual_memory":[7861,"MB"],"swap_memory":[0,"MB"],"disk":[8967,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1115,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3,"cores"],"cores_avg":[3.083,"cores"],"machine_cpus":[128,"cores"],"machine_load":[135,"procs"],"context_switches":[41,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680704474877665 261314 TRANSFER INPUT 856 1 0.000000 0.000002 gcc
1680704474877678 261314 TRANSFER INPUT 856 1 0.000000 0.000003 remote_program.c
1680704474877691 261314 TRANSFER INPUT 856 1 0.000000 0.000006 cctools-monitor
1680704474877742 261314 TASK 856 RUNNING 10.32.89.83:44442  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[9895,"MB"],"gpus":[0,"gpus"],"cores":[3.98,"cores"]}
1680704475903989 261314 TASK 916 WAITING_RETRIEVAL 10.32.82.243:41954 
1680704475909434 261314 TRANSFER OUTPUT 916 0 0.001282 0.005379 cctools-monitor.summary
