# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680706002394830 265054 MANAGER START
1680706002399770 265054 CATEGORY default MAX {}
1680706002399786 265054 CATEGORY default MIN {}
1680706002399793 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706035970422 265054 TASK 923 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706035970694 265054 TASK 937 WAITING_RETRIEVAL 10.32.83.21:42056 
1680706035975433 265054 TRANSFER OUTPUT 937 0 0.001307 0.004670 cctools-monitor.summary
1680706035975598 265054 CATEGORY default MAX {}
1680706035975647 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706035975655 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706035975718 265054 TASK 937 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[702,"MB"]} {"wq_output_time":[0.004833,"s"],"wq_input_time":[8.8e-05,"s"],"wq_output_size":[0.001307487487792969,"MB"],"wq_input_size":[0,"MB"],"start":[1680706020.592825,"s"],"end":[1680706035.963334,"s"],"wall_time":[15.370509,"s"],"cpu_time":[59.01847,"s"],"memory":[7128,"MB"],"virtual_memory":[7397,"MB"],"swap_memory":[0,"MB"],"disk":[1398,"MB"],"bytes_read":[1,"MB"],"bytes_written":[806,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.84,"cores"],"cores_avg":[3.84,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706035975744 265054 TASK 937 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706035980550 265054 TRANSFER OUTPUT 940 0 0.001308 0.004701 cctools-monitor.summary
1680706035980731 265054 CATEGORY default MAX {}
1680706035980751 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706035980758 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706035980832 265054 TASK 940 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[702,"MB"]} {"wq_output_time":[0.004879,"s"],"wq_input_time":[0.000118,"s"],"wq_output_size":[0.001308441162109375,"MB"],"wq_input_size":[0,"MB"],"start":[1680706020.591173,"s"],"end":[1680706035.950855,"s"],"wall_time":[15.359682,"s"],"cpu_time":[45.345039,"s"],"memory":[7022,"MB"],"virtual_memory":[7227,"MB"],"swap_memory":[0,"MB"],"disk":[867,"MB"],"bytes_read":[1,"MB"],"bytes_written":[607,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.952,"cores"],"cores_avg":[2.952,"cores"],"machine_cpus":[24,"cores"],"machine_load":[14,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706035980856 265054 TASK 940 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706035985716 265054 TRANSFER OUTPUT 945 0 0.001314 0.004755 cctools-monitor.summary
1680706035985907 265054 CATEGORY default MAX {}
1680706035985927 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706035985950 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706035986017 265054 TASK 945 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[702,"MB"]} {"wq_output_time":[0.004931,"s"],"wq_input_time":[9.3e-05,"s"],"wq_output_size":[0.001314163208007812,"MB"],"wq_input_size":[0,"MB"],"start":[1680706020.606522,"s"],"end":[1680706035.785909,"s"],"wall_time":[15.179387,"s"],"cpu_time":[44.86794,"s"],"memory":[6962,"MB"],"virtual_memory":[7167,"MB"],"swap_memory":[0,"MB"],"disk":[1224,"MB"],"bytes_read":[1,"MB"],"bytes_written":[775,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.956,"cores"],"cores_avg":[2.956,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706035986041 265054 TASK 945 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036422076 265054 TRANSFER OUTPUT 946 0 0.001315 0.435956 cctools-monitor.summary
1680706036422283 265054 CATEGORY default MAX {}
1680706036422317 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036422334 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706036422390 265054 TASK 946 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[702,"MB"]} {"wq_output_time":[0.436161,"s"],"wq_input_time":[9.3e-05,"s"],"wq_output_size":[0.001315116882324219,"MB"],"wq_input_size":[0,"MB"],"start":[1680706020.601219,"s"],"end":[1680706035.783195,"s"],"wall_time":[15.181976,"s"],"cpu_time":[44.378476,"s"],"memory":[7583,"MB"],"virtual_memory":[7788,"MB"],"swap_memory":[0,"MB"],"disk":[1103,"MB"],"bytes_read":[1,"MB"],"bytes_written":[750,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.923,"cores"],"cores_avg":[2.923,"cores"],"machine_cpus":[24,"cores"],"machine_load":[17,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706036422413 265054 TASK 946 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036422744 265054 TASK 938 WAITING_RETRIEVAL 10.32.83.21:42056 
1680706036423065 265054 TASK 942 WAITING_RETRIEVAL 10.32.83.17:33908 
1680706036423094 265054 TASK 943 WAITING_RETRIEVAL 10.32.83.17:33908 
1680706036423114 265054 TASK 944 WAITING_RETRIEVAL 10.32.83.17:33908 
1680706036423329 265054 TASK 924 WAITING_RETRIEVAL 10.32.90.56:35730 
1680706036423661 265054 TASK 941 WAITING_RETRIEVAL 10.32.83.35:40282 
1680706036427637 265054 TRANSFER OUTPUT 924 0 0.001307 0.003854 cctools-monitor.summary
1680706036427855 265054 CATEGORY default MAX {}
1680706036427885 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036427892 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706036427960 265054 TASK 924 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[702,"MB"]} {"wq_output_time":[0.004076,"s"],"wq_input_time":[0.000104,"s"],"wq_output_size":[0.001307487487792969,"MB"],"wq_input_size":[0,"MB"],"start":[1680706025.941262,"s"],"end":[1680706036.411114,"s"],"wall_time":[10.469852,"s"],"cpu_time":[30.470515,"s"],"memory":[9644,"MB"],"virtual_memory":[9849,"MB"],"swap_memory":[0,"MB"],"disk":[985,"MB"],"bytes_read":[1,"MB"],"bytes_written":[966,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.91,"cores"],"cores_avg":[2.91,"cores"],"machine_cpus":[64,"cores"],"machine_load":[47,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706036427992 265054 TASK 924 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036432689 265054 TRANSFER OUTPUT 938 0 0.001312 0.004606 cctools-monitor.summary
1680706036433015 265054 CATEGORY default MAX {}
1680706036433035 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036433052 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706036433108 265054 TASK 938 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[702,"MB"]} {"wq_output_time":[0.004936,"s"],"wq_input_time":[9.1e-05,"s"],"wq_output_size":[0.001312255859375,"MB"],"wq_input_size":[0,"MB"],"start":[1680706020.592031,"s"],"end":[1680706036.063418,"s"],"wall_time":[15.471387,"s"],"cpu_time":[45.035188,"s"],"memory":[7559,"MB"],"virtual_memory":[7764,"MB"],"swap_memory":[0,"MB"],"disk":[773,"MB"],"bytes_read":[1,"MB"],"bytes_written":[609,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.911,"cores"],"cores_avg":[2.911,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706036433131 265054 TASK 938 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036437225 265054 TRANSFER OUTPUT 941 0 0.001312 0.004009 cctools-monitor.summary
1680706036437408 265054 CATEGORY default MAX {}
1680706036437453 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036437460 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706036437519 265054 TASK 941 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[702,"MB"]} {"wq_output_time":[0.004188,"s"],"wq_input_time":[8.899999999999999e-05,"s"],"wq_output_size":[0.001312255859375,"MB"],"wq_input_size":[0,"MB"],"start":[1680706020.590192,"s"],"end":[1680706036.342584,"s"],"wall_time":[15.752392,"s"],"cpu_time":[45.88417,"s"],"memory":[8030,"MB"],"virtual_memory":[8235,"MB"],"swap_memory":[0,"MB"],"disk":[711,"MB"],"bytes_read":[1,"MB"],"bytes_written":[612,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.913,"cores"],"cores_avg":[2.913,"cores"],"machine_cpus":[24,"cores"],"machine_load":[14,"procs"],"context_switches":[13,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706036437538 265054 TASK 941 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036441774 265054 TRANSFER OUTPUT 942 0 0.001312 0.004121 cctools-monitor.summary
1680706036441936 265054 CATEGORY default MAX {}
1680706036441969 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036441976 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706036442057 265054 TASK 942 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[702,"MB"]} {"wq_output_time":[0.004281,"s"],"wq_input_time":[9.899999999999999e-05,"s"],"wq_output_size":[0.001312255859375,"MB"],"wq_input_size":[0,"MB"],"start":[1680706020.589548,"s"],"end":[1680706036.052281,"s"],"wall_time":[15.462733,"s"],"cpu_time":[45.482753,"s"],"memory":[7616,"MB"],"virtual_memory":[7821,"MB"],"swap_memory":[0,"MB"],"disk":[775,"MB"],"bytes_read":[1,"MB"],"bytes_written":[608,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.941,"cores"],"cores_avg":[2.941,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706036442082 265054 TASK 942 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036679700 265054 TRANSFER OUTPUT 943 0 0.001311 0.237528 cctools-monitor.summary
1680706036679895 265054 CATEGORY default MAX {}
1680706036679929 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036679936 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706036680002 265054 TASK 943 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[702,"MB"]} {"wq_output_time":[0.237721,"s"],"wq_input_time":[9.6e-05,"s"],"wq_output_size":[0.001311302185058594,"MB"],"wq_input_size":[0,"MB"],"start":[1680706020.589822,"s"],"end":[1680706036.05593,"s"],"wall_time":[15.466108,"s"],"cpu_time":[45.516418,"s"],"memory":[7298,"MB"],"virtual_memory":[7503,"MB"],"swap_memory":[0,"MB"],"disk":[821,"MB"],"bytes_read":[1,"MB"],"bytes_written":[608,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.943,"cores"],"cores_avg":[2.943,"cores"],"machine_cpus":[24,"cores"],"machine_load":[13,"procs"],"context_switches":[4,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706036680026 265054 TASK 943 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036680374 265054 TASK 936 WAITING_RETRIEVAL 10.32.83.21:42056 
1680706036680638 265054 TASK 773 WAITING_RETRIEVAL 10.32.82.243:40740 
1680706036680678 265054 TASK 775 WAITING_RETRIEVAL 10.32.82.243:40740 
1680706036681060 265054 TASK 770 WAITING_RETRIEVAL 10.32.86.43:60122 
1680706036681594 265054 TASK 745 WAITING_RETRIEVAL 10.32.83.121:41088 
1680706036682397 265054 TASK 754 WAITING_RETRIEVAL 10.32.88.231:43232 
1680706036682696 265054 TASK 765 WAITING_RETRIEVAL 10.32.90.70:51794 
1680706036682712 265054 TASK 767 WAITING_RETRIEVAL 10.32.90.70:51794 
1680706036693221 265054 TRANSFER OUTPUT 745 0 0.001307 0.010463 cctools-monitor.summary
1680706036693403 265054 CATEGORY default MAX {}
1680706036693425 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036693443 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706036693503 265054 TASK 745 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[702,"MB"]} {"wq_output_time":[0.010644,"s"],"wq_input_time":[8.500000000000001e-05,"s"],"wq_output_size":[0.001306533813476562,"MB"],"wq_input_size":[0,"MB"],"start":[1680706021.320991,"s"],"end":[1680706036.501187,"s"],"wall_time":[15.180196,"s"],"cpu_time":[44.150476,"s"],"memory":[6602,"MB"],"virtual_memory":[6807,"MB"],"swap_memory":[0,"MB"],"disk":[884,"MB"],"bytes_read":[1,"MB"],"bytes_written":[606,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.908,"cores"],"cores_avg":[2.908,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706036693530 265054 TASK 745 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036698927 265054 TRANSFER OUTPUT 754 0 0.001307 0.005288 cctools-monitor.summary
1680706036699130 265054 CATEGORY default MAX {}
1680706036699151 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036699158 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706036699230 265054 TASK 754 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[702,"MB"]} {"wq_output_time":[0.005477,"s"],"wq_input_time":[0.000106,"s"],"wq_output_size":[0.001306533813476562,"MB"],"wq_input_size":[0,"MB"],"start":[1680706021.329509,"s"],"end":[1680706036.511898,"s"],"wall_time":[15.182389,"s"],"cpu_time":[44.982122,"s"],"memory":[6986,"MB"],"virtual_memory":[7191,"MB"],"swap_memory":[0,"MB"],"disk":[1243,"MB"],"bytes_read":[1,"MB"],"bytes_written":[779,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.963,"cores"],"cores_avg":[2.963,"cores"],"machine_cpus":[24,"cores"],"machine_load":[9,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706036699262 265054 TASK 754 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036703873 265054 TRANSFER OUTPUT 765 0 0.001315 0.004513 cctools-monitor.summary
1680706036704042 265054 CATEGORY default MAX {}
1680706036704064 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036704071 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706036704147 265054 TASK 765 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[8036,"MB"]} {"wq_output_time":[0.00468,"s"],"wq_input_time":[0.000116,"s"],"wq_output_size":[0.001315116882324219,"MB"],"wq_input_size":[0,"MB"],"start":[1680706021.314668,"s"],"end":[1680706036.489257,"s"],"wall_time":[15.174589,"s"],"cpu_time":[30.059217,"s"],"memory":[9816,"MB"],"virtual_memory":[9955,"MB"],"swap_memory":[0,"MB"],"disk":[254,"MB"],"bytes_read":[1,"MB"],"bytes_written":[246,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.981,"cores"],"cores_avg":[1.981,"cores"],"machine_cpus":[32,"cores"],"machine_load":[10,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706036704168 265054 TASK 765 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036731304 265054 TRANSFER OUTPUT 767 0 0.001308 0.027024 cctools-monitor.summary
1680706036731478 265054 CATEGORY default MAX {}
1680706036731498 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036731506 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706036731576 265054 TASK 767 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[8036,"MB"]} {"wq_output_time":[0.027195,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001308441162109375,"MB"],"wq_input_size":[0,"MB"],"start":[1680706021.312231,"s"],"end":[1680706036.489402,"s"],"wall_time":[15.177171,"s"],"cpu_time":[30.072218,"s"],"memory":[9924,"MB"],"virtual_memory":[10063,"MB"],"swap_memory":[0,"MB"],"disk":[233,"MB"],"bytes_read":[1,"MB"],"bytes_written":[225,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.981,"cores"],"cores_avg":[1.981,"cores"],"machine_cpus":[32,"cores"],"machine_load":[10,"procs"],"context_switches":[2,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706036731597 265054 TASK 767 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036740723 265054 TRANSFER OUTPUT 770 0 0.001312 0.009013 cctools-monitor.summary
1680706036740890 265054 CATEGORY default MAX {}
1680706036740911 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036740918 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706036741128 265054 TASK 770 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[702,"MB"]} {"wq_output_time":[0.009178,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001312255859375,"MB"],"wq_input_size":[0,"MB"],"start":[1680706021.310882,"s"],"end":[1680706036.491794,"s"],"wall_time":[15.180912,"s"],"cpu_time":[42.879562,"s"],"memory":[6752,"MB"],"virtual_memory":[6957,"MB"],"swap_memory":[0,"MB"],"disk":[805,"MB"],"bytes_read":[1,"MB"],"bytes_written":[604,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.825,"cores"],"cores_avg":[2.825,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706036741158 265054 TASK 770 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036750452 265054 TRANSFER OUTPUT 773 0 0.001303 0.009208 cctools-monitor.summary
1680706036750652 265054 CATEGORY default MAX {}
1680706036750675 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036750682 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706036750745 265054 TASK 773 RETRIEVED RESOURCE_EXHAUSTION  143 {"memory":[8036,"MB"]} {"wq_output_time":[0.009407,"s"],"wq_input_time":[0.00011,"s"],"wq_output_size":[0.001302719116210938,"MB"],"wq_input_size":[0,"MB"],"start":[1680706021.309168,"s"],"end":[1680706036.489208,"s"],"wall_time":[15.18004,"s"],"cpu_time":[30.037956,"s"],"memory":[8912,"MB"],"virtual_memory":[9051,"MB"],"swap_memory":[0,"MB"],"disk":[30,"MB"],"bytes_read":[1,"MB"],"bytes_written":[22,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[1.979,"cores"],"cores_avg":[1.979,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[3,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706036750768 265054 TASK 773 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036766756 265054 TRANSFER OUTPUT 775 0 0.001304 0.015891 cctools-monitor.summary
1680706036767058 265054 CATEGORY default MAX {}
1680706036767078 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036767084 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
1680706036767140 265054 TASK 775 RETRIEVED RESOURCE_EXHAUSTION  143 {"disk":[702,"MB"]} {"wq_output_time":[0.016198,"s"],"wq_input_time":[0.000108,"s"],"wq_output_size":[0.001303672790527344,"MB"],"wq_input_size":[0,"MB"],"start":[1680706021.308584,"s"],"end":[1680706036.488496,"s"],"wall_time":[15.179912,"s"],"cpu_time":[59.965193,"s"],"memory":[7032,"MB"],"virtual_memory":[7301,"MB"],"swap_memory":[0,"MB"],"disk":[1474,"MB"],"bytes_read":[1,"MB"],"bytes_written":[807,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.95,"cores"],"cores_avg":[3.95,"cores"],"machine_cpus":[24,"cores"],"machine_load":[15,"procs"],"context_switches":[5,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680706036767160 265054 TASK 775 WAITING default MAX_RESOURCES {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036772064 265054 TRANSFER OUTPUT 936 0 0.001313 0.004817 cctools-monitor.summary
1680706036772248 265054 CATEGORY default MAX {}
1680706036772269 265054 CATEGORY default MIN {"memory":[9962,"MB"],"disk":[2023,"MB"],"gpus":[0,"gpus"],"cores":[3.951,"cores"]}
1680706036772276 265054 CATEGORY default FIRST EXHAUSTIVE_BUCKETING {}
