# time manager_pid MANAGER START|END
# time manager_pid WORKER worker_id host:port CONNECTION
# time manager_pid WORKER worker_id host:port DISCONNECTION (UNKNOWN|IDLE_OUT|FAST_ABORT|FAILURE|STATUS_WORKER|EXPLICIT
# time manager_pid WORKER worker_id RESOURCES {resources}
# time manager_pid CATEGORY name MAX {resources_max_per_task}
# time manager_pid CATEGORY name MIN {resources_min_per_task_per_worker}
# time manager_pid CATEGORY name FIRST (FIXED|MAX|MIN_WASTE|MAX_THROUGHPUT) {resources_requested}
# time manager_pid TASK taskid WAITING category_name (FIRST_RESOURCES|MAX_RESOURCES) {resources_requested}
# time manager_pid TASK taskid RUNNING worker_address (FIRST_RESOURCES|MAX_RESOURCES) {resources_allocated}
# time manager_pid TASK taskid WAITING_RETRIEVAL worker_address
# time manager_pid TASK taskid (RETRIEVED|DONE) (SUCCESS|SIGNAL|END_TIME|FORSAKEN|MAX_RETRIES|MAX_WALLTIME|UNKNOWN|RESOURCE_EXHAUSTION) exit_code {limits_exceeded} {resources_measured}
# time manager_pid TRANSFER (INPUT|OUTPUT) taskid cache_flag sizeinmb walltime filename

1680707793230712 273247 MANAGER START
1680707793235231 273247 CATEGORY default MAX {}
1680707793235245 273247 CATEGORY default MIN {}
1680707793235251 273247 CATEGORY default FIRST MIN_WASTE {}
1680708412363664 273247 TASK 842 WAITING default MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.976,"cores"]}
1680708412376066 273247 TRANSFER OUTPUT 846 0 0.001284 0.012325 cctools-monitor.summary
1680708412376391 273247 TASK 846 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.012604,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.275093,"s"],"end":[1680708412.194118,"s"],"wall_time":[150.919025,"s"],"cpu_time":[448.402785,"s"],"memory":[9845,"MB"],"virtual_memory":[10050,"MB"],"swap_memory":[0,"MB"],"disk":[8752,"MB"],"bytes_read":[1,"MB"],"bytes_written":[611,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.971,"cores"],"cores_avg":[2.971,"cores"],"machine_cpus":[24,"cores"],"machine_load":[22,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412376977 273247 TASK 846 DONE SUCCESS  0  {} {"wq_output_time":[0.012604,"s"],"wq_input_time":[0.000103,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.275093,"s"],"end":[1680708412.194118,"s"],"wall_time":[150.919025,"s"],"cpu_time":[448.402785,"s"],"memory":[9845,"MB"],"virtual_memory":[10050,"MB"],"swap_memory":[0,"MB"],"disk":[8752,"MB"],"bytes_read":[1,"MB"],"bytes_written":[611,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.971,"cores"],"cores_avg":[2.971,"cores"],"machine_cpus":[24,"cores"],"machine_load":[22,"procs"],"context_switches":[14,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412377293 273247 TASK 837 WAITING_RETRIEVAL 10.32.88.231:39102 
1680708412382088 273247 TRANSFER OUTPUT 837 0 0.001326 0.004752 cctools-monitor.summary
1680708412382332 273247 TASK 837 RETRIEVED RESOURCE_EXHAUSTION  143 {"cores":[3,"cores"]} {"wq_output_time":[0.004933,"s"],"wq_input_time":[0.000111,"s"],"wq_output_size":[0.001325607299804688,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.54806,"s"],"end":[1680708412.373147,"s"],"wall_time":[150.825087,"s"],"cpu_time":[510.655107,"s"],"memory":[8667,"MB"],"virtual_memory":[8937,"MB"],"swap_memory":[0,"MB"],"disk":[9183,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1048,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.386,"cores"],"cores_avg":[3.386,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[31,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412382357 273247 TASK 837 WAITING default MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.976,"cores"]}
1680708412386846 273247 TRANSFER OUTPUT 848 0 0.001298 0.004410 cctools-monitor.summary
1680708412387067 273247 TASK 848 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.00458,"s"],"wq_input_time":[9.6e-05,"s"],"wq_output_size":[0.001297950744628906,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.042132,"s"],"end":[1680708412.138059,"s"],"wall_time":[151.095927,"s"],"cpu_time":[468.508529,"s"],"memory":[6611,"MB"],"virtual_memory":[6881,"MB"],"swap_memory":[0,"MB"],"disk":[6687,"MB"],"bytes_read":[1,"MB"],"bytes_written":[910,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.101,"cores"],"cores_avg":[3.101,"cores"],"machine_cpus":[24,"cores"],"machine_load":[28,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412387904 273247 TASK 848 DONE SUCCESS  0  {} {"wq_output_time":[0.00458,"s"],"wq_input_time":[9.6e-05,"s"],"wq_output_size":[0.001297950744628906,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.042132,"s"],"end":[1680708412.138059,"s"],"wall_time":[151.095927,"s"],"cpu_time":[468.508529,"s"],"memory":[6611,"MB"],"virtual_memory":[6881,"MB"],"swap_memory":[0,"MB"],"disk":[6687,"MB"],"bytes_read":[1,"MB"],"bytes_written":[910,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.101,"cores"],"cores_avg":[3.101,"cores"],"machine_cpus":[24,"cores"],"machine_load":[28,"procs"],"context_switches":[17,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412388410 273247 TRANSFER INPUT 837 1 0.000000 0.000001 gcc
1680708412388422 273247 TRANSFER INPUT 837 1 0.000000 0.000003 remote_program.c
1680708412388434 273247 TRANSFER INPUT 837 1 0.000000 0.000007 cctools-monitor
1680708412388483 273247 TASK 837 RUNNING 10.32.82.245:56666  MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.976,"cores"]}
1680708412388900 273247 TRANSFER INPUT 842 1 0.000000 0.000001 gcc
1680708412388913 273247 TRANSFER INPUT 842 1 0.000000 0.000003 remote_program.c
1680708412388926 273247 TRANSFER INPUT 842 1 0.000000 0.000006 cctools-monitor
1680708412388968 273247 TASK 842 RUNNING 10.32.83.35:49556  MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.976,"cores"]}
1680708412389375 273247 TRANSFER INPUT 840 1 0.000000 0.000001 gcc
1680708412389390 273247 TRANSFER INPUT 840 1 0.000000 0.000003 remote_program.c
1680708412389402 273247 TRANSFER INPUT 840 1 0.000000 0.000006 cctools-monitor
1680708412389462 273247 TASK 840 RUNNING 10.32.89.107:50318  MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.976,"cores"]}
1680708412389886 273247 TRANSFER INPUT 826 1 0.000000 0.000002 gcc
1680708412389899 273247 TRANSFER INPUT 826 1 0.000000 0.000003 remote_program.c
1680708412389922 273247 TRANSFER INPUT 826 1 0.000000 0.000007 cctools-monitor
1680708412389997 273247 TASK 826 RUNNING 10.32.82.243:39994  MAX_RESOURCES {"memory":[9994,"MB"],"disk":[10006,"MB"],"gpus":[0,"gpus"],"cores":[3.976,"cores"]}
1680708412390409 273247 TRANSFER INPUT 773 1 0.000000 0.000002 gcc
1680708412390425 273247 TRANSFER INPUT 773 1 0.000000 0.000003 remote_program.c
1680708412390437 273247 TRANSFER INPUT 773 1 0.000000 0.000006 cctools-monitor
1680708412390478 273247 TASK 773 RUNNING 10.32.82.243:39994  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[3,"cores"]}
1680708412390849 273247 TRANSFER INPUT 772 1 0.000000 0.000001 gcc
1680708412390865 273247 TRANSFER INPUT 772 1 0.000000 0.000003 remote_program.c
1680708412390877 273247 TRANSFER INPUT 772 1 0.000000 0.000006 cctools-monitor
1680708412390938 273247 TASK 772 RUNNING 10.32.82.243:39994  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[3,"cores"]}
1680708412391355 273247 TRANSFER INPUT 771 1 0.000000 0.000001 gcc
1680708412391370 273247 TRANSFER INPUT 771 1 0.000000 0.000003 remote_program.c
1680708412391383 273247 TRANSFER INPUT 771 1 0.000000 0.000006 cctools-monitor
1680708412391425 273247 TASK 771 RUNNING 10.32.88.231:39102  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[3,"cores"]}
1680708412391853 273247 TRANSFER INPUT 770 1 0.000000 0.000001 gcc
1680708412391865 273247 TRANSFER INPUT 770 1 0.000000 0.000003 remote_program.c
1680708412391878 273247 TRANSFER INPUT 770 1 0.000000 0.000007 cctools-monitor
1680708412391952 273247 TASK 770 RUNNING 10.32.88.231:39102  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[3,"cores"]}
1680708412392371 273247 TRANSFER INPUT 769 1 0.000000 0.000001 gcc
1680708412392383 273247 TRANSFER INPUT 769 1 0.000000 0.000003 remote_program.c
1680708412392395 273247 TRANSFER INPUT 769 1 0.000000 0.000006 cctools-monitor
1680708412392451 273247 TASK 769 RUNNING 10.32.88.231:39102  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[3,"cores"]}
1680708412392899 273247 TRANSFER INPUT 768 1 0.000000 0.000002 gcc
1680708412392914 273247 TRANSFER INPUT 768 1 0.000000 0.000003 remote_program.c
1680708412392927 273247 TRANSFER INPUT 768 1 0.000000 0.000007 cctools-monitor
1680708412393011 273247 TASK 768 RUNNING 10.32.88.243:44676  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[3,"cores"]}
1680708412573048 273247 TASK 829 WAITING_RETRIEVAL 10.32.83.121:49140 
1680708412573327 273247 TASK 830 WAITING_RETRIEVAL 10.32.83.35:49556 
1680708412573675 273247 TASK 835 WAITING_RETRIEVAL 10.32.82.243:39994 
1680708412578045 273247 TRANSFER OUTPUT 829 0 0.001284 0.004327 cctools-monitor.summary
1680708412578276 273247 TASK 829 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004495,"s"],"wq_input_time":[9.8e-05,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.80173,"s"],"end":[1680708412.469942,"s"],"wall_time":[150.668212,"s"],"cpu_time":[423.206216,"s"],"memory":[9254,"MB"],"virtual_memory":[9459,"MB"],"swap_memory":[0,"MB"],"disk":[6928,"MB"],"bytes_read":[1,"MB"],"bytes_written":[612,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.809,"cores"],"cores_avg":[2.809,"cores"],"machine_cpus":[24,"cores"],"machine_load":[25,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412578891 273247 TASK 829 DONE SUCCESS  0  {} {"wq_output_time":[0.004495,"s"],"wq_input_time":[9.8e-05,"s"],"wq_output_size":[0.001283645629882812,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.80173,"s"],"end":[1680708412.469942,"s"],"wall_time":[150.668212,"s"],"cpu_time":[423.206216,"s"],"memory":[9254,"MB"],"virtual_memory":[9459,"MB"],"swap_memory":[0,"MB"],"disk":[6928,"MB"],"bytes_read":[1,"MB"],"bytes_written":[612,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.809,"cores"],"cores_avg":[2.809,"cores"],"machine_cpus":[24,"cores"],"machine_load":[25,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412583678 273247 TRANSFER OUTPUT 830 0 0.001286 0.004581 cctools-monitor.summary
1680708412583880 273247 TASK 830 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004728,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.801333,"s"],"end":[1680708412.509054,"s"],"wall_time":[150.707721,"s"],"cpu_time":[444.854843,"s"],"memory":[8501,"MB"],"virtual_memory":[8706,"MB"],"swap_memory":[0,"MB"],"disk":[6817,"MB"],"bytes_read":[1,"MB"],"bytes_written":[630,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.952,"cores"],"cores_avg":[2.952,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[28,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412584501 273247 TASK 830 DONE SUCCESS  0  {} {"wq_output_time":[0.004728,"s"],"wq_input_time":[9.000000000000001e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.801333,"s"],"end":[1680708412.509054,"s"],"wall_time":[150.707721,"s"],"cpu_time":[444.854843,"s"],"memory":[8501,"MB"],"virtual_memory":[8706,"MB"],"swap_memory":[0,"MB"],"disk":[6817,"MB"],"bytes_read":[1,"MB"],"bytes_written":[630,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.952,"cores"],"cores_avg":[2.952,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[28,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412589896 273247 TRANSFER OUTPUT 835 0 0.001285 0.005183 cctools-monitor.summary
1680708412590115 273247 TASK 835 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005339,"s"],"wq_input_time":[9.6e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.541034,"s"],"end":[1680708412.445783,"s"],"wall_time":[150.904749,"s"],"cpu_time":[447.877498,"s"],"memory":[8414,"MB"],"virtual_memory":[8619,"MB"],"swap_memory":[0,"MB"],"disk":[9883,"MB"],"bytes_read":[1,"MB"],"bytes_written":[613,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.968,"cores"],"cores_avg":[2.968,"cores"],"machine_cpus":[24,"cores"],"machine_load":[22,"procs"],"context_switches":[22,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412590717 273247 TASK 835 DONE SUCCESS  0  {} {"wq_output_time":[0.005339,"s"],"wq_input_time":[9.6e-05,"s"],"wq_output_size":[0.001284599304199219,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.541034,"s"],"end":[1680708412.445783,"s"],"wall_time":[150.904749,"s"],"cpu_time":[447.877498,"s"],"memory":[8414,"MB"],"virtual_memory":[8619,"MB"],"swap_memory":[0,"MB"],"disk":[9883,"MB"],"bytes_read":[1,"MB"],"bytes_written":[613,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.968,"cores"],"cores_avg":[2.968,"cores"],"machine_cpus":[24,"cores"],"machine_load":[22,"procs"],"context_switches":[22,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412591215 273247 TRANSFER INPUT 767 1 0.000000 0.000002 gcc
1680708412591228 273247 TRANSFER INPUT 767 1 0.000000 0.000004 remote_program.c
1680708412591240 273247 TRANSFER INPUT 767 1 0.000000 0.000006 cctools-monitor
1680708412591285 273247 TASK 767 RUNNING 10.32.83.35:49556  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[3,"cores"]}
1680708412591689 273247 TRANSFER INPUT 766 1 0.000000 0.000002 gcc
1680708412591700 273247 TRANSFER INPUT 766 1 0.000000 0.000003 remote_program.c
1680708412591712 273247 TRANSFER INPUT 766 1 0.000000 0.000006 cctools-monitor
1680708412591754 273247 TASK 766 RUNNING 10.32.82.243:39994  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[3,"cores"]}
1680708412592117 273247 TRANSFER INPUT 765 1 0.000000 0.000001 gcc
1680708412592131 273247 TRANSFER INPUT 765 1 0.000000 0.000003 remote_program.c
1680708412592143 273247 TRANSFER INPUT 765 1 0.000000 0.000006 cctools-monitor
1680708412592204 273247 TASK 765 RUNNING 10.32.83.121:49140  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[3,"cores"]}
1680708412767448 273247 TASK 910 WAITING_RETRIEVAL 10.32.83.35:49556 
1680708412767574 273247 TASK 833 WAITING_RETRIEVAL 10.32.89.235:51022 
1680708412771755 273247 TRANSFER OUTPUT 833 0 0.001296 0.004094 cctools-monitor.summary
1680708412771999 273247 TASK 833 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004296,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.540931,"s"],"end":[1680708412.722729,"s"],"wall_time":[151.181798,"s"],"cpu_time":[540.099708,"s"],"memory":[7043,"MB"],"virtual_memory":[7313,"MB"],"swap_memory":[0,"MB"],"disk":[9083,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1328,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.573,"cores"],"cores_avg":[3.573,"cores"],"machine_cpus":[64,"cores"],"machine_load":[54,"procs"],"context_switches":[19,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412772691 273247 TASK 833 DONE SUCCESS  0  {} {"wq_output_time":[0.004296,"s"],"wq_input_time":[9.399999999999999e-05,"s"],"wq_output_size":[0.001296043395996094,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.540931,"s"],"end":[1680708412.722729,"s"],"wall_time":[151.181798,"s"],"cpu_time":[540.099708,"s"],"memory":[7043,"MB"],"virtual_memory":[7313,"MB"],"swap_memory":[0,"MB"],"disk":[9083,"MB"],"bytes_read":[1,"MB"],"bytes_written":[1328,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.573,"cores"],"cores_avg":[3.573,"cores"],"machine_cpus":[64,"cores"],"machine_load":[54,"procs"],"context_switches":[19,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412777720 273247 TRANSFER OUTPUT 910 0 0.001292 0.004844 cctools-monitor.summary
1680708412777954 273247 TASK 910 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.005024,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.538389,"s"],"end":[1680708412.687184,"s"],"wall_time":[151.148795,"s"],"cpu_time":[590.0795869999999,"s"],"memory":[7283,"MB"],"virtual_memory":[7553,"MB"],"swap_memory":[0,"MB"],"disk":[9099,"MB"],"bytes_read":[1,"MB"],"bytes_written":[829,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.904,"cores"],"cores_avg":[3.904,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412778460 273247 TASK 910 DONE SUCCESS  0  {} {"wq_output_time":[0.005024,"s"],"wq_input_time":[0.000101,"s"],"wq_output_size":[0.001292228698730469,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.538389,"s"],"end":[1680708412.687184,"s"],"wall_time":[151.148795,"s"],"cpu_time":[590.0795869999999,"s"],"memory":[7283,"MB"],"virtual_memory":[7553,"MB"],"swap_memory":[0,"MB"],"disk":[9099,"MB"],"bytes_read":[1,"MB"],"bytes_written":[829,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[3.904,"cores"],"cores_avg":[3.904,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[16,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708412779062 273247 TRANSFER INPUT 764 1 0.000000 0.000002 gcc
1680708412779077 273247 TRANSFER INPUT 764 1 0.000000 0.000004 remote_program.c
1680708412779089 273247 TRANSFER INPUT 764 1 0.000000 0.000006 cctools-monitor
1680708412779135 273247 TASK 764 RUNNING 10.32.83.35:49556  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[3,"cores"]}
1680708412779531 273247 TRANSFER INPUT 763 1 0.000000 0.000002 gcc
1680708412779542 273247 TRANSFER INPUT 763 1 0.000000 0.000003 remote_program.c
1680708412779554 273247 TRANSFER INPUT 763 1 0.000000 0.000006 cctools-monitor
1680708412779595 273247 TASK 763 RUNNING 10.32.89.235:51022  FIRST_RESOURCES {"memory":[9994,"MB"],"disk":[10000,"MB"],"gpus":[0,"gpus"],"cores":[3,"cores"]}
1680708413134646 273247 TASK 843 WAITING_RETRIEVAL 10.32.83.35:49556 
1680708413134904 273247 TASK 824 WAITING_RETRIEVAL 10.32.89.235:51022 
1680708413134930 273247 TASK 832 WAITING_RETRIEVAL 10.32.89.235:51022 
1680708413135371 273247 TASK 822 WAITING_RETRIEVAL 10.32.88.231:39102 
1680708413135630 273247 TASK 894 WAITING_RETRIEVAL 10.32.89.11:41636 
1680708413135644 273247 TASK 903 WAITING_RETRIEVAL 10.32.89.11:41636 
1680708413140249 273247 TRANSFER OUTPUT 822 0 0.001286 0.004538 cctools-monitor.summary
1680708413140544 273247 TASK 822 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004789,"s"],"wq_input_time":[8.8e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680708262.050097,"s"],"end":[1680708413.024552,"s"],"wall_time":[150.974455,"s"],"cpu_time":[377.637636,"s"],"memory":[8744,"MB"],"virtual_memory":[8949,"MB"],"swap_memory":[0,"MB"],"disk":[9106,"MB"],"bytes_read":[1,"MB"],"bytes_written":[784,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.501,"cores"],"cores_avg":[2.501,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708413141268 273247 TASK 822 DONE SUCCESS  0  {} {"wq_output_time":[0.004789,"s"],"wq_input_time":[8.8e-05,"s"],"wq_output_size":[0.001285552978515625,"MB"],"wq_input_size":[0,"MB"],"start":[1680708262.050097,"s"],"end":[1680708413.024552,"s"],"wall_time":[150.974455,"s"],"cpu_time":[377.637636,"s"],"memory":[8744,"MB"],"virtual_memory":[8949,"MB"],"swap_memory":[0,"MB"],"disk":[9106,"MB"],"bytes_read":[1,"MB"],"bytes_written":[784,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.501,"cores"],"cores_avg":[2.501,"cores"],"machine_cpus":[24,"cores"],"machine_load":[24,"procs"],"context_switches":[12,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
1680708413145632 273247 TRANSFER OUTPUT 824 0 0.001293 0.004177 cctools-monitor.summary
1680708413145858 273247 TASK 824 RETRIEVED SUCCESS  0  {} {"wq_output_time":[0.004332,"s"],"wq_input_time":[0.000136,"s"],"wq_output_size":[0.001293182373046875,"MB"],"wq_input_size":[0,"MB"],"start":[1680708261.803331,"s"],"end":[1680708413.084998,"s"],"wall_time":[151.281667,"s"],"cpu_time":[391.372134,"s"],"memory":[7471,"MB"],"virtual_memory":[7674,"MB"],"swap_memory":[0,"MB"],"disk":[9064,"MB"],"bytes_read":[1,"MB"],"bytes_written":[986,"MB"],"bytes_received":[0,"MB"],"bytes_sent":[0,"MB"],"bandwidth":[0,"Mbps"],"gpus":[0,"gpus"],"cores":[2.587,"cores"],"cores_avg":[2.587,"cores"],"machine_cpus":[64,"cores"],"machine_load":[54,"procs"],"context_switches":[29,"switches"],"max_concurrent_processes":[6,"procs"],"total_processes":[6,"procs"],"total_files":[9,"files"],"fs_nodes":[0,"nodes"],"workers":[0,"workers"]}
